time,P
20110810:0607,236.59
20110810:0707,436.99
20110810:0807,550.03
20110810:0907,653.62
20110810:1007,706.37
20110810:1107,701.02
20110810:1207,628.85
20110810:1307,434.12
20110810:1407,342.71
20110810:1507,162.1
20110810:1607,24.38
20110810:1707,0
20110810:1807,0
20110810:1907,0
20110810:2007,0
20110810:2107,0
20110810:2207,0
20110810:2307,0
20110811:0007,0
20110811:0107,0
20110811:0207,0
20110811:0307,0
20110811:0407,0
20110811:0507,41.79
20110811:0607,116.82
20110811:0707,169.82
20110811:0807,567.53
20110811:0907,662.84
20110811:1007,699.67
20110811:1107,680.92
20110811:1207,622.26
20110811:1307,514.9
20110811:1407,352.98
20110811:1507,165.11
20110811:1607,21.87
20110811:1707,0
20110811:1807,0
20110811:1907,0
20110811:2007,0
20110811:2107,0
20110811:2207,0
20110811:2307,0
20110812:0007,0
20110812:0107,0
20110812:0207,0
20110812:0307,0
20110812:0407,0
20110812:0507,78.98
20110812:0607,230.7
20110812:0707,444.58
20110812:0807,601.14
20110812:0907,696.42
20110812:1007,730.13
20110812:1107,710.13
20110812:1207,641.05
20110812:1307,526.63
20110812:1407,185.9
20110812:1507,152.91
20110812:1607,21.54
20110812:1707,0
20110812:1807,0
20110812:1907,0
20110812:2007,0
20110812:2107,0
20110812:2207,0
20110812:2307,0
20110813:0007,0
20110813:0107,0
20110813:0207,0
20110813:0307,0
20110813:0407,0
20110813:0507,6.4
20110813:0607,229.85
20110813:0707,394.3
20110813:0807,578.07
20110813:0907,665.75
20110813:1007,691.98
20110813:1107,720.13
20110813:1207,649.05
20110813:1307,530.73
20110813:1407,288.88
20110813:1507,170.92
20110813:1607,23.58
20110813:1707,0
20110813:1807,0
20110813:1907,0
20110813:2007,0
20110813:2107,0
20110813:2207,0
20110813:2307,0
20110814:0007,0
20110814:0107,0
20110814:0207,0
20110814:0307,0
20110814:0407,0
20110814:0507,79.98
20110814:0607,241.1
20110814:0707,465.22
20110814:0807,612.02
20110814:0907,698.69
20110814:1007,728.33
20110814:1107,711.66
20110814:1207,643.35
20110814:1307,524.83
20110814:1407,357
20110814:1507,165.71
20110814:1607,21.12
20110814:1707,0
20110814:1807,0
20110814:1907,0
20110814:2007,0
20110814:2107,0
20110814:2207,0
20110814:2307,0
20110815:0007,0
20110815:0107,0
20110815:0207,0
20110815:0307,0
20110815:0407,0
20110815:0507,67.7
20110815:0607,204.36
20110815:0707,265.76
20110815:0807,397.12
20110815:0907,425.42
20110815:1007,674.25
20110815:1107,678.35
20110815:1207,625.09
20110815:1307,492.82
20110815:1407,323.41
20110815:1507,172.35
20110815:1607,7.59
20110815:1707,0
20110815:1807,0
20110815:1907,0
20110815:2007,0
20110815:2107,0
20110815:2207,0
20110815:2307,0
20110816:0007,0
20110816:0107,0
20110816:0207,0
20110816:0307,0
20110816:0407,0
20110816:0507,48.19
20110816:0607,155.68
20110816:0707,270.51
20110816:0807,627.53
20110816:0907,729.02
20110816:1007,733.92
20110816:1107,700.17
20110816:1207,191.32
20110816:1307,178.86
20110816:1407,285.18
20110816:1507,97.96
20110816:1607,15.23
20110816:1707,0
20110816:1807,0
20110816:1907,0
20110816:2007,0
20110816:2107,0
20110816:2207,0
20110816:2307,0
20110817:0007,0
20110817:0107,0
20110817:0207,0
20110817:0307,0
20110817:0407,0
20110817:0507,31.24
20110817:0607,108.68
20110817:0707,252.66
20110817:0807,364.7
20110817:0907,596.78
20110817:1007,682.65
20110817:1107,691.59
20110817:1207,632.96
20110817:1307,513.7
20110817:1407,355.21
20110817:1507,136.28
20110817:1607,17.8
20110817:1707,0
20110817:1807,0
20110817:1907,0
20110817:2007,0
20110817:2107,0
20110817:2207,0
20110817:2307,0
20110818:0007,0
20110818:0107,0
20110818:0207,0
20110818:0307,0
20110818:0407,0
20110818:0507,88.33
20110818:0607,273.46
20110818:0707,355.21
20110818:0807,579.49
20110818:0907,616.37
20110818:1007,514.86
20110818:1107,665.36
20110818:1207,613.65
20110818:1307,464.52
20110818:1407,251.24
20110818:1507,166.28
20110818:1607,10.45
20110818:1707,0
20110818:1807,0
20110818:1907,0
20110818:2007,0
20110818:2107,0
20110818:2207,0
20110818:2307,0
20110819:0007,0
20110819:0107,0
20110819:0207,0
20110819:0307,0
20110819:0407,0
20110819:0507,78.18
20110819:0607,222.89
20110819:0707,441.58
20110819:0807,580.01
20110819:0907,642.69
20110819:1007,686.94
20110819:1107,592.75
20110819:1207,251.89
20110819:1307,122.01
20110819:1407,77.83
20110819:1507,164.02
20110819:1607,15.6
20110819:1707,0
20110819:1807,0
20110819:1907,0
20110819:2007,0
20110819:2107,0
20110819:2207,0
20110819:2307,0
20110820:0007,0
20110820:0107,0
20110820:0207,0
20110820:0307,0
20110820:0407,0
20110820:0507,82.09
20110820:0607,277.14
20110820:0707,470.72
20110820:0807,563.9
20110820:0907,294.82
20110820:1007,178.79
20110820:1107,504.44
20110820:1207,47.42
20110820:1307,37.21
20110820:1407,155.86
20110820:1507,28.73
20110820:1607,5.68
20110820:1707,0
20110820:1807,0
20110820:1907,0
20110820:2007,0
20110820:2107,0
20110820:2207,0
20110820:2307,0
20110821:0007,0
20110821:0107,0
20110821:0207,0
20110821:0307,0
20110821:0407,0
20110821:0507,27.21
20110821:0607,143.4
20110821:0707,479.72
20110821:0807,564.61
20110821:0907,643.56
20110821:1007,742.82
20110821:1107,715.71
20110821:1207,644.91
20110821:1307,506.83
20110821:1407,351.24
20110821:1507,158.7
20110821:1607,15.5
20110821:1707,0
20110821:1807,0
20110821:1907,0
20110821:2007,0
20110821:2107,0
20110821:2207,0
20110821:2307,0
20110822:0007,0
20110822:0107,0
20110822:0207,0
20110822:0307,0
20110822:0407,0
20110822:0507,90.23
20110822:0607,55.64
20110822:0707,252.91
20110822:0807,506.54
20110822:0907,691.56
20110822:1007,714.75
20110822:1107,680.92
20110822:1207,193.09
20110822:1307,509.54
20110822:1407,337.22
20110822:1507,136.92
20110822:1607,15.54
20110822:1707,0
20110822:1807,0
20110822:1907,0
20110822:2007,0
20110822:2107,0
20110822:2207,0
20110822:2307,0
20110823:0007,0
20110823:0107,0
20110823:0207,0
20110823:0307,0
20110823:0407,0
20110823:0507,86.43
20110823:0607,224.85
20110823:0707,429.84
20110823:0807,583.46
20110823:0907,671.53
20110823:1007,702.08
20110823:1107,676.05
20110823:1207,347.9
20110823:1307,36.72
20110823:1407,310.57
20110823:1507,68.53
20110823:1607,13.71
20110823:1707,0
20110823:1807,0
20110823:1907,0
20110823:2007,0
20110823:2107,0
20110823:2207,0
20110823:2307,0
20110824:0007,0
20110824:0107,0
20110824:0207,0
20110824:0307,0
20110824:0407,0
20110824:0507,77.6
20110824:0607,225.17
20110824:0707,399.54
20110824:0807,579.32
20110824:0907,678.15
20110824:1007,706.81
20110824:1107,686.66
20110824:1207,549.89
20110824:1307,492.19
20110824:1407,279.89
20110824:1507,127.56
20110824:1607,10.25
20110824:1707,0
20110824:1807,0
20110824:1907,0
20110824:2007,0
20110824:2107,0
20110824:2207,0
20110824:2307,0
20110825:0007,0
20110825:0107,0
20110825:0207,0
20110825:0307,0
20110825:0407,0
20110825:0507,57.92
20110825:0607,233.01
20110825:0707,450.43
20110825:0807,593.55
20110825:0907,669.82
20110825:1007,709.62
20110825:1107,700.02
20110825:1207,623.18
20110825:1307,522.47
20110825:1407,313.91
20110825:1507,151.2
20110825:1607,12.81
20110825:1707,0
20110825:1807,0
20110825:1907,0
20110825:2007,0
20110825:2107,0
20110825:2207,0
20110825:2307,0
20110826:0007,0
20110826:0107,0
20110826:0207,0
20110826:0307,0
20110826:0407,0
20110826:0507,84.92
20110826:0607,199.4
20110826:0707,412.33
20110826:0807,565.92
20110826:0907,662.51
20110826:1007,670.54
20110826:1107,660.64
20110826:1207,598.19
20110826:1307,488.71
20110826:1407,306.39
20110826:1507,162.47
20110826:1607,12.02
20110826:1707,0
20110826:1807,0
20110826:1907,0
20110826:2007,0
20110826:2107,0
20110826:2207,0
20110826:2307,0
20110827:0007,0
20110827:0107,0
20110827:0207,0
20110827:0307,0
20110827:0407,0
20110827:0507,94
20110827:0607,196.47
20110827:0707,290.85
20110827:0807,577.34
20110827:0907,655.98
20110827:1007,691.78
20110827:1107,616.46
20110827:1207,457.64
20110827:1307,465.31
20110827:1407,125.86
20110827:1507,17.19
20110827:1607,2.92
20110827:1707,0
20110827:1807,0
20110827:1907,0
20110827:2007,0
20110827:2107,0
20110827:2207,0
20110827:2307,0
20110828:0007,0
20110828:0107,0
20110828:0207,0
20110828:0307,0
20110828:0407,0
20110828:0507,72.43
20110828:0607,191.13
20110828:0707,470.11
20110828:0807,527.94
20110828:0907,652.53
20110828:1007,696.03
20110828:1107,598.76
20110828:1207,611.51
20110828:1307,457.15
20110828:1407,304.68
20110828:1507,140.55
20110828:1607,11.08
20110828:1707,0
20110828:1807,0
20110828:1907,0
20110828:2007,0
20110828:2107,0
20110828:2207,0
20110828:2307,0
20110829:0007,0
20110829:0107,0
20110829:0207,0
20110829:0307,0
20110829:0407,0
20110829:0507,90.9
20110829:0607,248.78
20110829:0707,471.49
20110829:0807,589.62
20110829:0907,668.43
20110829:1007,711.95
20110829:1107,671.94
20110829:1207,607.25
20110829:1307,488.61
20110829:1407,330.15
20110829:1507,148.61
20110829:1607,9.67
20110829:1707,0
20110829:1807,0
20110829:1907,0
20110829:2007,0
20110829:2107,0
20110829:2207,0
20110829:2307,0
20110830:0007,0
20110830:0107,0
20110830:0207,0
20110830:0307,0
20110830:0407,0
20110830:0507,28.58
20110830:0607,239.61
20110830:0707,451.9
20110830:0807,604.02
20110830:0907,683.24
20110830:1007,728.6
20110830:1107,643.5
20110830:1207,513.67
20110830:1307,513.17
20110830:1407,368.52
20110830:1507,32.6
20110830:1607,6.6
20110830:1707,0
20110830:1807,0
20110830:1907,0
20110830:2007,0
20110830:2107,0
20110830:2207,0
20110830:2307,0
20110831:0007,0
20110831:0107,0
20110831:0207,0
20110831:0307,0
20110831:0407,0
20110831:0507,77.24
20110831:0607,241.12
20110831:0707,457.02
20110831:0807,593.83
20110831:0907,671.75
20110831:1007,712.15
20110831:1107,700.95
20110831:1207,631.92
20110831:1307,507.9
20110831:1407,359.25
20110831:1507,141.86
20110831:1607,9.3
20110831:1707,0
20110831:1807,0
20110831:1907,0
20110831:2007,0
20110831:2107,0
20110831:2207,0
20110831:2307,0
20110901:0007,0
20110901:0107,0
20110901:0207,0
20110901:0307,0
20110901:0407,0
20110901:0507,73.48
20110901:0607,275.39
20110901:0707,458.63
20110901:0807,604.54
20110901:0907,692.87
20110901:1007,718.61
20110901:1107,712.57
20110901:1207,662.18
20110901:1307,478.86
20110901:1407,358.79
20110901:1507,155.18
20110901:1607,6.72
20110901:1707,0
20110901:1807,0
20110901:1907,0
20110901:2007,0
20110901:2107,0
20110901:2207,0
20110901:2307,0
20110902:0007,0
20110902:0107,0
20110902:0207,0
20110902:0307,0
20110902:0407,0
20110902:0507,78.94
20110902:0607,280.71
20110902:0707,455.84
20110902:0807,580.14
20110902:0907,392.41
20110902:1007,701.21
20110902:1107,685.15
20110902:1207,524.11
20110902:1307,415.12
20110902:1407,70.61
20110902:1507,7.99
20110902:1607,7.17
20110902:1707,0
20110902:1807,0
20110902:1907,0
20110902:2007,0
20110902:2107,0
20110902:2207,0
20110902:2307,0
20110903:0007,0
20110903:0107,0
20110903:0207,0
20110903:0307,0
20110903:0407,0
20110903:0507,66.61
20110903:0607,312.83
20110903:0707,487.7
20110903:0807,626.69
20110903:0907,710.11
20110903:1007,743.5
20110903:1107,724.02
20110903:1207,643.47
20110903:1307,506.12
20110903:1407,277.24
20110903:1507,150.22
20110903:1607,8.13
20110903:1707,0
20110903:1807,0
20110903:1907,0
20110903:2007,0
20110903:2107,0
20110903:2207,0
20110903:2307,0
20110904:0007,0
20110904:0107,0
20110904:0207,0
20110904:0307,0
20110904:0407,0
20110904:0507,100.17
20110904:0607,113.93
20110904:0707,330.85
20110904:0807,603.62
20110904:0907,684.3
20110904:1007,723.51
20110904:1107,718.63
20110904:1207,658.56
20110904:1307,517.24
20110904:1407,282.53
20110904:1507,124.54
20110904:1607,7.55
20110904:1707,0
20110904:1807,0
20110904:1907,0
20110904:2007,0
20110904:2107,0
20110904:2207,0
20110904:2307,0
20110905:0007,0
20110905:0107,0
20110905:0207,0
20110905:0307,0
20110905:0407,0
20110905:0507,79.54
20110905:0607,312.9
20110905:0707,470.92
20110905:0807,615.98
20110905:0907,715.28
20110905:1007,735.32
20110905:1107,584.32
20110905:1207,203.8
20110905:1307,339.76
20110905:1407,145.83
20110905:1507,151.2
20110905:1607,6.64
20110905:1707,0
20110905:1807,0
20110905:1907,0
20110905:2007,0
20110905:2107,0
20110905:2207,0
20110905:2307,0
20110906:0007,0
20110906:0107,0
20110906:0207,0
20110906:0307,0
20110906:0407,0
20110906:0507,53.01
20110906:0607,147.44
20110906:0707,316.6
20110906:0807,593.69
20110906:0907,660.39
20110906:1007,703.5
20110906:1107,721.3
20110906:1207,618.21
20110906:1307,40.51
20110906:1407,220.71
20110906:1507,24.13
20110906:1607,3.89
20110906:1707,0
20110906:1807,0
20110906:1907,0
20110906:2007,0
20110906:2107,0
20110906:2207,0
20110906:2307,0
20110907:0007,0
20110907:0107,0
20110907:0207,0
20110907:0307,0
20110907:0407,0
20110907:0507,100.11
20110907:0607,298.16
20110907:0707,477.31
20110907:0807,606.52
20110907:0907,681.5
20110907:1007,718.59
20110907:1107,713.94
20110907:1207,653.34
20110907:1307,518.8
20110907:1407,338.45
20110907:1507,150.06
20110907:1607,4.78
20110907:1707,0
20110907:1807,0
20110907:1907,0
20110907:2007,0
20110907:2107,0
20110907:2207,0
20110907:2307,0
20110908:0007,0
20110908:0107,0
20110908:0207,0
20110908:0307,0
20110908:0407,0
20110908:0507,88.9
20110908:0607,290.02
20110908:0707,470.48
20110908:0807,615.62
20110908:0907,707.27
20110908:1007,711.85
20110908:1107,638.83
20110908:1207,526.38
20110908:1307,53.43
20110908:1407,41.63
20110908:1507,46.99
20110908:1607,0.72
20110908:1707,0
20110908:1807,0
20110908:1907,0
20110908:2007,0
20110908:2107,0
20110908:2207,0
20110908:2307,0
20110909:0007,0
20110909:0107,0
20110909:0207,0
20110909:0307,0
20110909:0407,0
20110909:0507,97.8
20110909:0607,295.29
20110909:0707,487.7
20110909:0807,650.9
20110909:0907,704.94
20110909:1007,742.16
20110909:1107,723.02
20110909:1207,642.07
20110909:1307,517.19
20110909:1407,246.72
20110909:1507,91.09
20110909:1607,3.88
20110909:1707,0
20110909:1807,0
20110909:1907,0
20110909:2007,0
20110909:2107,0
20110909:2207,0
20110909:2307,0
20110910:0007,0
20110910:0107,0
20110910:0207,0
20110910:0307,0
20110910:0407,0
20110910:0507,7.52
20110910:0607,272.39
20110910:0707,396.79
20110910:0807,231.05
20110910:0907,257.04
20110910:1007,704.84
20110910:1107,706.74
20110910:1207,634.6
20110910:1307,452.08
20110910:1407,313.06
20110910:1507,67.22
20110910:1607,1.54
20110910:1707,0
20110910:1807,0
20110910:1907,0
20110910:2007,0
20110910:2107,0
20110910:2207,0
20110910:2307,0
20110911:0007,0
20110911:0107,0
20110911:0207,0
20110911:0307,0
20110911:0407,0
20110911:0507,92.45
20110911:0607,331.29
20110911:0707,465.04
20110911:0807,636.11
20110911:0907,719.7
20110911:1007,754.63
20110911:1107,734.16
20110911:1207,649.81
20110911:1307,511.85
20110911:1407,326.18
20110911:1507,147.94
20110911:1607,2.81
20110911:1707,0
20110911:1807,0
20110911:1907,0
20110911:2007,0
20110911:2107,0
20110911:2207,0
20110911:2307,0
20110912:0007,0
20110912:0107,0
20110912:0207,0
20110912:0307,0
20110912:0407,0
20110912:0507,36.14
20110912:0607,60.48
20110912:0707,90.65
20110912:0807,512.91
20110912:0907,654.67
20110912:1007,612.02
20110912:1107,727.24
20110912:1207,649.52
20110912:1307,517.23
20110912:1407,335.35
20110912:1507,129.13
20110912:1607,2.76
20110912:1707,0
20110912:1807,0
20110912:1907,0
20110912:2007,0
20110912:2107,0
20110912:2207,0
20110912:2307,0
20110913:0007,0
20110913:0107,0
20110913:0207,0
20110913:0307,0
20110913:0407,0
20110913:0507,106
20110913:0607,306.58
20110913:0707,513.09
20110913:0807,540.01
20110913:0907,604.19
20110913:1007,476.13
20110913:1107,576.47
20110913:1207,516.87
20110913:1307,532.46
20110913:1407,303.1
20110913:1507,84.65
20110913:1607,0
20110913:1707,0
20110913:1807,0
20110913:1907,0
20110913:2007,0
20110913:2107,0
20110913:2207,0
20110913:2307,0
20110914:0007,0
20110914:0107,0
20110914:0207,0
20110914:0307,0
20110914:0407,0
20110914:0507,64.06
20110914:0607,122.24
20110914:0707,380.85
20110914:0807,625.29
20110914:0907,698.64
20110914:1007,738.22
20110914:1107,677.29
20110914:1207,633.73
20110914:1307,504.8
20110914:1407,335.96
20110914:1507,138.02
20110914:1607,0.72
20110914:1707,0
20110914:1807,0
20110914:1907,0
20110914:2007,0
20110914:2107,0
20110914:2207,0
20110914:2307,0
20110915:0007,0
20110915:0107,0
20110915:0207,0
20110915:0307,0
20110915:0407,0
20110915:0507,58.91
20110915:0607,217.88
20110915:0707,476.81
20110915:0807,620.01
20110915:0907,685.87
20110915:1007,722.27
20110915:1107,672.38
20110915:1207,338.38
20110915:1307,313.03
20110915:1407,20.09
20110915:1507,84.13
20110915:1607,0
20110915:1707,0
20110915:1807,0
20110915:1907,0
20110915:2007,0
20110915:2107,0
20110915:2207,0
20110915:2307,0
20110916:0007,0
20110916:0107,0
20110916:0207,0
20110916:0307,0
20110916:0407,0
20110916:0507,100.22
20110916:0607,325.3
20110916:0707,513.21
20110916:0807,638.98
20110916:0907,704.41
20110916:1007,728.83
20110916:1107,701.74
20110916:1207,272.73
20110916:1307,57.86
20110916:1407,133.3
20110916:1507,98.61
20110916:1607,0
20110916:1707,0
20110916:1807,0
20110916:1907,0
20110916:2007,0
20110916:2107,0
20110916:2207,0
20110916:2307,0
20110917:0007,0
20110917:0107,0
20110917:0207,0
20110917:0307,0
20110917:0407,0
20110917:0507,98.31
20110917:0607,292.37
20110917:0707,532.59
20110917:0807,631.24
20110917:0907,721.39
20110917:1007,652.01
20110917:1107,710.03
20110917:1207,584.7
20110917:1307,440.18
20110917:1407,302.37
20110917:1507,142.41
20110917:1607,0
20110917:1707,0
20110917:1807,0
20110917:1907,0
20110917:2007,0
20110917:2107,0
20110917:2207,0
20110917:2307,0
20110918:0007,0
20110918:0107,0
20110918:0207,0
20110918:0307,0
20110918:0407,0
20110918:0507,41.21
20110918:0607,317.09
20110918:0707,517.29
20110918:0807,653.09
20110918:0907,729.55
20110918:1007,759.35
20110918:1107,730.41
20110918:1207,135.02
20110918:1307,41.99
20110918:1407,183.84
20110918:1507,18.73
20110918:1607,0
20110918:1707,0
20110918:1807,0
20110918:1907,0
20110918:2007,0
20110918:2107,0
20110918:2207,0
20110918:2307,0
20110919:0007,0
20110919:0107,0
20110919:0207,0
20110919:0307,0
20110919:0407,0
20110919:0507,101.46
20110919:0607,325.72
20110919:0707,513.78
20110919:0807,652.42
20110919:0907,730.57
20110919:1007,760.99
20110919:1107,726.47
20110919:1207,588.95
20110919:1307,538.41
20110919:1407,295.19
20110919:1507,135.97
20110919:1607,0
20110919:1707,0
20110919:1807,0
20110919:1907,0
20110919:2007,0
20110919:2107,0
20110919:2207,0
20110919:2307,0
20110920:0007,0
20110920:0107,0
20110920:0207,0
20110920:0307,0
20110920:0407,0
20110920:0507,103.04
20110920:0607,322.63
20110920:0707,507.35
20110920:0807,649.66
20110920:0907,737.95
20110920:1007,775.2
20110920:1107,759.37
20110920:1207,672.81
20110920:1307,520.8
20110920:1407,346.35
20110920:1507,131.24
20110920:1607,0
20110920:1707,0
20110920:1807,0
20110920:1907,0
20110920:2007,0
20110920:2107,0
20110920:2207,0
20110920:2307,0
20110921:0007,0
20110921:0107,0
20110921:0207,0
20110921:0307,0
20110921:0407,0
20110921:0507,94.98
20110921:0607,308.16
20110921:0707,501.53
20110921:0807,643.98
20110921:0907,727.87
20110921:1007,757.21
20110921:1107,731.15
20110921:1207,639.87
20110921:1307,504.71
20110921:1407,333.11
20110921:1507,125.95
20110921:1607,0
20110921:1707,0
20110921:1807,0
20110921:1907,0
20110921:2007,0
20110921:2107,0
20110921:2207,0
20110921:2307,0
20110922:0007,0
20110922:0107,0
20110922:0207,0
20110922:0307,0
20110922:0407,0
20110922:0507,121.1
20110922:0607,322.28
20110922:0707,491.01
20110922:0807,633.99
20110922:0907,712.66
20110922:1007,749.32
20110922:1107,709.39
20110922:1207,625.13
20110922:1307,493.83
20110922:1407,324.37
20110922:1507,123.21
20110922:1607,0
20110922:1707,0
20110922:1807,0
20110922:1907,0
20110922:2007,0
20110922:2107,0
20110922:2207,0
20110922:2307,0
20110923:0007,0
20110923:0107,0
20110923:0207,0
20110923:0307,0
20110923:0407,0
20110923:0507,95.11
20110923:0607,312.8
20110923:0707,495.5
20110923:0807,626.56
20110923:0907,705.49
20110923:1007,770.16
20110923:1107,659.77
20110923:1207,649.62
20110923:1307,497.88
20110923:1407,269.04
20110923:1507,125.47
20110923:1607,0
20110923:1707,0
20110923:1807,0
20110923:1907,0
20110923:2007,0
20110923:2107,0
20110923:2207,0
20110923:2307,0
20110924:0007,0
20110924:0107,0
20110924:0207,0
20110924:0307,0
20110924:0407,0
20110924:0507,114.43
20110924:0607,325.36
20110924:0707,512.69
20110924:0807,648.79
20110924:0907,727.15
20110924:1007,758.98
20110924:1107,731.69
20110924:1207,638.3
20110924:1307,507.18
20110924:1407,301.25
20110924:1507,122.17
20110924:1607,0
20110924:1707,0
20110924:1807,0
20110924:1907,0
20110924:2007,0
20110924:2107,0
20110924:2207,0
20110924:2307,0
20110925:0007,0
20110925:0107,0
20110925:0207,0
20110925:0307,0
20110925:0407,0
20110925:0507,97.56
20110925:0607,320.21
20110925:0707,506.73
20110925:0807,648.13
20110925:0907,729.25
20110925:1007,757.16
20110925:1107,731.79
20110925:1207,645.16
20110925:1307,507.79
20110925:1407,319.09
20110925:1507,116.38
20110925:1607,0
20110925:1707,0
20110925:1807,0
20110925:1907,0
20110925:2007,0
20110925:2107,0
20110925:2207,0
20110925:2307,0
20110926:0007,0
20110926:0107,0
20110926:0207,0
20110926:0307,0
20110926:0407,0
20110926:0507,104.3
20110926:0607,327.22
20110926:0707,513.02
20110926:0807,650.82
20110926:0907,730.84
20110926:1007,757.31
20110926:1107,723.88
20110926:1207,623.17
20110926:1307,496.46
20110926:1407,327.03
20110926:1507,117.73
20110926:1607,0
20110926:1707,0
20110926:1807,0
20110926:1907,0
20110926:2007,0
20110926:2107,0
20110926:2207,0
20110926:2307,0
20110927:0007,0
20110927:0107,0
20110927:0207,0
20110927:0307,0
20110927:0407,0
20110927:0507,115.75
20110927:0607,328.93
20110927:0707,505.21
20110927:0807,637.06
20110927:0907,716.84
20110927:1007,746.01
20110927:1107,717.89
20110927:1207,602.08
20110927:1307,524.51
20110927:1407,331.08
20110927:1507,124.05
20110927:1607,0
20110927:1707,0
20110927:1807,0
20110927:1907,0
20110927:2007,0
20110927:2107,0
20110927:2207,0
20110927:2307,0
20110928:0007,0
20110928:0107,0
20110928:0207,0
20110928:0307,0
20110928:0407,0
20110928:0507,104.37
20110928:0607,331.47
20110928:0707,514.73
20110928:0807,648.08
20110928:0907,727.01
20110928:1007,753.86
20110928:1107,713.2
20110928:1207,617.4
20110928:1307,502.46
20110928:1407,325.54
20110928:1507,116.21
20110928:1607,0
20110928:1707,0
20110928:1807,0
20110928:1907,0
20110928:2007,0
20110928:2107,0
20110928:2207,0
20110928:2307,0
20110929:0007,0
20110929:0107,0
20110929:0207,0
20110929:0307,0
20110929:0407,0
20110929:0507,104.59
20110929:0607,328.94
20110929:0707,517.71
20110929:0807,652.56
20110929:0907,730.16
20110929:1007,758.44
20110929:1107,731.64
20110929:1207,638.6
20110929:1307,510.5
20110929:1407,321.61
20110929:1507,114.61
20110929:1607,0
20110929:1707,0
20110929:1807,0
20110929:1907,0
20110929:2007,0
20110929:2107,0
20110929:2207,0
20110929:2307,0
20110930:0007,0
20110930:0107,0
20110930:0207,0
20110930:0307,0
20110930:0407,0
20110930:0507,101.49
20110930:0607,333.97
20110930:0707,486.14
20110930:0807,422.21
20110930:0907,689.87
20110930:1007,572.34
20110930:1107,651.28
20110930:1207,297.37
20110930:1307,63.88
20110930:1407,170.87
20110930:1507,46.01
20110930:1607,0
20110930:1707,0
20110930:1807,0
20110930:1907,0
20110930:2007,0
20110930:2107,0
20110930:2207,0
20110930:2307,0
20111001:0007,0
20111001:0107,0
20111001:0207,0
20111001:0307,0
20111001:0407,0
20111001:0507,138.05
20111001:0607,364.53
20111001:0707,555.65
20111001:0807,691.62
20111001:0907,770.27
20111001:1007,794.18
20111001:1107,769.18
20111001:1207,660.03
20111001:1307,542.96
20111001:1407,353.61
20111001:1507,125.46
20111001:1607,0
20111001:1707,0
20111001:1807,0
20111001:1907,0
20111001:2007,0
20111001:2107,0
20111001:2207,0
20111001:2307,0
20111002:0007,0
20111002:0107,0
20111002:0207,0
20111002:0307,0
20111002:0407,0
20111002:0507,132.71
20111002:0607,357.05
20111002:0707,539.05
20111002:0807,678.54
20111002:0907,759.24
20111002:1007,771.01
20111002:1107,755.38
20111002:1207,256.64
20111002:1307,537.61
20111002:1407,322.26
20111002:1507,122.53
20111002:1607,0
20111002:1707,0
20111002:1807,0
20111002:1907,0
20111002:2007,0
20111002:2107,0
20111002:2207,0
20111002:2307,0
20111003:0007,0
20111003:0107,0
20111003:0207,0
20111003:0307,0
20111003:0407,0
20111003:0507,126.8
20111003:0607,354.12
20111003:0707,573.99
20111003:0807,691.44
20111003:0907,777.2
20111003:1007,798.42
20111003:1107,761.87
20111003:1207,607.87
20111003:1307,376.89
20111003:1407,333.59
20111003:1507,111.15
20111003:1607,0
20111003:1707,0
20111003:1807,0
20111003:1907,0
20111003:2007,0
20111003:2107,0
20111003:2207,0
20111003:2307,0
20111004:0007,0
20111004:0107,0
20111004:0207,0
20111004:0307,0
20111004:0407,0
20111004:0507,122.11
20111004:0607,362.89
20111004:0707,536.71
20111004:0807,691
20111004:0907,769.46
20111004:1007,789.95
20111004:1107,757.52
20111004:1207,665.79
20111004:1307,544.86
20111004:1407,332.49
20111004:1507,121.06
20111004:1607,0
20111004:1707,0
20111004:1807,0
20111004:1907,0
20111004:2007,0
20111004:2107,0
20111004:2207,0
20111004:2307,0
20111005:0007,0
20111005:0107,0
20111005:0207,0
20111005:0307,0
20111005:0407,0
20111005:0507,73.18
20111005:0607,255.49
20111005:0707,532.93
20111005:0807,659.51
20111005:0907,734.54
20111005:1007,759.76
20111005:1107,711.33
20111005:1207,657.15
20111005:1307,532.5
20111005:1407,342.1
20111005:1507,113.99
20111005:1607,0
20111005:1707,0
20111005:1807,0
20111005:1907,0
20111005:2007,0
20111005:2107,0
20111005:2207,0
20111005:2307,0
20111006:0007,0
20111006:0107,0
20111006:0207,0
20111006:0307,0
20111006:0407,0
20111006:0507,129.52
20111006:0607,345.64
20111006:0707,534.62
20111006:0807,674.14
20111006:0907,766.33
20111006:1007,794.69
20111006:1107,767.98
20111006:1207,662.24
20111006:1307,509.87
20111006:1407,319.54
20111006:1507,102.51
20111006:1607,0
20111006:1707,0
20111006:1807,0
20111006:1907,0
20111006:2007,0
20111006:2107,0
20111006:2207,0
20111006:2307,0
20111007:0007,0
20111007:0107,0
20111007:0207,0
20111007:0307,0
20111007:0407,0
20111007:0507,127.53
20111007:0607,363.08
20111007:0707,546.46
20111007:0807,687.16
20111007:0907,772.35
20111007:1007,809.32
20111007:1107,774
20111007:1207,676.96
20111007:1307,536.97
20111007:1407,340.61
20111007:1507,110.21
20111007:1607,0
20111007:1707,0
