time,P
20071105:1807,0
20071105:1907,0
20071105:2007,0
20071105:2107,0
20071105:2207,0
20071105:2307,0
20071106:0007,0
20071106:0107,0
20071106:0207,0
20071106:0307,0
20071106:0407,0
20071106:0507,183.49
20071106:0607,424.55
20071106:0707,609.96
20071106:0807,732.14
20071106:0907,799.38
20071106:1007,815.2
20071106:1107,767.34
20071106:1207,673.86
20071106:1307,525.89
20071106:1407,311.85
20071106:1507,67.94
20071106:1607,0
20071106:1707,0
20071106:1807,0
20071106:1907,0
20071106:2007,0
20071106:2107,0
20071106:2207,0
20071106:2307,0
20071107:0007,0
20071107:0107,0
20071107:0207,0
20071107:0307,0
20071107:0407,0
20071107:0507,174.7
20071107:0607,416.03
20071107:0707,604.71
20071107:0807,730.3
20071107:0907,797.64
20071107:1007,815.05
20071107:1107,770.49
20071107:1207,678.72
20071107:1307,521.05
20071107:1407,312.19
20071107:1507,64.45
20071107:1607,0
20071107:1707,0
20071107:1807,0
20071107:1907,0
20071107:2007,0
20071107:2107,0
20071107:2207,0
20071107:2307,0
20071108:0007,0
20071108:0107,0
20071108:0207,0
20071108:0307,0
20071108:0407,0
20071108:0507,195.9
20071108:0607,406.58
20071108:0707,599.4
20071108:0807,731.43
20071108:0907,796.74
20071108:1007,808.02
20071108:1107,762.86
20071108:1207,664.55
20071108:1307,506.3
20071108:1407,297.93
20071108:1507,57.52
20071108:1607,0
20071108:1707,0
20071108:1807,0
20071108:1907,0
20071108:2007,0
20071108:2107,0
20071108:2207,0
20071108:2307,0
20071109:0007,0
20071109:0107,0
20071109:0207,0
20071109:0307,0
20071109:0407,0
20071109:0507,180.15
20071109:0607,421.78
20071109:0707,608.66
20071109:0807,743.79
20071109:0907,811.28
20071109:1007,824.68
20071109:1107,774.49
20071109:1207,673.76
20071109:1307,521.44
20071109:1407,306.48
20071109:1507,68.05
20071109:1607,0
20071109:1707,0
20071109:1807,0
20071109:1907,0
20071109:2007,0
20071109:2107,0
20071109:2207,0
20071109:2307,0
20071110:0007,0
20071110:0107,0
20071110:0207,0
20071110:0307,0
20071110:0407,0
20071110:0507,178.03
20071110:0607,421.58
20071110:0707,610.85
20071110:0807,741.31
20071110:0907,819.74
20071110:1007,827.38
20071110:1107,775.29
20071110:1207,680.47
20071110:1307,520.25
20071110:1407,306.89
20071110:1507,59.36
20071110:1607,0
20071110:1707,0
20071110:1807,0
20071110:1907,0
20071110:2007,0
20071110:2107,0
20071110:2207,0
20071110:2307,0
20071111:0007,0
20071111:0107,0
20071111:0207,0
20071111:0307,0
20071111:0407,0
20071111:0507,181.28
20071111:0607,423.35
20071111:0707,614.2
20071111:0807,749.21
20071111:0907,814.41
20071111:1007,830.16
20071111:1107,776.99
20071111:1207,677.96
20071111:1307,521.63
20071111:1407,309.95
20071111:1507,57.26
20071111:1607,0
20071111:1707,0
20071111:1807,0
20071111:1907,0
20071111:2007,0
20071111:2107,0
20071111:2207,0
20071111:2307,0
20071112:0007,0
20071112:0107,0
20071112:0207,0
20071112:0307,0
20071112:0407,0
20071112:0507,179.15
20071112:0607,422.37
20071112:0707,620.66
20071112:0807,747.26
20071112:0907,815.71
20071112:1007,832.71
20071112:1107,780.48
20071112:1207,670.51
20071112:1307,517.63
20071112:1407,301.46
20071112:1507,59.94
20071112:1607,0
20071112:1707,0
20071112:1807,0
20071112:1907,0
20071112:2007,0
20071112:2107,0
20071112:2207,0
20071112:2307,0
20071113:0007,0
20071113:0107,0
20071113:0207,0
20071113:0307,0
20071113:0407,0
20071113:0507,165.8
20071113:0607,426.48
20071113:0707,610.58
20071113:0807,740.49
20071113:0907,790.16
20071113:1007,796.77
20071113:1107,776.59
20071113:1207,685.56
20071113:1307,478.23
20071113:1407,308.82
20071113:1507,68.16
20071113:1607,0
20071113:1707,0
20071113:1807,0
20071113:1907,0
20071113:2007,0
20071113:2107,0
20071113:2207,0
20071113:2307,0
20071114:0007,0
20071114:0107,0
20071114:0207,0
20071114:0307,0
20071114:0407,0
20071114:0507,176.79
20071114:0607,421.64
20071114:0707,612.32
20071114:0807,737.36
20071114:0907,805.14
20071114:1007,810.49
20071114:1107,758.28
20071114:1207,649.64
20071114:1307,499.62
20071114:1407,290.05
20071114:1507,54.77
20071114:1607,0
20071114:1707,0
20071114:1807,0
20071114:1907,0
20071114:2007,0
20071114:2107,0
20071114:2207,0
20071114:2307,0
20071115:0007,0
20071115:0107,0
20071115:0207,0
20071115:0307,0
20071115:0407,0
20071115:0507,181.57
20071115:0607,418.1
20071115:0707,602.91
20071115:0807,731.25
20071115:0907,798.93
20071115:1007,805.95
20071115:1107,746.09
20071115:1207,643.31
20071115:1307,495.35
20071115:1407,288.01
20071115:1507,53.71
20071115:1607,0
20071115:1707,0
20071115:1807,0
20071115:1907,0
20071115:2007,0
20071115:2107,0
20071115:2207,0
20071115:2307,0
20071116:0007,0
20071116:0107,0
20071116:0207,0
20071116:0307,0
20071116:0407,0
20071116:0507,176.79
20071116:0607,413.24
20071116:0707,596.8
20071116:0807,720.95
20071116:0907,793.66
20071116:1007,796.84
20071116:1107,746.35
20071116:1207,641.12
20071116:1307,489.2
20071116:1407,285.39
20071116:1507,54.12
20071116:1607,0
20071116:1707,0
20071116:1807,0
20071116:1907,0
20071116:2007,0
20071116:2107,0
20071116:2207,0
20071116:2307,0
20071117:0007,0
20071117:0107,0
20071117:0207,0
20071117:0307,0
20071117:0407,0
20071117:0507,179.38
20071117:0607,413.14
20071117:0707,601.56
20071117:0807,725.14
20071117:0907,787.64
20071117:1007,798.76
20071117:1107,743.05
20071117:1207,641.76
20071117:1307,491.07
20071117:1407,281.32
20071117:1507,48.67
20071117:1607,0
20071117:1707,0
20071117:1807,0
20071117:1907,0
20071117:2007,0
20071117:2107,0
20071117:2207,0
20071117:2307,0
20071118:0007,0
20071118:0107,0
20071118:0207,0
20071118:0307,0
20071118:0407,0
20071118:0507,170.91
20071118:0607,410.31
20071118:0707,592.26
20071118:0807,717.46
20071118:0907,782.66
20071118:1007,786.06
20071118:1107,729.84
20071118:1207,633.45
20071118:1307,488.79
20071118:1407,286.23
20071118:1507,48.27
20071118:1607,0
20071118:1707,0
20071118:1807,0
20071118:1907,0
20071118:2007,0
20071118:2107,0
20071118:2207,0
20071118:2307,0
20071119:0007,0
20071119:0107,0
20071119:0207,0
20071119:0307,0
20071119:0407,0
20071119:0507,168.92
20071119:0607,410.79
20071119:0707,598.92
20071119:0807,717.64
20071119:0907,788.77
20071119:1007,798.56
20071119:1107,747.22
20071119:1207,641.87
20071119:1307,493.38
20071119:1407,288.93
20071119:1507,50.53
20071119:1607,0
20071119:1707,0
20071119:1807,0
20071119:1907,0
20071119:2007,0
20071119:2107,0
20071119:2207,0
20071119:2307,0
20071120:0007,0
20071120:0107,0
20071120:0207,0
20071120:0307,0
20071120:0407,0
20071120:0507,162.49
20071120:0607,404.08
20071120:0707,595.61
20071120:0807,721.12
20071120:0907,790.62
20071120:1007,803.11
20071120:1107,756.86
20071120:1207,658.48
20071120:1307,501.6
20071120:1407,297.47
20071120:1507,53.2
20071120:1607,0
20071120:1707,0
20071120:1807,0
20071120:1907,0
20071120:2007,0
20071120:2107,0
20071120:2207,0
20071120:2307,0
20071121:0007,0
20071121:0107,0
20071121:0207,0
20071121:0307,0
20071121:0407,0
20071121:0507,162.53
20071121:0607,406.72
20071121:0707,597.74
20071121:0807,724.7
20071121:0907,795.8
20071121:1007,809.35
20071121:1107,763.73
20071121:1207,651.71
20071121:1307,501.74
20071121:1407,289.53
20071121:1507,50.63
20071121:1607,0
20071121:1707,0
20071121:1807,0
20071121:1907,0
20071121:2007,0
20071121:2107,0
20071121:2207,0
20071121:2307,0
20071122:0007,0
20071122:0107,0
20071122:0207,0
20071122:0307,0
20071122:0407,0
20071122:0507,154.14
20071122:0607,417.5
20071122:0707,606.88
20071122:0807,740.95
20071122:0907,813.98
20071122:1007,823.48
20071122:1107,826.59
20071122:1207,671.02
20071122:1307,502.72
20071122:1407,303.41
20071122:1507,54.46
20071122:1607,0
20071122:1707,0
20071122:1807,0
20071122:1907,0
20071122:2007,0
20071122:2107,0
20071122:2207,0
20071122:2307,0
20071123:0007,0
20071123:0107,0
20071123:0207,0
20071123:0307,0
20071123:0407,0
20071123:0507,165.49
20071123:0607,418.43
20071123:0707,611.96
20071123:0807,746.84
20071123:0907,814.28
20071123:1007,827.08
20071123:1107,779.87
20071123:1207,670.37
20071123:1307,516.42
20071123:1407,301.44
20071123:1507,51.99
20071123:1607,0
20071123:1707,0
20071123:1807,0
20071123:1907,0
20071123:2007,0
20071123:2107,0
20071123:2207,0
20071123:2307,0
20071124:0007,0
20071124:0107,0
20071124:0207,0
20071124:0307,0
20071124:0407,0
20071124:0507,164.46
20071124:0607,413.74
20071124:0707,608.98
20071124:0807,739.08
20071124:0907,810.44
20071124:1007,818.49
20071124:1107,771.72
20071124:1207,663.19
20071124:1307,510.76
20071124:1407,301.29
20071124:1507,52.15
20071124:1607,0
20071124:1707,0
20071124:1807,0
20071124:1907,0
20071124:2007,0
20071124:2107,0
20071124:2207,0
20071124:2307,0
20071125:0007,0
20071125:0107,0
20071125:0207,0
20071125:0307,0
20071125:0407,0
20071125:0507,159.42
20071125:0607,412.86
20071125:0707,600.24
20071125:0807,724.02
20071125:0907,812.55
20071125:1007,826.65
20071125:1107,758.02
20071125:1207,663.35
20071125:1307,499.1
20071125:1407,295.26
20071125:1507,64.3
20071125:1607,0
20071125:1707,0
20071125:1807,0
20071125:1907,0
20071125:2007,0
20071125:2107,0
20071125:2207,0
20071125:2307,0
20071126:0007,0
20071126:0107,0
20071126:0207,0
20071126:0307,0
20071126:0407,0
20071126:0507,159.74
20071126:0607,407.93
20071126:0707,594.02
20071126:0807,725.52
20071126:0907,795.82
20071126:1007,803.87
20071126:1107,758.03
20071126:1207,652.06
20071126:1307,497.3
20071126:1407,289.2
20071126:1507,47.88
20071126:1607,0
20071126:1707,0
20071126:1807,0
20071126:1907,0
20071126:2007,0
20071126:2107,0
20071126:2207,0
20071126:2307,0
20071127:0007,0
20071127:0107,0
20071127:0207,0
20071127:0307,0
20071127:0407,0
20071127:0507,161.61
20071127:0607,405.33
20071127:0707,591.16
20071127:0807,718.15
20071127:0907,791.87
20071127:1007,804.88
20071127:1107,755.11
20071127:1207,653.24
20071127:1307,502.95
20071127:1407,290.67
20071127:1507,50.99
20071127:1607,0
20071127:1707,0
20071127:1807,0
20071127:1907,0
20071127:2007,0
20071127:2107,0
20071127:2207,0
20071127:2307,0
20071128:0007,0
20071128:0107,0
20071128:0207,0
20071128:0307,0
20071128:0407,0
20071128:0507,155.99
20071128:0607,398.81
20071128:0707,585.88
20071128:0807,732.1
20071128:0907,769.68
20071128:1007,789.74
20071128:1107,726.05
20071128:1207,643
20071128:1307,488.82
20071128:1407,284.54
20071128:1507,50.65
20071128:1607,0
20071128:1707,0
20071128:1807,0
20071128:1907,0
20071128:2007,0
20071128:2107,0
20071128:2207,0
20071128:2307,0
20071129:0007,0
20071129:0107,0
20071129:0207,0
20071129:0307,0
20071129:0407,0
20071129:0507,153.71
20071129:0607,395.33
20071129:0707,576.87
20071129:0807,707.99
20071129:0907,776.17
20071129:1007,783.46
20071129:1107,734.89
20071129:1207,633
20071129:1307,491.57
20071129:1407,285.81
20071129:1507,51.25
20071129:1607,0
20071129:1707,0
20071129:1807,0
20071129:1907,0
20071129:2007,0
20071129:2107,0
20071129:2207,0
20071129:2307,0
20071130:0007,0
20071130:0107,0
20071130:0207,0
20071130:0307,0
20071130:0407,0
20071130:0507,156.95
20071130:0607,405.28
20071130:0707,579.26
20071130:0807,707.59
20071130:0907,771.4
20071130:1007,789.01
20071130:1107,771.69
20071130:1207,652.8
20071130:1307,532.12
20071130:1407,298.25
20071130:1507,66.7
20071130:1607,0
20071130:1707,0
20071130:1807,0
20071130:1907,0
20071130:2007,0
20071130:2107,0
20071130:2207,0
20071130:2307,0
20071201:0007,0
20071201:0107,0
20071201:0207,0
20071201:0307,0
20071201:0407,0
20071201:0507,161.84
20071201:0607,407.59
20071201:0707,598.04
20071201:0807,725.73
20071201:0907,795.78
20071201:1007,811.45
20071201:1107,764.63
20071201:1207,677.29
20071201:1307,530.41
20071201:1407,322.2
20071201:1507,75.09
20071201:1607,0
20071201:1707,0
20071201:1807,0
20071201:1907,0
20071201:2007,0
20071201:2107,0
20071201:2207,0
20071201:2307,0
20071202:0007,0
20071202:0107,0
20071202:0207,0
20071202:0307,0
20071202:0407,0
20071202:0507,161.89
20071202:0607,408.19
20071202:0707,601.98
20071202:0807,742.59
20071202:0907,817.79
20071202:1007,838.81
20071202:1107,791.03
20071202:1207,688.98
20071202:1307,547.37
20071202:1407,329.44
20071202:1507,77.92
20071202:1607,0
20071202:1707,0
20071202:1807,0
20071202:1907,0
20071202:2007,0
20071202:2107,0
20071202:2207,0
20071202:2307,0
20071203:0007,0
20071203:0107,0
20071203:0207,0
20071203:0307,0
20071203:0407,0
20071203:0507,155.79
20071203:0607,402.74
20071203:0707,603.25
20071203:0807,733.6
20071203:0907,806.37
20071203:1007,825.49
20071203:1107,786.33
20071203:1207,685.9
20071203:1307,526.03
20071203:1407,316.59
20071203:1507,71.16
20071203:1607,0
20071203:1707,0
20071203:1807,0
20071203:1907,0
20071203:2007,0
20071203:2107,0
20071203:2207,0
20071203:2307,0
20071204:0007,0
20071204:0107,0
20071204:0207,0
20071204:0307,0
20071204:0407,0
20071204:0507,153.65
20071204:0607,404.56
20071204:0707,604.55
20071204:0807,733.7
20071204:0907,809.34
20071204:1007,822.82
20071204:1107,778.19
20071204:1207,674.42
20071204:1307,520.03
20071204:1407,314.13
20071204:1507,81.2
20071204:1607,0
20071204:1707,0
20071204:1807,0
20071204:1907,0
20071204:2007,0
20071204:2107,0
20071204:2207,0
20071204:2307,0
20071205:0007,0
20071205:0107,0
20071205:0207,0
20071205:0307,0
20071205:0407,0
20071205:0507,152.34
20071205:0607,405.69
20071205:0707,605.81
20071205:0807,740.8
20071205:0907,822.85
20071205:1007,841.67
20071205:1107,793.66
20071205:1207,692.64
20071205:1307,536.14
20071205:1407,321.39
20071205:1507,79.53
20071205:1607,0
20071205:1707,0
20071205:1807,0
20071205:1907,0
20071205:2007,0
20071205:2107,0
20071205:2207,0
20071205:2307,0
20071206:0007,0
20071206:0107,0
20071206:0207,0
20071206:0307,0
20071206:0407,0
20071206:0507,156.9
20071206:0607,408.97
20071206:0707,610.24
20071206:0807,769.34
20071206:0907,822.38
20071206:1007,835.04
20071206:1107,796.32
20071206:1207,687.59
20071206:1307,536.43
20071206:1407,330.3
20071206:1507,69.62
20071206:1607,0
20071206:1707,0
20071206:1807,0
20071206:1907,0
20071206:2007,0
20071206:2107,0
20071206:2207,0
20071206:2307,0
20071207:0007,0
20071207:0107,0
20071207:0207,0
20071207:0307,0
20071207:0407,0
20071207:0507,148.28
20071207:0607,401.97
20071207:0707,615.02
20071207:0807,760.86
20071207:0907,840.4
20071207:1007,853.68
20071207:1107,810.67
20071207:1207,707.33
20071207:1307,557.89
20071207:1407,338.83
20071207:1507,90.35
20071207:1607,0
20071207:1707,0
20071207:1807,0
20071207:1907,0
20071207:2007,0
20071207:2107,0
20071207:2207,0
20071207:2307,0
20071208:0007,0
20071208:0107,0
20071208:0207,0
20071208:0307,0
20071208:0407,0
20071208:0507,147.88
20071208:0607,410.5
20071208:0707,612.27
20071208:0807,748.99
20071208:0907,844.2
20071208:1007,829.83
20071208:1107,778.31
20071208:1207,715.42
20071208:1307,555.02
20071208:1407,351.6
20071208:1507,62.92
20071208:1607,0
20071208:1707,0
20071208:1807,0
20071208:1907,0
20071208:2007,0
20071208:2107,0
20071208:2207,0
20071208:2307,0
20071209:0007,0
20071209:0107,0
20071209:0207,0
20071209:0307,0
20071209:0407,0
20071209:0507,155.97
20071209:0607,390.83
20071209:0707,603.02
20071209:0807,757.69
20071209:0907,837.97
20071209:1007,852.27
20071209:1107,827.55
20071209:1207,711.5
20071209:1307,555.24
20071209:1407,338.78
20071209:1507,86.5
20071209:1607,0
20071209:1707,0
20071209:1807,0
20071209:1907,0
20071209:2007,0
20071209:2107,0
20071209:2207,0
20071209:2307,0
20071210:0007,0
20071210:0107,0
20071210:0207,0
20071210:0307,0
20071210:0407,0
20071210:0507,146.13
20071210:0607,395.72
20071210:0707,606.96
20071210:0807,749.54
20071210:0907,830.35
20071210:1007,851.23
20071210:1107,805.79
20071210:1207,705.61
20071210:1307,543.02
20071210:1407,332.44
20071210:1507,84.75
20071210:1607,0
20071210:1707,0
20071210:1807,0
20071210:1907,0
20071210:2007,0
20071210:2107,0
20071210:2207,0
20071210:2307,0
20071211:0007,0
20071211:0107,0
20071211:0207,0
20071211:0307,0
20071211:0407,0
20071211:0507,141.6
20071211:0607,395.84
20071211:0707,595.22
20071211:0807,731.06
20071211:0907,818.6
20071211:1007,833.56
20071211:1107,788.97
20071211:1207,681.24
20071211:1307,529.01
20071211:1407,324.73
20071211:1507,84.11
20071211:1607,0
20071211:1707,0
20071211:1807,0
20071211:1907,0
20071211:2007,0
20071211:2107,0
20071211:2207,0
20071211:2307,0
20071212:0007,0
20071212:0107,0
20071212:0207,0
20071212:0307,0
20071212:0407,0
20071212:0507,136.84
20071212:0607,388.54
20071212:0707,588.95
20071212:0807,716.17
20071212:0907,805.29
20071212:1007,815.49
20071212:1107,780.4
20071212:1207,683.45
20071212:1307,542.05
20071212:1407,330.01
20071212:1507,85.01
20071212:1607,0
20071212:1707,0
20071212:1807,0
20071212:1907,0
20071212:2007,0
20071212:2107,0
20071212:2207,0
20071212:2307,0
20071213:0007,0
20071213:0107,0
20071213:0207,0
20071213:0307,0
20071213:0407,0
20071213:0507,120.14
20071213:0607,375.79
20071213:0707,583.59
20071213:0807,718.72
20071213:0907,791.06
20071213:1007,816.21
20071213:1107,769.21
20071213:1207,673.84
20071213:1307,538.19
20071213:1407,317.86
20071213:1507,85.23
20071213:1607,0
20071213:1707,0
20071213:1807,0
20071213:1907,0
20071213:2007,0
20071213:2107,0
20071213:2207,0
20071213:2307,0
20071214:0007,0
20071214:0107,0
20071214:0207,0
20071214:0307,0
20071214:0407,0
20071214:0507,136.16
20071214:0607,387.88
20071214:0707,575.67
20071214:0807,710.81
20071214:0907,794.24
20071214:1007,814.02
20071214:1107,769.71
20071214:1207,668.59
20071214:1307,523.06
20071214:1407,317.48
20071214:1507,46.7
20071214:1607,0
20071214:1707,0
20071214:1807,0
20071214:1907,0
20071214:2007,0
20071214:2107,0
20071214:2207,0
20071214:2307,0
20071215:0007,0
20071215:0107,0
20071215:0207,0
20071215:0307,0
20071215:0407,0
20071215:0507,119.98
20071215:0607,373.64
20071215:0707,574.96
20071215:0807,713.93
20071215:0907,771.06
20071215:1007,800.86
20071215:1107,781.1
20071215:1207,645.71
20071215:1307,511.7
20071215:1407,310.89
20071215:1507,101.96
20071215:1607,0
20071215:1707,0
20071215:1807,0
20071215:1907,0
20071215:2007,0
20071215:2107,0
20071215:2207,0
20071215:2307,0
20071216:0007,0
20071216:0107,0
20071216:0207,0
20071216:0307,0
20071216:0407,0
20071216:0507,127.57
20071216:0607,378.82
20071216:0707,576.76
20071216:0807,713.28
20071216:0907,792.32
20071216:1007,809.12
20071216:1107,771.69
20071216:1207,667.77
20071216:1307,529.32
20071216:1407,323.05
20071216:1507,83.66
20071216:1607,0
20071216:1707,0
20071216:1807,0
20071216:1907,0
20071216:2007,0
20071216:2107,0
20071216:2207,0
20071216:2307,0
20071217:0007,0
20071217:0107,0
20071217:0207,0
20071217:0307,0
20071217:0407,0
20071217:0507,125.42
20071217:0607,372.11
20071217:0707,569.98
20071217:0807,705.95
20071217:0907,785.42
20071217:1007,812.27
20071217:1107,765.55
20071217:1207,671.77
20071217:1307,527.43
20071217:1407,322.57
20071217:1507,82.54
20071217:1607,0
20071217:1707,0
20071217:1807,0
20071217:1907,0
20071217:2007,0
20071217:2107,0
20071217:2207,0
20071217:2307,0
20071218:0007,0
20071218:0107,0
20071218:0207,0
20071218:0307,0
20071218:0407,0
20071218:0507,121.67
20071218:0607,368.73
20071218:0707,562.14
20071218:0807,700.52
20071218:0907,783.93
20071218:1007,804.26
20071218:1107,762.11
20071218:1207,668.34
20071218:1307,522.64
20071218:1407,318.52
20071218:1507,81.54
20071218:1607,0
20071218:1707,0
20071218:1807,0
20071218:1907,0
20071218:2007,0
20071218:2107,0
20071218:2207,0
20071218:2307,0
20071219:0007,0
20071219:0107,0
20071219:0207,0
20071219:0307,0
20071219:0407,0
20071219:0507,120.84
20071219:0607,370.64
20071219:0707,570.37
20071219:0807,717.97
20071219:0907,794.44
20071219:1007,812.78
20071219:1107,771.31
20071219:1207,685.99
20071219:1307,536.95
20071219:1407,346.28
20071219:1507,82.64
20071219:1607,0
20071219:1707,0
20071219:1807,0
20071219:1907,0
20071219:2007,0
20071219:2107,0
20071219:2207,0
20071219:2307,0
20071220:0007,0
20071220:0107,0
20071220:0207,0
20071220:0307,0
20071220:0407,0
20071220:0507,117.28
20071220:0607,360.84
20071220:0707,560.87
20071220:0807,709.53
20071220:0907,803.41
20071220:1007,822.2
20071220:1107,790.46
20071220:1207,689.94
20071220:1307,549.48
20071220:1407,344.37
20071220:1507,96.53
20071220:1607,0
20071220:1707,0
20071220:1807,0
20071220:1907,0
20071220:2007,0
20071220:2107,0
20071220:2207,0
20071220:2307,0
20071221:0007,0
20071221:0107,0
20071221:0207,0
20071221:0307,0
20071221:0407,0
20071221:0507,118.44
20071221:0607,365.78
20071221:0707,577.55
20071221:0807,721.71
20071221:0907,812.62
20071221:1007,837.14
20071221:1107,804.83
20071221:1207,716.21
20071221:1307,561.02
20071221:1407,349.53
20071221:1507,96.76
20071221:1607,0
20071221:1707,0
20071221:1807,0
20071221:1907,0
20071221:2007,0
20071221:2107,0
20071221:2207,0
20071221:2307,0
20071222:0007,0
20071222:0107,0
20071222:0207,0
20071222:0307,0
20071222:0407,0
20071222:0507,110.84
20071222:0607,371.38
20071222:0707,581.14
20071222:0807,730.28
20071222:0907,816.54
20071222:1007,852.41
20071222:1107,810.08
20071222:1207,725.38
20071222:1307,576.88
20071222:1407,357.24
20071222:1507,110.41
20071222:1607,0
20071222:1707,0
20071222:1807,0
20071222:1907,0
20071222:2007,0
20071222:2107,0
20071222:2207,0
20071222:2307,0
20071223:0007,0
20071223:0107,0
20071223:0207,0
20071223:0307,0
20071223:0407,0
20071223:0507,115.43
20071223:0607,376.65
20071223:0707,589.74
20071223:0807,741.99
20071223:0907,829.28
20071223:1007,854.01
20071223:1107,816.24
20071223:1207,718.44
20071223:1307,568.35
20071223:1407,356.81
20071223:1507,108.25
20071223:1607,0
20071223:1707,0
20071223:1807,0
20071223:1907,0
20071223:2007,0
20071223:2107,0
20071223:2207,0
20071223:2307,0
20071224:0007,0
20071224:0107,0
20071224:0207,0
20071224:0307,0
20071224:0407,0
20071224:0507,110.31
20071224:0607,364.83
20071224:0707,575.04
20071224:0807,721.14
20071224:0907,807.6
20071224:1007,833.46
20071224:1107,788.28
20071224:1207,689.13
20071224:1307,534.67
20071224:1407,313.96
20071224:1507,105.51
20071224:1607,0
20071224:1707,0
20071224:1807,0
20071224:1907,0
20071224:2007,0
20071224:2107,0
20071224:2207,0
20071224:2307,0
20071225:0007,0
20071225:0107,0
20071225:0207,0
20071225:0307,0
20071225:0407,0
20071225:0507,109.78
20071225:0607,364.96
20071225:0707,562.87
20071225:0807,714.47
20071225:0907,795.1
20071225:1007,824.72
20071225:1107,785.22
20071225:1207,682.94
20071225:1307,540.14
20071225:1407,333.41
20071225:1507,96.98
20071225:1607,0
20071225:1707,0
20071225:1807,0
20071225:1907,0
20071225:2007,0
20071225:2107,0
20071225:2207,0
20071225:2307,0
20071226:0007,0
20071226:0107,0
20071226:0207,0
20071226:0307,0
20071226:0407,0
20071226:0507,105.92
20071226:0607,363.06
20071226:0707,574.76
20071226:0807,720.74
20071226:0907,804.82
20071226:1007,834.07
20071226:1107,794.59
20071226:1207,709.56
20071226:1307,567.82
20071226:1407,352.85
20071226:1507,118.12
20071226:1607,0
20071226:1707,0
20071226:1807,0
20071226:1907,0
20071226:2007,0
20071226:2107,0
20071226:2207,0
20071226:2307,0
20071227:0007,0
20071227:0107,0
20071227:0207,0
20071227:0307,0
20071227:0407,0
20071227:0507,102.58
20071227:0607,359.51
20071227:0707,564.12
20071227:0807,703.01
20071227:0907,788.04
20071227:1007,807.52
20071227:1107,769.05
20071227:1207,680.12
20071227:1307,542.48
20071227:1407,340.23
20071227:1507,108.11
20071227:1607,0
20071227:1707,0
20071227:1807,0
20071227:1907,0
20071227:2007,0
20071227:2107,0
20071227:2207,0
20071227:2307,0
20071228:0007,0
20071228:0107,0
20071228:0207,0
20071228:0307,0
20071228:0407,0
20071228:0507,101.11
20071228:0607,353.04
20071228:0707,553.17
20071228:0807,694.12
20071228:0907,775.23
20071228:1007,804.82
20071228:1107,767.64
20071228:1207,674.5
20071228:1307,533.63
20071228:1407,334.37
20071228:1507,107.34
20071228:1607,0
20071228:1707,0
20071228:1807,0
20071228:1907,0
20071228:2007,0
20071228:2107,0
20071228:2207,0
20071228:2307,0
20071229:0007,0
20071229:0107,0
20071229:0207,0
20071229:0307,0
20071229:0407,0
20071229:0507,96.89
20071229:0607,350.71
20071229:0707,555.03
20071229:0807,699.39
20071229:0907,786
20071229:1007,810.7
20071229:1107,781.48
20071229:1207,683.66
20071229:1307,545.65
20071229:1407,341.36
20071229:1507,86.87
20071229:1607,0
20071229:1707,0
20071229:1807,0
20071229:1907,0
20071229:2007,0
20071229:2107,0
20071229:2207,0
20071229:2307,0
20071230:0007,0
20071230:0107,0
20071230:0207,0
20071230:0307,0
20071230:0407,0
20071230:0507,98.02
20071230:0607,363.14
20071230:0707,566.88
20071230:0807,717.51
20071230:0907,806.07
20071230:1007,835.17
20071230:1107,796.04
20071230:1207,712.12
20071230:1307,574.31
20071230:1407,376.74
20071230:1507,120.91
20071230:1607,0
20071230:1707,0
20071230:1807,0
20071230:1907,0
20071230:2007,0
20071230:2107,0
20071230:2207,0
20071230:2307,0
20071231:0007,0
20071231:0107,0
20071231:0207,0
20071231:0307,0
20071231:0407,0
20071231:0507,89.99
20071231:0607,358.83
20071231:0707,570.79
20071231:0807,721.37
20071231:0907,808.87
20071231:1007,833.58
20071231:1107,803.92
20071231:1207,722.54
20071231:1307,583.08
20071231:1407,382.65
20071231:1507,121.15
20071231:1607,0
20071231:1707,0
20071231:1807,0
20071231:1907,0
20071231:2007,0
20071231:2107,0
20071231:2207,0
20071231:2307,0
20080101:0007,0
20080101:0107,0
20080101:0207,0
20080101:0307,0
20080101:0407,0
20080101:0507,31.72
20080101:0607,361.51
20080101:0707,559.81
20080101:0807,666.29
20080101:0907,777.44
20080101:1007,790.68
20080101:1107,761.01
20080101:1207,666.41
20080101:1307,468.61
20080101:1407,322.68
20080101:1507,94.54
20080101:1607,0
20080101:1707,0
20080101:1807,0
20080101:1907,0
20080101:2007,0
20080101:2107,0
20080101:2207,0
20080101:2307,0
20080102:0007,0
20080102:0107,0
20080102:0207,0
20080102:0307,0
20080102:0407,0
20080102:0507,63.99
20080102:0607,338
20080102:0707,535.09
20080102:0807,692.2
20080102:0907,781.51
20080102:1007,799.91
20080102:1107,769.3
20080102:1207,695.59
20080102:1307,563.45
20080102:1407,350.57
20080102:1507,84.5
20080102:1607,0
20080102:1707,0
20080102:1807,0
20080102:1907,0
20080102:2007,0
20080102:2107,0
20080102:2207,0
20080102:2307,0
20080103:0007,0
20080103:0107,0
20080103:0207,0
20080103:0307,0
20080103:0407,0
20080103:0507,61.23
20080103:0607,336.07
20080103:0707,535.2
20080103:0807,689.54
20080103:0907,771.31
20080103:1007,795.92
20080103:1107,762.74
20080103:1207,677.29
20080103:1307,561.69
