time,P
20100701:0807,556.41
20100701:0907,627.47
20100701:1007,647.8
20100701:1107,617.9
20100701:1207,524.49
20100701:1307,347.75
20100701:1407,27.61
20100701:1507,24.89
20100701:1607,17.43
20100701:1707,0
20100701:1807,0
20100701:1907,0
20100701:2007,0
20100701:2107,0
20100701:2207,0
20100701:2307,0
20100702:0007,0
20100702:0107,0
20100702:0207,0
20100702:0307,0
20100702:0407,8.24
20100702:0507,103.43
20100702:0607,267.66
20100702:0707,419.35
20100702:0807,542.25
20100702:0907,612.4
20100702:1007,633.49
20100702:1107,366.32
20100702:1207,483.88
20100702:1307,412.21
20100702:1407,222.5
20100702:1507,100.61
20100702:1607,6.12
20100702:1707,0
20100702:1807,0
20100702:1907,0
20100702:2007,0
20100702:2107,0
20100702:2207,0
20100702:2307,0
20100703:0007,0
20100703:0107,0
20100703:0207,0
20100703:0307,0
20100703:0407,4.9
20100703:0507,102.19
20100703:0607,263.27
20100703:0707,403.43
20100703:0807,547.3
20100703:0907,605.77
20100703:1007,642.41
20100703:1107,623.98
20100703:1207,542.69
20100703:1307,424.39
20100703:1407,299.08
20100703:1507,123.04
20100703:1607,8.94
20100703:1707,0
20100703:1807,0
20100703:1907,0
20100703:2007,0
20100703:2107,0
20100703:2207,0
20100703:2307,0
20100704:0007,0
20100704:0107,0
20100704:0207,0
20100704:0307,0
20100704:0407,4.9
20100704:0507,104.33
20100704:0607,277.21
20100704:0707,439.96
20100704:0807,555.54
20100704:0907,635.58
20100704:1007,650.34
20100704:1107,585.07
20100704:1207,558.7
20100704:1307,422.83
20100704:1407,301.85
20100704:1507,129.25
20100704:1607,15.73
20100704:1707,0
20100704:1807,0
20100704:1907,0
20100704:2007,0
20100704:2107,0
20100704:2207,0
20100704:2307,0
20100705:0007,0
20100705:0107,0
20100705:0207,0
20100705:0307,0
20100705:0407,2.38
20100705:0507,103.86
20100705:0607,276.42
20100705:0707,411.71
20100705:0807,588.12
20100705:0907,614.59
20100705:1007,629.62
20100705:1107,534.41
20100705:1207,230.1
20100705:1307,470.05
20100705:1407,274.05
20100705:1507,66.04
20100705:1607,10.67
20100705:1707,0
20100705:1807,0
20100705:1907,0
20100705:2007,0
20100705:2107,0
20100705:2207,0
20100705:2307,0
20100706:0007,0
20100706:0107,0
20100706:0207,0
20100706:0307,0
20100706:0407,0.31
20100706:0507,98.03
20100706:0607,159.46
20100706:0707,366.83
20100706:0807,560.58
20100706:0907,673.76
20100706:1007,696.69
20100706:1107,657.18
20100706:1207,589.12
20100706:1307,465.69
20100706:1407,291.37
20100706:1507,8.46
20100706:1607,19.66
20100706:1707,0
20100706:1807,0
20100706:1907,0
20100706:2007,0
20100706:2107,0
20100706:2207,0
20100706:2307,0
20100707:0007,0
20100707:0107,0
20100707:0207,0
20100707:0307,0
20100707:0407,9.09
20100707:0507,103.59
20100707:0607,163.63
20100707:0707,255.52
20100707:0807,544.89
20100707:0907,634.98
20100707:1007,182.51
20100707:1107,622.06
20100707:1207,292.62
20100707:1307,462.86
20100707:1407,290.5
20100707:1507,132.3
20100707:1607,20.09
20100707:1707,0
20100707:1807,0
20100707:1907,0
20100707:2007,0
20100707:2107,0
20100707:2207,0
20100707:2307,0
20100708:0007,0
20100708:0107,0
20100708:0207,0
20100708:0307,0
20100708:0407,5
20100708:0507,103.99
20100708:0607,262.28
20100708:0707,438.17
20100708:0807,561.18
20100708:0907,625.98
20100708:1007,655.94
20100708:1107,635.71
20100708:1207,562.8
20100708:1307,452.11
20100708:1407,294.6
20100708:1507,132.09
20100708:1607,18.79
20100708:1707,0
20100708:1807,0
20100708:1907,0
20100708:2007,0
20100708:2107,0
20100708:2207,0
20100708:2307,0
20100709:0007,0
20100709:0107,0
20100709:0207,0
20100709:0307,0
20100709:0407,2.9
20100709:0507,102.42
20100709:0607,269.79
20100709:0707,446.5
20100709:0807,556.34
20100709:0907,641.13
20100709:1007,654.9
20100709:1107,633.98
20100709:1207,562.23
20100709:1307,420.53
20100709:1407,287.7
20100709:1507,129.44
20100709:1607,17.8
20100709:1707,0
20100709:1807,0
20100709:1907,0
20100709:2007,0
20100709:2107,0
20100709:2207,0
20100709:2307,0
20100710:0007,0
20100710:0107,0
20100710:0207,0
20100710:0307,0
20100710:0407,0
20100710:0507,63.43
20100710:0607,244.65
20100710:0707,417.31
20100710:0807,539.17
20100710:0907,603.76
20100710:1007,635.4
20100710:1107,619.9
20100710:1207,546.35
20100710:1307,435.04
20100710:1407,285.95
20100710:1507,129.08
20100710:1607,17.22
20100710:1707,0
20100710:1807,0
20100710:1907,0
20100710:2007,0
20100710:2107,0
20100710:2207,0
20100710:2307,0
20100711:0007,0
20100711:0107,0
20100711:0207,0
20100711:0307,0
20100711:0407,5.49
20100711:0507,100.14
20100711:0607,260.57
20100711:0707,410.28
20100711:0807,485.75
20100711:0907,538.21
20100711:1007,636.18
20100711:1107,609.09
20100711:1207,544.33
20100711:1307,435.43
20100711:1407,278.86
20100711:1507,112.14
20100711:1607,14.56
20100711:1707,0
20100711:1807,0
20100711:1907,0
20100711:2007,0
20100711:2107,0
20100711:2207,0
20100711:2307,0
20100712:0007,0
20100712:0107,0
20100712:0207,0
20100712:0307,0
20100712:0407,5.44
20100712:0507,59.72
20100712:0607,246.99
20100712:0707,398.51
20100712:0807,513.25
20100712:0907,580.29
20100712:1007,603.29
20100712:1107,535.48
20100712:1207,299.31
20100712:1307,192.89
20100712:1407,257.09
20100712:1507,109.07
20100712:1607,16.12
20100712:1707,0
20100712:1807,0
20100712:1907,0
20100712:2007,0
20100712:2107,0
20100712:2207,0
20100712:2307,0
20100713:0007,0
20100713:0107,0
20100713:0207,0
20100713:0307,0
20100713:0407,0
20100713:0507,20.36
20100713:0607,209.24
20100713:0707,431.82
20100713:0807,519.39
20100713:0907,646.79
20100713:1007,679.82
20100713:1107,651.02
20100713:1207,581.45
20100713:1307,468.98
20100713:1407,301.05
20100713:1507,132.95
20100713:1607,11.95
20100713:1707,0
20100713:1807,0
20100713:1907,0
20100713:2007,0
20100713:2107,0
20100713:2207,0
20100713:2307,0
20100714:0007,0
20100714:0107,0
20100714:0207,0
20100714:0307,0
20100714:0407,0.31
20100714:0507,78.84
20100714:0607,159.79
20100714:0707,216.05
20100714:0807,476.73
20100714:0907,586.2
20100714:1007,655.52
20100714:1107,619.57
20100714:1207,562.4
20100714:1307,447.06
20100714:1407,292.04
20100714:1507,130.37
20100714:1607,12.82
20100714:1707,0
20100714:1807,0
20100714:1907,0
20100714:2007,0
20100714:2107,0
20100714:2207,0
20100714:2307,0
20100715:0007,0
20100715:0107,0
20100715:0207,0
20100715:0307,0
20100715:0407,5.01
20100715:0507,12.49
20100715:0607,41
20100715:0707,152.62
20100715:0807,248.71
20100715:0907,637.47
20100715:1007,625.04
20100715:1107,648.59
20100715:1207,116.05
20100715:1307,384.73
20100715:1407,234.01
20100715:1507,135.85
20100715:1607,16.77
20100715:1707,0
20100715:1807,0
20100715:1907,0
20100715:2007,0
20100715:2107,0
20100715:2207,0
20100715:2307,0
20100716:0007,0
20100716:0107,0
20100716:0207,0
20100716:0307,0
20100716:0407,1.53
20100716:0507,68.68
20100716:0607,80.37
20100716:0707,406.79
20100716:0807,486.74
20100716:0907,494.65
20100716:1007,615.7
20100716:1107,545.17
20100716:1207,580.09
20100716:1307,478.88
20100716:1407,311.87
20100716:1507,138.87
20100716:1607,15.26
20100716:1707,0
20100716:1807,0
20100716:1907,0
20100716:2007,0
20100716:2107,0
20100716:2207,0
20100716:2307,0
20100717:0007,0
20100717:0107,0
20100717:0207,0
20100717:0307,0
20100717:0407,3.96
20100717:0507,102.27
20100717:0607,283.97
20100717:0707,457.62
20100717:0807,587.28
20100717:0907,665.13
20100717:1007,700.17
20100717:1107,678.69
20100717:1207,605.11
20100717:1307,476.84
20100717:1407,315.43
20100717:1507,139.1
20100717:1607,18.08
20100717:1707,0
20100717:1807,0
20100717:1907,0
20100717:2007,0
20100717:2107,0
20100717:2207,0
20100717:2307,0
20100718:0007,0
20100718:0107,0
20100718:0207,0
20100718:0307,0
20100718:0407,4.42
20100718:0507,100.37
20100718:0607,81.76
20100718:0707,87.26
20100718:0807,424.94
20100718:0907,347.84
20100718:1007,281.33
20100718:1107,458.06
20100718:1207,340.75
20100718:1307,33.98
20100718:1407,31.23
20100718:1507,106.4
20100718:1607,11.21
20100718:1707,0
20100718:1807,0
20100718:1907,0
20100718:2007,0
20100718:2107,0
20100718:2207,0
20100718:2307,0
20100719:0007,0
20100719:0107,0
20100719:0207,0
20100719:0307,0
20100719:0407,3.42
20100719:0507,100.05
20100719:0607,275.06
20100719:0707,383.74
20100719:0807,550.22
20100719:0907,585.49
20100719:1007,669.16
20100719:1107,661.39
20100719:1207,595.67
20100719:1307,473.82
20100719:1407,304.67
20100719:1507,130.06
20100719:1607,8.91
20100719:1707,0
20100719:1807,0
20100719:1907,0
20100719:2007,0
20100719:2107,0
20100719:2207,0
20100719:2307,0
20100720:0007,0
20100720:0107,0
20100720:0207,0
20100720:0307,0
20100720:0407,1.96
20100720:0507,100.31
20100720:0607,251.88
20100720:0707,392.71
20100720:0807,545.83
20100720:0907,622.11
20100720:1007,683.57
20100720:1107,625.87
20100720:1207,564.87
20100720:1307,325.94
20100720:1407,303.41
20100720:1507,52.4
20100720:1607,16.91
20100720:1707,0
20100720:1807,0
20100720:1907,0
20100720:2007,0
20100720:2107,0
20100720:2207,0
20100720:2307,0
20100721:0007,0
20100721:0107,0
20100721:0207,0
20100721:0307,0
20100721:0407,4.95
20100721:0507,69.32
20100721:0607,106.02
20100721:0707,32.77
20100721:0807,244
20100721:0907,675.45
20100721:1007,693.75
20100721:1107,674.89
20100721:1207,595.46
20100721:1307,464.62
20100721:1407,312.22
20100721:1507,139.95
20100721:1607,17.78
20100721:1707,0
20100721:1807,0
20100721:1907,0
20100721:2007,0
20100721:2107,0
20100721:2207,0
20100721:2307,0
20100722:0007,0
20100722:0107,0
20100722:0207,0
20100722:0307,0
20100722:0407,2.41
20100722:0507,95.7
20100722:0607,263.52
20100722:0707,431.7
20100722:0807,561.13
20100722:0907,647.31
20100722:1007,685.99
20100722:1107,672.84
20100722:1207,599.11
20100722:1307,475.61
20100722:1407,276.97
20100722:1507,137.91
20100722:1607,17.43
20100722:1707,0
20100722:1807,0
20100722:1907,0
20100722:2007,0
20100722:2107,0
20100722:2207,0
20100722:2307,0
20100723:0007,0
20100723:0107,0
20100723:0207,0
20100723:0307,0
20100723:0407,2.43
20100723:0507,98.84
20100723:0607,271.4
20100723:0707,436.99
20100723:0807,576.14
20100723:0907,616.8
20100723:1007,610.81
20100723:1107,650.54
20100723:1207,593.74
20100723:1307,480.13
20100723:1407,294.56
20100723:1507,115.09
20100723:1607,12.64
20100723:1707,0
20100723:1807,0
20100723:1907,0
20100723:2007,0
20100723:2107,0
20100723:2207,0
20100723:2307,0
20100724:0007,0
20100724:0107,0
20100724:0207,0
20100724:0307,0
20100724:0407,0
20100724:0507,21.3
20100724:0607,49.34
20100724:0707,337.36
20100724:0807,562.06
20100724:0907,602.85
20100724:1007,255.66
20100724:1107,81.27
20100724:1207,85.8
20100724:1307,157.94
20100724:1407,110.32
20100724:1507,40.02
20100724:1607,5.04
20100724:1707,0
20100724:1807,0
20100724:1907,0
20100724:2007,0
20100724:2107,0
20100724:2207,0
20100724:2307,0
20100725:0007,0
20100725:0107,0
20100725:0207,0
20100725:0307,0
20100725:0407,0
20100725:0507,20.68
20100725:0607,147.38
20100725:0707,371.21
20100725:0807,186.33
20100725:0907,131.92
20100725:1007,103.98
20100725:1107,251.89
20100725:1207,194.55
20100725:1307,190.29
20100725:1407,282.8
20100725:1507,141.34
20100725:1607,10.2
20100725:1707,0
20100725:1807,0
20100725:1907,0
20100725:2007,0
20100725:2107,0
20100725:2207,0
20100725:2307,0
20100726:0007,0
20100726:0107,0
20100726:0207,0
20100726:0307,0
20100726:0407,0.32
20100726:0507,101.11
20100726:0607,272.07
20100726:0707,456.36
20100726:0807,601.91
20100726:0907,677.88
20100726:1007,680.43
20100726:1107,678.83
20100726:1207,615.45
20100726:1307,497.28
20100726:1407,317.14
20100726:1507,144.16
20100726:1607,16.29
20100726:1707,0
20100726:1807,0
20100726:1907,0
20100726:2007,0
20100726:2107,0
20100726:2207,0
20100726:2307,0
20100727:0007,0
20100727:0107,0
20100727:0207,0
20100727:0307,0
20100727:0407,2.46
20100727:0507,84.8
20100727:0607,207.19
20100727:0707,312.48
20100727:0807,490.86
20100727:0907,499.27
20100727:1007,642.19
20100727:1107,519.96
20100727:1207,569.02
20100727:1307,497.42
20100727:1407,273.27
20100727:1507,143.14
20100727:1607,12.71
20100727:1707,0
20100727:1807,0
20100727:1907,0
20100727:2007,0
20100727:2107,0
20100727:2207,0
20100727:2307,0
20100728:0007,0
20100728:0107,0
20100728:0207,0
20100728:0307,0
20100728:0407,0.33
20100728:0507,6.35
20100728:0607,138.33
20100728:0707,264.97
20100728:0807,154.03
20100728:0907,364.63
20100728:1007,427.95
20100728:1107,536.73
20100728:1207,498.73
20100728:1307,317.03
20100728:1407,255.99
20100728:1507,141.24
20100728:1607,16.92
20100728:1707,0
20100728:1807,0
20100728:1907,0
20100728:2007,0
20100728:2107,0
20100728:2207,0
20100728:2307,0
20100729:0007,0
20100729:0107,0
20100729:0207,0
20100729:0307,0
20100729:0407,0
20100729:0507,102
20100729:0607,292.22
20100729:0707,472.64
20100729:0807,608.77
20100729:0907,667.85
20100729:1007,678.97
20100729:1107,693.08
20100729:1207,615.36
20100729:1307,484.41
20100729:1407,329.74
20100729:1507,141.46
20100729:1607,15.6
20100729:1707,0
20100729:1807,0
20100729:1907,0
20100729:2007,0
20100729:2107,0
20100729:2207,0
20100729:2307,0
20100730:0007,0
20100730:0107,0
20100730:0207,0
20100730:0307,0
20100730:0407,1.09
20100730:0507,101.49
20100730:0607,293.73
20100730:0707,475.08
20100730:0807,609.84
20100730:0907,680.61
20100730:1007,499.94
20100730:1107,503.3
20100730:1207,511.04
20100730:1307,467.43
20100730:1407,331.13
20100730:1507,143.61
20100730:1607,5.49
20100730:1707,0
20100730:1807,0
20100730:1907,0
20100730:2007,0
20100730:2107,0
20100730:2207,0
20100730:2307,0
20100731:0007,0
20100731:0107,0
20100731:0207,0
20100731:0307,0
20100731:0407,0
20100731:0507,12.35
20100731:0607,146.8
20100731:0707,314.05
20100731:0807,592.96
20100731:0907,688.26
20100731:1007,713.68
20100731:1107,682.78
20100731:1207,591.34
20100731:1307,484.84
20100731:1407,319.79
20100731:1507,140.01
20100731:1607,15.95
20100731:1707,0
20100731:1807,0
20100731:1907,0
20100731:2007,0
20100731:2107,0
20100731:2207,0
20100731:2307,0
20100801:0007,0
20100801:0107,0
20100801:0207,0
20100801:0307,0
20100801:0407,1.51
20100801:0507,101.37
20100801:0607,272.7
20100801:0707,448.6
20100801:0807,571.78
20100801:0907,643.02
20100801:1007,582.32
20100801:1107,583.9
20100801:1207,555.9
20100801:1307,494.51
20100801:1407,215.51
20100801:1507,137.9
20100801:1607,15.23
20100801:1707,0
20100801:1807,0
20100801:1907,0
20100801:2007,0
20100801:2107,0
20100801:2207,0
20100801:2307,0
20100802:0007,0
20100802:0107,0
20100802:0207,0
20100802:0307,0
20100802:0407,0
20100802:0507,102.27
20100802:0607,276.81
20100802:0707,441.04
20100802:0807,572.06
20100802:0907,648.84
20100802:1007,668.06
20100802:1107,629.32
20100802:1207,542.59
20100802:1307,411.4
20100802:1407,270.68
20100802:1507,23.61
20100802:1607,9.37
20100802:1707,0
20100802:1807,0
20100802:1907,0
20100802:2007,0
20100802:2107,0
20100802:2207,0
20100802:2307,0
20100803:0007,0
20100803:0107,0
20100803:0207,0
20100803:0307,0
20100803:0407,0
20100803:0507,14.31
20100803:0607,134.07
20100803:0707,274.44
20100803:0807,444.64
20100803:0907,643.35
20100803:1007,675.19
20100803:1107,653.25
20100803:1207,541.36
20100803:1307,121.69
20100803:1407,59.67
20100803:1507,8.25
20100803:1607,13.39
20100803:1707,0
20100803:1807,0
20100803:1907,0
20100803:2007,0
20100803:2107,0
20100803:2207,0
20100803:2307,0
20100804:0007,0
20100804:0107,0
20100804:0207,0
20100804:0307,0
20100804:0407,0
20100804:0507,57.89
20100804:0607,231.36
20100804:0707,461.94
20100804:0807,584.49
20100804:0907,684.36
20100804:1007,665.33
20100804:1107,616.5
20100804:1207,603.72
20100804:1307,481.43
20100804:1407,319.43
20100804:1507,140.12
20100804:1607,13.43
20100804:1707,0
20100804:1807,0
20100804:1907,0
20100804:2007,0
20100804:2107,0
20100804:2207,0
20100804:2307,0
20100805:0007,0
20100805:0107,0
20100805:0207,0
20100805:0307,0
20100805:0407,1.08
20100805:0507,101.2
20100805:0607,277.32
20100805:0707,451.83
20100805:0807,570.76
20100805:0907,658.92
20100805:1007,686.71
20100805:1107,675.62
20100805:1207,595.06
20100805:1307,473.38
20100805:1407,291.53
20100805:1507,132.57
20100805:1607,7.62
20100805:1707,0
20100805:1807,0
20100805:1907,0
20100805:2007,0
20100805:2107,0
20100805:2207,0
20100805:2307,0
20100806:0007,0
20100806:0107,0
20100806:0207,0
20100806:0307,0
20100806:0407,1.08
20100806:0507,103.09
20100806:0607,273.02
20100806:0707,454.39
20100806:0807,581.41
20100806:0907,667.23
20100806:1007,694.43
20100806:1107,671.72
20100806:1207,566.64
20100806:1307,469.82
20100806:1407,297.51
20100806:1507,139.21
20100806:1607,0
20100806:1707,0
20100806:1807,0
20100806:1907,0
20100806:2007,0
20100806:2107,0
20100806:2207,0
20100806:2307,0
20100807:0007,0
20100807:0107,0
20100807:0207,0
20100807:0307,0
20100807:0407,0.69
20100807:0507,100.83
20100807:0607,294.13
20100807:0707,461.88
20100807:0807,579.71
20100807:0907,651.14
20100807:1007,690.48
20100807:1107,673.81
20100807:1207,603.78
20100807:1307,484.17
20100807:1407,319.79
20100807:1507,138.51
20100807:1607,12.46
20100807:1707,0
20100807:1807,0
20100807:1907,0
20100807:2007,0
20100807:2107,0
20100807:2207,0
20100807:2307,0
20100808:0007,0
20100808:0107,0
20100808:0207,0
20100808:0307,0
20100808:0407,0
20100808:0507,5.72
20100808:0607,25.41
20100808:0707,66.34
20100808:0807,270.81
20100808:0907,326.71
20100808:1007,54.46
20100808:1107,681.96
20100808:1207,617.43
20100808:1307,460.23
20100808:1407,304.32
20100808:1507,137.02
20100808:1607,9.38
20100808:1707,0
20100808:1807,0
20100808:1907,0
20100808:2007,0
20100808:2107,0
20100808:2207,0
20100808:2307,0
20100809:0007,0
20100809:0107,0
20100809:0207,0
20100809:0307,0
20100809:0407,0.31
20100809:0507,99.82
20100809:0607,247.69
20100809:0707,421.31
20100809:0807,604.63
20100809:0907,614.77
20100809:1007,422.08
20100809:1107,258.24
20100809:1207,343.79
20100809:1307,431.76
20100809:1407,317.64
20100809:1507,136.18
20100809:1607,8.25
20100809:1707,0
20100809:1807,0
20100809:1907,0
20100809:2007,0
20100809:2107,0
20100809:2207,0
20100809:2307,0
20100810:0007,0
20100810:0107,0
20100810:0207,0
20100810:0307,0
20100810:0407,0
20100810:0507,57.36
20100810:0607,230.15
20100810:0707,350.76
20100810:0807,98.52
20100810:0907,117.47
20100810:1007,512.67
20100810:1107,646.25
20100810:1207,527.94
20100810:1307,370.41
20100810:1407,116.27
20100810:1507,69.24
20100810:1607,9.68
20100810:1707,0
20100810:1807,0
20100810:1907,0
20100810:2007,0
20100810:2107,0
20100810:2207,0
20100810:2307,0
20100811:0007,0
20100811:0107,0
20100811:0207,0
20100811:0307,0
20100811:0407,0.31
20100811:0507,69.65
20100811:0607,147.23
20100811:0707,282.88
20100811:0807,514.92
20100811:0907,603.43
20100811:1007,567.55
20100811:1107,657.6
20100811:1207,586.96
20100811:1307,427.97
20100811:1407,315.03
20100811:1507,133.69
20100811:1607,10.72
20100811:1707,0
20100811:1807,0
20100811:1907,0
20100811:2007,0
20100811:2107,0
20100811:2207,0
20100811:2307,0
20100812:0007,0
20100812:0107,0
20100812:0207,0
20100812:0307,0
20100812:0407,0
20100812:0507,94.18
20100812:0607,234.54
20100812:0707,382.02
20100812:0807,535.86
20100812:0907,432.26
20100812:1007,569.52
20100812:1107,623.02
20100812:1207,536.76
20100812:1307,442.45
20100812:1407,204.32
20100812:1507,110.15
20100812:1607,8.17
20100812:1707,0
20100812:1807,0
20100812:1907,0
20100812:2007,0
20100812:2107,0
20100812:2207,0
20100812:2307,0
20100813:0007,0
20100813:0107,0
20100813:0207,0
20100813:0307,0
20100813:0407,0
20100813:0507,36.45
20100813:0607,115.75
20100813:0707,77.75
20100813:0807,562.68
20100813:0907,655.67
20100813:1007,562.77
20100813:1107,500.31
20100813:1207,603.99
20100813:1307,291.24
20100813:1407,331.18
20100813:1507,134.73
20100813:1607,10.15
20100813:1707,0
20100813:1807,0
20100813:1907,0
20100813:2007,0
20100813:2107,0
20100813:2207,0
20100813:2307,0
20100814:0007,0
20100814:0107,0
20100814:0207,0
20100814:0307,0
20100814:0407,0
20100814:0507,99.28
20100814:0607,271.45
20100814:0707,455.11
20100814:0807,587.84
20100814:0907,663.47
20100814:1007,699.91
20100814:1107,679.79
20100814:1207,599.86
20100814:1307,481.6
20100814:1407,321.94
20100814:1507,136.57
20100814:1607,9.8
20100814:1707,0
20100814:1807,0
20100814:1907,0
20100814:2007,0
20100814:2107,0
20100814:2207,0
20100814:2307,0
20100815:0007,0
20100815:0107,0
20100815:0207,0
20100815:0307,0
20100815:0407,0
20100815:0507,105.66
20100815:0607,263.62
20100815:0707,456.19
20100815:0807,570.58
20100815:0907,682.22
20100815:1007,713.07
20100815:1107,689.79
20100815:1207,593.26
20100815:1307,480.33
20100815:1407,314.26
20100815:1507,131.41
20100815:1607,9.35
20100815:1707,0
20100815:1807,0
20100815:1907,0
20100815:2007,0
20100815:2107,0
20100815:2207,0
20100815:2307,0
20100816:0007,0
20100816:0107,0
20100816:0207,0
20100816:0307,0
20100816:0407,0
20100816:0507,102.08
20100816:0607,277.49
20100816:0707,444.28
20100816:0807,600.47
20100816:0907,684.02
20100816:1007,710.55
20100816:1107,685.37
20100816:1207,599.92
20100816:1307,477.3
20100816:1407,317.01
20100816:1507,132.51
20100816:1607,7.98
20100816:1707,0
20100816:1807,0
20100816:1907,0
20100816:2007,0
20100816:2107,0
20100816:2207,0
20100816:2307,0
20100817:0007,0
20100817:0107,0
20100817:0207,0
20100817:0307,0
20100817:0407,0
20100817:0507,81.9
20100817:0607,104.03
20100817:0707,280.89
20100817:0807,500.59
20100817:0907,609.54
20100817:1007,263.29
20100817:1107,532.26
20100817:1207,566.48
20100817:1307,468.42
20100817:1407,301.12
20100817:1507,131.83
20100817:1607,8.55
20100817:1707,0
20100817:1807,0
20100817:1907,0
20100817:2007,0
20100817:2107,0
20100817:2207,0
20100817:2307,0
20100818:0007,0
20100818:0107,0
20100818:0207,0
20100818:0307,0
20100818:0407,0
20100818:0507,108.28
20100818:0607,270.7
20100818:0707,407.23
20100818:0807,614.89
20100818:0907,657.03
20100818:1007,594.42
20100818:1107,668.8
20100818:1207,586.02
20100818:1307,470.97
20100818:1407,313.67
20100818:1507,131.09
20100818:1607,7.72
20100818:1707,0
20100818:1807,0
20100818:1907,0
20100818:2007,0
20100818:2107,0
20100818:2207,0
20100818:2307,0
20100819:0007,0
20100819:0107,0
20100819:0207,0
20100819:0307,0
20100819:0407,0
20100819:0507,102.59
20100819:0607,275.3
20100819:0707,458.46
20100819:0807,593.1
20100819:0907,673.15
20100819:1007,696.95
20100819:1107,668.7
20100819:1207,581.62
20100819:1307,443.39
20100819:1407,309.25
20100819:1507,126.12
20100819:1607,5.24
20100819:1707,0
20100819:1807,0
20100819:1907,0
20100819:2007,0
20100819:2107,0
20100819:2207,0
20100819:2307,0
20100820:0007,0
20100820:0107,0
20100820:0207,0
20100820:0307,0
20100820:0407,0
20100820:0507,6.2
20100820:0607,18.85
20100820:0707,32.53
20100820:0807,88.71
20100820:0907,311.14
20100820:1007,623.08
20100820:1107,488.35
20100820:1207,402.24
20100820:1307,377.87
20100820:1407,254.26
20100820:1507,131.1
20100820:1607,3.71
20100820:1707,0
20100820:1807,0
20100820:1907,0
20100820:2007,0
20100820:2107,0
20100820:2207,0
20100820:2307,0
20100821:0007,0
20100821:0107,0
20100821:0207,0
20100821:0307,0
20100821:0407,0
20100821:0507,37.28
20100821:0607,210.56
20100821:0707,457.65
20100821:0807,590.25
20100821:0907,669.84
20100821:1007,695.12
20100821:1107,674.31
20100821:1207,591.38
20100821:1307,471.56
20100821:1407,309.8
20100821:1507,133.01
20100821:1607,6.03
20100821:1707,0
20100821:1807,0
20100821:1907,0
20100821:2007,0
20100821:2107,0
20100821:2207,0
20100821:2307,0
20100822:0007,0
20100822:0107,0
20100822:0207,0
20100822:0307,0
20100822:0407,0
20100822:0507,70.57
20100822:0607,264.79
20100822:0707,401.13
20100822:0807,584.25
20100822:0907,667.59
20100822:1007,697.05
20100822:1107,679.64
20100822:1207,590.79
20100822:1307,464.75
20100822:1407,305.45
20100822:1507,125.38
20100822:1607,5.28
20100822:1707,0
20100822:1807,0
20100822:1907,0
20100822:2007,0
20100822:2107,0
20100822:2207,0
20100822:2307,0
20100823:0007,0
20100823:0107,0
20100823:0207,0
20100823:0307,0
20100823:0407,0
20100823:0507,98.8
20100823:0607,280.01
20100823:0707,464.01
20100823:0807,601.37
20100823:0907,653.5
20100823:1007,697.62
20100823:1107,666.33
20100823:1207,588.28
20100823:1307,451.53
20100823:1407,177.75
20100823:1507,102.85
20100823:1607,4.19
20100823:1707,0
20100823:1807,0
20100823:1907,0
20100823:2007,0
20100823:2107,0
20100823:2207,0
20100823:2307,0
20100824:0007,0
20100824:0107,0
20100824:0207,0
20100824:0307,0
20100824:0407,0
20100824:0507,9.28
20100824:0607,19.09
20100824:0707,33.02
20100824:0807,66.27
20100824:0907,718.96
20100824:1007,752.06
20100824:1107,608.96
20100824:1207,629.99
20100824:1307,510.08
20100824:1407,332.01
20100824:1507,133.32
20100824:1607,5.16
20100824:1707,0
20100824:1807,0
20100824:1907,0
20100824:2007,0
20100824:2107,0
20100824:2207,0
20100824:2307,0
20100825:0007,0
20100825:0107,0
20100825:0207,0
20100825:0307,0
20100825:0407,0
20100825:0507,110.04
20100825:0607,294.22
20100825:0707,484.98
20100825:0807,615.72
20100825:0907,706.25
20100825:1007,710.24
20100825:1107,667.58
20100825:1207,441.1
20100825:1307,471.18
20100825:1407,312.22
20100825:1507,130.91
20100825:1607,4.4
20100825:1707,0
20100825:1807,0
20100825:1907,0
20100825:2007,0
20100825:2107,0
20100825:2207,0
20100825:2307,0
20100826:0007,0
20100826:0107,0
20100826:0207,0
20100826:0307,0
20100826:0407,0
20100826:0507,8.05
20100826:0607,224.64
20100826:0707,340.21
20100826:0807,268.37
20100826:0907,531.37
20100826:1007,596.31
20100826:1107,666.69
20100826:1207,575.83
20100826:1307,469.14
20100826:1407,313.16
20100826:1507,132.17
20100826:1607,4.56
20100826:1707,0
20100826:1807,0
20100826:1907,0
20100826:2007,0
20100826:2107,0
20100826:2207,0
20100826:2307,0
20100827:0007,0
20100827:0107,0
20100827:0207,0
20100827:0307,0
20100827:0407,0
20100827:0507,73.06
20100827:0607,81.36
20100827:0707,287.49
20100827:0807,232.97
20100827:0907,141.12
20100827:1007,402.59
20100827:1107,695.73
20100827:1207,602.42
20100827:1307,282.41
20100827:1407,317.44
20100827:1507,134.62
20100827:1607,3.17
20100827:1707,0
20100827:1807,0
20100827:1907,0
20100827:2007,0
20100827:2107,0
20100827:2207,0
20100827:2307,0
20100828:0007,0
20100828:0107,0
20100828:0207,0
20100828:0307,0
20100828:0407,0
20100828:0507,69.04
20100828:0607,183.37
20100828:0707,387.21
20100828:0807,382.01
20100828:0907,57.51
