time,P
20101122:1007,789.67
20101122:1107,742.17
20101122:1207,643.38
20101122:1307,489.85
20101122:1407,282.68
20101122:1507,48.25
20101122:1607,0
20101122:1707,0
20101122:1807,0
20101122:1907,0
20101122:2007,0
20101122:2107,0
20101122:2207,0
20101122:2307,0
20101123:0007,0
20101123:0107,0
20101123:0207,0
20101123:0307,0
20101123:0407,0
20101123:0507,169.53
20101123:0607,401.47
20101123:0707,583.12
20101123:0807,706.46
20101123:0907,771.95
20101123:1007,780.59
20101123:1107,732.48
20101123:1207,634.1
20101123:1307,482.89
20101123:1407,274.76
20101123:1507,45.23
20101123:1607,0
20101123:1707,0
20101123:1807,0
20101123:1907,0
20101123:2007,0
20101123:2107,0
20101123:2207,0
20101123:2307,0
20101124:0007,0
20101124:0107,0
20101124:0207,0
20101124:0307,0
20101124:0407,0
20101124:0507,151.07
20101124:0607,402.76
20101124:0707,568.23
20101124:0807,682.34
20101124:0907,764.45
20101124:1007,749.8
20101124:1107,712.78
20101124:1207,618.13
20101124:1307,466.26
20101124:1407,280.17
20101124:1507,37.57
20101124:1607,0
20101124:1707,0
20101124:1807,0
20101124:1907,0
20101124:2007,0
20101124:2107,0
20101124:2207,0
20101124:2307,0
20101125:0007,0
20101125:0107,0
20101125:0207,0
20101125:0307,0
20101125:0407,0
20101125:0507,165.18
20101125:0607,397.34
20101125:0707,573.77
20101125:0807,695.46
20101125:0907,759.37
20101125:1007,769.69
20101125:1107,724.43
20101125:1207,625.24
20101125:1307,474.38
20101125:1407,276.67
20101125:1507,49.56
20101125:1607,0
20101125:1707,0
20101125:1807,0
20101125:1907,0
20101125:2007,0
20101125:2107,0
20101125:2207,0
20101125:2307,0
20101126:0007,0
20101126:0107,0
20101126:0207,0
20101126:0307,0
20101126:0407,0
20101126:0507,168.66
20101126:0607,395.73
20101126:0707,576.16
20101126:0807,699.75
20101126:0907,764.9
20101126:1007,776.17
20101126:1107,730.12
20101126:1207,630.13
20101126:1307,480.85
20101126:1407,276.58
20101126:1507,46.81
20101126:1607,0
20101126:1707,0
20101126:1807,0
20101126:1907,0
20101126:2007,0
20101126:2107,0
20101126:2207,0
20101126:2307,0
20101127:0007,0
20101127:0107,0
20101127:0207,0
20101127:0307,0
20101127:0407,0
20101127:0507,168.2
20101127:0607,397.12
20101127:0707,571.99
20101127:0807,691.7
20101127:0907,753.33
20101127:1007,764.64
20101127:1107,720.15
20101127:1207,620.77
20101127:1307,464.96
20101127:1407,270.64
20101127:1507,42.23
20101127:1607,0
20101127:1707,0
20101127:1807,0
20101127:1907,0
20101127:2007,0
20101127:2107,0
20101127:2207,0
20101127:2307,0
20101128:0007,0
20101128:0107,0
20101128:0207,0
20101128:0307,0
20101128:0407,0
20101128:0507,161.82
20101128:0607,388.79
20101128:0707,564.32
20101128:0807,690.12
20101128:0907,744.01
20101128:1007,758.82
20101128:1107,718.24
20101128:1207,619.4
20101128:1307,469.6
20101128:1407,273
20101128:1507,42.91
20101128:1607,0
20101128:1707,0
20101128:1807,0
20101128:1907,0
20101128:2007,0
20101128:2107,0
20101128:2207,0
20101128:2307,0
20101129:0007,0
20101129:0107,0
20101129:0207,0
20101129:0307,0
20101129:0407,0
20101129:0507,146.49
20101129:0607,375.43
20101129:0707,553.33
20101129:0807,671.89
20101129:0907,737.36
20101129:1007,748.31
20101129:1107,709.87
20101129:1207,614.45
20101129:1307,475.02
20101129:1407,275.59
20101129:1507,41.34
20101129:1607,0
20101129:1707,0
20101129:1807,0
20101129:1907,0
20101129:2007,0
20101129:2107,0
20101129:2207,0
20101129:2307,0
20101130:0007,0
20101130:0107,0
20101130:0207,0
20101130:0307,0
20101130:0407,0
20101130:0507,146.17
20101130:0607,370.58
20101130:0707,546.37
20101130:0807,675.77
20101130:0907,741.46
20101130:1007,763.84
20101130:1107,721.62
20101130:1207,629.23
20101130:1307,474.55
20101130:1407,291.53
20101130:1507,44.96
20101130:1607,0
20101130:1707,0
20101130:1807,0
20101130:1907,0
20101130:2007,0
20101130:2107,0
20101130:2207,0
20101130:2307,0
20101201:0007,0
20101201:0107,0
20101201:0207,0
20101201:0307,0
20101201:0407,0
20101201:0507,163.42
20101201:0607,398.31
20101201:0707,582.2
20101201:0807,706.81
20101201:0907,773.5
20101201:1007,781.18
20101201:1107,738.24
20101201:1207,640.83
20101201:1307,493.85
20101201:1407,295
20101201:1507,53.64
20101201:1607,0
20101201:1707,0
20101201:1807,0
20101201:1907,0
20101201:2007,0
20101201:2107,0
20101201:2207,0
20101201:2307,0
20101202:0007,0
20101202:0107,0
20101202:0207,0
20101202:0307,0
20101202:0407,0
20101202:0507,155.07
20101202:0607,393.99
20101202:0707,576.15
20101202:0807,705.42
20101202:0907,776.79
20101202:1007,782.23
20101202:1107,740.03
20101202:1207,640.61
20101202:1307,493.04
20101202:1407,301.15
20101202:1507,55.21
20101202:1607,0
20101202:1707,0
20101202:1807,0
20101202:1907,0
20101202:2007,0
20101202:2107,0
20101202:2207,0
20101202:2307,0
20101203:0007,0
20101203:0107,0
20101203:0207,0
20101203:0307,0
20101203:0407,0
20101203:0507,157.12
20101203:0607,395.44
20101203:0707,586.89
20101203:0807,717.65
20101203:0907,785.23
20101203:1007,795.58
20101203:1107,755.01
20101203:1207,654.71
20101203:1307,507.08
20101203:1407,306.49
20101203:1507,62.56
20101203:1607,0
20101203:1707,0
20101203:1807,0
20101203:1907,0
20101203:2007,0
20101203:2107,0
20101203:2207,0
20101203:2307,0
20101204:0007,0
20101204:0107,0
20101204:0207,0
20101204:0307,0
20101204:0407,0
20101204:0507,156.94
20101204:0607,396.66
20101204:0707,589.96
20101204:0807,717.84
20101204:0907,787.33
20101204:1007,804.99
20101204:1107,765.04
20101204:1207,673.02
20101204:1307,524.36
20101204:1407,317.04
20101204:1507,64.26
20101204:1607,0
20101204:1707,0
20101204:1807,0
20101204:1907,0
20101204:2007,0
20101204:2107,0
20101204:2207,0
20101204:2307,0
20101205:0007,0
20101205:0107,0
20101205:0207,0
20101205:0307,0
20101205:0407,0
20101205:0507,169.88
20101205:0607,399.48
20101205:0707,589.52
20101205:0807,720.16
20101205:0907,795.6
20101205:1007,809.4
20101205:1107,765.61
20101205:1207,669.13
20101205:1307,517.27
20101205:1407,314.63
20101205:1507,64.14
20101205:1607,0
20101205:1707,0
20101205:1807,0
20101205:1907,0
20101205:2007,0
20101205:2107,0
20101205:2207,0
20101205:2307,0
20101206:0007,0
20101206:0107,0
20101206:0207,0
20101206:0307,0
20101206:0407,0
20101206:0507,150.9
20101206:0607,383.05
20101206:0707,584.27
20101206:0807,706.11
20101206:0907,726.83
20101206:1007,802.03
20101206:1107,749.64
20101206:1207,667.7
20101206:1307,512.4
20101206:1407,304.28
20101206:1507,36.81
20101206:1607,0
20101206:1707,0
20101206:1807,0
20101206:1907,0
20101206:2007,0
20101206:2107,0
20101206:2207,0
20101206:2307,0
20101207:0007,0
20101207:0107,0
20101207:0207,0
20101207:0307,0
20101207:0407,0
20101207:0507,103.5
20101207:0607,360
20101207:0707,552.19
20101207:0807,711.62
20101207:0907,782.9
20101207:1007,807.02
20101207:1107,758.25
20101207:1207,653.77
20101207:1307,500.16
20101207:1407,327.85
20101207:1507,54.76
20101207:1607,0
20101207:1707,0
20101207:1807,0
20101207:1907,0
20101207:2007,0
20101207:2107,0
20101207:2207,0
20101207:2307,0
20101208:0007,0
20101208:0107,0
20101208:0207,0
20101208:0307,0
20101208:0407,0
20101208:0507,140.31
20101208:0607,352.95
20101208:0707,545.03
20101208:0807,693.55
20101208:0907,763.61
20101208:1007,789.13
20101208:1107,747.56
20101208:1207,654.79
20101208:1307,502.56
20101208:1407,290.3
20101208:1507,50.56
20101208:1607,0
20101208:1707,0
20101208:1807,0
20101208:1907,0
20101208:2007,0
20101208:2107,0
20101208:2207,0
20101208:2307,0
20101209:0007,0
20101209:0107,0
20101209:0207,0
20101209:0307,0
20101209:0407,0
20101209:0507,156.62
20101209:0607,401.15
20101209:0707,584.51
20101209:0807,716.21
20101209:0907,782.74
20101209:1007,798.71
20101209:1107,755.89
20101209:1207,661.76
20101209:1307,509.1
20101209:1407,309
20101209:1507,58.49
20101209:1607,0
20101209:1707,0
20101209:1807,0
20101209:1907,0
20101209:2007,0
20101209:2107,0
20101209:2207,0
20101209:2307,0
20101210:0007,0
20101210:0107,0
20101210:0207,0
20101210:0307,0
20101210:0407,0
20101210:0507,155.93
20101210:0607,395.34
20101210:0707,590.45
20101210:0807,721.4
20101210:0907,791.7
20101210:1007,808.5
20101210:1107,755.55
20101210:1207,661.35
20101210:1307,499.01
20101210:1407,295.86
20101210:1507,57.78
20101210:1607,0
20101210:1707,0
20101210:1807,0
20101210:1907,0
20101210:2007,0
20101210:2107,0
20101210:2207,0
20101210:2307,0
20101211:0007,0
20101211:0107,0
20101211:0207,0
20101211:0307,0
20101211:0407,0
20101211:0507,155.39
20101211:0607,387.46
20101211:0707,571.85
20101211:0807,721.91
20101211:0907,778.27
20101211:1007,783.4
20101211:1107,712.01
20101211:1207,657.8
20101211:1307,433.33
20101211:1407,289.49
20101211:1507,74.44
20101211:1607,0
20101211:1707,0
20101211:1807,0
20101211:1907,0
20101211:2007,0
20101211:2107,0
20101211:2207,0
20101211:2307,0
20101212:0007,0
20101212:0107,0
20101212:0207,0
20101212:0307,0
20101212:0407,0
20101212:0507,121.27
20101212:0607,411.79
20101212:0707,594.17
20101212:0807,621.83
20101212:0907,754.49
20101212:1007,778.94
20101212:1107,732.36
20101212:1207,628.26
20101212:1307,464.54
20101212:1407,197.84
20101212:1507,36.06
20101212:1607,0
20101212:1707,0
20101212:1807,0
20101212:1907,0
20101212:2007,0
20101212:2107,0
20101212:2207,0
20101212:2307,0
20101213:0007,0
20101213:0107,0
20101213:0207,0
20101213:0307,0
20101213:0407,0
20101213:0507,61.78
20101213:0607,180.22
20101213:0707,440.71
20101213:0807,527.44
20101213:0907,609.63
20101213:1007,792.02
20101213:1107,765.52
20101213:1207,629.98
20101213:1307,555.83
20101213:1407,315.54
20101213:1507,56.09
20101213:1607,0
20101213:1707,0
20101213:1807,0
20101213:1907,0
20101213:2007,0
20101213:2107,0
20101213:2207,0
20101213:2307,0
20101214:0007,0
20101214:0107,0
20101214:0207,0
20101214:0307,0
20101214:0407,0
20101214:0507,127.81
20101214:0607,385.06
20101214:0707,566.85
20101214:0807,709.72
20101214:0907,784.09
20101214:1007,800.21
20101214:1107,763.09
20101214:1207,660.2
20101214:1307,490.12
20101214:1407,265.56
20101214:1507,48.7
20101214:1607,0
20101214:1707,0
20101214:1807,0
20101214:1907,0
20101214:2007,0
20101214:2107,0
20101214:2207,0
20101214:2307,0
20101215:0007,0
20101215:0107,0
20101215:0207,0
20101215:0307,0
20101215:0407,0
20101215:0507,123.08
20101215:0607,374.42
20101215:0707,565.29
20101215:0807,701.01
20101215:0907,779.23
20101215:1007,796.59
20101215:1107,752.15
20101215:1207,661.09
20101215:1307,515.24
20101215:1407,314.65
20101215:1507,77.87
20101215:1607,0
20101215:1707,0
20101215:1807,0
20101215:1907,0
20101215:2007,0
20101215:2107,0
20101215:2207,0
20101215:2307,0
20101216:0007,0
20101216:0107,0
20101216:0207,0
20101216:0307,0
20101216:0407,0
20101216:0507,138.46
20101216:0607,375.58
20101216:0707,565.01
20101216:0807,695.49
20101216:0907,767.18
20101216:1007,782.62
20101216:1107,742.87
20101216:1207,653.36
20101216:1307,508.72
20101216:1407,315.37
20101216:1507,80.51
20101216:1607,0
20101216:1707,0
20101216:1807,0
20101216:1907,0
20101216:2007,0
20101216:2107,0
20101216:2207,0
20101216:2307,0
20101217:0007,0
20101217:0107,0
20101217:0207,0
20101217:0307,0
20101217:0407,0
20101217:0507,136.23
20101217:0607,378.02
20101217:0707,574.05
20101217:0807,703.15
20101217:0907,772.36
20101217:1007,786.88
20101217:1107,745.27
20101217:1207,650.31
20101217:1307,510.17
20101217:1407,315.3
20101217:1507,81.3
20101217:1607,0
20101217:1707,0
20101217:1807,0
20101217:1907,0
20101217:2007,0
20101217:2107,0
20101217:2207,0
20101217:2307,0
20101218:0007,0
20101218:0107,0
20101218:0207,0
20101218:0307,0
20101218:0407,0
20101218:0507,135.75
20101218:0607,379.99
20101218:0707,568.03
20101218:0807,697.87
20101218:0907,772.99
20101218:1007,793.92
20101218:1107,757.07
20101218:1207,663.23
20101218:1307,515.06
20101218:1407,319.47
20101218:1507,82.65
20101218:1607,0
20101218:1707,0
20101218:1807,0
20101218:1907,0
20101218:2007,0
20101218:2107,0
20101218:2207,0
20101218:2307,0
20101219:0007,0
20101219:0107,0
20101219:0207,0
20101219:0307,0
20101219:0407,0
20101219:0507,116.14
20101219:0607,354.49
20101219:0707,556.97
20101219:0807,697.79
20101219:0907,781.03
20101219:1007,801.98
20101219:1107,758.46
20101219:1207,663.39
20101219:1307,517.47
20101219:1407,315.49
20101219:1507,75.24
20101219:1607,0
20101219:1707,0
20101219:1807,0
20101219:1907,0
20101219:2007,0
20101219:2107,0
20101219:2207,0
20101219:2307,0
20101220:0007,0
20101220:0107,0
20101220:0207,0
20101220:0307,0
20101220:0407,0
20101220:0507,116.46
20101220:0607,359.05
20101220:0707,559.75
20101220:0807,701.03
20101220:0907,783.89
20101220:1007,803.48
20101220:1107,758.77
20101220:1207,667.18
20101220:1307,514.94
20101220:1407,314.6
20101220:1507,83.17
20101220:1607,0
20101220:1707,0
20101220:1807,0
20101220:1907,0
20101220:2007,0
20101220:2107,0
20101220:2207,0
20101220:2307,0
20101221:0007,0
20101221:0107,0
20101221:0207,0
20101221:0307,0
20101221:0407,0
20101221:0507,125.3
20101221:0607,362.01
20101221:0707,562.01
20101221:0807,697.78
20101221:0907,773.77
20101221:1007,787
20101221:1107,748.29
20101221:1207,658.29
20101221:1307,508.58
20101221:1407,314.76
20101221:1507,82.04
20101221:1607,0
20101221:1707,0
20101221:1807,0
20101221:1907,0
20101221:2007,0
20101221:2107,0
20101221:2207,0
20101221:2307,0
20101222:0007,0
20101222:0107,0
20101222:0207,0
20101222:0307,0
20101222:0407,0
20101222:0507,122.18
20101222:0607,366.35
20101222:0707,566.88
20101222:0807,701.51
20101222:0907,781.04
20101222:1007,793.93
20101222:1107,763.88
20101222:1207,674.43
20101222:1307,530
20101222:1407,338.01
20101222:1507,95.81
20101222:1607,0
20101222:1707,0
20101222:1807,0
20101222:1907,0
20101222:2007,0
20101222:2107,0
20101222:2207,0
20101222:2307,0
20101223:0007,0
20101223:0107,0
20101223:0207,0
20101223:0307,0
20101223:0407,0
20101223:0507,117.75
20101223:0607,362.39
20101223:0707,564.56
20101223:0807,705.06
20101223:0907,782.31
20101223:1007,803.24
20101223:1107,770.8
20101223:1207,677.5
20101223:1307,531.22
20101223:1407,337.75
20101223:1507,95.01
20101223:1607,0
20101223:1707,0
20101223:1807,0
20101223:1907,0
20101223:2007,0
20101223:2107,0
20101223:2207,0
20101223:2307,0
20101224:0007,0
20101224:0107,0
20101224:0207,0
20101224:0307,0
20101224:0407,0
20101224:0507,118.24
20101224:0607,362.41
20101224:0707,565.72
20101224:0807,700.22
20101224:0907,784.24
20101224:1007,804.95
20101224:1107,772.94
20101224:1207,680.03
20101224:1307,529.38
20101224:1407,336.8
20101224:1507,94.65
20101224:1607,0
20101224:1707,0
20101224:1807,0
20101224:1907,0
20101224:2007,0
20101224:2107,0
20101224:2207,0
20101224:2307,0
20101225:0007,0
20101225:0107,0
20101225:0207,0
20101225:0307,0
20101225:0407,0
20101225:0507,116.04
20101225:0607,359.58
20101225:0707,562.64
20101225:0807,702.32
20101225:0907,786.89
20101225:1007,809.14
20101225:1107,773.38
20101225:1207,680.04
20101225:1307,529.79
20101225:1407,329.95
20101225:1507,95.2
20101225:1607,0
20101225:1707,0
20101225:1807,0
20101225:1907,0
20101225:2007,0
20101225:2107,0
20101225:2207,0
20101225:2307,0
20101226:0007,0
20101226:0107,0
20101226:0207,0
20101226:0307,0
20101226:0407,0
20101226:0507,125.39
20101226:0607,358.85
20101226:0707,552.29
20101226:0807,694.46
20101226:0907,778.45
20101226:1007,791.42
20101226:1107,751.64
20101226:1207,656.04
20101226:1307,509.14
20101226:1407,315.45
20101226:1507,83.88
20101226:1607,0
20101226:1707,0
20101226:1807,0
20101226:1907,0
20101226:2007,0
20101226:2107,0
20101226:2207,0
20101226:2307,0
20101227:0007,0
20101227:0107,0
20101227:0207,0
20101227:0307,0
20101227:0407,0
20101227:0507,120.78
20101227:0607,359.83
20101227:0707,551.01
20101227:0807,680.87
20101227:0907,761.48
20101227:1007,775.87
20101227:1107,734.54
20101227:1207,641.29
20101227:1307,500.91
20101227:1407,312.7
20101227:1507,90.24
20101227:1607,0
20101227:1707,0
20101227:1807,0
20101227:1907,0
20101227:2007,0
20101227:2107,0
20101227:2207,0
20101227:2307,0
20101228:0007,0
20101228:0107,0
20101228:0207,0
20101228:0307,0
20101228:0407,0
20101228:0507,120
20101228:0607,355.04
20101228:0707,542.22
20101228:0807,668.09
20101228:0907,738.19
20101228:1007,754.44
20101228:1107,713.17
20101228:1207,622.5
20101228:1307,491.57
20101228:1407,307.38
20101228:1507,89.91
20101228:1607,0
20101228:1707,0
20101228:1807,0
20101228:1907,0
20101228:2007,0
20101228:2107,0
20101228:2207,0
20101228:2307,0
20101229:0007,0
20101229:0107,0
20101229:0207,0
20101229:0307,0
20101229:0407,0
20101229:0507,83.55
20101229:0607,356.07
20101229:0707,531.27
20101229:0807,659.12
20101229:0907,732.94
20101229:1007,767.4
20101229:1107,750.18
20101229:1207,669.45
20101229:1307,529.42
20101229:1407,336.37
20101229:1507,100.86
20101229:1607,0
20101229:1707,0
20101229:1807,0
20101229:1907,0
20101229:2007,0
20101229:2107,0
20101229:2207,0
20101229:2307,0
20101230:0007,0
20101230:0107,0
20101230:0207,0
20101230:0307,0
20101230:0407,0
20101230:0507,119.89
20101230:0607,365.37
20101230:0707,577.2
20101230:0807,734.44
20101230:0907,820.9
20101230:1007,850.89
20101230:1107,819.86
20101230:1207,731.7
20101230:1307,570.73
20101230:1407,371.97
20101230:1507,117.46
20101230:1607,0
20101230:1707,0
20101230:1807,0
20101230:1907,0
20101230:2007,0
20101230:2107,0
20101230:2207,0
20101230:2307,0
20101231:0007,0
20101231:0107,0
20101231:0207,0
20101231:0307,0
20101231:0407,0
20101231:0507,104.35
20101231:0607,348.51
20101231:0707,562.32
20101231:0807,700.26
20101231:0907,792.61
20101231:1007,823.81
20101231:1107,788.56
20101231:1207,695.66
20101231:1307,541.59
20101231:1407,340
20101231:1507,101.4
20101231:1607,0
20101231:1707,0
20101231:1807,0
20101231:1907,0
20101231:2007,0
20101231:2107,0
20101231:2207,0
20101231:2307,0
20110101:0007,0
20110101:0107,0
20110101:0207,0
20110101:0307,0
20110101:0407,0
20110101:0507,107.83
20110101:0607,356.91
20110101:0707,555.6
20110101:0807,695.37
20110101:0907,778.81
20110101:1007,801.7
20110101:1107,761.28
20110101:1207,679.47
20110101:1307,555.92
20110101:1407,351.43
20110101:1507,113.06
20110101:1607,0
20110101:1707,0
20110101:1807,0
20110101:1907,0
20110101:2007,0
20110101:2107,0
20110101:2207,0
20110101:2307,0
20110102:0007,0
20110102:0107,0
20110102:0207,0
20110102:0307,0
20110102:0407,0
20110102:0507,108.07
20110102:0607,358.1
20110102:0707,560.76
20110102:0807,703.38
20110102:0907,790.21
20110102:1007,806.76
20110102:1107,774.73
20110102:1207,691.2
20110102:1307,552.67
20110102:1407,349.4
20110102:1507,115.41
20110102:1607,0
20110102:1707,0
20110102:1807,0
20110102:1907,0
20110102:2007,0
20110102:2107,0
20110102:2207,0
20110102:2307,0
20110103:0007,0
20110103:0107,0
20110103:0207,0
20110103:0307,0
20110103:0407,0
20110103:0507,90.71
20110103:0607,339.67
20110103:0707,552.5
20110103:0807,692.29
20110103:0907,771.76
20110103:1007,789.71
20110103:1107,752.19
20110103:1207,660.72
20110103:1307,529.05
20110103:1407,335.77
20110103:1507,108.11
20110103:1607,0
20110103:1707,0
20110103:1807,0
20110103:1907,0
20110103:2007,0
20110103:2107,0
20110103:2207,0
20110103:2307,0
20110104:0007,0
20110104:0107,0
20110104:0207,0
20110104:0307,0
20110104:0407,0
20110104:0507,114.13
20110104:0607,359.38
20110104:0707,557.9
20110104:0807,725.23
20110104:0907,781.79
20110104:1007,802.13
20110104:1107,770.23
20110104:1207,687.85
20110104:1307,542.59
20110104:1407,287.18
20110104:1507,128
20110104:1607,0
20110104:1707,0
20110104:1807,0
20110104:1907,0
20110104:2007,0
20110104:2107,0
20110104:2207,0
20110104:2307,0
20110105:0007,0
20110105:0107,0
20110105:0207,0
20110105:0307,0
20110105:0407,0
20110105:0507,12.4
20110105:0607,363.18
20110105:0707,559.79
20110105:0807,710.73
20110105:0907,792.2
20110105:1007,818.45
20110105:1107,791.52
20110105:1207,706.14
20110105:1307,574.43
20110105:1407,384.82
20110105:1507,93.35
20110105:1607,0
20110105:1707,0
20110105:1807,0
20110105:1907,0
20110105:2007,0
20110105:2107,0
20110105:2207,0
20110105:2307,0
20110106:0007,0
20110106:0107,0
20110106:0207,0
20110106:0307,0
20110106:0407,0
20110106:0507,104.16
20110106:0607,361.09
20110106:0707,569.46
20110106:0807,720.59
20110106:0907,805.17
20110106:1007,837.57
20110106:1107,808.92
20110106:1207,716.99
20110106:1307,576.91
20110106:1407,369.53
20110106:1507,129.49
20110106:1607,0
20110106:1707,0
20110106:1807,0
20110106:1907,0
20110106:2007,0
20110106:2107,0
20110106:2207,0
20110106:2307,0
20110107:0007,0
20110107:0107,0
20110107:0207,0
20110107:0307,0
20110107:0407,0
20110107:0507,101.95
20110107:0607,362.09
20110107:0707,567.64
20110107:0807,719.8
20110107:0907,809.41
20110107:1007,828.54
20110107:1107,796.59
20110107:1207,715.64
20110107:1307,572.22
20110107:1407,362.22
20110107:1507,118.87
20110107:1607,0
20110107:1707,0
20110107:1807,0
20110107:1907,0
20110107:2007,0
20110107:2107,0
20110107:2207,0
20110107:2307,0
20110108:0007,0
20110108:0107,0
20110108:0207,0
20110108:0307,0
20110108:0407,0
20110108:0507,100.81
20110108:0607,357.51
20110108:0707,565.13
20110108:0807,718.97
20110108:0907,810.66
20110108:1007,841.12
20110108:1107,809.38
20110108:1207,717.71
20110108:1307,569.7
20110108:1407,357.07
20110108:1507,118.18
20110108:1607,0
20110108:1707,0
20110108:1807,0
20110108:1907,0
20110108:2007,0
20110108:2107,0
20110108:2207,0
20110108:2307,0
20110109:0007,0
20110109:0107,0
20110109:0207,0
20110109:0307,0
20110109:0407,0
20110109:0507,90.46
20110109:0607,342.65
20110109:0707,563.77
20110109:0807,719.08
20110109:0907,801.39
20110109:1007,838.11
20110109:1107,822.78
20110109:1207,735.47
20110109:1307,596.65
20110109:1407,371.21
20110109:1507,126.66
20110109:1607,0
20110109:1707,0
20110109:1807,0
20110109:1907,0
20110109:2007,0
20110109:2107,0
20110109:2207,0
20110109:2307,0
20110110:0007,0
20110110:0107,0
20110110:0207,0
20110110:0307,0
20110110:0407,0
20110110:0507,100.27
20110110:0607,349.46
20110110:0707,564.8
20110110:0807,724.04
20110110:0907,816
20110110:1007,839.95
20110110:1107,812.13
20110110:1207,719.23
20110110:1307,580.77
20110110:1407,370.76
20110110:1507,129.12
20110110:1607,0
20110110:1707,0
20110110:1807,0
20110110:1907,0
20110110:2007,0
20110110:2107,0
20110110:2207,0
20110110:2307,0
20110111:0007,0
20110111:0107,0
20110111:0207,0
20110111:0307,0
20110111:0407,0
20110111:0507,99.46
20110111:0607,350.95
20110111:0707,567.2
20110111:0807,710.59
20110111:0907,801.35
20110111:1007,824.24
20110111:1107,792.72
20110111:1207,698.42
20110111:1307,563.69
20110111:1407,354.01
20110111:1507,121.36
20110111:1607,0
20110111:1707,0
20110111:1807,0
20110111:1907,0
20110111:2007,0
20110111:2107,0
20110111:2207,0
20110111:2307,0
20110112:0007,0
20110112:0107,0
20110112:0207,0
20110112:0307,0
20110112:0407,0
20110112:0507,95.71
20110112:0607,352.35
20110112:0707,555.21
20110112:0807,697.41
20110112:0907,782.59
20110112:1007,804.94
20110112:1107,779.29
20110112:1207,688.75
20110112:1307,562.99
20110112:1407,351.09
20110112:1507,125.33
20110112:1607,0
20110112:1707,0
20110112:1807,0
20110112:1907,0
20110112:2007,0
20110112:2107,0
20110112:2207,0
20110112:2307,0
20110113:0007,0
20110113:0107,0
20110113:0207,0
20110113:0307,0
20110113:0407,0
20110113:0507,97.28
20110113:0607,342.59
20110113:0707,537.74
20110113:0807,679.68
20110113:0907,762.91
20110113:1007,782.6
20110113:1107,746.96
20110113:1207,659.21
20110113:1307,531.61
20110113:1407,360.48
20110113:1507,113.75
20110113:1607,0
20110113:1707,0
20110113:1807,0
20110113:1907,0
20110113:2007,0
20110113:2107,0
20110113:2207,0
20110113:2307,0
20110114:0007,0
20110114:0107,0
20110114:0207,0
20110114:0307,0
20110114:0407,0
20110114:0507,95.98
20110114:0607,331.02
20110114:0707,539.93
20110114:0807,679.27
20110114:0907,768.44
20110114:1007,804.28
20110114:1107,779.6
20110114:1207,693.54
20110114:1307,557.29
20110114:1407,360.11
20110114:1507,130.43
20110114:1607,0
20110114:1707,0
20110114:1807,0
20110114:1907,0
20110114:2007,0
20110114:2107,0
20110114:2207,0
20110114:2307,0
20110115:0007,0
20110115:0107,0
20110115:0207,0
20110115:0307,0
20110115:0407,0
20110115:0507,48.67
20110115:0607,340.59
20110115:0707,476.75
20110115:0807,649.43
20110115:0907,758.68
20110115:1007,792.52
20110115:1107,787.89
20110115:1207,727.02
20110115:1307,598.1
20110115:1407,34.64
20110115:1507,139.61
20110115:1607,0
20110115:1707,0
20110115:1807,0
20110115:1907,0
20110115:2007,0
20110115:2107,0
20110115:2207,0
20110115:2307,0
20110116:0007,0
20110116:0107,0
20110116:0207,0
20110116:0307,0
20110116:0407,0
20110116:0507,103.45
20110116:0607,351.2
20110116:0707,412.69
20110116:0807,716.02
20110116:0907,801.28
20110116:1007,861.02
20110116:1107,805.93
20110116:1207,722.24
20110116:1307,541.98
20110116:1407,369.76
20110116:1507,127.37
20110116:1607,0
20110116:1707,0
20110116:1807,0
20110116:1907,0
20110116:2007,0
20110116:2107,0
20110116:2207,0
20110116:2307,0
20110117:0007,0
20110117:0107,0
20110117:0207,0
20110117:0307,0
20110117:0407,0
20110117:0507,82.55
20110117:0607,324.78
20110117:0707,579.72
20110117:0807,734.73
20110117:0907,835.64
20110117:1007,857.42
20110117:1107,836.14
20110117:1207,749.74
20110117:1307,604.9
20110117:1407,413.31
20110117:1507,160.62
20110117:1607,0
20110117:1707,0
20110117:1807,0
20110117:1907,0
20110117:2007,0
20110117:2107,0
20110117:2207,0
20110117:2307,0
20110118:0007,0
20110118:0107,0
20110118:0207,0
20110118:0307,0
20110118:0407,0
20110118:0507,94.68
20110118:0607,359.42
20110118:0707,574.35
20110118:0807,733.65
20110118:0907,830.01
20110118:1007,865.09
20110118:1107,838.06
20110118:1207,744.87
20110118:1307,599.22
20110118:1407,396.44
20110118:1507,153.98
20110118:1607,0
20110118:1707,0
20110118:1807,0
20110118:1907,0
20110118:2007,0
20110118:2107,0
20110118:2207,0
20110118:2307,0
20110119:0007,0
20110119:0107,0
20110119:0207,0
20110119:0307,0
20110119:0407,0
20110119:0507,87.1
20110119:0607,341.91
20110119:0707,560.01
20110119:0807,721.68
20110119:0907,822.02
20110119:1007,859.13
20110119:1107,839.65
20110119:1207,754.93
20110119:1307,613.25
20110119:1407,402.9
20110119:1507,157.23
20110119:1607,0
20110119:1707,0
20110119:1807,0
20110119:1907,0
20110119:2007,0
20110119:2107,0
20110119:2207,0
20110119:2307,0
20110120:0007,0
20110120:0107,0
20110120:0207,0
20110120:0307,0
20110120:0407,0
20110120:0507,93.84
20110120:0607,351
