time,P
20120215:0207,0
20120215:0307,0
20120215:0407,0
20120215:0507,11.35
20120215:0607,273.06
20120215:0707,497.79
20120215:0807,662.67
20120215:0907,764.56
20120215:1007,809.88
20120215:1107,806.31
20120215:1207,750.87
20120215:1307,628.76
20120215:1407,453.72
20120215:1507,233.9
20120215:1607,14.22
20120215:1707,0
20120215:1807,0
20120215:1907,0
20120215:2007,0
20120215:2107,0
20120215:2207,0
20120215:2307,0
20120216:0007,0
20120216:0107,0
20120216:0207,0
20120216:0307,0
20120216:0407,0
20120216:0507,11.3
20120216:0607,273.26
20120216:0707,500.82
20120216:0807,670.89
20120216:0907,784.27
20120216:1007,828.28
20120216:1107,825.65
20120216:1207,760.68
20120216:1307,646.19
20120216:1407,494.27
20120216:1507,239.32
20120216:1607,9.85
20120216:1707,0
20120216:1807,0
20120216:1907,0
20120216:2007,0
20120216:2107,0
20120216:2207,0
20120216:2307,0
20120217:0007,0
20120217:0107,0
20120217:0207,0
20120217:0307,0
20120217:0407,0
20120217:0507,12.67
20120217:0607,267.86
20120217:0707,504.01
20120217:0807,673.15
20120217:0907,780.17
20120217:1007,831.75
20120217:1107,824.59
20120217:1207,760.11
20120217:1307,644.62
20120217:1407,471.08
20120217:1507,246.53
20120217:1607,10.46
20120217:1707,0
20120217:1807,0
20120217:1907,0
20120217:2007,0
20120217:2107,0
20120217:2207,0
20120217:2307,0
20120218:0007,0
20120218:0107,0
20120218:0207,0
20120218:0307,0
20120218:0407,0
20120218:0507,13.52
20120218:0607,276.82
20120218:0707,512.6
20120218:0807,686.37
20120218:0907,792.35
20120218:1007,837
20120218:1107,830.87
20120218:1207,770.81
20120218:1307,654.58
20120218:1407,476.06
20120218:1507,249.16
20120218:1607,20.26
20120218:1707,0
20120218:1807,0
20120218:1907,0
20120218:2007,0
20120218:2107,0
20120218:2207,0
20120218:2307,0
20120219:0007,0
20120219:0107,0
20120219:0207,0
20120219:0307,0
20120219:0407,0
20120219:0507,9.05
20120219:0607,133.21
20120219:0707,358.98
20120219:0807,684.94
20120219:0907,787.54
20120219:1007,869.75
20120219:1107,835.01
20120219:1207,683.68
20120219:1307,164.64
20120219:1407,393.18
20120219:1507,230.66
20120219:1607,19.96
20120219:1707,0
20120219:1807,0
20120219:1907,0
20120219:2007,0
20120219:2107,0
20120219:2207,0
20120219:2307,0
20120220:0007,0
20120220:0107,0
20120220:0207,0
20120220:0307,0
20120220:0407,0
20120220:0507,11.66
20120220:0607,284.51
20120220:0707,482.21
20120220:0807,665.73
20120220:0907,788.51
20120220:1007,845.12
20120220:1107,838.64
20120220:1207,766.49
20120220:1307,651.46
20120220:1407,480.35
20120220:1507,255.77
20120220:1607,22.93
20120220:1707,0
20120220:1807,0
20120220:1907,0
20120220:2007,0
20120220:2107,0
20120220:2207,0
20120220:2307,0
20120221:0007,0
20120221:0107,0
20120221:0207,0
20120221:0307,0
20120221:0407,0
20120221:0507,14.99
20120221:0607,279.96
20120221:0707,488.42
20120221:0807,703.45
20120221:0907,802.29
20120221:1007,837.6
20120221:1107,831.02
20120221:1207,750.51
20120221:1307,675.43
20120221:1407,459.09
20120221:1507,235.16
20120221:1607,21.95
20120221:1707,0
20120221:1807,0
20120221:1907,0
20120221:2007,0
20120221:2107,0
20120221:2207,0
20120221:2307,0
20120222:0007,0
20120222:0107,0
20120222:0207,0
20120222:0307,0
20120222:0407,0
20120222:0507,13.53
20120222:0607,284.86
20120222:0707,514.87
20120222:0807,680.85
20120222:0907,787.03
20120222:1007,838.68
20120222:1107,828.32
20120222:1207,760.13
20120222:1307,646.08
20120222:1407,479.23
20120222:1507,251.65
20120222:1607,21.22
20120222:1707,0
20120222:1807,0
20120222:1907,0
20120222:2007,0
20120222:2107,0
20120222:2207,0
20120222:2307,0
20120223:0007,0
20120223:0107,0
20120223:0207,0
20120223:0307,0
20120223:0407,0
20120223:0507,14.77
20120223:0607,282.28
20120223:0707,500.51
20120223:0807,667.67
20120223:0907,768.04
20120223:1007,816.6
20120223:1107,801.48
20120223:1207,731.89
20120223:1307,621.4
20120223:1407,455.14
20120223:1507,235.22
20120223:1607,18.49
20120223:1707,0
20120223:1807,0
20120223:1907,0
20120223:2007,0
20120223:2107,0
20120223:2207,0
20120223:2307,0
20120224:0007,0
20120224:0107,0
20120224:0207,0
20120224:0307,0
20120224:0407,0
20120224:0507,14.69
20120224:0607,282.35
20120224:0707,511.87
20120224:0807,676.3
20120224:0907,781.56
20120224:1007,833.39
20120224:1107,827.72
20120224:1207,759.81
20120224:1307,644.45
20120224:1407,476.98
20120224:1507,254.25
20120224:1607,22.35
20120224:1707,0
20120224:1807,0
20120224:1907,0
20120224:2007,0
20120224:2107,0
20120224:2207,0
20120224:2307,0
20120225:0007,0
20120225:0107,0
20120225:0207,0
20120225:0307,0
20120225:0407,0
20120225:0507,15.26
20120225:0607,265.66
20120225:0707,471.81
20120225:0807,674.85
20120225:0907,782.33
20120225:1007,817.44
20120225:1107,828.89
20120225:1207,768.53
20120225:1307,657.79
20120225:1407,489.45
20120225:1507,228.31
20120225:1607,16.17
20120225:1707,0
20120225:1807,0
20120225:1907,0
20120225:2007,0
20120225:2107,0
20120225:2207,0
20120225:2307,0
20120226:0007,0
20120226:0107,0
20120226:0207,0
20120226:0307,0
20120226:0407,0
20120226:0507,16.99
20120226:0607,289.84
20120226:0707,514.26
20120226:0807,683.36
20120226:0907,785.37
20120226:1007,833.81
20120226:1107,815.09
20120226:1207,736.74
20120226:1307,631.01
20120226:1407,463.94
20120226:1507,244.21
20120226:1607,22.51
20120226:1707,0
20120226:1807,0
20120226:1907,0
20120226:2007,0
20120226:2107,0
20120226:2207,0
20120226:2307,0
20120227:0007,0
20120227:0107,0
20120227:0207,0
20120227:0307,0
20120227:0407,0
20120227:0507,47.62
20120227:0607,291.2
20120227:0707,508.33
20120227:0807,668.22
20120227:0907,766.26
20120227:1007,806.7
20120227:1107,792.31
20120227:1207,710.72
20120227:1307,613.99
20120227:1407,450.85
20120227:1507,237.92
20120227:1607,21.88
20120227:1707,0
20120227:1807,0
20120227:1907,0
20120227:2007,0
20120227:2107,0
20120227:2207,0
20120227:2307,0
20120228:0007,0
20120228:0107,0
20120228:0207,0
20120228:0307,0
20120228:0407,0
20120228:0507,47.32
20120228:0607,284.21
20120228:0707,506.77
20120228:0807,660.38
20120228:0907,751.13
20120228:1007,807.81
20120228:1107,789.64
20120228:1207,735.15
20120228:1307,616.57
20120228:1407,448.3
20120228:1507,238.28
20120228:1607,23.87
20120228:1707,0
20120228:1807,0
20120228:1907,0
20120228:2007,0
20120228:2107,0
20120228:2207,0
20120228:2307,0
20120229:0007,0
20120229:0107,0
20120229:0207,0
20120229:0307,0
20120229:0407,0
20120229:0507,42.2
20120229:0607,262.06
20120229:0707,491.26
20120229:0807,665.57
20120229:0907,783.09
20120229:1007,825.49
20120229:1107,801.77
20120229:1207,716.79
20120229:1307,637.71
20120229:1407,472.43
20120229:1507,250.34
20120229:1607,22.18
20120229:1707,0
20120229:1807,0
20120229:1907,0
20120229:2007,0
20120229:2107,0
20120229:2207,0
20120229:2307,0
20120301:0007,0
20120301:0107,0
20120301:0207,0
20120301:0307,0
20120301:0407,0
20120301:0507,22.75
20120301:0607,235.47
20120301:0707,522.01
20120301:0807,653.62
20120301:0907,755.29
20120301:1007,797.64
20120301:1107,781.67
20120301:1207,725.33
20120301:1307,613
20120301:1407,447.18
20120301:1507,225.96
20120301:1607,20.08
20120301:1707,0
20120301:1807,0
20120301:1907,0
20120301:2007,0
20120301:2107,0
20120301:2207,0
20120301:2307,0
20120302:0007,0
20120302:0107,0
20120302:0207,0
20120302:0307,0
20120302:0407,0
20120302:0507,29.66
20120302:0607,269.05
20120302:0707,472.62
20120302:0807,644.98
20120302:0907,757.18
20120302:1007,806.75
20120302:1107,790.96
20120302:1207,732.69
20120302:1307,626.8
20120302:1407,459.04
20120302:1507,235.57
20120302:1607,21.89
20120302:1707,0
20120302:1807,0
20120302:1907,0
20120302:2007,0
20120302:2107,0
20120302:2207,0
20120302:2307,0
20120303:0007,0
20120303:0107,0
20120303:0207,0
20120303:0307,0
20120303:0407,0
20120303:0507,10.6
20120303:0607,223.78
20120303:0707,515.38
20120303:0807,695.46
20120303:0907,812.57
20120303:1007,853.57
20120303:1107,840.98
20120303:1207,785.14
20120303:1307,659.73
20120303:1407,474.1
20120303:1507,244.94
20120303:1607,17.64
20120303:1707,0
20120303:1807,0
20120303:1907,0
20120303:2007,0
20120303:2107,0
20120303:2207,0
20120303:2307,0
20120304:0007,0
20120304:0107,0
20120304:0207,0
20120304:0307,0
20120304:0407,0
20120304:0507,40.15
20120304:0607,298.01
20120304:0707,541.23
20120304:0807,716.08
20120304:0907,822.72
20120304:1007,868.48
20120304:1107,849.42
20120304:1207,779.41
20120304:1307,653.46
20120304:1407,466.64
20120304:1507,239.06
20120304:1607,17.6
20120304:1707,0
20120304:1807,0
20120304:1907,0
20120304:2007,0
20120304:2107,0
20120304:2207,0
20120304:2307,0
20120305:0007,0
20120305:0107,0
20120305:0207,0
20120305:0307,0
20120305:0407,0
20120305:0507,45.36
20120305:0607,290.62
20120305:0707,511.08
20120305:0807,672.36
20120305:0907,769.65
20120305:1007,819.81
20120305:1107,817.55
20120305:1207,733.13
20120305:1307,638.05
20120305:1407,464.35
20120305:1507,238.08
20120305:1607,22.26
20120305:1707,0
20120305:1807,0
20120305:1907,0
20120305:2007,0
20120305:2107,0
20120305:2207,0
20120305:2307,0
20120306:0007,0
20120306:0107,0
20120306:0207,0
20120306:0307,0
20120306:0407,0
20120306:0507,49.31
20120306:0607,296.11
20120306:0707,517.72
20120306:0807,682.06
20120306:0907,782.92
20120306:1007,831.59
20120306:1107,813.89
20120306:1207,748.49
20120306:1307,638.46
20120306:1407,449.4
20120306:1507,238.74
20120306:1607,16.11
20120306:1707,0
20120306:1807,0
20120306:1907,0
20120306:2007,0
20120306:2107,0
20120306:2207,0
20120306:2307,0
20120307:0007,0
20120307:0107,0
20120307:0207,0
20120307:0307,0
20120307:0407,0
20120307:0507,52.34
20120307:0607,298.32
20120307:0707,518.21
20120307:0807,681.1
20120307:0907,782.96
20120307:1007,827.93
20120307:1107,816.51
20120307:1207,742.11
20120307:1307,633.61
20120307:1407,465.93
20120307:1507,235.56
20120307:1607,19.6
20120307:1707,0
20120307:1807,0
20120307:1907,0
20120307:2007,0
20120307:2107,0
20120307:2207,0
20120307:2307,0
20120308:0007,0
20120308:0107,0
20120308:0207,0
20120308:0307,0
20120308:0407,0
20120308:0507,55.63
20120308:0607,295.69
20120308:0707,510.26
20120308:0807,665.76
20120308:0907,755.96
20120308:1007,798.65
20120308:1107,781.59
20120308:1207,706.81
20120308:1307,604.55
20120308:1407,443.13
20120308:1507,229.88
20120308:1607,17.92
20120308:1707,0
20120308:1807,0
20120308:1907,0
20120308:2007,0
20120308:2107,0
20120308:2207,0
20120308:2307,0
20120309:0007,0
20120309:0107,0
20120309:0207,0
20120309:0307,0
20120309:0407,0
20120309:0507,56.89
20120309:0607,299.57
20120309:0707,510.35
20120309:0807,666.3
20120309:0907,759.87
20120309:1007,797.71
20120309:1107,784.89
20120309:1207,711.45
20120309:1307,599.76
20120309:1407,437.87
20120309:1507,229.21
20120309:1607,21.86
20120309:1707,0
20120309:1807,0
20120309:1907,0
20120309:2007,0
20120309:2107,0
20120309:2207,0
20120309:2307,0
20120310:0007,0
20120310:0107,0
20120310:0207,0
20120310:0307,0
20120310:0407,0
20120310:0507,52.12
20120310:0607,273.9
20120310:0707,494.83
20120310:0807,671.16
20120310:0907,775.67
20120310:1007,824.22
20120310:1107,814.96
20120310:1207,756.26
20120310:1307,632.23
20120310:1407,444.91
20120310:1507,219.4
20120310:1607,17.17
20120310:1707,0
20120310:1807,0
20120310:1907,0
20120310:2007,0
20120310:2107,0
20120310:2207,0
20120310:2307,0
20120311:0007,0
20120311:0107,0
20120311:0207,0
20120311:0307,0
20120311:0407,0
20120311:0507,40.79
20120311:0607,218.41
20120311:0707,422.6
20120311:0807,600.16
20120311:0907,718.04
20120311:1007,771.79
20120311:1107,774.46
20120311:1207,726.12
20120311:1307,609.13
20120311:1407,425.1
20120311:1507,223.14
20120311:1607,17.98
20120311:1707,0
20120311:1807,0
20120311:1907,0
20120311:2007,0
20120311:2107,0
20120311:2207,0
20120311:2307,0
20120312:0007,0
20120312:0107,0
20120312:0207,0
20120312:0307,0
20120312:0407,0
20120312:0507,43.41
20120312:0607,243.3
20120312:0707,456.72
20120312:0807,619.93
20120312:0907,724.98
20120312:1007,776.4
20120312:1107,773.74
20120312:1207,711.26
20120312:1307,602.05
20120312:1407,434.6
20120312:1507,220.72
20120312:1607,17.31
20120312:1707,0
20120312:1807,0
20120312:1907,0
20120312:2007,0
20120312:2107,0
20120312:2207,0
20120312:2307,0
20120313:0007,0
20120313:0107,0
20120313:0207,0
20120313:0307,0
20120313:0407,0
20120313:0507,51.92
20120313:0607,270.63
20120313:0707,491.91
20120313:0807,652.15
20120313:0907,740.32
20120313:1007,786.03
20120313:1107,784.3
20120313:1207,727.03
20120313:1307,610.54
20120313:1407,437.84
20120313:1507,221.76
20120313:1607,20.37
20120313:1707,0
20120313:1807,0
20120313:1907,0
20120313:2007,0
20120313:2107,0
20120313:2207,0
20120313:2307,0
20120314:0007,0
20120314:0107,0
20120314:0207,0
20120314:0307,0
20120314:0407,0
20120314:0507,46.69
20120314:0607,263.65
20120314:0707,484.84
20120314:0807,665.59
20120314:0907,762.98
20120314:1007,827.49
20120314:1107,813.58
20120314:1207,757.72
20120314:1307,628.97
20120314:1407,458.61
20120314:1507,223.37
20120314:1607,16.79
20120314:1707,0
20120314:1807,0
20120314:1907,0
20120314:2007,0
20120314:2107,0
20120314:2207,0
20120314:2307,0
20120315:0007,0
20120315:0107,0
20120315:0207,0
20120315:0307,0
20120315:0407,0
20120315:0507,54.66
20120315:0607,286.41
20120315:0707,514.54
20120315:0807,686.06
20120315:0907,794.27
20120315:1007,841.5
20120315:1107,840.25
20120315:1207,775.82
20120315:1307,647.16
20120315:1407,462.26
20120315:1507,232.03
20120315:1607,17.95
20120315:1707,0
20120315:1807,0
20120315:1907,0
20120315:2007,0
20120315:2107,0
20120315:2207,0
20120315:2307,0
20120316:0007,0
20120316:0107,0
20120316:0207,0
20120316:0307,0
20120316:0407,0
20120316:0507,58.85
20120316:0607,294.9
20120316:0707,522.33
20120316:0807,688
20120316:0907,790.44
20120316:1007,843.4
20120316:1107,827.61
20120316:1207,750.61
20120316:1307,627.45
20120316:1407,453.23
20120316:1507,228.95
20120316:1607,17.87
20120316:1707,0
20120316:1807,0
20120316:1907,0
20120316:2007,0
20120316:2107,0
20120316:2207,0
20120316:2307,0
20120317:0007,0
20120317:0107,0
20120317:0207,0
20120317:0307,0
20120317:0407,0
20120317:0507,61.56
20120317:0607,293.96
20120317:0707,528.26
20120317:0807,692.02
20120317:0907,791.56
20120317:1007,847.78
20120317:1107,835.39
20120317:1207,771.58
20120317:1307,648.69
20120317:1407,461.92
20120317:1507,228.25
20120317:1607,18.48
20120317:1707,0
20120317:1807,0
20120317:1907,0
20120317:2007,0
20120317:2107,0
20120317:2207,0
20120317:2307,0
20120318:0007,0
20120318:0107,0
20120318:0207,0
20120318:0307,0
20120318:0407,0
20120318:0507,62.93
20120318:0607,296.5
20120318:0707,518.39
20120318:0807,681.69
20120318:0907,790.18
20120318:1007,835.91
20120318:1107,817.64
20120318:1207,742.36
20120318:1307,619.64
20120318:1407,445.3
20120318:1507,228.98
20120318:1607,18.22
20120318:1707,0
20120318:1807,0
20120318:1907,0
20120318:2007,0
20120318:2107,0
20120318:2207,0
20120318:2307,0
20120319:0007,0
20120319:0107,0
20120319:0207,0
20120319:0307,0
20120319:0407,0
20120319:0507,68.73
20120319:0607,314
20120319:0707,526.64
20120319:0807,697.29
20120319:0907,744.96
20120319:1007,851.38
20120319:1107,831.57
20120319:1207,779.34
20120319:1307,635.51
20120319:1407,453.56
20120319:1507,229.69
20120319:1607,18.21
20120319:1707,0
20120319:1807,0
20120319:1907,0
20120319:2007,0
20120319:2107,0
20120319:2207,0
20120319:2307,0
20120320:0007,0
20120320:0107,0
20120320:0207,0
20120320:0307,0
20120320:0407,0
20120320:0507,66.18
20120320:0607,302.14
20120320:0707,525.34
20120320:0807,710.09
20120320:0907,820.67
20120320:1007,858.19
20120320:1107,842.51
20120320:1207,793.98
20120320:1307,648.92
20120320:1407,464.81
20120320:1507,223.44
20120320:1607,17.95
20120320:1707,0
20120320:1807,0
20120320:1907,0
20120320:2007,0
20120320:2107,0
20120320:2207,0
20120320:2307,0
20120321:0007,0
20120321:0107,0
20120321:0207,0
20120321:0307,0
20120321:0407,0
20120321:0507,73.06
20120321:0607,316.18
20120321:0707,538.75
20120321:0807,701.57
20120321:0907,802.44
20120321:1007,841.64
20120321:1107,821.6
20120321:1207,741.23
20120321:1307,621.82
20120321:1407,451
20120321:1507,226.68
20120321:1607,18.33
20120321:1707,0
20120321:1807,0
20120321:1907,0
20120321:2007,0
20120321:2107,0
20120321:2207,0
20120321:2307,0
20120322:0007,0
20120322:0107,0
20120322:0207,0
20120322:0307,0
20120322:0407,0
20120322:0507,75.61
20120322:0607,320.44
20120322:0707,541.12
20120322:0807,706.4
20120322:0907,813.61
20120322:1007,838.68
20120322:1107,812.79
20120322:1207,738.63
20120322:1307,620.04
20120322:1407,450.19
20120322:1507,224.15
20120322:1607,18.1
20120322:1707,0
20120322:1807,0
20120322:1907,0
20120322:2007,0
20120322:2107,0
20120322:2207,0
20120322:2307,0
20120323:0007,0
20120323:0107,0
20120323:0207,0
20120323:0307,0
20120323:0407,0
20120323:0507,75.19
20120323:0607,315.67
20120323:0707,531.7
20120323:0807,689.53
20120323:0907,785.38
20120323:1007,824.54
20120323:1107,795.88
20120323:1207,717.16
20120323:1307,608.65
20120323:1407,436.42
20120323:1507,219.77
20120323:1607,17.79
20120323:1707,0
20120323:1807,0
20120323:1907,0
20120323:2007,0
20120323:2107,0
20120323:2207,0
20120323:2307,0
20120324:0007,0
20120324:0107,0
20120324:0207,0
20120324:0307,0
20120324:0407,0
20120324:0507,74.85
20120324:0607,314.08
20120324:0707,526.55
20120324:0807,655.95
20120324:0907,738.68
20120324:1007,777.8
20120324:1107,788.79
20120324:1207,713.06
20120324:1307,616.15
20120324:1407,426.35
20120324:1507,203.73
20120324:1607,13.51
20120324:1707,0
20120324:1807,0
20120324:1907,0
20120324:2007,0
20120324:2107,0
20120324:2207,0
20120324:2307,0
20120325:0007,0
20120325:0107,0
20120325:0207,0
20120325:0307,0
20120325:0407,0
20120325:0507,75.27
20120325:0607,303.95
20120325:0707,522.11
20120325:0807,680.03
20120325:0907,771.73
20120325:1007,817.81
20120325:1107,795.48
20120325:1207,718.11
20120325:1307,603.66
20120325:1407,442.85
20120325:1507,202.22
20120325:1607,13.31
20120325:1707,0
20120325:1807,0
20120325:1907,0
20120325:2007,0
20120325:2107,0
20120325:2207,0
20120325:2307,0
20120326:0007,0
20120326:0107,0
20120326:0207,0
20120326:0307,0
20120326:0407,0
20120326:0507,61.89
20120326:0607,269.21
20120326:0707,518.34
20120326:0807,688.24
20120326:0907,780.61
20120326:1007,773.41
20120326:1107,784.19
20120326:1207,710.16
20120326:1307,595.51
20120326:1407,456.15
20120326:1507,226.23
20120326:1607,17.13
20120326:1707,0
20120326:1807,0
20120326:1907,0
20120326:2007,0
20120326:2107,0
20120326:2207,0
20120326:2307,0
20120327:0007,0
20120327:0107,0
20120327:0207,0
20120327:0307,0
20120327:0407,0
20120327:0507,24.34
20120327:0607,191.29
20120327:0707,390.88
20120327:0807,516.07
20120327:0907,780.12
20120327:1007,769.77
20120327:1107,558.76
20120327:1207,680.48
20120327:1307,482.21
20120327:1407,419.22
20120327:1507,211.28
20120327:1607,16.69
20120327:1707,0
20120327:1807,0
20120327:1907,0
20120327:2007,0
20120327:2107,0
20120327:2207,0
20120327:2307,0
20120328:0007,0
20120328:0107,0
20120328:0207,0
20120328:0307,0
20120328:0407,0
20120328:0507,81.1
20120328:0607,328.8
20120328:0707,547.66
20120328:0807,705.61
20120328:0907,791.99
20120328:1007,835.48
20120328:1107,809.81
20120328:1207,717.86
20120328:1307,614.53
20120328:1407,436.17
20120328:1507,182.91
20120328:1607,16.65
20120328:1707,0
20120328:1807,0
20120328:1907,0
20120328:2007,0
20120328:2107,0
20120328:2207,0
20120328:2307,0
20120329:0007,0
20120329:0107,0
20120329:0207,0
20120329:0307,0
20120329:0407,0
20120329:0507,82.67
20120329:0607,324.43
20120329:0707,539.15
20120329:0807,694.04
20120329:0907,784.92
20120329:1007,821.65
20120329:1107,801.44
20120329:1207,725.16
20120329:1307,600.76
20120329:1407,443.29
20120329:1507,212.4
20120329:1607,17.08
20120329:1707,0
20120329:1807,0
20120329:1907,0
20120329:2007,0
20120329:2107,0
20120329:2207,0
20120329:2307,0
20120330:0007,0
20120330:0107,0
20120330:0207,0
20120330:0307,0
20120330:0407,0
20120330:0507,70.22
20120330:0607,305.67
20120330:0707,529.67
20120330:0807,689.71
20120330:0907,766.24
20120330:1007,812.58
20120330:1107,803.01
20120330:1207,743.79
20120330:1307,608.71
20120330:1407,436.05
20120330:1507,215.53
20120330:1607,16.28
20120330:1707,0
20120330:1807,0
20120330:1907,0
20120330:2007,0
20120330:2107,0
20120330:2207,0
20120330:2307,0
20120331:0007,0
20120331:0107,0
20120331:0207,0
20120331:0307,0
20120331:0407,0
20120331:0507,85.07
20120331:0607,326.86
20120331:0707,530.49
20120331:0807,677.39
20120331:0907,758.37
20120331:1007,752.51
20120331:1107,727.1
20120331:1207,663.35
20120331:1307,554.99
20120331:1407,433.05
20120331:1507,209.15
20120331:1607,16.52
20120331:1707,0
20120331:1807,0
20120331:1907,0
20120331:2007,0
20120331:2107,0
20120331:2207,0
20120331:2307,0
20120401:0007,0
20120401:0107,0
20120401:0207,0
20120401:0307,0
20120401:0407,0
20120401:0507,83.61
20120401:0607,306.11
20120401:0707,517.32
20120401:0807,665.02
20120401:0907,767.74
20120401:1007,803.54
20120401:1107,778.83
20120401:1207,700.79
20120401:1307,585.21
20120401:1407,421.21
20120401:1507,205.63
20120401:1607,14.89
20120401:1707,0
20120401:1807,0
20120401:1907,0
20120401:2007,0
20120401:2107,0
20120401:2207,0
20120401:2307,0
20120402:0007,0
20120402:0107,0
20120402:0207,0
20120402:0307,0
20120402:0407,0
20120402:0507,84.14
20120402:0607,301.51
20120402:0707,515.98
20120402:0807,659.42
20120402:0907,769.82
20120402:1007,807.47
20120402:1107,799.02
20120402:1207,709.52
20120402:1307,588.11
20120402:1407,421.64
20120402:1507,202.22
20120402:1607,14.96
20120402:1707,0
20120402:1807,0
20120402:1907,0
20120402:2007,0
20120402:2107,0
20120402:2207,0
20120402:2307,0
20120403:0007,0
20120403:0107,0
20120403:0207,0
20120403:0307,0
20120403:0407,0
20120403:0507,83.33
20120403:0607,300.54
20120403:0707,513.74
20120403:0807,662.75
20120403:0907,769.17
20120403:1007,812.87
20120403:1107,794.31
20120403:1207,726.76
20120403:1307,601.37
20120403:1407,417.26
20120403:1507,201.41
20120403:1607,14.68
20120403:1707,0
20120403:1807,0
20120403:1907,0
20120403:2007,0
20120403:2107,0
20120403:2207,0
20120403:2307,0
20120404:0007,0
20120404:0107,0
20120404:0207,0
20120404:0307,0
20120404:0407,0
20120404:0507,88.12
20120404:0607,313.47
20120404:0707,528.61
20120404:0807,671.3
20120404:0907,777.13
20120404:1007,819.91
20120404:1107,799.6
20120404:1207,725.67
20120404:1307,594.17
20120404:1407,385.65
20120404:1507,187.54
20120404:1607,14.99
20120404:1707,0
20120404:1807,0
20120404:1907,0
20120404:2007,0
20120404:2107,0
20120404:2207,0
20120404:2307,0
20120405:0007,0
20120405:0107,0
20120405:0207,0
20120405:0307,0
20120405:0407,0
20120405:0507,86.15
20120405:0607,301.43
20120405:0707,512.38
20120405:0807,658.99
20120405:0907,762.61
20120405:1007,801.84
20120405:1107,780.21
20120405:1207,700.02
20120405:1307,579.34
20120405:1407,415.48
20120405:1507,199.52
20120405:1607,15.14
20120405:1707,0
20120405:1807,0
20120405:1907,0
20120405:2007,0
20120405:2107,0
20120405:2207,0
20120405:2307,0
20120406:0007,0
20120406:0107,0
20120406:0207,0
20120406:0307,0
20120406:0407,0
20120406:0507,89.9
20120406:0607,316.84
20120406:0707,523.96
20120406:0807,669.25
20120406:0907,772.6
20120406:1007,809.36
20120406:1107,782.01
20120406:1207,706.33
20120406:1307,586.9
20120406:1407,417.94
20120406:1507,202.11
20120406:1607,14.32
20120406:1707,0
20120406:1807,0
20120406:1907,0
20120406:2007,0
20120406:2107,0
20120406:2207,0
20120406:2307,0
20120407:0007,0
20120407:0107,0
20120407:0207,0
20120407:0307,0
20120407:0407,0
20120407:0507,90.71
20120407:0607,315.35
20120407:0707,525.85
20120407:0807,663.37
20120407:0907,753.13
20120407:1007,788.92
20120407:1107,764.97
20120407:1207,697.46
20120407:1307,573.51
20120407:1407,408.31
20120407:1507,196.14
20120407:1607,14.08
20120407:1707,0
20120407:1807,0
20120407:1907,0
20120407:2007,0
20120407:2107,0
20120407:2207,0
20120407:2307,0
20120408:0007,0
20120408:0107,0
20120408:0207,0
20120408:0307,0
20120408:0407,0
20120408:0507,89.57
20120408:0607,304.29
20120408:0707,520.15
20120408:0807,664.13
20120408:0907,774.76
20120408:1007,820.54
20120408:1107,800.86
20120408:1207,722.69
20120408:1307,601.71
20120408:1407,418
20120408:1507,190.97
20120408:1607,13.63
20120408:1707,0
20120408:1807,0
20120408:1907,0
20120408:2007,0
20120408:2107,0
20120408:2207,0
20120408:2307,0
20120409:0007,0
20120409:0107,0
20120409:0207,0
20120409:0307,0
20120409:0407,0
20120409:0507,90.29
20120409:0607,307.11
20120409:0707,515.78
20120409:0807,665.01
20120409:0907,768.18
20120409:1007,803.39
20120409:1107,784.53
20120409:1207,707.02
20120409:1307,582.64
20120409:1407,411.02
20120409:1507,193.45
20120409:1607,13.36
20120409:1707,0
20120409:1807,0
20120409:1907,0
20120409:2007,0
20120409:2107,0
20120409:2207,0
20120409:2307,0
20120410:0007,0
20120410:0107,0
20120410:0207,0
20120410:0307,0
20120410:0407,0
20120410:0507,91.17
20120410:0607,302.6
20120410:0707,503.46
20120410:0807,642.74
20120410:0907,743.82
20120410:1007,779.57
20120410:1107,756.86
20120410:1207,679.49
20120410:1307,564.11
20120410:1407,401.39
20120410:1507,191.1
20120410:1607,11.75
20120410:1707,0
20120410:1807,0
20120410:1907,0
20120410:2007,0
20120410:2107,0
20120410:2207,0
20120410:2307,0
20120411:0007,0
20120411:0107,0
20120411:0207,0
20120411:0307,0
20120411:0407,0
20120411:0507,90.53
20120411:0607,300.11
20120411:0707,504.29
20120411:0807,638.91
20120411:0907,753.81
20120411:1007,774.71
20120411:1107,761.87
20120411:1207,692.7
20120411:1307,574.41
20120411:1407,402.62
20120411:1507,189.37
20120411:1607,12.81
20120411:1707,0
20120411:1807,0
20120411:1907,0
20120411:2007,0
20120411:2107,0
20120411:2207,0
20120411:2307,0
20120412:0007,0
20120412:0107,0
20120412:0207,0
20120412:0307,0
20120412:0407,0
20120412:0507,91.9
20120412:0607,301.08
20120412:0707,503.15
20120412:0807,636.89
20120412:0907,732.46
20120412:1007,775.12
20120412:1107,751.27
20120412:1207,685.05
20120412:1307,565.48
20120412:1407,398.36
20120412:1507,188.27
20120412:1607,12.38
20120412:1707,0
20120412:1807,0
20120412:1907,0
20120412:2007,0
20120412:2107,0
20120412:2207,0
20120412:2307,0
20120413:0007,0
20120413:0107,0
20120413:0207,0
20120413:0307,0
20120413:0407,0
20120413:0507,92.84
20120413:0607,300.17
20120413:0707,497.9
20120413:0807,671.18
20120413:0907,733.03
