timestamp,p,0,100,150,200,300,350,400,450,500,600
20130206:0807,53183.19727,,,,,614165.6264,,,,,
20130206:0907,135825.3868,,,,,722398.5977,,,,,
20130206:1007,-67925.64253,,,,,815032.7395,,,,,
20130206:1107,-222274.8095,,,,,871025.5363,,,,,
20130206:1207,-226603.679,,,,,836655.8831,,,,,
20130206:1307,283284.1658,,,,,615269.5722,,,,,
20130206:1407,642282.7035,,,,,509681.7226,,,,,
20130206:1507,692699.0255,,,,,519925.9851,,,,,
20130206:1607,785307.5656,,,,,77721.58871,,,,,
20130206:1707,818794.3102,,,,,-332423.2468,,,,,
20130206:1807,818157.8983,,,,,-426014.153,,,,,
20130206:1907,789293.2754,,,,,-169671.7911,,,,,
20130206:2007,695991.7481,,,,,-9788.132994,,,,,
20130206:2107,649766.8198,,,,,-328622.8034,,,,,
20130206:2207,606270.7556,,,,,-313910.4451,,,,,
20130206:2307,508241.7394,,,,,-67461.83868,,,,,
20130207:0007,472302.0974,,,,,-19545.24531,,,,,
20130207:0107,427154.2266,,,,,-46899.06981,,,,,
20130207:0207,358405.5137,,,,,-100867.6902,,,,,
20130207:0307,-26205.79543,,,,,-235157.3729,,,,,
20130207:0407,-118989.3524,,,,,-100009.5087,,,,,
20130207:0507,-41726.56561,,,,,233408.6767,,,,,
20130207:0607,-4738.990272,,,,,902330.3807,,,,,
20130207:0707,-41831.8406,,,,,946747.7803,,,,,
20130207:0807,-77643.06325,,,,,781198.4557,,,,,
20130207:0907,-97899.15722,,,,,505194.5552,,,,,
20130207:1007,-36387.76063,,,,,220918.0494,,,,,
20130207:1107,146425.0148,,,,,405992.8454,,,,,
20130207:1207,364631.8453,,,,,357676.435,,,,,
20130207:1307,816292.0159,,,,,739849.0302,,,,,
20130207:1407,828941.1583,,,,,959414.4421,,,,,
20130207:1507,661196.1177,,,,,851144.4255,,,,,
20130207:1607,427596.0963,,,,,422909.9926,,,,,
20130207:1707,367189.3253,,,,,646225.7689,,,,,
20130207:1807,701819.3231,,,,,1108495.779,,,,,
20130207:1907,762191.9185,,,,,602589.5576,,,,,
20130207:2007,1173365.343,,,,,-723686.7778,,,,,
20130207:2107,1340353.463,,,,,-761804.7773,,,,,
20130207:2207,1318209.346,,,,,-356908.8033,,,,,
20130207:2307,1149835.552,,,,,126777.0662,,,,,
20130208:0007,-1355.470967,,,,,189716.915,,,,,
20130208:0107,-279372.4453,,,,,-281563.0536,,,,,
20130208:0207,71167.31743,,,,,-305623.3918,,,,,
20130208:0307,173033.7391,,,,,-203147.929,,,,,
20130208:0407,-76422.96779,,,,,-173332.0637,,,,,
20130208:0507,-271132.7723,,,,,2241.833576,,,,,
20130208:0607,-303109.8292,,,,,364308.0691,,,,,
20130208:0707,-71993.47295,,,,,654388.8958,,,,,
20130208:0807,61193.62307,,,,,346096.7025,,,,,
20130208:0907,168209.3135,,,,,148305.193,,,,,
20130208:1007,686188.2819,,,,,-75835.35996,,,,,
20130208:1107,873515.8775,,,,,105006.754,,,,,
20130208:1207,908470.9006,,,,,342433.9566,,,,,
20130208:1307,836653.3266,,,,,427752.7302,,,,,
20130208:1407,714090.6213,,,,,134724.4361,,,,,
20130208:1507,707883.3619,,,,,188254.4529,,,,,
20130208:1607,598318.9,,,,,221286.5736,,,,,
20130208:1707,270391.5844,,,,,107452.6664,,,,,
20130208:1807,239426.4639,,,,,-20153.48813,,,,,
20130208:1907,329185.3438,,,,,-189424.8183,,,,,
20130208:2007,444795.1597,,,,,-325213.0702,,,,,
20130208:2107,-107175.0485,,,,,-111338.4931,,,,,
20130208:2207,-488538.7279,,,,,113948.1147,,,,,
20130208:2307,-354821.0893,,,,,58320.99161,,,,,
20130209:0007,-87590.16347,,,,,-288969.7281,,,,,
20130209:0107,-112315.4347,,,,,-357401.3133,,,,,
20130209:0207,-189562.9616,,,,,-273323.7746,,,,,
20130209:0307,-244499.3326,,,,,-152924.6901,,,,,
20130209:0407,-174211.7619,,,,,-110929.005,,,,,
20130209:0507,21144.62275,,,,,324948.1635,,,,,
20130209:0607,243722.453,,,,,724350.0062,,,,,
20130209:0707,704223.9735,,,,,691849.8881,,,,,
20130209:0807,753821.3235,,,,,424825.5979,,,,,
20130209:0907,770041.5584,,,,,240567.5968,,,,,
20130209:1007,852098.0468,,,,,137891.0078,,,,,
20130209:1107,1076862.512,,,,,294382.3397,,,,,
20130209:1207,1058448.558,,,,,174978.6015,,,,,
20130209:1307,1013940.39,,,,,-217023.4139,,,,,
20130209:1407,1408276.38,,,,,-309285.7861,,,,,
20130209:1507,1595008.3,,,,,-38046.91476,,,,,
20130209:1607,1607714.944,,,,,153722.7212,,,,,
20130209:1707,1477092.652,,,,,157956.1298,,,,,
20130209:1807,110097.772,,,,,-121642.8788,,,,,
20130209:1907,-473823.4671,,,,,-181307.2528,,,,,
20130209:2007,-140427.7795,,,,,9630.647599,,,,,
20130209:2107,225708.2413,,,,,554004.1433,,,,,
20130209:2207,54968.34505,,,,,569469.1397,,,,,
20130209:2307,-149308.9494,,,,,415625.1566,,,,,
20130210:0007,-239528.1975,,,,,246034.6745,,,,,
20130210:0107,-42752.41214,,,,,173939.4716,,,,,
20130210:0207,117280.4272,,,,,-114070.8787,,,,,
20130210:0307,78015.09699,,,,,-232505.1996,,,,,
20130210:0407,634152.946,,,,,-260895.2346,,,,,
20130210:0507,1165436.328,,,,,-240846.0138,,,,,
20130210:0607,1710233.697,,,,,245982.2228,,,,,
20130210:0707,2080912.929,,,,,1093845.249,,,,,
20130210:0807,1999532.013,,,,,1180825.643,,,,,
20130210:0907,1548639.299,,,,,53741.86896,,,,,
20130210:1007,1408632.982,,,,,-349366.9954,,,,,
20130210:1107,1177784.961,,,,,-398564.9796,,,,,
20130210:1207,1110368.358,,,,,-199497.3156,,,,,
20130210:1307,1103680.056,,,,,-28095.13232,,,,,
20130210:1407,1123444.373,,,,,16238.39509,,,,,
20130210:1507,744420.588,,,,,-256569.5914,,,,,
20130210:1607,196370.512,,,,,-128289.3292,,,,,
20130210:1707,-52334.17812,,,,,291874.5553,,,,,
20130210:1807,-226530.8765,,,,,809512.2716,,,,,
20130210:1907,-153139.7421,,,,,636064.873,,,,,
20130210:2007,-75129.51175,,,,,226439.3922,,,,,
20130210:2107,-50377.19307,,,,,-165926.4939,,,,,
20130210:2207,-54028.20575,,,,,-188199.1365,,,,,
20130210:2307,42399.91704,,,,,823609.327,,,,,
20130211:0007,152844.6889,,,,,1074015.206,,,,,
20130211:0107,819373.1614,,,,,769084.5572,,,,,
20130211:0207,1166374.048,,,,,576860.8061,,,,,
20130211:0307,1396853.104,,,,,471425.1191,,,,,
20130211:0407,1501751.913,,,,,414185.45,,,,,
20130211:0507,1471419.067,,,,,1047122.973,,,,,
20130211:0607,1507468.736,,,,,952301.3547,,,,,
20130211:0707,1441353.731,,,,,349283.2718,,,,,
20130211:0807,1001173.391,,,,,-698238.354,,,,,
20130211:0907,875766.5961,,,,,-651831.4553,,,,,
20130211:1007,840102.3073,,,,,-272852.9655,,,,,
20130211:1107,784788.5264,,,,,141851.9601,,,,,
20130211:1207,264424.487,,,,,145725.3002,,,,,
20130211:1307,-29887.3255,,,,,-313802.7316,,,,,
20130211:1407,-33462.27449,,,,,-391809.3604,,,,,
20130211:1507,-117907.9998,,,,,-229562.3127,,,,,
20130211:1607,-187091.0298,,,,,-143355.806,,,,,
20130211:1707,-218929.2034,,,,,324462.922,,,,,
20130211:1807,-204396.7584,,,,,994892.5048,,,,,
20130211:1907,-104233.0985,,,,,874472.6693,,,,,
20130211:2007,-53778.9401,,,,,147578.1859,,,,,
20130211:2107,-21442.95581,,,,,103755.6011,,,,,
20130211:2207,426797.3828,,,,,121859.2277,,,,,
20130211:2307,738923.0399,,,,,95515.47019,,,,,
20130212:0007,1223812.723,,,,,45792.44309,,,,,
20130212:0107,1782174.336,,,,,-73216.7085,,,,,
20130212:0207,1838324.842,,,,,-285914.5508,,,,,
20130212:0307,1184408.368,,,,,22804.4818,,,,,
20130212:0407,1042121.937,,,,,337695.1986,,,,,
20130212:0507,1165898.684,,,,,220345.2647,,,,,
20130212:0607,1248663.956,,,,,-68062.00622,,,,,
20130212:0707,1233887.59,,,,,-289398.6547,,,,,
20130212:0807,1102336.05,,,,,-382503.6548,,,,,
20130212:0907,35114.76692,,,,,-208478.08,,,,,
20130212:1007,-312695.9158,,,,,-63677.62917,,,,,
20130212:1107,-37988.84906,,,,,-105005.7292,,,,,
20130212:1207,75491.62257,,,,,-267752.2034,,,,,
20130212:1307,-122137.0175,,,,,-240355.5203,,,,,
20130212:1407,-275674.1633,,,,,-129625.1913,,,,,
20130212:1507,-286570.6446,,,,,-23575.48832,,,,,
20130212:1607,-13352.72968,,,,,76299.72092,,,,,
20130212:1707,106928.3461,,,,,213304.4017,,,,,
20130212:1807,166280.1186,,,,,250190.3428,,,,,
20130212:1907,984897.0451,,,,,565576.84,,,,,
20130212:2007,1436000.164,,,,,661651.6617,,,,,
20130212:2107,1676053.25,,,,,493404.1008,,,,,
20130212:2207,1698541.011,,,,,106597.9052,,,,,
20130212:2307,1388204.793,,,,,175037.9808,,,,,
20130213:0007,1349269.66,,,,,466672.5047,,,,,
20130213:0107,1436692.828,,,,,107268.6738,,,,,
20130213:0207,1338051.799,,,,,-533081.4982,,,,,
20130213:0307,1216000.484,,,,,-418913.3713,,,,,
20130213:0407,1049299.308,,,,,-134167.5625,,,,,
20130213:0507,846706.2613,,,,,76029.23906,,,,,
20130213:0607,303075.2247,,,,,-158629.0144,,,,,
20130213:0707,248455.9642,,,,,-50927.43498,,,,,
20130213:0807,291743.6845,,,,,466478.4933,,,,,
20130213:0907,252318.3065,,,,,329238.4391,,,,,
20130213:1007,229661.0574,,,,,-256552.0081,,,,,
20130213:1107,272052.241,,,,,-632739.3567,,,,,
20130213:1207,368480.6414,,,,,-589537.7576,,,,,
20130213:1307,485246.5309,,,,,199124.558,,,,,
20130213:1407,483241.278,,,,,139687.227,,,,,
20130213:1507,552767.1794,,,,,-138090.0858,,,,,
20130213:1607,714574.2645,,,,,-220751.0505,,,,,
20130213:1707,735766.8992,,,,,-103863.4612,,,,,
20130213:1807,709079.6216,,,,,-25957.35357,,,,,
20130213:1907,653963.7137,,,,,-9077.069764,,,,,
20130213:2007,606256.5181,,,,,-81709.29929,,,,,
20130213:2107,152411.4379,,,,,141223.3327,,,,,
20130213:2207,447753.8846,,,,,386935.2471,,,,,
20130213:2307,509076.5753,,,,,385437.9965,,,,,
20130214:0007,-99939.51971,,,,,-172738.0978,,,,,
20130214:0107,-355923.6895,,,,,-315683.1634,,,,,
20130214:0207,-361201.2064,,,,,-245165.447,,,,,
20130214:0307,-177442.0459,,,,,-86637.1025,,,,,
20130214:0407,245404.2339,,,,,-79046.72512,,,,,
20130214:0507,275181.1735,,,,,-314584.6215,,,,,
20130214:0607,278636.1653,,,,,-326115.0735,,,,,
20130214:0707,480297.5006,,,,,-19703.49795,,,,,
20130214:0807,586892.8435,,,,,103677.03,,,,,
20130214:0907,660897.3077,,,,,66692.7296,,,,,
20130214:1007,707535.3889,,,,,-122026.6723,,,,,
20130214:1107,752071.2032,,,,,-299112.6816,,,,,
20130214:1207,769186.392,,,,,-186989.8205,,,,,
20130214:1307,777881.4835,,,,,-101659.2313,,,,,
20130214:1407,1578863.978,,,,,-200853.3006,,,,,
20130214:1507,1900225.508,,,,,-290567.7793,,,,,
20130214:1607,1853281.857,,,,,-298315.2093,,,,,
20130214:1707,1508391.892,,,,,-227515.4114,,,,,
20130214:1807,-83865.82185,,,,,-163227.7204,,,,,
20130214:1907,-429689.7634,,,,,-70836.79403,,,,,
20130214:2007,-73312.08197,,,,,-97204.64902,,,,,
20130214:2107,101664.469,,,,,-125285.291,,,,,
20130214:2207,-138618.2345,,,,,-74158.1088,,,,,
20130214:2307,-354880.3402,,,,,-23588.5743,,,,,
20130215:0007,-419748.1073,,,,,-19158.26989,,,,,
20130215:0107,-190784.8343,,,,,-192216.5137,,,,,
20130215:0207,-78453.9959,,,,,-312597.8714,,,,,
20130215:0307,-96005.89816,,,,,-285339.1001,,,,,
20130215:0407,-164879.7664,,,,,-140118.0529,,,,,
20130215:0507,-142130.7095,,,,,-70349.67319,,,,,
20130215:0607,86088.83965,,,,,-31088.41392,,,,,
20130215:0707,518543.444,,,,,-20856.57246,,,,,
20130215:0807,1441057.881,,,,,-215498.8036,,,,,
20130215:0907,1465508.657,,,,,-187084.0771,,,,,
20130215:1007,1296374.309,,,,,-44786.17069,,,,,
20130215:1107,1254828.051,,,,,173065.8113,,,,,
20130215:1207,1408222.12,,,,,-2108.066607,,,,,
20130215:1307,1492890.748,,,,,-251306.2053,,,,,
20130215:1407,1423660.471,,,,,-410719.0725,,,,,
20130215:1507,223489.8815,,,,,-294347.7739,,,,,
20130215:1607,-350317.8848,,,,,-147186.9996,,,,,
20130215:1707,-54311.96329,,,,,-183823.7413,,,,,
20130215:1807,141254.8871,,,,,-175792.2387,,,,,
20130215:1907,-80475.27844,,,,,-167281.5092,,,,,
20130215:2007,-305121.7408,,,,,-170204.8346,,,,,
20130215:2107,-400182.6928,,,,,-170633.5768,,,,,
20130215:2207,-186459.7775,,,,,-98929.2984,,,,,
20130215:2307,1497.854208,,,,,-129989.6449,,,,,
20130216:0007,7631.422239,,,,,-216732.6305,,,,,
20130216:0107,-10694.35747,,,,,-127363.0974,,,,,
20130216:0207,70925.33707,,,,,-30852.39504,,,,,
20130216:0307,442389.9932,,,,,10282.11034,,,,,
20130216:0407,1050549.81,,,,,-9679.24317,,,,,
20130216:0507,1833314.785,,,,,-103682.4661,,,,,
20130216:0607,1553116.518,,,,,-146213.8735,,,,,
20130216:0707,1356275.852,,,,,-228939.2965,,,,,
20130216:0807,1371179.26,,,,,-171280.1178,,,,,
20130216:0907,1491128.259,,,,,-99173.73903,,,,,
20130216:1007,1566636.586,,,,,-103975.2223,,,,,
20130216:1107,1533871.629,,,,,-151775.8554,,,,,
20130216:1207,578046.4143,,,,,-11881.00836,,,,,
20130216:1307,284940.6319,,,,,119418.4805,,,,,
20130216:1407,767873.68,,,,,12051.91289,,,,,
20130216:1507,815316.8994,,,,,-159135.7499,,,,,
20130216:1607,368430.0133,,,,,-102864.992,,,,,
20130216:1707,6593.400254,,,,,-76472.31891,,,,,
20130216:1807,-47961.50581,,,,,-161281.8892,,,,,
20130216:1907,520120.959,,,,,-305354.4715,,,,,
20130216:2007,664436.0995,,,,,-221500.2622,,,,,
20130216:2107,596014.9373,,,,,-175505.0606,,,,,
20130216:2207,764378.9395,,,,,-80809.24405,,,,,
20130216:2307,868219.5124,,,,,-60638.1116,,,,,
20130217:0007,916525.5218,,,,,-68878.95276,,,,,
20130217:0107,915369.8185,,,,,-91433.34842,,,,,
20130217:0207,861555.4969,,,,,-177221.0638,,,,,
20130217:0307,912727.2739,,,,,-278046.9005,,,,,
20130217:0407,997821.1862,,,,,-268709.868,,,,,
20130217:0507,1244908.866,,,,,46263.94751,,,,,
20130217:0607,1321596.966,,,,,244854.0766,,,,,
20130217:0707,1299398.722,,,,,294388.8459,,,,,
20130217:0807,1178754.748,,,,,147586.526,,,,,
20130217:0907,53190.74343,,,,,-383128.3898,,,,,
20130217:1007,57278.01955,,,,,-329888.1861,,,,,
20130217:1107,536504.1366,,,,,-86641.7926,,,,,
20130217:1207,714923.5483,,,,,463169.3399,,,,,
20130217:1307,419334.9617,,,,,451085.2988,,,,,
20130217:1407,106768.8904,,,,,200958.1794,,,,,
20130217:1507,-63627.37064,,,,,-133656.3512,,,,,
20130217:1607,248333.5671,,,,,-218070.8886,,,,,
20130217:1707,581592.1405,,,,,-17012.38196,,,,,
20130217:1807,646494.3366,,,,,-136378.1358,,,,,
20130217:1907,926329.5231,,,,,-223608.9519,,,,,
20130217:2007,1089691.015,,,,,-120830.2703,,,,,
20130217:2107,1174973.662,,,,,-17952.49901,,,,,
20130217:2207,1135509.093,,,,,18876.18589,,,,,
20130217:2307,714277.1705,,,,,-94492.61564,,,,,
20130218:0007,577891.0532,,,,,-101414.9943,,,,,
20130218:0107,630670.929,,,,,103151.3473,,,,,
20130218:0207,1158266.946,,,,,269053.787,,,,,
20130218:0307,1243120.676,,,,,272931.6208,,,,,
20130218:0407,1026360,,,,,339884.9958,,,,,
20130218:0507,653840.6709,,,,,424005.8384,,,,,
20130218:0607,-8683.252925,,,,,450430.1309,,,,,
20130218:0707,351102.0907,,,,,341868.0492,,,,,
20130218:0807,881096.0316,,,,,267473.8215,,,,,
20130218:0907,1069557.832,,,,,-282002.0382,,,,,
20130218:1007,853365.532,,,,,-472820.7211,,,,,
20130218:1107,717409.594,,,,,-442494.9827,,,,,
20130218:1207,738246.9228,,,,,-263674.8016,,,,,
20130218:1307,1117376.567,,,,,-16458.42262,,,,,
20130218:1407,1000532.877,,,,,320670.9214,,,,,
20130218:1507,678947.3299,,,,,203488.4611,,,,,
20130218:1607,461115.019,,,,,-303904.7846,,,,,
20130218:1707,618816.1645,,,,,-363103.9139,,,,,
20130218:1807,745361.9529,,,,,-264536.5376,,,,,
20130218:1907,742019.7195,,,,,-116120.9745,,,,,
20130218:2007,964514.6237,,,,,10254.35823,,,,,
20130218:2107,1368400.714,,,,,-145054.1985,,,,,
20130218:2207,1430119.564,,,,,-171815.3431,,,,,
20130218:2307,1283282.612,,,,,-91827.78869,,,,,
20130219:0007,1173504.911,,,,,-108334.648,,,,,
20130219:0107,969356.3644,,,,,-132097.7425,,,,,
20130219:0207,637729.7372,,,,,-119103.1653,,,,,
20130219:0307,-92664.23435,,,,,-70437.90554,,,,,
20130219:0407,45710.43558,,,,,-195855.9151,,,,,
20130219:0507,307511.3594,,,,,-233935.8091,,,,,
20130219:0607,670562.819,,,,,-69702.57889,,,,,
20130219:0707,729930.4092,,,,,14516.7568,,,,,
20130219:0807,773109.8206,,,,,4110.611579,,,,,
20130219:0907,823194.4025,,,,,310271.989,,,,,
20130219:1007,825978.138,,,,,185348.7533,,,,,
20130219:1107,684171.0854,,,,,406273.118,,,,,
20130219:1207,562758.4699,,,,,23345.0056,,,,,
20130219:1307,595656.1236,,,,,-544680.9871,,,,,
20130219:1407,762645.8961,,,,,-412754.5271,,,,,
20130219:1507,943484.8638,,,,,-148165.3059,,,,,
20130219:1607,1041376.257,,,,,43084.51852,,,,,
20130219:1707,720385.2371,,,,,-7461.617452,,,,,
20130219:1807,529215.7861,,,,,-193572.2912,,,,,
20130219:1907,716768.2468,,,,,-259367.1437,,,,,
20130219:2007,1345953.34,,,,,-265.1729819,,,,,
20130219:2107,1387248.759,,,,,368417.6364,,,,,
20130219:2207,1222521.651,,,,,501663.1826,,,,,
20130219:2307,976755.0999,,,,,184730.3689,,,,,
20130220:0007,16802.33615,,,,,-489934.2404,,,,,
20130220:0107,-138877.5331,,,,,208235.5205,,,,,
20130220:0207,87778.63505,,,,,191611.0338,,,,,
20130220:0307,96023.43413,,,,,-73043.98667,,,,,
20130220:0407,-102056.04,,,,,-53402.8096,,,,,
20130220:0507,-269082.6821,,,,,-72710.04333,,,,,
20130220:0607,-324758.8072,,,,,-191254.9389,,,,,
20130220:0707,-27852.6474,,,,,-257524.8378,,,,,
20130220:0807,208328.2727,,,,,-51801.917,,,,,
20130220:0907,287942.1885,,,,,23384.54695,,,,,
20130220:1007,361420.575,,,,,-32306.52906,,,,,
20130220:1107,360816.2253,,,,,-90131.96887,,,,,
20130220:1207,417213.8201,,,,,-130254.1908,,,,,
20130220:1307,553508.1895,,,,,-153957.6974,,,,,
20130220:1407,909678.1265,,,,,-233763.032,,,,,
20130220:1507,945261.3791,,,,,-202409.9698,,,,,
20130220:1607,790766.8956,,,,,-32321.7376,,,,,
20130220:1707,282870.0902,,,,,491124.4438,,,,,
20130220:1807,158576.8517,,,,,635069.5784,,,,,
20130220:1907,137762.5375,,,,,560533.4864,,,,,
20130220:2007,131247.9825,,,,,305342.4264,,,,,
20130220:2107,-230452.4079,,,,,-241508.2081,,,,,
20130220:2207,-359376.8009,,,,,-185457.1108,,,,,
20130220:2307,-275267.9699,,,,,-124958.8106,,,,,
20130221:0007,-136842.2368,,,,,-144266.7496,,,,,
20130221:0107,-146508.3778,,,,,-92722.72894,,,,,
20130221:0207,-189255.9308,,,,,47795.2899,,,,,
20130221:0307,-234627.0579,,,,,167191.3115,,,,,
20130221:0407,-262600.7235,,,,,-178502.1716,,,,,
20130221:0507,-120382.2559,,,,,-207267.9103,,,,,
20130221:0607,112139.4725,,,,,-19725.17639,,,,,
20130221:0707,542653.9733,,,,,110739.642,,,,,
20130221:0807,574194.5069,,,,,25022.68707,,,,,
20130221:0907,605420.3272,,,,,-80339.48436,,,,,
20130221:1007,721041.6549,,,,,-157080.4781,,,,,
20130221:1107,931715.9626,,,,,-163556.832,,,,,
20130221:1207,872810.6704,,,,,358661.072,,,,,
20130221:1307,842663.6942,,,,,520803.0122,,,,,
20130221:1407,1461744.771,,,,,268927.7916,,,,,
20130221:1507,1707185.456,,,,,148777.7316,,,,,
20130221:1607,1694083.255,,,,,73956.06243,,,,,
20130221:1707,1492892.498,,,,,-75656.07027,,,,,
20130221:1807,176335.9428,,,,,-363609.3078,,,,,
20130221:1907,-68340.65847,,,,,-241132.1227,,,,,
20130221:2007,335704.7258,,,,,-139073.1417,,,,,
20130221:2107,288554.891,,,,,-181907.6279,,,,,
20130221:2207,-108945.8428,,,,,-262735.6606,,,,,
20130221:2307,-418513.2769,,,,,-303218.8897,,,,,
20130222:0007,-499826.4936,,,,,-287154.2731,,,,,
20130222:0107,-184613.3406,,,,,-112621.7561,,,,,
20130222:0207,-63365.69839,,,,,-99902.44685,,,,,
20130222:0307,-124772.4088,,,,,-199407.1274,,,,,
20130222:0407,-237816.0875,,,,,-312040.0944,,,,,
20130222:0507,-175948.3368,,,,,-273391.2276,,,,,
20130222:0607,232095.62,,,,,-205228.7231,,,,,
20130222:0707,947069.7468,,,,,-150283.0735,,,,,
20130222:0807,2216233.609,,,,,-133541.6583,,,,,
20130222:0907,2097048.002,,,,,-173725.8068,,,,,
20130222:1007,1782741.39,,,,,-161390.7237,,,,,
20130222:1107,1259788.421,,,,,-23071.16205,,,,,
20130222:1207,1218448.247,,,,,-30385.12873,,,,,
20130222:1307,1277634.674,,,,,-135515.642,,,,,
20130222:1407,1304499.704,,,,,-271576.9634,,,,,
20130222:1507,948552.3377,,,,,-209487.2559,,,,,
20130222:1607,815850.478,,,,,-46486.99806,,,,,
20130222:1707,869174.9275,,,,,-92316.07354,,,,,
20130222:1807,479288.3096,,,,,-183767.6174,,,,,
20130222:1907,204486.8512,,,,,-163070.1281,,,,,
20130222:2007,32016.55066,,,,,-133870.1572,,,,,
20130222:2107,-33970.4408,,,,,-148694.228,,,,,
20130222:2207,-11097.06348,,,,,-77726.78286,,,,,
20130222:2307,54895.17026,,,,,-105319.5132,,,,,
20130223:0007,143768.0365,,,,,-221580.5974,,,,,
20130223:0107,566024.3099,,,,,-153731.6831,,,,,
20130223:0207,823839.5352,,,,,-40097.61747,,,,,
20130223:0307,1185603.035,,,,,21645.96277,,,,,
20130223:0407,1549246.891,,,,,15699.83186,,,,,
20130223:0507,1805385.808,,,,,-131078.5982,,,,,
20130223:0607,1604272.684,,,,,-304873.3408,,,,,
20130223:0707,1483186.675,,,,,-147652.6905,,,,,
20130223:0807,1214261.751,,,,,247988.759,,,,,
20130223:0907,1184034.861,,,,,118422.6027,,,,,
20130223:1007,1193386.734,,,,,-113669.2632,,,,,
20130223:1107,1158522.956,,,,,-183472.8479,,,,,
20130223:1207,352956.6327,,,,,16215.30686,,,,,
20130223:1307,230509.7895,,,,,-100404.4687,,,,,
20130223:1407,509910.5698,,,,,-187683.4591,,,,,
20130223:1507,291139.5417,,,,,-37369.12429,,,,,
20130223:1607,-62997.28375,,,,,90904.19877,,,,,
20130223:1707,-271879.3176,,,,,53439.25724,,,,,
20130223:1807,-259481.7082,,,,,-158642.0686,,,,,
20130223:1907,74957.06805,,,,,-403917.2364,,,,,
20130223:2007,236763.4775,,,,,-214522.0554,,,,,
20130223:2107,325679.0083,,,,,-151123.1564,,,,,
20130223:2207,739177.9426,,,,,-88912.28793,,,,,
20130223:2307,872659.8042,,,,,-79982.81814,,,,,
20130224:0007,848723.1425,,,,,-3993.469689,,,,,
20130224:0107,722207.3565,,,,,292674.7398,,,,,
20130224:0207,777576.6947,,,,,2869489.457,,,,,
20130224:0307,1082734.121,,,,,2475232.308,,,,,
20130224:0407,1031507.017,,,,,1945326.784,,,,,
20130224:0507,656249.5894,,,,,766864.8719,,,,,
20130224:0607,611790.3406,,,,,194889.8524,,,,,
20130224:0707,595743.1499,,,,,-166122.5387,,,,,
20130224:0807,460531.5018,,,,,-379184.0743,,,,,
20130224:0907,-344124.0406,,,,,-303006.7788,,,,,
20130224:1007,-457083.6497,,,,,-113891.681,,,,,
20130224:1107,-253632.235,,,,,-95825.03818,,,,,
20130224:1207,-70035.95382,,,,,-93267.66675,,,,,
20130224:1307,-131134.7664,,,,,-65136.55416,,,,,
20130224:1407,-192686.104,,,,,-31795.05718,,,,,
20130224:1507,-206644.6961,,,,,-30556.37241,,,,,
20130224:1607,-215013.8496,,,,,63125.31435,,,,,
20130224:1707,-163062.1039,,,,,807.7021052,,,,,
20130224:1807,72477.25209,,,,,-213932.0511,,,,,
20130224:1907,619502.5696,,,,,-307554.1534,,,,,
20130224:2007,688365.9175,,,,,-156693.2574,,,,,
20130224:2107,675850.1937,,,,,-66997.29691,,,,,
20130224:2207,676245.2493,,,,,235888.7585,,,,,
20130224:2307,767359.4415,,,,,1862448.717,,,,,
20130225:0007,763906.5499,,,,,1196496.028,,,,,
20130225:0107,614629.9913,,,,,-195375.7056,,,,,
20130225:0207,391096.0998,,,,,-776118.2548,,,,,
20130225:0307,472097.0441,,,,,241951.5797,,,,,
20130225:0407,665176.3676,,,,,1072964.362,,,,,
20130225:0507,830571.4021,,,,,1108077.883,,,,,
20130225:0607,-49003.06592,,,,,-334561.2728,,,,,
20130225:0707,-593440.2054,,,,,-595673.579,,,,,
20130225:0807,-412812.6762,,,,,-136643.7808,,,,,
20130225:0907,-16546.07606,,,,,282490.5559,,,,,
20130225:1007,-32978.82011,,,,,82899.08767,,,,,
20130225:1107,-138109.5631,,,,,-186187.4609,,,,,
20130225:1207,-222240.1536,,,,,-373181.4239,,,,,
20130225:1307,-229806.8956,,,,,-321020.9676,,,,,
20130225:1407,-199371.8995,,,,,-147572.8794,,,,,
20130225:1507,-188115.3202,,,,,-156876.161,,,,,
20130225:1607,-208686.8269,,,,,-233770.9157,,,,,
20130225:1707,-229948.0951,,,,,-226613.4318,,,,,
20130225:1807,-247314.0354,,,,,-197699.7641,,,,,
20130225:1907,-252705.509,,,,,-176007.2121,,,,,
20130225:2007,-229237.0662,,,,,-212997.0949,,,,,
20130225:2107,-203060.4537,,,,,-256140.1144,,,,,
20130225:2207,-129237.7472,,,,,-222199.5376,,,,,
20130225:2307,207478.846,,,,,-186146.9214,,,,,
20130226:0007,263191.0953,,,,,-195358.2205,,,,,
20130226:0107,168274.1978,,,,,-220434.2094,,,,,
20130226:0207,-15233.289,,,,,-251110.2658,,,,,
20130226:0307,-376392.3981,,,,,-253300.6803,,,,,
20130226:0407,-296352.3611,,,,,-175749.8833,,,,,
20130226:0507,-189002.842,,,,,331.1781198,,,,,
20130226:0607,-75486.35894,,,,,522140.4882,,,,,
20130226:0707,-87562.58126,,,,,524912.7012,,,,,
20130226:0807,-97317.14175,,,,,288033.2132,,,,,
20130226:0907,-76282.42904,,,,,-75415.50831,,,,,
20130226:1007,-24063.8163,,,,,-491921.6323,,,,,
20130226:1107,-96267.59506,,,,,-159708.4775,,,,,
20130226:1207,-228919.7518,,,,,30913.45013,,,,,
