timestamp,p,0,50,100,150,200,250,300,350,400,450,500,550
20130107:1107,-70165.44039,-70165.44039,184430.8473,-16427.02287,-519161.0291,350508.5894,-82392.7558,-171316.1441,88389.82378,-156651.9478,379302.2992,-106425.9144,-218302.781
20130107:1207,78408.22847,78408.22847,323674.12,78157.35658,-324641.3878,414156.6949,50310.57379,-26647.19557,104705.4881,-95522.71756,150078.0174,-54266.8874,-200671.3545
20130107:1307,54453.10151,54453.10151,238605.1559,373476.0864,115034.401,192350.8125,475064.6824,104588.7475,473040.2364,280027.4884,-479945.8737,317956.3388,-238484.6789
20130107:1407,-52043.69194,-52043.69194,90754.93424,429627.1563,96613.68111,31071.68409,617805.286,25523.41886,645982.0987,390786.4516,-485669.3827,571708.2339,-242591.3179
20130107:1507,-108621.2632,-108621.2632,-21745.23076,411447.0424,29928.25082,-48571.78061,636493.4347,-54053.01668,649023.6908,381009.3515,-322465.9488,773524.9959,-204622.3645
20130107:1607,-83279.96969,-83279.96969,-114172.5626,383161.561,34415.34267,-38829.28151,553536.9132,-72517.47521,438546.1329,265663.76,-158084.2523,934013.8543,-139398.045
20130107:1707,67333.87897,67333.87897,-275725.1492,588006.9607,272493.4378,-204366.5779,378239.7031,97513.25258,-442482.7517,-68326.86992,-76503.79131,941743.7597,-137515.8608
20130107:1807,77201.68368,77201.68368,-218775.8712,720213.7442,378207.4855,-309130.3532,404784.0292,237777.5584,-480782.5183,259746.358,-23303.63629,-82367.17897,-223357.2081
20130107:1907,150825.3549,150825.3549,-163662.522,599507.929,430138.9948,-239916.3132,313505.3215,296740.354,-237194.898,785187.6326,226004.1133,-563454.0144,-193240.2074
20130107:2007,495486.7332,495486.7332,-161935.0092,684546.4322,796886.4688,-122478.9944,-139582.6564,555462.7991,-52083.59873,1432441.512,800706.6512,-420643.3141,792073.8294
20130107:2107,596919.3831,596919.3831,-204861.2277,858866.3492,932376.4695,-125583.0873,-243119.3274,681114.7357,-140351.4564,1362567.596,734054.021,-102870.758,1171579.98
20130107:2207,578770.3782,578770.3782,-245114.2603,923762.8334,928271.5348,-141497.9862,-198122.6221,766150.9983,-234520.9026,1041939.681,504144.4708,46951.2903,1055206.154
20130107:2307,492091.0689,492091.0689,-244724.1825,841484.1578,827743.5815,-145455.2039,-100683.5147,804891.7441,-266946.034,514927.6997,326389.5589,13082.87936,504121.8997
20130108:0007,468799.8188,468799.8188,-162561.4894,13306.97998,706577.8969,-47453.95604,-98610.7,771654.4682,-213347.845,-331641.4667,443176.7237,1408348.607,-477560.4345
20130108:0107,622012.2126,622012.2126,-129857.532,-197307.9401,895939.9537,202464.6175,-200767.7833,751739.7421,-177806.2146,80481.83813,476032.9857,1672037.337,-200256.8756
20130108:0207,647103.7381,647103.7381,-151092.6654,5880.504533,985549.467,489678.5204,-166026.7409,782626.9161,-84695.35487,246252.2505,190917.9481,474235.7669,-59356.64421
20130108:0307,342201.4275,342201.4275,-70375.30373,256314.8104,889233.7667,1338275.445,-18072.6422,681656.8489,361930.5717,-190341.3115,-13084.13867,-1229176.881,-61088.89468
20130108:0407,203754.4696,203754.4696,77139.71674,208907.2046,786481.3587,1518851.953,-33336.32653,564556.888,490729.5129,-430079.9924,213985.6293,-843014.7446,-104911.5205
20130108:0507,209500.4139,209500.4139,191329.3835,102453.8241,692823.2389,1456362.616,-145130.6998,419078.6548,541257.8623,-464462.3434,329635.2517,-151414.7226,-121903.0906
20130108:0607,323954.5929,323954.5929,165396.4271,12931.00546,613319.7146,1255238.585,-269922.3209,249200.5678,570164.5517,-336886.9284,130764.2748,258863.4381,-116342.4826
20130108:0707,371774.2168,371774.2168,-151029.3203,89729.70969,204434.4977,1028981.837,-95703.71035,-32699.05292,335190.8939,-108245.3652,-411717.1963,-62741.33108,-163395.3082
20130108:0807,456114.6012,456114.6012,-297857.5531,326569.3667,124534.3714,1164886.973,187604.8277,94947.33035,82805.90357,-202187.1976,-268950.5221,-218876.5609,-245731.9874
20130108:0907,526167.1654,526167.1654,-270331.3987,503459.3598,170139.3099,1066509.65,254709.1857,129940.7789,44766.65454,-204924.6074,-153484.0565,-100433.0381,-256803.7748
20130108:1007,505939.7093,505939.7093,-182965.8103,795143.1611,181659.0672,1122653,426057.9553,-30270.18849,450718.2727,255113.4405,-158820.7432,436880.9567,-217756.7833
20130108:1107,448621.3855,448621.3855,-177052.7964,809634.8331,133066.2559,1258803.979,496171.0825,-84784.30114,681886.5265,489604.2257,-221196.7569,584920.4083,-190596.8974
20130108:1207,382527.2229,382527.2229,-193663.1781,811015.7585,84833.45701,1296058.462,475159.6222,-82052.37624,536082.0816,592440.2413,-239409.5702,490369.6126,-163464.0364
20130108:1307,324735.8188,324735.8188,-226953.514,868723.3166,73863.53274,1203705.733,360598.9482,-54463.96058,-16475.84922,574834.9321,-174440.9626,192270.9258,-140512.7665
20130108:1407,290354.107,290354.107,-263358.4463,1043689.626,190222.4165,904080.9851,87746.70884,14119.35811,-587246.5257,332413.2582,47092.15545,-399091.5952,-196409.5153
20130108:1507,309394.1951,309394.1951,-232949.037,977049.9323,291508.868,988120.8666,62720.14891,111814.7526,-88484.88027,351345.0574,-197523.1479,-274121.5739,242141.7788
20130108:1607,381360.3411,381360.3411,-227060.9051,874751.1137,339365.9523,958024.1799,78229.97415,270405.7313,-20235074.98,549802.7414,-329004.4176,-91617.1568,1148106.189
20130108:1707,650098.9905,650098.9905,-231929.2297,598099.0111,659362.8375,522882.6008,88435.4586,749735.9687,2545901.378,1026905.542,-226730.8217,-128247.2394,1079132.547
20130108:1807,699986.0174,699986.0174,-233488.5801,505564.9368,817318.5586,412442.3679,74230.88111,858956.5879,334893.0334,1066098.714,-100386.9648,-255189.1553,437987.6661
20130108:1907,666701.0298,666701.0298,-233943.2804,461362.6264,843179.6375,379797.777,90317.20211,796038.5576,-1490877.507,852766.5748,-70834.41617,-318505.5173,-78836.85233
20130108:2007,618272.4654,618272.4654,-235679.1859,434529.2031,741536.8609,318448.378,152213.7502,619081.2103,-1779718.684,436083.6869,-162775.3602,-308347.8661,-218687.568
20130108:2107,560359.4618,560359.4618,-239824.9925,141591.338,565908.0963,254290.3974,-150974.4502,618978.5022,9813.838084,-478949.9377,-225289.2626,-177009.841,733252.2468
20130108:2207,537691.017,537691.017,-232826.6172,14789.27633,625717.1655,354307.3344,-427739.0963,780298.129,457464.3952,-340659.3327,54334.06981,124084.0753,943035.1357
20130108:2307,521131.3511,521131.3511,-151247.4203,67093.44015,624953.0255,431374.168,-343245.0986,767474.322,7562.521288,-134523.6289,263391.4831,-51660.0895,509045.4842
20130109:0007,799234.2467,799234.2467,82058.29595,-18007.85733,1273754.796,594964.0862,-122570.716,698656.0432,159540.252,-123942.6374,-12493.1095,-325271.8951,-572770.5285
20130109:0107,968619.853,968619.853,35943.55886,-103019.7859,1618532.805,644712.2153,-97666.52481,690848.0903,644044.5746,-220157.5303,-264523.1581,-229422.691,-667798.6732
20130109:0207,1002818.378,1002818.378,-117648.811,-128897.043,1697013.817,669349.5985,-125658.0621,679767.4286,992391.8098,-232006.3356,-374622.0987,-130756.4288,-452801.9408
20130109:0307,894091.8237,894091.8237,-255343.8786,-94606.644,1537238.698,666364.7491,-171035.2915,651375.2361,1082459.017,-147299.8864,-354875.2036,-137346.777,-170089.3308
20130109:0407,260010.2662,260010.2662,-275936.7864,37138.96554,279452.7872,416349,-198925.4002,67487.5657,810962.7977,-101318.3611,-107103.0936,-226127.2923,-69801.68736
20130109:0507,367882.7911,367882.7911,-202358.4439,125549.8403,-395920.0829,231337.1777,-122925.4473,-403884.7188,779022.8132,-284036.3252,-170871.6931,-171047.8254,-214450.7607
20130109:0607,636994.4905,636994.4905,-207566.1926,268321.06,-143572.6668,305791.5047,483.3973305,-206171.3253,874643.2419,-260445.114,-271594.7403,-145254.8033,83604.15116
20130109:0707,583723.5522,583723.5522,-234671.1294,714116.0077,196454.6666,782393.4578,221651.4853,448527.7133,512946.5595,81625.34904,-262587.82,-234433.8021,882595.4877
20130109:0807,315373.4909,315373.4909,-234889.6046,818738.6722,46783.16082,872042.6609,228268.3382,535245.0645,172250.4764,162387.2729,-171800.3657,-270076.3395,907223.3251
20130109:0907,102905.5115,102905.5115,-227303.2797,824951.7722,-174667.3781,746459.6972,236063.5574,439155.5244,-179532.1318,153444.7876,-70597.12364,-57235.25074,659693.4851
20130109:1007,69555.24341,69555.24341,-208880.2897,787639.0081,-319342.0258,523869.4276,301101.0305,282615.1277,-448973.5972,133891.4051,4678.330826,308680.7739,334222.8359
20130109:1107,485828.8896,485828.8896,-148212.4181,645849.8016,-254656.8155,390155.0907,314712.6977,188008.552,-352747.4096,162312.7592,16642.06197,645085.019,542555.0505
20130109:1207,663848.7064,663848.7064,-195784.5607,515240.4995,-150296.6736,484125.3748,127182.11,388498.1664,-50355.76562,147874.12,22743.32811,6407.268178,1135372.063
20130109:1307,620258.1083,620258.1083,-242655.6378,476723.7321,-154272.9504,421315.2644,-4919.757728,559764.0725,19769.2852,118984.1814,153458.5896,-423607.7436,1211277.081
20130109:1407,565063.7107,565063.7107,-214415.8891,1100218.466,439352.2383,201942.764,-318951.8145,884079.2056,1387.697889,3183.924532,630409.8469,-286673.8451,743903.9351
20130109:1507,556532.2725,556532.2725,-146019.7743,1346107.356,851267.6417,129960.2763,-364701.1896,982238.9484,-28315.88612,-29369.41198,777983.4924,53376.07109,441242.0722
20130109:1607,561658.1704,561658.1704,-85358.18357,1267290.455,1072141.057,26974.82984,-312912.9614,1068215.163,-69107.89169,25287.60116,811559.2348,202908.9789,242178.3839
20130109:1707,587492.0224,587492.0224,-72673.97731,952644.4874,1054248.251,-130804.1353,-230955.4906,1136626.172,-125527.1804,125920.8801,752753.8047,72097.51961,103800.8384
20130109:1807,668221.9495,668221.9495,-139345.0872,-134917.7399,630379.6867,-342426.9337,-164421.9,1035860.29,-220424.3329,-67895.66975,494404.6514,-415836.2364,-333530.9108
20130109:1907,742915.9527,742915.9527,-10077.28088,-273731.1899,584749.367,-227611.8634,-216521.2755,824330.7467,-221507.314,-340096.5685,620078.7338,-325289.7322,-356054.527
20130109:2007,762285.4506,762285.4506,165273.7562,-95856.53904,802954.6914,-131366.7469,-253911.9491,810388.2176,-187456.7914,-308384.2469,775787.7426,-191193.7194,-214857.3716
20130109:2107,814721.5707,814721.5707,298946.1677,29813.93488,1423333.195,140100.8984,-125960.922,1001359.232,123336.1766,-158634.6801,1099479.418,-163094.9599,-114156.251
20130109:2207,855942.3692,855942.3692,203015.8318,-36226.59157,1552419.869,221107.8373,-17535.07429,1052777.041,225802.3767,-173955.2574,1100396.406,-236248.6182,-181124.881
20130109:2307,801829.2629,801829.2629,101057.6828,-119242.3467,1519023.541,221601.7633,1394.770715,923877.317,190864.445,-219775.9031,859731.5065,-279742.331,-242245.5875
20130110:0007,627425.0656,627425.0656,17885.17399,-172123.3424,1389002.465,174211.9504,-91506.63546,632816.9843,63220.11865,-245326.4069,373926.7372,-272675.3318,-247937.8718
20130110:0107,382625.9798,382625.9798,-78600.67393,-165676.0671,192837.4263,272704.1833,-271052.9886,-230906.475,-193944.8846,-133281.5352,-525129.9611,-178033.4016,-161982.7756
20130110:0207,485927.4453,485927.4453,-130411.7332,-122603.1035,-466155.8858,340864.1955,6091.628537,-125324.3878,-186095.0827,117854.894,-250729.0958,-212022.7731,-126839.1073
20130110:0307,444472.0379,444472.0379,-123436.5329,-18772.65699,-104384.475,163942.8036,431189.5267,262221.4723,-158502.2945,320009.8973,-48557.64772,-252744.3218,-99169.05264
20130110:0407,82812.26634,82812.26634,3360.414376,528512.7855,372459.3842,552365.3319,1096655.974,472154.1822,-50778.6015,561932.1987,-157899.3586,-221783.3137,59118.6773
20130110:0507,-13836.51464,-13836.51464,120873.8592,654789.7431,196838.2809,876075.7246,1113703.073,282838.0322,-18125.28034,511099.6368,-299161.7538,-185579.4509,122191.4306
20130110:0607,1339.14318,1339.14318,300409.3349,623860.6204,-92763.42563,949571.6405,1095845.281,86142.32632,-39684.63515,396147.6681,-352328.5413,-185501.6652,137939.8368
20130110:0707,59248.04415,59248.04415,285998.2377,541184.4467,-305005.4519,772773.0745,1169514.095,-13375.59342,-109075.1465,296085.9689,-307371.3057,-222496.072,127026.2875
20130110:0807,108790.8462,108790.8462,-290217.6963,403291.0052,-203928.4749,-219269.7838,1094416.376,95673.99755,-299313.2757,201599.3024,-139360.9763,-180295.7254,205686.3855
20130110:0907,121401.3759,121401.3759,-396421.0679,315382.0065,-18266.82427,-449261.214,761354.5298,154369.7501,-198899.7551,175881.0013,-71965.364,-169419.8828,288395.5906
20130110:1007,227669.8664,227669.8664,-266585.1952,191228.1787,-20126.83626,-224061.3553,773883.0196,101326.3682,-10773.27419,72537.99425,-1170.417324,-220119.442,226376.5138
20130110:1107,568925.2156,568925.2156,-145035.4103,100724.3022,397937.5739,-46870.80388,1061685.543,316381.4574,91760.29191,-241322.9938,316971.4754,-242529.2302,-230542.4444
20130110:1207,651142.5132,651142.5132,-195613.6138,148649.6641,701102.6259,-157779.3824,1074617.957,549768.0867,-10374.66781,-299566.0412,480113.4576,-227294.287,-383140.8083
20130110:1307,641362.6541,641362.6541,-253299.019,152458.283,936946.0671,-275397.837,831319.6602,762820.666,-147502.0698,-252882.1033,619008.2351,-217470.1922,-379036.4537
20130110:1407,579483.6025,579483.6025,-150785.4047,85073.80251,1063639.168,-319081.0212,375930.3614,877984.811,-258356.2134,-32041.08293,711665.5452,-216219.2293,-267491.9028
20130110:1507,476993.3989,476993.3989,1260879.792,-294820.3015,1134302.989,-203286.3091,-231462.9519,668223.775,-286202.3598,246135.5944,636655.0926,-225913.2631,-73927.43823
20130110:1607,500652.2635,500652.2635,1903294.426,-353570.1771,1227458.239,-105957.3671,29355.60094,549178.8313,-184818.5505,-204883.5015,609100.9405,-221555.3767,-217975.0444
20130110:1707,469415.132,469415.132,1434681.807,-244811.3245,1343113.96,-40792.81778,143849.7021,694501.813,-89691.93875,-357621.0711,790379.6818,-233908.7021,-260862.6736
20130110:1807,529593.8626,529593.8626,600404.9772,-155921.2074,1138644.773,183961.2258,108959.0969,1186969.843,149784.0389,-76062.44202,1397191.932,-251660.3604,-242910.9986
20130110:1907,587379.7183,587379.7183,670805.4183,-198016.585,1000593.988,249120.8639,103392.8971,1266023.967,183529.0049,91312.24778,1433997.662,-248309.0488,-231994.8659
20130110:2007,637153.9806,637153.9806,882247.8631,-241155.6078,1049385.585,334588.4775,193460.5682,1135018.434,93366.43706,83952.37981,1020856.853,-225922.8069,-224148.5446
20130110:2107,680889.5056,680889.5056,1021986.287,-253003.6194,1245440.761,474149.414,342870.227,851643.9466,-73466.42118,-94480.47661,154972.3263,-182464.3818,-215825.0106
20130110:2207,72241.63713,72241.63713,933074.579,-181845.9477,694370.8383,629825.2925,455562.7384,-151269.6786,-226449.2017,-390815.1656,-928119.9953,-17714.03439,-166210.0521
20130110:2307,-187312.2354,-187312.2354,834272.8416,-136997.289,-81209.38061,442182.0959,308187.4877,-258217.0022,-91134.7367,-206786.275,-223001.2238,3740.293861,-140021.7844
20130111:0007,-8674.481305,-8674.481305,850616.0426,-161624.4461,134879.7367,300840.9596,270489.5857,-20529.13626,-117142.5083,-27432.50918,68806.11945,-110325.3975,-134055.5282
20130111:0107,128297.2681,128297.2681,917109.9842,106003.6832,765358.0796,161727.9346,565467.5795,133986.2912,-275173.8423,391639.7273,-145476.3952,755458.8094,-15026.24132
20130111:0207,20797.8084,20797.8084,939002.1358,396396.8885,732753.8913,168175.3808,797310.8997,41259.30532,-242031.7237,487522.6898,-346882.4598,1244060.127,54491.3717
20130111:0307,-100528.371,-100528.371,948031.687,698250.9013,431787.333,206275.0378,993651.6005,-6541.70676,-174398.5198,517067.7299,-403700.1493,1078365.916,88858.2636
20130111:0407,-163285.6883,-163285.6883,1017363.279,904537.2871,41823.18404,250766.1856,1090136.626,46847.49994,-167731.5799,496352.5361,-316241.0802,341795.5374,64420.53458
20130111:0507,-60274.07879,-60274.07879,1141506.7,745625.0664,-248878.4073,-173748.4226,942174.5832,222719.3967,-153116.8965,150951.7556,-66954.6527,-462602.6713,7240.44975
20130111:0607,142137.8116,142137.8116,439704.1993,535481.0243,21359.0009,-381664.5204,692678.7916,187243.8192,-47246.66484,95680.24832,-98589.82371,62180.3923,150094.019
20130111:0707,316149.5333,316149.5333,-15078.42858,577167.4297,126761.2692,-257882.3336,498154.6148,213992.1516,-56651.28863,217438.1364,-142704.2957,45103.94274,175881.2542
20130111:0807,716855.4412,716855.4412,-242585.489,969495.3976,432743.6301,-96927.2603,824228.0257,605073.0755,-62373.8418,197780.0604,-98343.39056,-219587.819,406025.1123
20130111:0907,759028.7987,759028.7987,-113374.1637,1135852.649,617188.8465,-138232.9294,1082763.374,720116.1228,-40616.99561,-142183.0057,-33100.68912,-225062.1745,512990.9974
20130111:1007,709499.8341,709499.8341,-32890.11398,1184427.645,814489.8055,-193399.5349,1103687.887,646618.7093,-27604.98958,-435591.6017,-44020.42218,-201499.8754,412576.5877
20130111:1107,656087.7972,656087.7972,-35640.45542,1157590.613,972179.2094,-208675.0322,910794.7842,454885.1942,-32505.43986,-503463.1732,-158978.3854,-212108.8386,85795.9671
20130111:1207,621717.5794,621717.5794,-123626.5796,178956.2469,956769.8132,-102687.1302,-91830.40149,251896.738,-88516.14785,-72340.72271,-294011.6836,-103792.8993,-296026.7321
20130111:1307,540397.5227,540397.5227,-53215.0244,-389784.6951,910176.4353,3357.387254,-361075.6603,443556.2014,-196371.4797,67557.49208,16359.07937,-43420.12167,-153072.8596
20130111:1407,454457.1514,454457.1514,18638.11749,-226381.0622,918577.5018,97152.69798,-114181.4236,334580.6093,-255712.985,-122018.1456,296148.728,-189379.6726,-150218.0129
20130111:1507,577444.6073,577444.6073,32336.85162,160756.7404,935021.3468,389565.4574,166160.8781,91265.8881,86021.413,-391117.5256,542224.0353,-342842.0881,-91611.28383
20130111:1607,711181.1004,711181.1004,903.5213376,163871.4128,914782.0503,492837.2983,57934.02956,148324.4276,248421.4554,-344947.5683,407727.9058,-277730.9172,-36253.82861
20130111:1707,732978.1984,732978.1984,-7505.754246,37428.40058,877764.9036,585963.5009,-98556.72768,250581.157,230721.6166,-234515.0608,144893.4062,-182363.5784,-39046.41796
20130111:1807,609841.3561,609841.3561,24482.807,-133900.301,840213.5431,683300.9717,-193125.0674,277783.6645,79326.61596,-142032.1558,-122721.8496,-111343.3801,-139433.065
