Time,value
20130302:1107,989864.4549
20130302:1207,1027652.909
20130302:1307,173909.1372
20130302:1407,-470733.9279
20130302:1507,-313424.9426
20130302:1607,-38463.33617
20130302:1707,-124228.2956
20130302:1807,-257951.5958
20130302:1907,-334693.559
20130302:2007,-222700.6074
20130302:2107,-85644.78263
20130302:2207,-49917.83568
20130302:2307,252381.4413
20130303:0007,396628.0456
20130303:0107,478859.3763
20130303:0207,508262.1517
20130303:0307,454992.0631
20130303:0407,494642.8569
20130303:0507,523467.0518
20130303:0607,256101.1247
20130303:0707,97589.64382
20130303:0807,57316.00476
20130303:0907,122729.191
20130303:1007,-5275.422991
20130303:1107,-342163.0966
20130303:1207,-310415.4179
20130303:1307,-150046.3399
20130303:1407,-153990.4513
20130303:1507,-203034.8906
20130303:1607,-248819.0955
20130303:1707,-205699.0178
20130303:1807,-78306.93293
20130303:1907,-12732.6773
20130303:2007,336144.2376
20130303:2107,470169.4117
20130303:2207,511154.4434
20130303:2307,465291.367
20130304:0007,107445.6882
20130304:0107,67097.46727
20130304:0207,190796.976
20130304:0307,463607.8711
20130304:0407,729561.7841
20130304:0507,917180.4833
20130304:0607,843900.566
20130304:0707,24084.7148
20130304:0807,-404819.6319
20130304:0907,-97506.3272
20130304:1007,146021.8065
20130304:1107,-100444.1902
20130304:1207,-345433.836
20130304:1307,-417725.8913
20130304:1407,-146918.8905
20130304:1507,-96748.18207
20130304:1607,-174432.6885
20130304:1707,907804.54
20130304:1807,1427375.011
20130304:1907,1558297.309
20130304:2007,1415223.159
20130304:2107,892145.8187
20130304:2207,728406.435
20130304:2307,719759.1621
20130305:0007,858753.9574
20130305:0107,878756.2758
20130305:0207,825262.7593
20130305:0307,719065.4119
20130305:0407,-147183.015
20130305:0507,-594110.5458
20130305:0607,-384645.3839
20130305:0707,-33110.76881
20130305:0807,-79499.48008
20130305:0907,-186980.1942
20130305:1007,-257477.9564
20130305:1107,-241781.0361
20130305:1207,62965.77107
20130305:1307,311128.8915
20130305:1407,676296.9071
20130305:1507,660464.5861
20130305:1607,558513.5375
20130305:1707,485566.7271
20130305:1807,666288.6611
20130305:1907,901745.7982
20130305:2007,1079764.395
20130305:2107,1347768.208
20130305:2207,1395201.821
20130305:2307,1428123.078
20130306:0007,1483835.047
20130306:0107,1041843.043
20130306:0207,179584.1986
20130306:0307,136954.1468
20130306:0407,170311.1805
20130306:0507,50023.46605
20130306:0607,-135772.5403
20130306:0707,-305184.5849
20130306:0807,-247227.4134
20130306:0907,83181.02387
20130306:1007,248311.6465
20130306:1107,513610.1333
20130306:1207,557000.8338
20130306:1307,664811.0232
20130306:1407,894333.4998
20130306:1507,1275627.956
20130306:1607,1090505.553
20130306:1707,904389.5922
20130306:1807,926867.3317
20130306:1907,1076877.283
20130306:2007,1114695.031
20130306:2107,988177.2917
20130306:2207,89426.1108
20130306:2307,-184085.5036
20130307:0007,15104.5849
20130307:0107,29746.0535
20130307:0207,-157904.9807
20130307:0307,-299654.306
20130307:0407,-323134.9081
20130307:0507,-167464.7468
20130307:0607,-91557.39553
20130307:0707,-37825.80792
20130307:0807,517088.0451
20130307:0907,730438.5934
20130307:1007,740024.807
20130307:1107,649646.3493
20130307:1207,547368.7249
20130307:1307,757488.0723
20130307:1407,894479.943
20130307:1507,1015697.018
20130307:1607,1264439.888
20130307:1707,1544105.251
20130307:1807,1639653.097
20130307:1907,561870.1335
20130307:2007,-594199.1964
20130307:2107,-302223.7308
20130307:2207,314027.0061
20130307:2307,83290.48575
20130308:0007,-282270.4802
20130308:0107,-498486.8278
20130308:0207,-302828.3957
20130308:0307,-63862.73305
20130308:0407,-25367.02007
20130308:0507,678679.3528
20130308:0607,999388.4757
20130308:0707,1139354.878
20130308:0807,1160339.493
20130308:0907,968143.6781
20130308:1007,834903.1011
20130308:1107,872773.9804
20130308:1207,777735.9599
20130308:1307,652996.8554
20130308:1407,576747.9973
20130308:1507,578609.0671
20130308:1607,40728.01103
20130308:1707,-505684.6904
20130308:1807,-413696.7965
20130308:1907,-108407.813
20130308:2007,-99538.69043
20130308:2107,-153873.8695
20130308:2207,-196957.9155
20130308:2307,-187463.6697
20130309:0007,-191386.9165
20130309:0107,-154927.5913
20130309:0207,640239.6994
20130309:0307,982861.2425
20130309:0407,1100022.702
20130309:0507,1073584.964
20130309:0607,838236.5773
20130309:0707,873720.7695
20130309:0807,1000175.911
20130309:0907,887036.8328
20130309:1007,716281.068
20130309:1107,556430.5776
20130309:1207,439863.6105
20130309:1307,191698.2192
20130309:1407,-221704.2798
20130309:1507,-169405.4456
20130309:1607,-67085.54904
20130309:1707,-153202.0951
20130309:1807,-261837.8768
20130309:1907,-321342.0052
20130309:2007,-254645.6111
20130309:2107,-176830.2373
20130309:2207,-100407.2715
20130309:2307,876881.5138
20130310:0007,1254775.475
20130310:0107,1270522.373
20130310:0207,1032735.389
20130310:0307,684080.7026
20130310:0407,867308.7149
20130310:0507,842258.6985
20130310:0607,759845.483
20130310:0707,814975.1917
20130310:0807,930986.1254
20130310:0907,1045494.209
20130310:1007,526941.0003
20130310:1107,-102152.3713
20130310:1207,330945.0995
20130310:1307,704825.4119
20130310:1407,329161.2959
20130310:1507,-103407.847
20130310:1607,-311356.4176
20130310:1707,124763.4576
20130310:1807,387445.1778
20130310:1907,264586.7539
20130310:2007,223471.4725
20130310:2107,362022.7995
20130310:2207,542692.3071
20130310:2307,698649.9364
20130311:0007,907240.7028
20130311:0107,900563.943
20130311:0207,819548.7966
20130311:0307,992114.7673
20130311:0407,1199567.59
20130311:0507,1363708.267
20130311:0607,1427394.323
20130311:0707,756350.1932
20130311:0807,-227945.7217
20130311:0907,-120212.0082
20130311:1007,70699.75668
20130311:1107,-122681.6236
20130311:1207,-321289.653
20130311:1307,-386378.882
20130311:1407,-201717.4533
20130311:1507,-155130.8072
20130311:1607,-189404.0133
20130311:1707,-92919.91613
20130311:1807,-42917.69652
20130311:1907,-35989.01584
20130311:2007,-43949.75522
20130311:2107,327550.6719
20130311:2207,738984.6345
20130311:2307,866395.8994
20130312:0007,994052.1137
20130312:0107,937540.3446
20130312:0207,683978.3615
20130312:0307,300770.04
20130312:0407,-201745.1744
20130312:0507,-261332.1769
20130312:0607,-125600.7326
20130312:0707,-87391.09777
20130312:0807,-219344.1899
20130312:0907,-302888.7198
20130312:1007,-278657.45
20130312:1107,-58905.26287
20130312:1207,-76472.44544
20130312:1307,-180791.5179
20130312:1407,-278681.6571
20130312:1507,-243590.7874
20130312:1607,-209863.1571
20130312:1707,-208223.1994
20130312:1807,-217700.3261
20130312:1907,-194455.3275
20130312:2007,-220106.2954
20130312:2107,-259100.1668
20130312:2207,-251751.4383
20130312:2307,-235798.7628
20130313:0007,-220415.939
20130313:0107,-225566.9279
20130313:0207,-243755.726
20130313:0307,-241875.476
20130313:0407,-176631.5845
20130313:0507,-148243.0698
20130313:0607,-162387.3348
20130313:0707,-214910.3694
20130313:0807,-269778.5097
20130313:0907,-72872.63765
20130313:1007,156823.7952
20130313:1107,777363.6359
20130313:1207,952529.8957
20130313:1307,961775.0458
20130313:1407,839384.8887
20130313:1507,400169.2499
20130313:1607,253178.3142
20130313:1707,218172.2081
20130313:1807,-142655.5202
20130313:1907,-300969.4702
20130313:2007,-290964.131
20130313:2107,-140173.3354
20130313:2207,44733.11168
20130313:2307,-105213.013
20130314:0007,-51486.95568
20130314:0107,-24464.23337
20130314:0207,-88863.79938
20130314:0307,-171614.9739
20130314:0407,-242769.0616
20130314:0507,-232229.1819
20130314:0607,-26974.3173
20130314:0707,207315.6105
20130314:0807,774879.2667
20130314:0907,864638.3096
20130314:1007,835197.1884
20130314:1107,810903.079
20130314:1207,986926.5959
20130314:1307,1130302.699
20130314:1407,1082638.189
20130314:1507,408218.189
20130314:1607,-224698.3904
20130314:1707,-650208.3874
20130314:1807,-667322.6987
20130314:1907,-97633.40876
20130314:2007,30488.28594
20130314:2107,7808.209167
20130314:2207,141739.3444
20130314:2307,122160.746
20130315:0007,-7709.270114
20130315:0107,-168808.7881
20130315:0207,-164543.6998
20130329:1807,167260.9027
20130329:1907,523371.139
20130329:2007,656774.8305
20130329:2107,-35864.97261
20130329:2207,-419370.6232
20130329:2307,-478287.8885
20130330:0007,-230360.041
20130330:0107,361528.6443
20130330:0207,347102.3083
20130330:0307,409807.9069
20130330:0407,986211.4206
20130330:0507,1183864.556
20130330:0607,1197164.067
20130330:0707,1099956.805
20130330:0807,819139.1738
20130330:0907,695059.0193
20130330:1007,682490.0346
20130330:1107,1066454.545
20130330:1207,1252148.247
20130330:1307,1182781.669
20130330:1407,830468.7673
20130330:1507,200084.2696
20130330:1607,872602.4739
20130330:1707,794623.7427
20130330:1807,198024.7438
20130330:1907,182489.8482
20130330:2007,415426.0836
20130330:2107,699138.1374
20130330:2207,780235.1184
20130330:2307,731669.594
20130331:0007,878766.5139
20130331:0107,1261323.923
20130331:0207,1378012.875
20130331:0307,1370455.572
20130331:0407,1238690.959
20130331:0507,759116.6274
20130331:0607,620529.6762
20130331:0707,769531.3424
20130331:0807,846396.207
20130331:0907,707256.8025
20130331:1007,436921.5899
20130331:1107,92120.10187
20130331:1207,-95904.21931
20130331:1307,829025.7008
20130331:1407,1059825.845
20130331:1507,641552.3402
20130331:1607,424130.4431
20130331:1707,374944.4458
20130331:1807,447140.5226
20130331:1907,734075.5471
20130331:2007,697565.5942
20130331:2107,574688.6838
20130331:2207,557982.5801
20130331:2307,666380.4833
20130401:0007,904525.3217
20130401:0107,1223397.248
20130401:0207,1364668.93
20130401:0307,928816.084
20130401:0407,640346.2114
20130401:0507,1225372.588
20130401:0607,1617873.27
20130401:0707,1594901.196
20130401:0807,1137225.655
20130401:0907,-78937.58551
20130401:1007,175487.8861
20130401:1107,484052.9524
20130401:1207,704616.7789
20130401:1307,611328.6399
20130401:1407,525560.8165
20130401:1507,505996.5363
20130401:1607,496864.3743
20130401:1707,467759.4107
20130401:1807,459620.0074
20130401:1907,829502.3942
20130401:2007,952029.9061
20130401:2107,933662.3387
20130401:2207,856765.7117
20130401:2307,705120.9524
20130402:0007,628002.1741
20130402:0107,633508.3398
20130402:0207,440218.8035
20130402:0307,235447.1259
20130402:0407,128.2470926
20130402:0507,-192830.9711
20130402:0607,-232972.5887
20130402:0707,53807.54074
20130402:0807,55421.51349
20130402:0907,-131326.4309
20130402:1007,-141385.6124
20130402:1107,-64615.4116
20130402:1207,44605.09187
20130402:1307,292760.3685
20130402:1407,352147.5551
20130402:1507,341670.931
20130402:1607,767881.688
20130402:1707,1051344.273
20130402:1807,1235811.063
20130402:1907,1307515.343
20130402:2007,1207516.974
20130402:2107,1133167.631
20130402:2207,1113548.373
20130402:2307,1492646.024
20130403:0007,1650096.743
20130403:0107,1488028.392
20130403:0207,980934.6231
20130403:0307,74663.74147
20130403:0407,778207.7128
20130403:0507,1050098.277
20130403:0607,633010.9123
20130403:0707,383428.7771
20130403:0807,383421.9315
20130403:0907,593589.85
20130403:1007,1064850.615
20130403:1107,871942.4582
20130403:1207,656079.1465
20130403:1307,698792.1953
20130403:1407,1002365.94
20130403:1507,1272955.298
20130403:1607,1340151.66
20130403:1707,962635.3957
20130403:1807,797699.6972
20130403:1907,925402.495
20130403:2007,1079034.272
20130403:2107,1012959.074
20130403:2207,762869.5718
20130403:2307,296043.0081
20130404:0007,-160832.078
20130404:0107,286403.9766
20130404:0207,386948.1667
20130404:0307,106999.1129
20130404:0407,-525.9883011
20130404:0507,33776.99674
20130404:0607,164717.0729
20130404:0707,365253.9317
20130404:0807,313939.7858
20130404:0907,203543.3967
20130404:1007,217232.4149
20130404:1107,344394.0808
20130404:1207,472856.5769
20130404:1307,558731.9777
20130404:1407,515491.5018
20130404:1507,217318.4979
20130404:1607,13921.19605
20130404:1707,1244479.108
20130404:1807,1804250.372
20130404:1907,1676610.896
20130404:2007,980174.1656
20130404:2107,-513896.8123
20130404:2207,-155138.0189
20130404:2307,125849.3295
20130405:0007,-98829.60129
20130405:0107,-331200.9709
20130405:0207,-405299.4732
20130405:0307,-304114.0008
20130405:0407,151148.3693
20130405:0507,276235.4653
20130405:0607,221250.5564
20130405:0707,228195.6358
20130405:0807,349296.5921
20130405:0907,519306.5975
20130405:1007,688927.0312
20130405:1107,907283.3759
20130405:1207,793235.6677
20130405:1307,648376.9079
20130405:1407,659770.01
20130405:1507,751016.9507
20130405:1607,687638.5146
20130405:1707,384662.3644
20130405:1807,-383469.1292
20130405:1907,-251606.3329
20130405:2007,-30957.88929
20130405:2107,-32451.81126
20130405:2207,-190534.6793
20130405:2307,-284722.6729
20130406:0007,-255269.9932
20130406:0107,-43350.90104
20130406:0207,17527.58501
20130406:0307,89903.80356
20130406:0407,348978.3251
20130406:0507,370680.3032
20130406:0607,279480.8519
20130406:0707,142237.61
20130406:0807,180009.7924
20130406:0907,474850.0763
20130406:1007,674788.1554
20130406:1107,901338.6306
20130406:1207,906219.4827
20130406:1307,778739.6644
20130406:1407,475518.4159
20130406:1507,-251662.7808
20130406:1607,83319.838
20130406:1707,271281.4884
20130406:1807,-42567.31812
20130406:1907,-255676.0581
20130406:2007,-317399.7988
20130406:2107,-240608.7136
20130406:2207,97929.48732
20130406:2307,353118.9334
20130407:0007,578963.2008
20130407:0107,1016179.749
20130407:0207,1036948.324
20130407:0307,974770.0236
20130407:0407,921924.3758
20130407:0507,850178.7947
20130407:0607,745659.0942
20130407:0707,632321.7549
20130407:0807,645198.2539
20130407:0907,739812.5482
20130407:1007,726090.8406
20130407:1107,491861.678
20130407:1207,-115872.9652
20130407:1307,101486.3011
20130407:1407,276490.1601
20130407:1507,206510.0751
20130407:1607,105589.6155
20130407:1707,98188.66724
20130407:1807,193073.8166
20130407:1907,561032.9019
20130407:2007,580851.3388
20130407:2107,456564.8562
20130407:2207,498941.5769
20130407:2307,591122.8981
20130408:0007,651096.0751
20130408:0107,673811.4659
20130408:0207,511444.7589
20130408:0307,382800.7213
20130408:0407,405056.6109
20130408:0507,1222897.452
20130408:0607,1616237.573
20130408:0707,1487091.38
20130408:0807,967594.8211
20130408:0907,-827338.4388
20130408:1007,-659395.6743
20130408:1107,-128097.452
20130408:1207,111979.5546
20130408:1307,-136050.5187
20130408:1407,-328447.6609
20130408:1507,-330116.2482
20130408:1607,-42657.36652
20130408:1707,-89830.89966
20130408:1807,-253882.8291
20130408:1907,-329554.8894
20130408:2007,-237093.2983
20130408:2107,-163981.7177
20130408:2207,-159638.6521
20130408:2307,-184813.7623
20130409:0007,-112817.2777
20130409:0107,-108917.377
20130409:0207,-187753.4231
20130409:0307,-144062.3239
20130409:0407,103426.1478
20130409:0507,428261.6466
20130409:0607,165178.4378
20130409:0707,-196673.6724
20130409:0807,-304994.9812
20130409:0907,-115657.8745
20130409:1007,49698.61637
20130409:1107,103982.2045
20130409:1207,34896.03505
20130409:1307,-158163.9446
20130409:1407,-177595.9847
20130409:1507,-201477.5684
20130409:1607,141720.7917
20130409:1707,256677.111
20130409:1807,137494.221
20130409:1907,-143319.509
20130409:2007,-418189.9572
20130409:2107,-100161.3551
20130409:2207,38893.86403
20130409:2307,162710.9394
20130410:0007,100468.9305
20130410:0107,-51117.93274
20130410:0207,-230387.5579
20130410:0307,-160197.8397
20130410:0407,55205.54371
20130410:0507,-23666.92254
20130410:0607,-123714.7175
20130410:0707,-66543.87638
20130410:0807,2173.262901
20130410:0907,29454.41613
20130410:1007,-169113.1015
20130410:1107,-222702.5254
20130410:1207,79435.49016
20130410:1307,355230.5369
20130410:1407,188648.6457
20130410:1507,2943.457216
20130410:1607,-76045.80182
20130410:1707,-14195.69232
20130410:1807,-46400.71679
20130410:1907,-57896.85679
20130410:2007,-30598.48143
20130410:2107,-39847.64377
20130410:2207,-111269.5803
20130410:2307,-222863.7931
20130411:0007,-303616.9965
20130411:0107,-155058.1276
20130411:0207,-142815.8151
20130411:0307,-180944.1296
20130411:0407,-149938.8398
20130411:0507,-77303.15164
20130411:0607,-576.8956836
20130411:0707,-568.121734
20130411:0807,-127607.6037
20130411:0907,-232800.3493
20130411:1007,-306427.3754
20130411:1107,-262080.8632
20130411:1207,-211249.5519
20130411:1307,-193104.57
20130411:1407,-243820.23
20130411:1507,-244572.169
20130411:1607,-208638.9927
20130411:1707,-66029.15011
20130411:1807,-27710.08351
20130411:1907,-57772.9336
20130411:2007,-133990.2723
20130411:2107,-185091.9629
20130411:2207,-175288.3457
20130411:2307,-200145.6841
20130412:0007,-113237.3218
20130412:0107,-34648.19916
20130412:0207,11010.82518
20130412:0307,9291.856988
20130412:0407,-169207.3188
20130412:0507,925399.9911
20130412:0607,1341756.4
20130412:0707,1083581.824
20130412:0807,858516.4616
20130412:0907,750877.1083
20130412:1007,707426.2295
20130412:1107,450580.1512
20130412:1207,346530.286
20130412:1307,396989.2414
20130412:1407,155492.1954
20130412:1507,-13671.32967
20130412:1607,-151800.7103
20130412:1707,-268259.3584
20130412:1807,-298165.6032
20130412:1907,-206314.5602
20130412:2007,-189223.7778
20130412:2107,-193516.8101
20130412:2207,-193974.2326
20130412:2307,-172939.9613
20130413:0007,-129505.3383
20130413:0107,-159142.2092
20130413:0207,-176356.3756
20130413:0307,128688.6065
20130413:0407,1008156.53
20130413:0507,1112394.561
20130413:0607,1037207.141
20130413:0707,939434.3335
20130413:0807,599535.8911
20130413:0907,194689.452
20130413:1007,669224.0678
20130413:1107,963644.3425
20130413:1207,119675.4283
20130413:1307,-555376.2311
20130413:1407,-812498.0567
20130413:1507,-604821.0022
20130413:1607,213681.9161
20130413:1707,162496.4498
20130413:1807,-65357.20874
20130413:1907,-167035.9357
20130413:2007,-63048.91976
20130413:2107,-712.5872237
20130413:2207,-28933.70495
20130413:2307,-245051.9187
20130414:0007,-106266.9379
20130414:0107,363675.3782
20130414:0207,540314.2315
20130414:0307,252167.9524
20130414:0407,64446.59206
20130414:0507,121896.3557
20130414:0607,591040.9404
20130414:0707,310432.9523
20130414:0807,-250899.7236
20130414:0907,-419554.0268
20130414:1007,-88686.41209
20130414:1107,147594.2507
20130414:1207,122425.9326
20130414:1307,-193038.8286
20130414:1407,-75838.26152
20130414:1507,13139.72952
20130414:1607,-38326.53278
20130414:1707,-113010.0593
20130414:1807,-165684.0219
20130414:1907,-188823.1646
20130414:2007,-207334.6045
20130414:2107,-16085.61185
20130414:2207,454426.0403
20130414:2307,743456.2157
20130415:0007,418359.3154
20130415:0107,59862.26911
20130415:0207,-120584.3676
20130415:0307,-92001.4971
20130415:0407,-104737.2277
20130415:0507,-196808.6224
20130415:0607,-185904.9253
20130415:0707,-154987.2998
20130415:0807,-81377.16762
20130415:0907,27823.6718
20130415:1007,-140551.5133
20130415:1107,-360784.2961
20130415:1207,-323942.7171
20130415:1307,-187584.1645
20130415:1407,-186554.2054
20130415:1507,-222469.3733
20130415:1607,-258890.4405
20130415:1707,-180962.7897
20130415:1807,642429.766
20130415:1907,757780.7549
20130415:2007,97210.30093
20130415:2107,-134567.9427
20130415:2207,-109585.4503
20130415:2307,51591.89806
20130416:0007,106466.4294
20130416:0107,-141795.6501
20130416:0207,-302852.7457
20130416:0307,-244206.7618
20130416:0407,-115210.3502
20130416:0507,-66504.50842
20130416:0607,-130828.0272
20130416:0707,-267892.031
20130416:0807,-102381.4985
20130416:0907,-25937.33845
20130416:1007,-36248.96101
20130416:1107,-65292.543
20130416:1207,-72915.01376
20130416:1307,-62867.87473
20130416:1407,-202575.0169
20130416:1507,151137.5489
20130416:1607,329278.0915
20130416:1707,339726.2268
20130416:1807,239471.8447
20130416:1907,166614.4549
20130416:2007,154552.2896
20130416:2107,153089.5506
20130416:2207,-25924.41536
20130416:2307,-145289.7986
20130417:0007,-179270.191
20130417:0107,-78836.86128
20130417:0207,-34155.12752
20130417:0307,-119289.7295
20130417:0407,-230816.5869
20130417:0507,-11865.369
20130417:0607,70993.61418
20130417:0707,2442.838737
20130417:0807,-64782.89838
20130417:0907,-112100.2595
20130417:1007,-139667.2046
20130417:1107,-235223.7978
20130417:1207,-63857.04801
20130417:1307,339748.7503
20130417:1407,707198.6162
20130417:1507,687049.7557
20130417:1607,413762.721
20130417:1707,-128711.1578
20130417:1807,-601375.308
20130417:1907,-149785.5318
20130417:2007,-19230.19797
20130417:2107,-196651.9967
20130417:2207,-203629.5518
20130417:2307,13206.7888
20130418:0007,233588.7042
20130418:0107,58261.84852
20130418:0207,-298468.3787
20130418:0307,-295576.5214
20130418:0407,50946.11242
20130418:0507,132543.4867
20130418:0607,80930.70059
20130418:0707,-35874.85532
20130418:0807,-273358.3276
20130418:0907,-71326.34288
20130418:1007,334853.3637
20130418:1107,616162.9673
20130418:1207,503906.7575
20130418:1307,397279.299
20130418:1407,336443.1448
20130418:1507,254209.7149
20130418:1607,234758.2996
20130418:1707,249605.559
20130418:1807,-172692.02
20130418:1907,-338512.586
20130418:2007,-343582.8257
20130418:2107,-245843.8556
20130418:2207,59723.23284
20130418:2307,-171535.3614
20130419:0007,-271902.1108
20130419:0107,-253468.4193
20130419:0207,-214074.084
20130419:0307,-194867.9787
20130419:0407,-195483.8602
20130419:0507,-235872.4063
20130419:0607,-259329.213
20130419:0707,-250277.8328
20130419:0807,-169650.603
20130419:0907,-166181.3832
20130419:1007,-206934.5676
20130419:1107,-256213.1945
20130419:1207,26377.37572
20130419:1307,453508.4731
20130419:1407,83973.05938
20130419:1507,-377922.3308
20130419:1607,-243163.771
20130419:1707,-32924.30956
20130419:1807,88230.99403
20130419:1907,-161637.5327
20130419:2007,-373280.2444
20130419:2107,-261677.0592
20130419:2207,30181.37349
20130419:2307,13967.77812
20130420:0007,-92951.84273
20130420:0107,-184198.1531
20130420:0207,-101421.5356
20130420:0307,-63954.23114
20130420:0407,-121992.4737
20130420:0507,221185.5354
20130420:0607,474674.186
20130420:0707,849686.1496
20130420:0807,1325524.249
20130420:0907,1754675.578
20130420:1007,1473125.565
20130420:1107,1328266.941
20130420:1207,773864.9817
20130420:1307,497518.1468
20130420:1407,252200.9627
20130420:1507,-35435.53647
20130420:1607,-174648.9343
20130420:1707,345841.5634
20130420:1807,410723.5619
20130420:1907,-253377.7481
20130420:2007,-507836.7095
20130420:2107,-498201.9195
20130420:2207,-316912.3059
20130420:2307,156151.2125
20130421:0007,268635.8536
20130421:0107,389967.3805
20130421:0207,785513.9296
20130421:0307,857593.333
20130421:0407,863793.1209
20130421:0507,861006.0495
20130421:0607,824221.6426
20130421:0707,591150.0585
20130421:0807,324393.8494
20130421:0907,205336.0724
20130421:1007,448494.1382
20130421:1107,662790.1073
20130421:1207,591131.4597
20130421:1307,11963.61562
20130421:1407,-178269.9016
20130421:1507,-162737.4796
20130421:1607,-158848.05
20130421:1707,-192914.6996
20130421:1807,-230764.1887
20130421:1907,-255997.5176
20130421:2007,-169721.7956
20130421:2107,108513.4228
20130421:2207,419393.6399
20130421:2307,678149.1545
20130422:0007,575093.2224
20130422:0107,541508.1291
20130422:0207,676406.8409
20130422:0307,978639.1088
20130422:0407,744225.739
20130422:0507,553682.9955
20130422:0607,-206743.4055
20130422:0707,-419839.4319
20130422:0807,-356927.011
20130422:0907,-144271.3363
20130422:1007,9877.34118
20130422:1107,-199902.8358
20130422:1207,-14040.31426
20130422:1307,496447.1979
20130422:1407,566673.3922
20130422:1507,480093.7791
20130422:1607,319344.656
20130422:1707,508265.7554
20130422:1807,987581.6994
20130422:1907,931145.0201
20130422:2007,577926.0896
20130422:2107,603579.5847
20130422:2207,805277.4864
20130422:2307,1036972.705
20130423:0007,1130362.295
20130423:0107,1075314.839
20130423:0207,1176788.262
20130423:0307,1128823.567
20130423:0407,955904.6941
20130423:0507,551766.6877
20130423:0607,-67585.72601
20130423:0707,-408076.5172
20130423:0807,82318.69212
20130423:0907,22735.5306
20130423:1007,-365295.1334
20130423:1107,-403815.1688
20130423:1207,-322667.0453
20130423:1307,-214729.8567
20130423:1407,-178718.3489
20130423:1507,-207841.4751
20130423:1607,-21727.52233
20130423:1707,631170.2497
20130423:1807,808667.4417
20130423:1907,920990.008
20130423:2007,1028034.243
20130423:2107,1064325.34
20130423:2207,1010880.668
20130423:2307,1034981.174
20130424:0007,1532133.713
20130424:0107,1718979.478
20130424:0207,1559914.236
20130424:0307,998159.5818
20130424:0407,-537501.9854
20130424:0507,-265295.0884
20130424:0607,147977.0808
20130424:0707,-18486.8339
20130424:0807,-333978.107
20130424:0907,-485103.4131
20130424:1007,-426651.1417
20130424:1107,-35428.41481
20130424:1207,187277.5806
20130424:1307,359316.6535
20130424:1407,842595.0179
20130424:1507,957478.2043
20130424:1607,953861.626
20130424:1707,903912.7751
20130424:1807,905354.3599
20130424:1907,1207082.069
20130424:2007,1368888.237
20130424:2107,1334153.669
20130424:2207,1186028.077
20130424:2307,903972.24
20130425:0007,423649.6336
20130425:0107,-308627.4869
20130425:0207,20975.37091
20130425:0307,111781.337
20130425:0407,-252739.7433
20130425:0507,-399031.5019
20130425:0607,-365073.0729
20130425:0707,-210994.6196
20130425:0807,-90671.81896
20130425:0907,-151713.604
20130425:1007,146311.7279
20130425:1107,958409.406
20130425:1207,1058070.514
20130425:1307,927862.8352
20130425:1407,718947.1419
20130425:1507,777444.2084
20130425:1607,1127058.061
20130425:1707,1224253.527
20130425:1807,-100244.458
20130425:1907,-776905.0714
20130425:2007,-856718.7822
20130425:2107,-483192.5132
20130425:2207,114466.279
20130425:2307,-196213.2752
20130426:0007,-288021.4786
20130426:0107,-170938.6193
20130426:0207,-131838.4489
20130426:0307,-159876.846
20130426:0407,-198117.8715
20130426:0507,255698.8479
20130426:0607,888475.2214
20130426:0707,1038719.163
20130426:0807,922215.7698
20130426:0907,834419.8612
20130426:1007,857734.7015
20130426:1107,980420.2033
20130426:1207,1033886.899
20130426:1307,864336.5825
20130426:1407,990762.4941
20130426:1507,819699.9265
20130426:1607,201554.7526
20130426:1707,-449277.4596
20130426:1807,-745897.8764
20130426:1907,-184752.2425
20130426:2007,224870.994
20130426:2107,68345.35572
20130426:2207,-274066.9582
20130426:2307,-263977.5852
20130427:0007,-206125.5965
20130427:0107,-183222.8053
20130427:0207,-238109.1087
20130427:0307,-102429.7917
20130427:0407,201742.1453
20130427:0507,816048.2885
20130427:0607,757490.2571
20130427:0707,466327.4982
20130427:0807,166599.2454
20130427:0907,96219.70226
20130427:1007,606502.3841
20130427:1107,944689.7409
20130427:1207,1446592.098
20130427:1307,1421753.281
20130427:1407,1102923.218
20130427:1507,523792.777
20130427:1607,-400379.8665
20130427:1707,-263620.6025
20130427:1807,-135191.627
20130427:1907,-50409.52561
20130427:2007,-80206.07779
20130427:2107,-128811.2657
20130427:2207,-175385.2747
20130427:2307,-264927.5921
20130428:0007,164028.5672
20130428:0107,540511.0422
20130428:0207,804423.5262
20130428:0307,708737.0158
20130428:0407,464398.528
20130428:0507,338144.4599
20130428:0607,415965.458
20130428:0707,832589.744
20130428:0807,1003555.785
20130428:0907,953471.0558
20130428:1007,720078.8407
20130428:1107,623464.5663
20130428:1207,293035.2158
20130428:1307,-263065.1369
20130428:1407,-613295.842
20130428:1507,-104105.3998
20130428:1607,-21812.3342
20130428:1707,-135460.7026
20130428:1807,-145076.8989
20130428:1907,-85137.62924
20130428:2007,-544.4243925
20130428:2107,25945.04893
20130428:2207,-128409.4252
20130428:2307,-157680.3937
20130429:0007,371692.2879
20130429:0107,566716.7736
20130429:0207,598270.4218
20130429:0307,537541.5852
20130429:0407,293347.4736
20130429:0507,136959.0817
20130429:0607,-148801.8625
20130429:0707,-264250.7167
20130429:0807,-109332.7107
20130429:0907,-4.508430461
20130429:1007,-13254.41375
20130429:1107,-107621.8602
20130429:1207,-145474.6161
20130429:1307,-229650.5472
20130429:1407,-205954.7846
20130429:1507,-95341.48256
20130429:1607,-10508.26099
20130429:1707,-6520.941144
20130429:1807,-207813.2373
