timeStamp,P
35.5,424477.1166
35.501,421414.7836
35.75,136307.5882
35.751,135808.74300000002
36.0,1560.522634
36.01,-1565.317018
36.25,-2469.07562
36.251,-2271.930849
36.5,403869.8492
36.501,406306.583
36.75,704402.1199
36.751,704531.8452
37.0,796453.3019
37.01,802530.2469
37.25,830701.9014
37.251,830434.5431
37.5,817217.9664
37.501,817862.8242
37.75,1043186.623
37.751,1043489.7370000001
38.0,602132.581
38.01,564356.4782
38.25,-191372.15600000002
38.251,-192423.9676
38.5,-152892.638
38.501,-152710.0938
38.75,-240151.9908
38.751,-240713.6579
39.0,-272223.6055
39.01,-269445.6836
39.25,-184605.0248
39.251,-184101.2945
39.5,430950.2407
39.501,434408.8303
39.75,944861.2370000001
39.751,946205.4362
40.0,1433127.586
40.01,1452891.0280000002
40.25,1584413.031
40.251,1583645.8769999999
40.5,1256507.503
40.501,1255541.73
40.75,1193096.922
40.751,1193004.831
41.0,1235730.707
41.01,1241689.0
41.25,1625326.2040000001
41.251000000000005,1627525.302
41.5,1423938.197
41.501000000000005,1420572.99
41.75,739826.9084
41.751000000000005,738820.1521
42.0,738618.3998
42.01,741135.7488
42.25,695450.1808
42.251000000000005,694601.0848
42.5,772532.1989
42.501000000000005,774394.6389
42.75,1325352.397
42.751000000000005,1326997.196
43.0,1335594.08
43.01,1324484.4640000002
43.25,1100590.625
43.251000000000005,1100252.771
43.5,1226446.0420000001
43.501000000000005,1227220.523
43.75,1221732.988
43.751000000000005,1220849.165
44.0,883199.7015
44.01,867970.9384
44.25,905581.1525
44.251000000000005,908143.7442
44.5,1078221.489
44.501000000000005,1076516.967
44.75,729263.8687
44.751000000000005,729387.7203
45.0,838612.4924
45.01,838320.0837
45.25,816114.9032
45.251000000000005,816431.5465
45.5,809889.8959
45.501000000000005,809444.5936
45.75,817778.6127
45.751000000000005,818623.4090000001
46.0,1102308.505
46.01,1107985.248
46.25,967549.3904
46.251000000000005,966756.8328
46.5,1212420.432
46.501000000000005,1214488.108
46.75,1326693.5590000001
46.751000000000005,1325594.27
47.0,795983.8965
47.01,774279.8748
47.25,714614.3352
47.251000000000005,716926.9459
47.5,675494.4807
47.501000000000005,672339.9026
47.75,3836.746276
47.751000000000005,3062.065497
48.0,334815.601
48.01,356130.4203
48.25,610140.0446
48.251000000000005,610225.2675
48.5,830799.1532
48.501000000000005,832498.9279
48.75,1148583.719
48.751000000000005,1149431.703
49.0,1216668.352
49.01,1214323.5890000002
49.25,1198031.777
49.251000000000005,1198644.054
49.5,1384538.832
49.501000000000005,1385118.995
49.75,1419631.9619999998
49.751000000000005,1419329.06
50.0,1147380.455
