Time,Month,Day,Time of the day,Wind power generation - hourly data
4/1/2018 19:00,4,1,19,110
4/1/2018 20:00,4,1,20,127
4/1/2018 21:00,4,1,21,184
4/1/2018 22:00,4,1,22,266
4/1/2018 23:00,4,1,23,293
4/2/2018 0:00,4,2,0,276
4/2/2018 1:00,4,2,1,244
4/2/2018 2:00,4,2,2,250
4/2/2018 3:00,4,2,3,290
4/2/2018 4:00,4,2,4,327
4/2/2018 5:00,4,2,5,306
4/2/2018 6:00,4,2,6,293
4/2/2018 7:00,4,2,7,383
4/2/2018 8:00,4,2,8,513
4/2/2018 9:00,4,2,9,549
4/2/2018 10:00,4,2,10,568
4/2/2018 11:00,4,2,11,545
4/2/2018 12:00,4,2,12,540
4/2/2018 13:00,4,2,13,584
4/2/2018 14:00,4,2,14,711
4/2/2018 15:00,4,2,15,841
4/2/2018 16:00,4,2,16,968
4/2/2018 17:00,4,2,17,1006
4/2/2018 18:00,4,2,18,1030
4/2/2018 19:00,4,2,19,1044
4/2/2018 20:00,4,2,20,1080
4/2/2018 21:00,4,2,21,1063
4/2/2018 22:00,4,2,22,1023
4/2/2018 23:00,4,2,23,984
4/3/2018 0:00,4,3,0,938
4/3/2018 1:00,4,3,1,974
4/3/2018 2:00,4,3,2,1082
4/3/2018 3:00,4,3,3,1177
4/3/2018 4:00,4,3,4,1168
4/3/2018 5:00,4,3,5,1181
4/3/2018 6:00,4,3,6,1171
4/3/2018 7:00,4,3,7,1210
4/3/2018 8:00,4,3,8,1185
4/3/2018 9:00,4,3,9,1089
4/3/2018 10:00,4,3,10,935
4/3/2018 11:00,4,3,11,878
4/3/2018 12:00,4,3,12,910
4/3/2018 13:00,4,3,13,942
4/3/2018 14:00,4,3,14,958
4/3/2018 15:00,4,3,15,967
4/3/2018 16:00,4,3,16,954
4/3/2018 17:00,4,3,17,944
4/3/2018 18:00,4,3,18,950
4/3/2018 19:00,4,3,19,927
4/3/2018 20:00,4,3,20,883
4/3/2018 21:00,4,3,21,898
4/3/2018 22:00,4,3,22,982
4/3/2018 23:00,4,3,23,1005
4/4/2018 0:00,4,4,0,979
4/4/2018 1:00,4,4,1,936
4/4/2018 2:00,4,4,2,876
4/4/2018 3:00,4,4,3,805
4/4/2018 4:00,4,4,4,702
4/4/2018 5:00,4,4,5,622
4/4/2018 6:00,4,4,6,582
4/4/2018 7:00,4,4,7,540
4/4/2018 8:00,4,4,8,550
4/4/2018 9:00,4,4,9,508
4/4/2018 10:00,4,4,10,387
4/4/2018 11:00,4,4,11,337
4/4/2018 12:00,4,4,12,346
4/4/2018 13:00,4,4,13,422
4/4/2018 14:00,4,4,14,507
4/4/2018 15:00,4,4,15,586
4/4/2018 16:00,4,4,16,645
4/4/2018 17:00,4,4,17,735
4/4/2018 18:00,4,4,18,864
4/4/2018 19:00,4,4,19,970
4/4/2018 20:00,4,4,20,1158
4/4/2018 21:00,4,4,21,1285
4/4/2018 22:00,4,4,22,1311
4/4/2018 23:00,4,4,23,1270
4/5/2018 0:00,4,5,0,1137
4/5/2018 1:00,4,5,1,997
4/5/2018 2:00,4,5,2,913
4/5/2018 3:00,4,5,3,768
4/5/2018 4:00,4,5,4,608
4/5/2018 5:00,4,5,5,501
4/5/2018 6:00,4,5,6,394
4/5/2018 7:00,4,5,7,294
4/5/2018 8:00,4,5,8,216
4/5/2018 9:00,4,5,9,162
4/5/2018 10:00,4,5,10,115
4/5/2018 11:00,4,5,11,82
4/5/2018 12:00,4,5,12,55
4/5/2018 13:00,4,5,13,69
4/5/2018 14:00,4,5,14,64
4/5/2018 15:00,4,5,15,100
4/5/2018 16:00,4,5,16,172
4/5/2018 17:00,4,5,17,182
4/5/2018 18:00,4,5,18,230
4/5/2018 19:00,4,5,19,344
4/5/2018 20:00,4,5,20,384
4/5/2018 21:00,4,5,21,447
4/5/2018 22:00,4,5,22,515
4/5/2018 23:00,4,5,23,593
4/6/2018 0:00,4,6,0,673
4/6/2018 1:00,4,6,1,662
4/6/2018 2:00,4,6,2,639
4/6/2018 3:00,4,6,3,661
4/6/2018 4:00,4,6,4,658
4/6/2018 5:00,4,6,5,632
4/6/2018 6:00,4,6,6,543
4/6/2018 7:00,4,6,7,493
4/6/2018 8:00,4,6,8,472
4/6/2018 9:00,4,6,9,460
4/6/2018 10:00,4,6,10,395
4/6/2018 11:00,4,6,11,357
4/6/2018 12:00,4,6,12,310
4/6/2018 13:00,4,6,13,311
4/6/2018 14:00,4,6,14,326
4/6/2018 15:00,4,6,15,397
4/6/2018 16:00,4,6,16,597
4/6/2018 17:00,4,6,17,787
4/6/2018 18:00,4,6,18,1004
4/6/2018 19:00,4,6,19,1124
4/6/2018 20:00,4,6,20,1161
4/6/2018 21:00,4,6,21,1061
4/6/2018 22:00,4,6,22,1032
4/6/2018 23:00,4,6,23,1332
4/7/2018 0:00,4,7,0,1471
4/7/2018 1:00,4,7,1,1467
4/7/2018 2:00,4,7,2,1472
4/7/2018 3:00,4,7,3,1488
4/7/2018 4:00,4,7,4,1434
4/7/2018 5:00,4,7,5,1402
4/7/2018 6:00,4,7,6,1356
4/7/2018 7:00,4,7,7,1274
4/7/2018 8:00,4,7,8,1122
4/7/2018 9:00,4,7,9,868
4/7/2018 10:00,4,7,10,630
4/7/2018 11:00,4,7,11,640
4/7/2018 12:00,4,7,12,825
4/7/2018 13:00,4,7,13,1051
4/7/2018 14:00,4,7,14,1222
4/7/2018 15:00,4,7,15,1245
4/7/2018 16:00,4,7,16,1172
4/7/2018 17:00,4,7,17,1134
4/7/2018 18:00,4,7,18,1112
4/7/2018 19:00,4,7,19,1097
4/7/2018 20:00,4,7,20,1090
4/7/2018 21:00,4,7,21,1137
4/7/2018 22:00,4,7,22,1151
4/7/2018 23:00,4,7,23,1090
4/8/2018 0:00,4,8,0,1043
4/8/2018 1:00,4,8,1,998
4/8/2018 2:00,4,8,2,910
4/8/2018 3:00,4,8,3,758
4/8/2018 4:00,4,8,4,692
4/8/2018 5:00,4,8,5,571
4/8/2018 6:00,4,8,6,521
4/8/2018 7:00,4,8,7,487
4/8/2018 8:00,4,8,8,424
4/8/2018 9:00,4,8,9,269
4/8/2018 10:00,4,8,10,91
4/8/2018 11:00,4,8,11,58
4/8/2018 12:00,4,8,12,57
4/8/2018 13:00,4,8,13,56
4/8/2018 14:00,4,8,14,54
4/8/2018 15:00,4,8,15,54
4/8/2018 16:00,4,8,16,52
4/8/2018 17:00,4,8,17,53
4/8/2018 18:00,4,8,18,49
4/8/2018 19:00,4,8,19,60
4/8/2018 20:00,4,8,20,85
4/8/2018 21:00,4,8,21,167
4/8/2018 22:00,4,8,22,277
4/8/2018 23:00,4,8,23,435
4/9/2018 0:00,4,9,0,554
4/9/2018 1:00,4,9,1,616
4/9/2018 2:00,4,9,2,651
4/9/2018 3:00,4,9,3,697
4/9/2018 4:00,4,9,4,658
4/9/2018 5:00,4,9,5,588
4/9/2018 6:00,4,9,6,484
4/9/2018 7:00,4,9,7,373
4/9/2018 8:00,4,9,8,304
4/9/2018 9:00,4,9,9,241
4/9/2018 10:00,4,9,10,202
4/9/2018 11:00,4,9,11,230
4/9/2018 12:00,4,9,12,278
4/9/2018 13:00,4,9,13,312
4/9/2018 14:00,4,9,14,437
4/9/2018 15:00,4,9,15,595
4/9/2018 16:00,4,9,16,747
4/9/2018 17:00,4,9,17,870
4/9/2018 18:00,4,9,18,932
4/9/2018 19:00,4,9,19,1000
4/9/2018 20:00,4,9,20,983
4/9/2018 21:00,4,9,21,994
4/9/2018 22:00,4,9,22,1090
4/9/2018 23:00,4,9,23,1135
4/10/2018 0:00,4,10,0,1115
4/10/2018 1:00,4,10,1,1149
4/10/2018 2:00,4,10,2,1199
4/10/2018 3:00,4,10,3,1244
4/10/2018 4:00,4,10,4,1251
4/10/2018 5:00,4,10,5,1211
4/10/2018 6:00,4,10,6,1123
4/10/2018 7:00,4,10,7,1032
4/10/2018 8:00,4,10,8,860
4/10/2018 9:00,4,10,9,558
4/10/2018 10:00,4,10,10,325
4/10/2018 11:00,4,10,11,230
4/10/2018 12:00,4,10,12,183
4/10/2018 13:00,4,10,13,191
4/10/2018 14:00,4,10,14,204
4/10/2018 15:00,4,10,15,239
4/10/2018 16:00,4,10,16,252
4/10/2018 17:00,4,10,17,244
4/10/2018 18:00,4,10,18,242
4/10/2018 19:00,4,10,19,219
4/10/2018 20:00,4,10,20,202
4/10/2018 21:00,4,10,21,224
4/10/2018 22:00,4,10,22,290
4/10/2018 23:00,4,10,23,362
4/11/2018 0:00,4,11,0,378
4/11/2018 1:00,4,11,1,421
4/11/2018 2:00,4,11,2,450
4/11/2018 3:00,4,11,3,493
4/11/2018 4:00,4,11,4,538
4/11/2018 5:00,4,11,5,589
4/11/2018 6:00,4,11,6,633
4/11/2018 7:00,4,11,7,653
4/11/2018 8:00,4,11,8,709
4/11/2018 9:00,4,11,9,665
4/11/2018 10:00,4,11,10,457
4/11/2018 11:00,4,11,11,371
4/11/2018 12:00,4,11,12,378
4/11/2018 13:00,4,11,13,401
4/11/2018 14:00,4,11,14,448
4/11/2018 15:00,4,11,15,477
4/11/2018 16:00,4,11,16,504
4/11/2018 17:00,4,11,17,486
4/11/2018 18:00,4,11,18,476
4/11/2018 19:00,4,11,19,477
4/11/2018 20:00,4,11,20,466
4/11/2018 21:00,4,11,21,476
4/11/2018 22:00,4,11,22,525
4/11/2018 23:00,4,11,23,485
4/12/2018 0:00,4,12,0,389
4/12/2018 1:00,4,12,1,293
4/12/2018 2:00,4,12,2,238
4/12/2018 3:00,4,12,3,227
4/12/2018 4:00,4,12,4,211
4/12/2018 5:00,4,12,5,184
4/12/2018 6:00,4,12,6,151
4/12/2018 7:00,4,12,7,153
4/12/2018 8:00,4,12,8,127
4/12/2018 9:00,4,12,9,106
4/12/2018 10:00,4,12,10,68
4/12/2018 11:00,4,12,11,23
4/12/2018 12:00,4,12,12,23
4/12/2018 13:00,4,12,13,37
4/12/2018 14:00,4,12,14,51
4/12/2018 15:00,4,12,15,56
4/12/2018 16:00,4,12,16,58
4/12/2018 17:00,4,12,17,64
4/12/2018 18:00,4,12,18,54
4/12/2018 19:00,4,12,19,46
4/12/2018 20:00,4,12,20,46
4/12/2018 21:00,4,12,21,59
4/12/2018 22:00,4,12,22,88
4/12/2018 23:00,4,12,23,120
4/13/2018 0:00,4,13,0,142
4/13/2018 1:00,4,13,1,128
4/13/2018 2:00,4,13,2,133
4/13/2018 3:00,4,13,3,112
4/13/2018 4:00,4,13,4,94
4/13/2018 5:00,4,13,5,113
4/13/2018 6:00,4,13,6,144
4/13/2018 7:00,4,13,7,167
4/13/2018 8:00,4,13,8,195
4/13/2018 9:00,4,13,9,190
4/13/2018 10:00,4,13,10,110
4/13/2018 11:00,4,13,11,63
4/13/2018 12:00,4,13,12,62
4/13/2018 13:00,4,13,13,68
4/13/2018 14:00,4,13,14,81
4/13/2018 15:00,4,13,15,100
4/13/2018 16:00,4,13,16,119
4/13/2018 17:00,4,13,17,130
4/13/2018 18:00,4,13,18,143
4/13/2018 19:00,4,13,19,164
4/13/2018 20:00,4,13,20,198
4/13/2018 21:00,4,13,21,255
4/13/2018 22:00,4,13,22,377
4/13/2018 23:00,4,13,23,538
4/14/2018 0:00,4,14,0,774
4/14/2018 1:00,4,14,1,984
4/14/2018 2:00,4,14,2,1212
4/14/2018 3:00,4,14,3,1249
4/14/2018 4:00,4,14,4,1239
4/14/2018 5:00,4,14,5,1250
4/14/2018 6:00,4,14,6,1177
4/14/2018 7:00,4,14,7,1142
4/14/2018 8:00,4,14,8,1029
4/14/2018 9:00,4,14,9,733
4/14/2018 10:00,4,14,10,491
4/14/2018 11:00,4,14,11,421
4/14/2018 12:00,4,14,12,438
4/14/2018 13:00,4,14,13,505
4/14/2018 14:00,4,14,14,554
4/14/2018 15:00,4,14,15,537
4/14/2018 16:00,4,14,16,504
4/14/2018 17:00,4,14,17,483
4/14/2018 18:00,4,14,18,438
4/14/2018 19:00,4,14,19,385
4/14/2018 20:00,4,14,20,364
4/14/2018 21:00,4,14,21,378
4/14/2018 22:00,4,14,22,367
4/14/2018 23:00,4,14,23,329
4/15/2018 0:00,4,15,0,297
4/15/2018 1:00,4,15,1,321
4/15/2018 2:00,4,15,2,286
4/15/2018 3:00,4,15,3,254
4/15/2018 4:00,4,15,4,261
4/15/2018 5:00,4,15,5,264
4/15/2018 6:00,4,15,6,271
4/15/2018 7:00,4,15,7,320
4/15/2018 8:00,4,15,8,347
4/15/2018 9:00,4,15,9,270
4/15/2018 10:00,4,15,10,136
4/15/2018 11:00,4,15,11,75
4/15/2018 12:00,4,15,12,61
4/15/2018 13:00,4,15,13,64
4/15/2018 14:00,4,15,14,62
4/15/2018 15:00,4,15,15,61
4/15/2018 16:00,4,15,16,66
4/15/2018 17:00,4,15,17,74
4/15/2018 18:00,4,15,18,79
4/15/2018 19:00,4,15,19,80
4/15/2018 20:00,4,15,20,105
4/15/2018 21:00,4,15,21,145
4/15/2018 22:00,4,15,22,201
4/15/2018 23:00,4,15,23,285
4/16/2018 0:00,4,16,0,304
4/16/2018 1:00,4,16,1,322
4/16/2018 2:00,4,16,2,332
4/16/2018 3:00,4,16,3,304
4/16/2018 4:00,4,16,4,218
4/16/2018 5:00,4,16,5,170
4/16/2018 6:00,4,16,6,119
4/16/2018 7:00,4,16,7,67
4/16/2018 8:00,4,16,8,60
4/16/2018 9:00,4,16,9,47
4/16/2018 10:00,4,16,10,25
4/16/2018 11:00,4,16,11,17
4/16/2018 12:00,4,16,12,10
4/16/2018 13:00,4,16,13,13
4/16/2018 14:00,4,16,14,16
4/16/2018 15:00,4,16,15,19
4/16/2018 16:00,4,16,16,17
4/16/2018 17:00,4,16,17,18
4/16/2018 18:00,4,16,18,23
4/16/2018 19:00,4,16,19,19
4/16/2018 20:00,4,16,20,28
4/16/2018 21:00,4,16,21,43
4/16/2018 22:00,4,16,22,38
4/16/2018 23:00,4,16,23,46
4/17/2018 0:00,4,17,0,78
4/17/2018 1:00,4,17,1,73
4/17/2018 2:00,4,17,2,84
4/17/2018 3:00,4,17,3,93
4/17/2018 4:00,4,17,4,111
4/17/2018 5:00,4,17,5,131
4/17/2018 6:00,4,17,6,161
4/17/2018 7:00,4,17,7,186
4/17/2018 8:00,4,17,8,174
4/17/2018 9:00,4,17,9,159
4/17/2018 10:00,4,17,10,83
4/17/2018 11:00,4,17,11,67
4/17/2018 12:00,4,17,12,88
4/17/2018 13:00,4,17,13,84
4/17/2018 14:00,4,17,14,102
4/17/2018 15:00,4,17,15,103
4/17/2018 16:00,4,17,16,115
4/17/2018 17:00,4,17,17,145
4/17/2018 18:00,4,17,18,165
4/17/2018 19:00,4,17,19,193
4/17/2018 20:00,4,17,20,236
4/17/2018 21:00,4,17,21,288
4/17/2018 22:00,4,17,22,330
4/17/2018 23:00,4,17,23,282
4/18/2018 0:00,4,18,0,230
4/18/2018 1:00,4,18,1,198
4/18/2018 2:00,4,18,2,183
4/18/2018 3:00,4,18,3,168
4/18/2018 4:00,4,18,4,134
4/18/2018 5:00,4,18,5,117
4/18/2018 6:00,4,18,6,87
4/18/2018 7:00,4,18,7,71
4/18/2018 8:00,4,18,8,60
4/18/2018 9:00,4,18,9,41
4/18/2018 10:00,4,18,10,26
4/18/2018 11:00,4,18,11,20
4/18/2018 12:00,4,18,12,21
4/18/2018 13:00,4,18,13,32
4/18/2018 14:00,4,18,14,66
4/18/2018 15:00,4,18,15,55
4/18/2018 16:00,4,18,16,59
4/18/2018 17:00,4,18,17,75
4/18/2018 18:00,4,18,18,100
4/18/2018 19:00,4,18,19,103
4/18/2018 20:00,4,18,20,88
4/18/2018 21:00,4,18,21,110
4/18/2018 22:00,4,18,22,181
4/18/2018 23:00,4,18,23,203
4/19/2018 0:00,4,19,0,249
4/19/2018 1:00,4,19,1,313
4/19/2018 2:00,4,19,2,353
4/19/2018 3:00,4,19,3,389
4/19/2018 4:00,4,19,4,401
4/19/2018 5:00,4,19,5,397
4/19/2018 6:00,4,19,6,425
4/19/2018 7:00,4,19,7,468
4/19/2018 8:00,4,19,8,425
4/19/2018 9:00,4,19,9,373
4/19/2018 10:00,4,19,10,250
4/19/2018 11:00,4,19,11,233
4/19/2018 12:00,4,19,12,297
4/19/2018 13:00,4,19,13,304
4/19/2018 14:00,4,19,14,289
4/19/2018 15:00,4,19,15,297
4/19/2018 16:00,4,19,16,302
4/19/2018 17:00,4,19,17,285
4/19/2018 18:00,4,19,18,266
4/19/2018 19:00,4,19,19,257
4/19/2018 20:00,4,19,20,219
4/19/2018 21:00,4,19,21,187
4/19/2018 22:00,4,19,22,156
4/19/2018 23:00,4,19,23,141
4/20/2018 0:00,4,20,0,204
4/20/2018 1:00,4,20,1,269
4/20/2018 2:00,4,20,2,354
4/20/2018 3:00,4,20,3,426
4/20/2018 4:00,4,20,4,571
4/20/2018 5:00,4,20,5,671
4/20/2018 6:00,4,20,6,799
4/20/2018 7:00,4,20,7,862
4/20/2018 8:00,4,20,8,808
4/20/2018 9:00,4,20,9,707
4/20/2018 10:00,4,20,10,539
4/20/2018 11:00,4,20,11,400
4/20/2018 12:00,4,20,12,404
4/20/2018 13:00,4,20,13,365
4/20/2018 14:00,4,20,14,289
4/20/2018 15:00,4,20,15,254
4/20/2018 16:00,4,20,16,214
4/20/2018 17:00,4,20,17,165
4/20/2018 18:00,4,20,18,122
4/20/2018 19:00,4,20,19,97
4/20/2018 20:00,4,20,20,90
4/20/2018 21:00,4,20,21,88
4/20/2018 22:00,4,20,22,93
4/20/2018 23:00,4,20,23,98
4/21/2018 0:00,4,21,0,91
4/21/2018 1:00,4,21,1,99
4/21/2018 2:00,4,21,2,176
4/21/2018 3:00,4,21,3,283
4/21/2018 4:00,4,21,4,408
4/21/2018 5:00,4,21,5,451
4/21/2018 6:00,4,21,6,452
4/21/2018 7:00,4,21,7,466
4/21/2018 8:00,4,21,8,492
4/21/2018 9:00,4,21,9,460
4/21/2018 10:00,4,21,10,413
4/21/2018 11:00,4,21,11,433
4/21/2018 12:00,4,21,12,449
4/21/2018 13:00,4,21,13,483
4/21/2018 14:00,4,21,14,487
4/21/2018 15:00,4,21,15,486
4/21/2018 16:00,4,21,16,447
4/21/2018 17:00,4,21,17,477
4/21/2018 18:00,4,21,18,498
4/21/2018 19:00,4,21,19,495
4/21/2018 20:00,4,21,20,471
4/21/2018 21:00,4,21,21,503
4/21/2018 22:00,4,21,22,533
4/21/2018 23:00,4,21,23,564
4/22/2018 0:00,4,22,0,568
4/22/2018 1:00,4,22,1,556
4/22/2018 2:00,4,22,2,514
4/22/2018 3:00,4,22,3,444
4/22/2018 4:00,4,22,4,400
4/22/2018 5:00,4,22,5,391
4/22/2018 6:00,4,22,6,371
4/22/2018 7:00,4,22,7,344
4/22/2018 8:00,4,22,8,245
4/22/2018 9:00,4,22,9,179
4/22/2018 10:00,4,22,10,145
4/22/2018 11:00,4,22,11,138
4/22/2018 12:00,4,22,12,134
4/22/2018 13:00,4,22,13,123
4/22/2018 14:00,4,22,14,119
4/22/2018 15:00,4,22,15,108
4/22/2018 16:00,4,22,16,99
4/22/2018 17:00,4,22,17,87
4/22/2018 18:00,4,22,18,76
4/22/2018 19:00,4,22,19,64
4/22/2018 20:00,4,22,20,61
4/22/2018 21:00,4,22,21,57
4/22/2018 22:00,4,22,22,63
4/22/2018 23:00,4,22,23,83
4/23/2018 0:00,4,23,0,138
4/23/2018 1:00,4,23,1,191
4/23/2018 2:00,4,23,2,230
4/23/2018 3:00,4,23,3,283
4/23/2018 4:00,4,23,4,352
4/23/2018 5:00,4,23,5,374
4/23/2018 6:00,4,23,6,399
4/23/2018 7:00,4,23,7,436
4/23/2018 8:00,4,23,8,396
4/23/2018 9:00,4,23,9,263
4/23/2018 10:00,4,23,10,185
4/23/2018 11:00,4,23,11,214
4/23/2018 12:00,4,23,12,281
4/23/2018 13:00,4,23,13,302
4/23/2018 14:00,4,23,14,358
4/23/2018 15:00,4,23,15,388
4/23/2018 16:00,4,23,16,417
4/23/2018 17:00,4,23,17,450
4/23/2018 18:00,4,23,18,455
4/23/2018 19:00,4,23,19,425
4/23/2018 20:00,4,23,20,418
4/23/2018 21:00,4,23,21,505
4/23/2018 22:00,4,23,22,678
4/23/2018 23:00,4,23,23,975
4/24/2018 0:00,4,24,0,1204
4/24/2018 1:00,4,24,1,1271
4/24/2018 2:00,4,24,2,1278
4/24/2018 3:00,4,24,3,1327
4/24/2018 4:00,4,24,4,1342
4/24/2018 5:00,4,24,5,1316
4/24/2018 6:00,4,24,6,1311
4/24/2018 7:00,4,24,7,1285
4/24/2018 8:00,4,24,8,1178
4/24/2018 9:00,4,24,9,1128
4/24/2018 10:00,4,24,10,1130
4/24/2018 11:00,4,24,11,1157
4/24/2018 12:00,4,24,12,1150
4/24/2018 13:00,4,24,13,1112
4/24/2018 14:00,4,24,14,1160
4/24/2018 15:00,4,24,15,1135
4/24/2018 16:00,4,24,16,1107
4/24/2018 17:00,4,24,17,1074
4/24/2018 18:00,4,24,18,1035
4/24/2018 19:00,4,24,19,1033
4/24/2018 20:00,4,24,20,1003
4/24/2018 21:00,4,24,21,934
4/24/2018 22:00,4,24,22,950
4/24/2018 23:00,4,24,23,987
4/25/2018 0:00,4,25,0,994
4/25/2018 1:00,4,25,1,909
4/25/2018 2:00,4,25,2,790
4/25/2018 3:00,4,25,3,756
4/25/2018 4:00,4,25,4,741
4/25/2018 5:00,4,25,5,693
4/25/2018 6:00,4,25,6,633
4/25/2018 7:00,4,25,7,610
4/25/2018 8:00,4,25,8,563
4/25/2018 9:00,4,25,9,448
4/25/2018 10:00,4,25,10,367
4/25/2018 11:00,4,25,11,325
4/25/2018 12:00,4,25,12,345
4/25/2018 13:00,4,25,13,354
4/25/2018 14:00,4,25,14,339
4/25/2018 15:00,4,25,15,320
4/25/2018 16:00,4,25,16,281
4/25/2018 17:00,4,25,17,316
4/25/2018 18:00,4,25,18,302
4/25/2018 19:00,4,25,19,263
4/25/2018 20:00,4,25,20,225
4/25/2018 21:00,4,25,21,224
4/25/2018 22:00,4,25,22,298
4/25/2018 23:00,4,25,23,421
4/26/2018 0:00,4,26,0,449
4/26/2018 1:00,4,26,1,406
4/26/2018 2:00,4,26,2,365
4/26/2018 3:00,4,26,3,327
4/26/2018 4:00,4,26,4,311
4/26/2018 5:00,4,26,5,327
4/26/2018 6:00,4,26,6,351
4/26/2018 7:00,4,26,7,324
4/26/2018 8:00,4,26,8,274
4/26/2018 9:00,4,26,9,190
4/26/2018 10:00,4,26,10,121
4/26/2018 11:00,4,26,11,89
4/26/2018 12:00,4,26,12,126
4/26/2018 13:00,4,26,13,165
4/26/2018 14:00,4,26,14,205
4/26/2018 15:00,4,26,15,224
4/26/2018 16:00,4,26,16,249
4/26/2018 17:00,4,26,17,257
4/26/2018 18:00,4,26,18,232
4/26/2018 19:00,4,26,19,219
4/26/2018 20:00,4,26,20,202
4/26/2018 21:00,4,26,21,182
4/26/2018 22:00,4,26,22,189
4/26/2018 23:00,4,26,23,228
4/27/2018 0:00,4,27,0,264
4/27/2018 1:00,4,27,1,285
4/27/2018 2:00,4,27,2,288
4/27/2018 3:00,4,27,3,224
4/27/2018 4:00,4,27,4,168
4/27/2018 5:00,4,27,5,135
4/27/2018 6:00,4,27,6,98
4/27/2018 7:00,4,27,7,94
4/27/2018 8:00,4,27,8,94
4/27/2018 9:00,4,27,9,75
4/27/2018 10:00,4,27,10,48
4/27/2018 11:00,4,27,11,23
4/27/2018 12:00,4,27,12,27
4/27/2018 13:00,4,27,13,48
4/27/2018 14:00,4,27,14,67
4/27/2018 15:00,4,27,15,78
4/27/2018 16:00,4,27,16,85
4/27/2018 17:00,4,27,17,79
4/27/2018 18:00,4,27,18,72
4/27/2018 19:00,4,27,19,58
4/27/2018 20:00,4,27,20,36
4/27/2018 21:00,4,27,21,48
4/27/2018 22:00,4,27,22,49
4/27/2018 23:00,4,27,23,61
4/28/2018 0:00,4,28,0,74
4/28/2018 1:00,4,28,1,97
4/28/2018 2:00,4,28,2,114
4/28/2018 3:00,4,28,3,115
4/28/2018 4:00,4,28,4,118
4/28/2018 5:00,4,28,5,135
4/28/2018 6:00,4,28,6,148
4/28/2018 7:00,4,28,7,140
4/28/2018 8:00,4,28,8,113
4/28/2018 9:00,4,28,9,76
4/28/2018 10:00,4,28,10,39
4/28/2018 11:00,4,28,11,51
4/28/2018 12:00,4,28,12,85
4/28/2018 13:00,4,28,13,118
4/28/2018 14:00,4,28,14,159
4/28/2018 15:00,4,28,15,202
4/28/2018 16:00,4,28,16,198
4/28/2018 17:00,4,28,17,162
4/28/2018 18:00,4,28,18,137
4/28/2018 19:00,4,28,19,97
4/28/2018 20:00,4,28,20,94
4/28/2018 21:00,4,28,21,107
4/28/2018 22:00,4,28,22,138
4/28/2018 23:00,4,28,23,224
4/29/2018 0:00,4,29,0,274
4/29/2018 1:00,4,29,1,331
4/29/2018 2:00,4,29,2,379
4/29/2018 3:00,4,29,3,407
4/29/2018 4:00,4,29,4,385
4/29/2018 5:00,4,29,5,386
4/29/2018 6:00,4,29,6,389
4/29/2018 7:00,4,29,7,353
4/29/2018 8:00,4,29,8,234
4/29/2018 9:00,4,29,9,137
4/29/2018 10:00,4,29,10,92
4/29/2018 11:00,4,29,11,76
4/29/2018 12:00,4,29,12,76
4/29/2018 13:00,4,29,13,83
4/29/2018 14:00,4,29,14,90
4/29/2018 15:00,4,29,15,65
4/29/2018 16:00,4,29,16,67
4/29/2018 17:00,4,29,17,54
4/29/2018 18:00,4,29,18,70
4/29/2018 19:00,4,29,19,58
4/29/2018 20:00,4,29,20,58
4/29/2018 21:00,4,29,21,80
4/29/2018 22:00,4,29,22,131
4/29/2018 23:00,4,29,23,143
4/30/2018 0:00,4,30,0,157
4/30/2018 1:00,4,30,1,160
4/30/2018 2:00,4,30,2,135
4/30/2018 3:00,4,30,3,113
4/30/2018 4:00,4,30,4,94
4/30/2018 5:00,4,30,5,94
4/30/2018 6:00,4,30,6,109
4/30/2018 7:00,4,30,7,123
4/30/2018 8:00,4,30,8,87
4/30/2018 9:00,4,30,9,66
4/30/2018 10:00,4,30,10,46
4/30/2018 11:00,4,30,11,32
4/30/2018 12:00,4,30,12,31
4/30/2018 13:00,4,30,13,44
4/30/2018 14:00,4,30,14,86
4/30/2018 15:00,4,30,15,74
4/30/2018 16:00,4,30,16,84
4/30/2018 17:00,4,30,17,85
4/30/2018 18:00,4,30,18,77
4/30/2018 19:00,4,30,19,64
4/30/2018 20:00,4,30,20,82
4/30/2018 21:00,4,30,21,137
4/30/2018 22:00,4,30,22,201
4/30/2018 23:00,4,30,23,270
5/1/2018 0:00,5,1,0,399
5/1/2018 1:00,5,1,1,514
5/1/2018 2:00,5,1,2,495
5/1/2018 3:00,5,1,3,469
5/1/2018 4:00,5,1,4,514
5/1/2018 5:00,5,1,5,561
5/1/2018 6:00,5,1,6,592
5/1/2018 7:00,5,1,7,636
5/1/2018 8:00,5,1,8,540
5/1/2018 9:00,5,1,9,446
5/1/2018 10:00,5,1,10,448
5/1/2018 11:00,5,1,11,507
5/1/2018 12:00,5,1,12,584
5/1/2018 13:00,5,1,13,705
5/1/2018 14:00,5,1,14,799
5/1/2018 15:00,5,1,15,862
5/1/2018 16:00,5,1,16,934
5/1/2018 17:00,5,1,17,986
5/1/2018 18:00,5,1,18,1020
5/1/2018 19:00,5,1,19,1033
5/1/2018 20:00,5,1,20,1031
5/1/2018 21:00,5,1,21,974
5/1/2018 22:00,5,1,22,1082
5/1/2018 23:00,5,1,23,1146
5/2/2018 0:00,5,2,0,1148
5/2/2018 1:00,5,2,1,1172
5/2/2018 2:00,5,2,2,1184
5/2/2018 3:00,5,2,3,1199
5/2/2018 4:00,5,2,4,1148
