Year,Month,Day,Hour of day,Minute of the day,TimeStamp,Solar Sensor;solar_irradiance;Avg,Top Anemometer;wind_speed;Avg,Hygro/Thermo;humidity;Avg,Hygro/Thermo;temperature;Avg
2017,11,11,10,0,281.2501,537.776473,3.7803,32.9551,27.95837
2017,11,11,11,0,281.5,664.132973,3.8224,32.8662,30.4892
2017,11,11,12,0,281.501,775.753784,2.6062,31.9249,33.01697
2017,11,11,13,0,281.75,793.457477,2.4104,25.6859,35.19045
2017,11,11,14,0,281.7501,772.608297,2.0485,24.884,35.5572
2017,11,11,15,0,282,673.1264,2.321,20.3876,36.98314
2017,11,11,16,0,282.01,497.751175,2.3819,20.8622,36.87653
2017,11,11,17,0,282.25,290.614315,1.8434,22.4993,36.29781
2017,11,11,18,0,282.2501,71.098977,2.5952,23.8411,34.51193
2017,11,11,19,0,282.5,0,1.8498,25.1895,32.73352
2017,11,11,20,0,282.501,0,1.484,26.7614,31.68281
2017,11,11,21,0,282.75,0,1.6597,29.9023,30.86391
2017,11,11,22,0,282.7501,0,1.7762,31.5958,30.33061
2017,11,11,23,0,283,0,1.9015,31.5241,29.85128
2017,11,12,0,0,283.01,0,2.1074,31.1246,29.49044
2017,11,12,1,0,283.25,0,3.0873,31.1209,29.04565
2017,11,12,2,0,283.2501,0,2.7921,33.0201,28.22072
2017,11,12,3,0,283.5,0,2.448,34.7245,27.6221
2017,11,12,4,0,283.501,0,2.9148,36.0394,26.94845
2017,11,12,5,0,283.75,0,2.4382,36.8608,26.47927
2017,11,12,6,0,283.7501,0,2.7458,38.3112,25.71424
2017,11,12,7,0,284,0,2.0547,39.1084,25.02863
2017,11,12,8,0,284.01,96.096514,1.4433,38.9264,25.60532
2017,11,12,9,0,284.25,312.288361,1.6425,36.6109,27.95885
2017,11,12,10,0,284.2501,509.506833,2.6939,37.433,28.84945
2017,11,12,11,0,284.5,639.414476,2.3699,34.6505,31.42163
2017,11,12,12,0,284.501,754.415525,2.5651,34.6313,33.53847
2017,11,12,13,0,284.75,787.231735,2.4543,31.6624,35.11432
2017,11,12,14,0,284.7501,743.832331,1.5876,27.6105,36.94309
2017,11,12,15,0,285,633.979644,1.2212,26.8516,37.24925
2017,11,12,16,0,285.01,487.773547,2.4645,26.4376,37.36086
2017,11,12,17,0,285.25,286.524641,2.1609,23.8974,37.16237
2017,11,12,18,0,285.2501,66.487682,1.7162,26.5903,35.75473
2017,11,12,19,0,285.5,0,1.0546,28.1677,33.80326
2017,11,12,20,0,285.501,0,0.8428,31.1992,32.70667
2017,11,12,21,0,285.75,0,0.8885,33.2382,31.85131
2017,11,12,22,0,285.7501,0,1.4958,33.226,31.18838
2017,11,12,23,0,286,0,2.0471,32.1632,30.92619
2017,11,13,0,0,286.01,0,3.0138,27.3909,30.77224
2017,11,13,1,0,286.25,0,3.3355,29.1114,30.2832
2017,11,13,2,0,286.2501,0,2.5402,32.8499,29.05153
2017,11,13,3,0,286.5,0,2.9297,34.4314,28.35349
2017,11,13,4,0,286.501,0,2.5958,35.8942,27.54987
2017,11,13,5,0,286.75,0,2.1149,37.0851,27.06565
2017,11,13,6,0,286.7501,0,1.4035,39.3762,26.44278
2017,11,13,7,0,287,0,2.1172,40.5506,25.8951
2017,11,13,8,0,287.01,93.663712,2.0741,40.0641,26.08217
2017,11,13,9,0,287.25,308.691522,3.4659,35.0025,28.04104
2017,11,13,10,0,287.2501,506.347329,3.0019,33.7021,29.82993
2017,11,13,11,0,287.5,629.262176,2.9205,33.6283,32.75105
2017,11,13,12,0,287.501,748.841407,3.2927,29.4588,34.47559
2017,11,13,13,0,287.75,769.296497,2.9515,26.9309,35.61955
2017,11,13,14,0,287.7501,725.729916,2.0415,25.6789,37.11076
2017,11,13,15,0,288,632.403434,2.5457,25.7033,36.93067
2017,11,13,16,0,288.01,465.80975,2.4581,24.6996,37.25164
2017,11,13,17,0,288.25,262.913806,2.0169,24.2119,37.2698
2017,11,13,18,0,288.2501,64.404196,2.2083,26.0961,35.43276
2017,11,13,19,0,288.5,0,1.818,28.4634,33.87113
2017,11,13,20,0,288.501,0,1.6662,29.289,33.0279
2017,11,13,21,0,288.75,0,2.1096,28.5392,32.71933
2017,11,13,22,0,288.7501,0,2.5941,23.5485,31.97114
2017,11,13,23,0,289,0,2.8073,21.4109,31.56901
2017,11,14,0,0,289.01,0,3.6229,23.1658,30.55166
2017,11,14,1,0,289.25,0,3.6496,26.5933,29.48943
2017,11,14,2,0,289.2501,0,3.3176,30.1833,28.9878
2017,11,14,3,0,289.5,0,3.2255,31.7842,28.56725
2017,11,14,4,0,289.501,0,3.752,33.276,28.13623
2017,11,14,5,0,289.75,0,2.6287,35.2736,27.55236
2017,11,14,6,0,289.7501,0,2.8125,37.2687,27.00863
2017,11,14,7,0,290,0,1.6754,38.9845,26.26199
2017,11,14,8,0,290.01,89.345835,2.6526,39.3173,26.35152
2017,11,14,9,0,290.25,292.296247,2.9699,33.9813,27.83557
2017,11,14,10,0,290.2501,479.989281,3.0982,26.485,30.09746
2017,11,14,11,0,290.5,621.654835,2.9593,25.6449,32.14135
2017,11,14,12,0,290.501,730.380786,2.9115,27.3779,34.20584
2017,11,14,13,0,290.75,753.744286,2.9024,27.0298,35.64141
2017,11,14,14,0,290.7501,748.97927,2.4793,25.0362,37.0021
2017,11,14,15,0,291,665.097614,2.9708,22.7186,37.40446
2017,11,14,16,0,291.01,472.529223,3.0335,22.0947,37.28594
2017,11,14,17,0,291.25,260.698494,2.4536,22.2598,37.04403
2017,11,14,18,0,291.2501,62.82938,2.7237,23.2844,35.81184
2017,11,14,19,0,291.5,0,1.4881,23.8357,34.26981
2017,11,14,20,0,291.501,0,1.8502,26.5365,33.08569
2017,11,14,21,0,291.75,0,1.2285,27.9122,32.50803
2017,11,14,22,0,291.7501,0,1.2874,29.9104,31.60705
2017,11,14,23,0,292,0,1.9724,29.7247,31.09067
2017,11,15,0,0,292.01,0,2.1431,29.4756,30.56654
2017,11,15,1,0,292.25,0,2.0247,29.2365,29.83138
2017,11,15,2,0,292.2501,0,1.9281,31.98,28.97779
2017,11,15,3,0,292.5,0,1.9227,34.4002,28.03404
2017,11,15,4,0,292.501,0,2.3453,35.8852,27.70228
2017,11,15,5,0,292.75,0,2.8656,36.3027,27.51431
2017,11,15,6,0,292.7501,0,3.6389,37.4724,27.32205
2017,11,15,7,0,293,0,2.6378,37.9565,26.59163
2017,11,15,8,0,293.01,86.876203,2.3907,36.8443,26.82188
2017,11,15,9,0,293.25,290.884437,2.2034,36.3444,28.37957
2017,11,15,10,0,293.2501,501.478863,1.8212,34.6634,30.24571
2017,11,15,11,0,293.5,632.123487,2.7227,30.2592,33.37152
2017,11,15,12,0,293.501,744.399162,2.8313,28.5704,35.39821
2017,11,15,13,0,293.75,758.245203,2.2477,26.517,37.26468
2017,11,15,14,0,293.7501,777.145554,1.8696,23.9794,38.01483
2017,11,15,15,0,294,669.423394,2.1024,22.171,39.53586
2017,11,15,16,0,294.01,461.237102,1.4152,21.2802,39.3611
2017,11,15,17,0,294.25,263.312041,2.3326,23.0971,38.22583
2017,11,15,18,0,294.2501,59.786363,2.1636,24.414,36.63668
2017,11,15,19,0,294.5,0,1.5861,26.735,34.8693
2017,11,15,20,0,294.501,0,1.5831,28.0691,33.61714
2017,11,15,21,0,294.75,0,1.8422,29.1932,32.83081
2017,11,15,22,0,294.7501,0,1.9274,30.7632,32.34437
2017,11,15,23,0,295,0,2.1834,31.3412,31.61677
2017,11,16,0,0,295.01,0,2.3076,30.8645,31.03642
2017,11,16,1,0,295.25,0,2.5946,30.9699,30.45307
2017,11,16,2,0,295.2501,0,2.4832,32.714,29.76659
2017,11,16,3,0,295.5,0,2.0511,35.0453,28.79816
2017,11,16,4,0,295.501,0,2.5002,36.1778,28.28464
2017,11,16,5,0,295.75,0,1.9056,37.3087,27.75358
2017,11,16,6,0,295.7501,0,1.3309,41.3856,26.7997
2017,11,16,7,0,296,0,1.2194,42.8013,26.43649
2017,11,16,8,0,296.01,82.363168,1.4132,42.7578,26.61491
2017,11,16,9,0,296.25,293.814232,1.6298,40.6374,29.06822
2017,11,16,10,0,296.2501,503.100342,1.9884,39.9525,31.27933
2017,11,16,11,0,296.5,637.462334,2.6116,35.4294,33.33615
2017,11,16,12,0,296.501,738.611281,2.5655,33.0337,34.87804
2017,11,16,13,0,296.75,761.35761,2.0511,27.5564,36.83829
2017,11,16,14,0,296.7501,803.437969,1.7985,20.6793,38.71043
2017,11,16,15,0,297,687.475539,1.5065,18.8024,39.90964
2017,11,16,16,0,297.01,472.366651,1.7133,19.4282,39.53552
2017,11,16,17,0,297.25,275.537625,1.8114,17.928,38.75764
2017,11,16,18,0,297.2501,53.378048,1.2224,19.3288,36.95042
2017,11,16,19,0,297.5,0,1.3705,22.6633,34.76396
2017,11,16,20,0,297.501,0,1.7014,25.2144,33.43997
2017,11,16,21,0,297.75,0,1.8593,27.3496,32.49878
2017,11,16,22,0,297.7501,0,1.6018,27.1574,31.99605
2017,11,16,23,0,298,0,1.7499,28.3032,31.05342
2017,11,17,0,0,298.01,0,2.1982,29.2334,30.50239
2017,11,17,1,0,298.25,0,2.7074,30.1521,29.92152
2017,11,17,2,0,298.2501,0,3.1882,31.8878,29.07059
2017,11,17,3,0,298.5,0,2.6138,32.3788,28.58307
2017,11,17,4,0,298.501,0,2.8506,32.8196,27.97284
2017,11,17,5,0,298.75,0,1.4206,35.6304,27.08431
2017,11,17,6,0,298.7501,0,1.0578,37.6313,26.10201
2017,11,17,7,0,299,0,1.6129,35.3431,25.88294
2017,11,17,8,0,299.01,94.464368,1.5617,34.864,26.55994
2017,11,17,9,0,299.25,311.164411,2.3018,34.4123,28.14561
2017,11,17,10,0,299.2501,465.635966,2.0172,32.657,30.40776
2017,11,17,11,0,299.5,637.357097,1.7483,28.5057,33.5413
2017,11,17,12,0,299.501,702.340716,2.0166,25.8304,35.37123
2017,11,17,13,0,299.75,762.412625,2.0721,21.6147,37.25341
2017,11,17,14,0,299.7501,780.743761,1.6911,18.8514,38.68901
2017,11,17,15,0,300,602.314368,1.3268,16.7006,38.11438
2017,11,17,16,0,300.01,484.650856,1.6485,17.4457,38.04516
2017,11,17,17,0,300.25,294.769121,1.6492,16.3382,37.8825
2017,11,17,18,0,300.2501,68.065304,1.6869,16.9628,36.68051
2017,11,17,19,0,300.5,0,1.4118,21.0926,33.89707
2017,11,17,20,0,300.501,0,1.1716,22.4129,32.83047
2017,11,17,21,0,300.75,0,1.1648,23.4193,31.9141
2017,11,17,22,0,300.7501,0,1.2521,24.4819,30.52273
2017,11,17,23,0,301,0,1.3716,24.3028,29.86282
2017,11,18,0,0,301.01,0,1.5705,25.3881,29.03902
2017,11,18,1,0,301.25,0,1.492,26.4619,28.08457
2017,11,18,2,0,301.2501,0,1.8186,28.1546,27.75379
2017,11,18,3,0,301.5,0,1.2664,28.629,27.43656
2017,11,18,4,0,301.501,0,1.4581,28.9899,26.747
2017,11,18,5,0,301.75,0,1.7107,28.8731,26.56744
2017,11,18,6,0,301.7501,0,2.1017,29.8109,25.99301
2017,11,18,7,0,302,0,1.2474,31.9277,25.39445
2017,11,18,8,0,302.01,89.236357,1.575,33.108,25.78282
2017,11,18,9,0,302.25,328.357682,2.3237,28.8044,28.05652
2017,11,18,10,0,302.2501,517.652047,2.1064,27.7387,30.1312
2017,11,18,11,0,302.5,648.09118,1.9479,24.7607,33.70685
2017,11,18,12,0,302.501,732.537877,1.5729,21.7179,36.05517
2017,11,18,13,0,302.75,744.051725,2.1238,19.9019,37.17087
2017,11,18,14,0,302.7501,764.487743,1.7041,17.4825,38.1582
2017,11,18,15,0,303,678.86591,3.2764,16.1736,38.64195
2017,11,18,16,0,303.01,484.043057,3.1688,16.3827,38.49026
2017,11,18,17,0,303.25,276.083059,2.1447,14.8417,38.3189
2017,11,18,18,0,303.2501,72.083204,1.8714,15.6948,37.12124
2017,11,18,19,0,303.5,0,1.9175,19.2284,34.2666
2017,11,18,20,0,303.501,0,1.7016,19.9534,33.13607
2017,11,18,21,0,303.75,0,1.2802,21.3994,32.06266
2017,11,18,22,0,303.7501,0,1.1843,23.1644,30.96346
2017,11,18,23,0,304,0,1.0064,24.7575,30.10796
2017,11,19,0,0,304.01,0,2.3257,27.9367,29.43886
2017,11,19,1,0,304.25,0,1.635,24.3161,29.15253
2017,11,19,2,0,304.2501,0,1.2223,26.7252,28.20388
2017,11,19,3,0,304.5,0,1.5913,28.409,27.75792
2017,11,19,4,0,304.501,0,1.5012,27.2867,27.48714
2017,11,19,5,0,304.75,0,1.7309,27.8901,26.57886
2017,11,19,6,0,304.7501,0,1.1973,29.9398,25.90687
2017,11,19,7,0,305,0,1.5778,30.2784,25.36162
2017,11,19,8,0,305.01,91.975203,1.4373,29.273,25.89584
2017,11,19,9,0,305.25,310.41216,1.9488,27.8844,27.67855
2017,11,19,10,0,305.2501,512.230221,2.305,25.5594,29.96747
2017,11,19,11,0,305.5,661.253463,1.2495,20.9256,34.14636
2017,11,19,12,0,305.501,748.508336,1.582,19.8748,35.64587
2017,11,19,13,0,305.75,758.692824,1.2279,16.4342,38.53668
2017,11,19,14,0,305.7501,746.610282,2.1798,16.6704,37.74286
2017,11,19,15,0,306,652.357817,1.3428,14.3526,39.60481
2017,11,19,16,0,306.01,468.445615,1.2841,14.5026,38.98922
2017,11,19,17,0,306.25,282.545853,2.3254,15.296,37.50736
2017,11,19,18,0,306.2501,72.74323,1.7336,16.4672,36.48184
2017,11,19,19,0,306.5,0,1.598,19.7105,33.58809
2017,11,19,20,0,306.501,0,1.6722,21.3524,32.30456
2017,11,19,21,0,306.75,0,1.5399,21.8751,31.41927
2017,11,19,22,0,306.7501,0,2.2071,24.4674,30.55104
2017,11,19,23,0,307,0,2.3905,23.7173,30.15355
2017,11,20,0,0,307.01,0,2.1879,24.9518,29.36961
2017,11,20,1,0,307.25,0,2.5319,25.7418,29.33297
2017,11,20,2,0,307.2501,0,2.1173,28.3712,28.17426
2017,11,20,3,0,307.5,0,2.1501,30.384,27.48272
2017,11,20,4,0,307.501,0,2.1309,31.7354,27.3413
2017,11,20,5,0,307.75,0,2.7236,31.8359,26.76091
2017,11,20,6,0,307.7501,0,2.0373,32.0662,26.03109
2017,11,20,7,0,308,0,2.8322,32.7022,25.31798
2017,11,20,8,0,308.01,89.656491,2.1972,33.0783,25.34521
2017,11,20,9,0,308.25,307.735276,3.1601,31.6959,26.64013
2017,11,20,10,0,308.2501,505.893665,3.308,29.6169,29.29804
2017,11,20,11,0,308.5,641.71313,2.9644,29.5848,31.32508
2017,11,20,12,0,308.501,718.480794,2.0409,28.5136,33.39611
2017,11,20,13,0,308.75,725.103839,2.7663,26.3405,34.56276
2017,11,20,14,0,308.7501,759.174918,2.784,22.3634,35.94174
2017,11,20,15,0,309,671.763529,2.234,20.9346,36.58244
2017,11,20,16,0,309.01,479.141073,2.8054,20.5424,36.64635
2017,11,20,17,0,309.25,252.955232,2.1611,19.8367,36.97291
2017,11,20,18,0,309.2501,67.320037,2.7752,20.8983,35.2357
2017,11,20,19,0,309.5,0,3.8445,22.5678,33.20672
2017,11,20,20,0,309.501,0,3.8537,23.7026,32.0053
2017,11,20,21,0,309.75,0,3.6461,23.4155,31.21071
2017,11,20,22,0,309.7501,0,3.2931,23.3665,30.4553
2017,11,20,23,0,310,0,4.2659,22.3971,29.4786
2017,11,21,0,0,310.01,0,3.6106,22.35,28.52524
2017,11,21,1,0,310.25,0,3.8056,21.1355,27.5104
2017,11,21,2,0,310.2501,0,4.3809,21.0504,26.4047
2017,11,21,3,0,310.5,0,4.3736,21.8583,25.42537
2017,11,21,4,0,310.501,0,3.8754,23.7199,24.44915
2017,11,21,5,0,310.75,0,4.967,25.0869,23.40366
2017,11,21,6,0,310.7501,0,4.2676,27.895,22.55918
2017,11,21,7,0,311,0,3.4047,29.9746,21.67617
2017,11,21,8,0,311.01,93.787581,3.0806,30.191,21.63539
2017,11,21,9,0,311.25,323.51293,4.4529,27.5841,22.66557
2017,11,21,10,0,311.2501,533.165133,4.7637,25.4278,23.81521
2017,11,21,11,0,311.5,690.210183,4.1056,24.5231,25.83919
2017,11,21,12,0,311.501,771.931491,3.3382,24.3979,27.2344
2017,11,21,13,0,311.75,804.809229,4.9849,20.5419,28.68328
2017,11,21,14,0,311.7501,789.243469,4.0704,18.8752,30.19339
2017,11,21,15,0,312,695.334332,4.0681,17.2782,31.0988
2017,11,21,16,0,312.01,510.335897,3.3203,16.7859,31.9924
2017,11,21,17,0,312.25,285.729061,3.643,16.3762,31.49744
2017,11,21,18,0,312.2501,82.39717,2.8079,16.3074,30.66936
2017,11,21,19,0,312.5,0,2.6482,16.0485,29.19067
2017,11,21,20,0,312.501,0,2.9678,15.4466,28.18919
2017,11,21,21,0,312.75,0,2.7579,15.2379,27.0365
2017,11,21,22,0,312.7501,0,3.3508,13.496,26.20834
2017,11,21,23,0,313,0,4.1129,15.2344,25.03032
2017,11,22,0,0,313.01,0,3.3597,17.9686,24.05426
2017,11,22,1,0,313.25,0,3.7245,20.1469,23.18528
2017,11,22,2,0,313.2501,0,3.6123,21.8245,22.28825
2017,11,22,3,0,313.5,0,4.1986,24.6092,21.47611
2017,11,22,4,0,313.501,0,4.2013,28.8658,20.44522
2017,11,22,5,0,313.75,0,3.6351,32.5452,19.51978
2017,11,22,6,0,313.7501,0,4.1128,35.0222,18.7143
2017,11,22,7,0,314,0,3.8968,37.3046,18.03935
2017,11,22,8,0,314.01,104.968843,3.83,37.1527,18.15433
2017,11,22,9,0,314.25,335.173996,3.8775,35.1151,19.57358
2017,11,22,10,0,314.2501,544.674792,3.43,32.3404,21.5525
2017,11,22,11,0,314.5,700.43889,3.4689,29.948,23.33125
2017,11,22,12,0,314.501,783.692224,4.2508,26.0485,24.71391
2017,11,22,13,0,314.75,805.929931,3.9953,22.6683,26.23651
2017,11,22,14,0,314.7501,814.809779,3.9556,18.9439,27.91396
2017,11,22,15,0,315,707.325618,3.8977,17.4157,28.92181
2017,11,22,16,0,315.01,530.035061,3.3715,15.7708,29.57874
2017,11,22,17,0,315.25,318.977547,3.2836,14.1221,29.69887
2017,11,22,18,0,315.2501,81.117178,3.8279,14.7545,28.57956
2017,11,22,19,0,315.5,0,2.3422,16.9317,26.66094
2017,11,22,20,0,315.501,0,2.4421,16.8549,25.8909
2017,11,22,21,0,315.75,0,2.4235,18.1686,25.16191
2017,11,22,22,0,315.7501,0,2.9559,20.4868,24.27926
2017,11,22,23,0,316,0,3.2442,20.1248,23.37261
2017,11,23,0,0,316.01,0,3.401,21.2594,22.50568
2017,11,23,1,0,316.25,0,4.0181,22.2829,21.70223
2017,11,23,2,0,316.2501,0,3.7487,24.3393,20.95412
2017,11,23,3,0,316.5,0,3.6759,27.1757,19.91707
2017,11,23,4,0,316.501,0,3.6358,29.5761,19.15063
2017,11,23,5,0,316.75,0,3.2212,31.5581,18.5257
2017,11,23,6,0,316.7501,0,2.8454,33.5873,17.9434
2017,11,23,7,0,317,0,3.1789,36.2473,17.20104
2017,11,23,8,0,317.01,100.540127,2.7863,37.0685,17.42135
2017,11,23,9,0,317.25,333.50411,3.3266,35.7977,18.86678
2017,11,23,10,0,317.2501,543.17496,3.9013,33.912,21.09426
2017,11,23,11,0,317.5,695.210896,3.2223,29.8951,23.16408
2017,11,23,12,0,317.501,773.322819,3.6348,26.7424,25.37032
2017,11,23,13,0,317.75,784.094176,2.7449,26.4812,26.63113
2017,11,23,14,0,317.7501,791.918979,3.0546,25.6293,28.11524
2017,11,23,15,0,318,679.461174,3.1143,24.28,28.8183
2017,11,23,16,0,318.01,522.145514,3.459,23.0074,28.92448
2017,11,23,17,0,318.25,291.166219,2.647,22.0091,29.46583
2017,11,23,18,0,318.2501,64.641748,2.5526,24.4383,28.41333
2017,11,23,19,0,318.5,0,1.9299,27.4607,27.20955
2017,11,23,20,0,318.501,0,1.5631,30.5374,26.18918
2017,11,23,21,0,318.75,0,1.9266,30.7485,25.64748
2017,11,23,22,0,318.7501,0,2.2215,30.1917,25.21699
2017,11,23,23,0,319,0,3.0117,26.2917,24.20389
2017,11,24,0,0,319.01,0,3.4804,26.337,23.27452
2017,11,24,1,0,319.25,0,3.7407,27.9262,22.14778
2017,11,24,2,0,319.2501,0,3.3665,29.9954,21.30623
2017,11,24,3,0,319.5,0,3.2988,30.8738,20.80792
2017,11,24,4,0,319.501,0,2.9597,31.513,20.17733
2017,11,24,5,0,319.75,0,2.258,32.5689,19.33875
2017,11,24,6,0,319.7501,0,2.6886,33.6805,18.93931
2017,11,24,7,0,320,0,2.3823,34.2017,18.20136
2017,11,24,8,0,320.01,95.044267,2.699,32.2541,18.18454
2017,11,24,9,0,320.25,322.923284,3.6999,30.6444,19.8815
2017,11,24,10,0,320.2501,521.275894,3.7851,28.8421,22.04063
2017,11,24,11,0,320.5,679.806364,2.9031,29.1389,24.54946
2017,11,24,12,0,320.501,768.38169,4.1194,29.298,25.98005
2017,11,24,13,0,320.75,781.252908,3.6076,28.3967,27.69258
2017,11,24,14,0,320.7501,781.665099,2.8276,26.7467,29.4312
2017,11,24,15,0,321,681.959669,3.1712,25.5597,30.136
2017,11,24,16,0,321.01,512.360646,2.5545,21.4717,30.77948
2017,11,24,17,0,321.25,292.943668,2.3241,21.7214,30.79264
2017,11,24,18,0,321.2501,71.96957,2.5479,22.8146,29.80345
2017,11,24,19,0,321.5,0,2.2451,26.0085,27.92952
2017,11,24,20,0,321.501,0,1.2509,26.9031,26.78048
2017,11,24,21,0,321.75,0,2.0854,25.4376,26.25304
2017,11,24,22,0,321.7501,0,2.8276,26.1154,25.58669
2017,11,24,23,0,322,0,2.465,26.4384,24.63964
2017,11,25,0,0,322.01,0,2.9802,23.9526,23.56898
2017,11,25,1,0,322.25,0,3.0525,25.9759,22.40228
2017,11,25,2,0,322.2501,0,2.8782,27.6976,21.50906
2017,11,25,3,0,322.5,0,2.4332,29.1422,20.77886
2017,11,25,4,0,322.501,0,2.464,30.4697,20.19392
2017,11,25,5,0,322.75,0,2.7278,31.0629,19.87267
2017,11,25,6,0,322.7501,0,2.7388,31.7387,19.29154
2017,11,25,7,0,323,0,2.8614,33.7486,18.56188
2017,11,25,8,0,323.01,86.300937,2.5371,33.5291,18.66662
2017,11,25,9,0,323.25,307.049644,2.9207,30.9842,20.60688
2017,11,25,10,0,323.2501,504.627663,3.1005,29.5715,22.5656
2017,11,25,11,0,323.5,655.243869,3.5423,25.7497,25.43645
2017,11,25,12,0,323.501,741.243932,2.8759,24.4181,27.63121
2017,11,25,13,0,323.75,758.412447,3.2832,24.0536,28.51042
2017,11,25,14,0,323.7501,756.85993,2.6241,23.4547,30.30792
2017,11,25,15,0,324,680.600965,2.7589,20.2481,31.04959
2017,11,25,16,0,324.01,507.369757,2.6284,20.3484,31.2747
2017,11,25,17,0,324.25,296.583813,2.8465,19.1468,31.22289
2017,11,25,18,0,324.2501,74.000392,2.8954,18.7974,30.62722
2017,11,25,19,0,324.5,0,1.7791,21.436,28.65899
2017,11,25,20,0,324.501,0,1.7944,18.3603,27.49381
2017,11,25,21,0,324.75,0,2.0738,19.5579,26.51961
2017,11,25,22,0,324.7501,0,2.4131,20.5901,25.40742
2017,11,25,23,0,325,0,2.9077,20.474,25.0416
2017,11,26,0,0,325.01,0,2.9294,22.087,24.22206
2017,11,26,1,0,325.25,0,3.416,23.408,23.64338
2017,11,26,2,0,325.2501,0,3.171,27.2022,23.1842
2017,11,26,3,0,325.5,0,3.3969,29.8559,22.75767
2017,11,26,4,0,325.501,0,3.2475,30.7061,21.86897
2017,11,26,5,0,325.75,0,3.1043,30.3154,20.73238
2017,11,26,6,0,325.7501,0,2.799,33.2831,19.87261
2017,11,26,7,0,326,0,1.8651,33.4958,19.33407
2017,11,26,8,0,326.01,87.352694,2.8098,32.8768,19.5838
2017,11,26,9,0,326.25,304.369504,2.1929,32.5036,21.16504
2017,11,26,10,0,326.2501,503.077502,3.6591,30.3512,23.57454
2017,11,26,11,0,326.5,659.5827,4.213,27.2894,25.5264
2017,11,26,12,0,326.501,742.376717,3.9138,25.6646,27.38262
2017,11,26,13,0,326.75,752.626363,3.861,23.8435,29.21545
2017,11,26,14,0,326.7501,764.731803,3.9198,21.6616,29.95492
2017,11,26,15,0,327,660.819321,3.4459,19.7194,31.03426
2017,11,26,16,0,327.01,497.615687,3.272,18.233,31.29395
2017,11,26,17,0,327.25,291.319954,3.7471,18.1745,31.26578
2017,11,26,18,0,327.2501,77.05926,3.5684,18.5002,30.28412
2017,11,26,19,0,327.5,0,1.9018,21.053,28.50679
2017,11,26,20,0,327.501,0,2.1731,20.6912,27.66128
2017,11,26,21,0,327.75,0,2.3895,21.3442,26.87238
2017,11,26,22,0,327.7501,0,2.8614,22.7512,26.16532
2017,11,26,23,0,328,0,3.1714,23.1445,25.2724
2017,11,27,0,0,328.01,0,2.9978,24.1417,24.03243
2017,11,27,1,0,328.25,0,3.251,25.5577,23.47366
2017,11,27,2,0,328.2501,0,2.8601,27.1216,22.69654
2017,11,27,3,0,328.5,0,2.6982,27.6852,21.93449
2017,11,27,4,0,328.501,0,2.9873,27.9435,21.22279
2017,11,27,5,0,328.75,0,3.5731,28.6491,20.46029
2017,11,27,6,0,328.7501,0,2.8582,29.9873,19.61599
2017,11,27,7,0,329,0,3.0598,30.8723,19.05872
2017,11,27,8,0,329.01,83.18855,2.9751,30.8162,19.05063
2017,11,27,9,0,329.25,300.633431,3.3565,29.2638,20.58362
2017,11,27,10,0,329.2501,490.86125,3.8744,27.0834,22.89691
2017,11,27,11,0,329.5,635.592213,3.5981,26.1916,24.9534
2017,11,27,12,0,329.501,721.17772,3.7037,28.4801,27.10897
2017,11,27,13,0,329.75,726.90694,4.0007,30.5804,28.99576
2017,11,27,14,0,329.7501,718.254408,3.878,32.0568,30.45493
2017,11,27,15,0,330,622.778356,3.3687,33.6768,31.49954
2017,11,27,16,0,330.01,432.362286,3.6297,33.616,31.86305
2017,11,27,17,0,330.25,225.351612,3.425,34.3088,31.68636
2017,11,27,18,0,330.2501,59.957808,3.0795,34.7973,30.73925
2017,11,27,19,0,330.5,0,2.828,37.2801,29.50233
2017,11,27,20,0,330.501,0,2.1751,38.6041,28.73633
2017,11,27,21,0,330.75,0,2.4247,39.2979,27.96132
2017,11,27,22,0,330.7501,0,1.9271,39.5697,26.93799
2017,11,27,23,0,331,0,1.9277,35.9205,26.2541
2017,11,28,0,0,331.01,0,3.0539,33.7327,25.44972
2017,11,28,1,0,331.25,0,2.9854,34.3746,24.86963
2017,11,28,2,0,331.2501,0,2.9919,34.8441,23.82488
2017,11,28,3,0,331.5,0,2.5824,35.4175,23.17195
2017,11,28,4,0,331.501,0,2.8165,37.8791,23.04826
2017,11,28,5,0,331.75,0,2.9223,37.4802,22.4259
2017,11,28,6,0,331.7501,0,2.697,36.1207,21.89104
2017,11,28,7,0,332,0,2.3963,34.1452,21.50893
2017,11,28,8,0,332.01,70.746375,2.6329,32.8716,21.4346
2017,11,28,9,0,332.25,276.337869,2.7658,30.1241,22.71828
2017,11,28,10,0,332.2501,468.665458,2.7893,31.5186,24.18322
2017,11,28,11,0,332.5,626.369122,3.2689,33.1025,26.76924
2017,11,28,12,0,332.501,708.975907,3.0618,34.8203,28.78726
2017,11,28,13,0,332.75,724.00415,2.9693,34.9462,30.50027
2017,11,28,14,0,332.7501,718.905139,2.8365,33.3915,31.70016
2017,11,28,15,0,333,635.517666,2.7744,33.8024,32.30133
2017,11,28,16,0,333.01,475.921053,3.9509,33.8174,32.5331
2017,11,28,17,0,333.25,257.561914,2.6599,33.4551,32.6982
2017,11,28,18,0,333.2501,63.100919,3.2642,34.578,31.53498
2017,11,28,19,0,333.5,0,2.2898,35.693,30.13556
