time,p:1,q :1,timeStamp
27.666,1119459.387,-534225.5227,
27.667,1118230.192,-533798.6736,
27.668,1117004.556,-533371.9333,
27.669,1115782.498,-532945.4297,
27.67,1114564.073,-532519.3026,
27.671,1113349.381,-532093.6889,
27.672,1112138.56,-531668.7076,
27.673,1110931.78,-531244.4487,
27.674,1109729.228,-530820.9647,
27.675,1108531.095,-530398.2687,
27.676,1107337.561,-529976.3367,
27.677,1106148.781,-529555.1151,
27.678,1104964.877,-529134.5319,
27.679,1103785.932,-528714.5098,
27.68,1102611.99,-528294.9802,
27.681,1101443.059,-527875.8948,
27.682,1100279.127,-527457.2352,
27.683,1099120.168,-527039.0175,
27.684,1097966.156,-526621.2926,
27.685,1096817.081,-526204.1421,
27.686,1095672.958,-525787.6696,
27.687,1094533.833,-525371.9897,
27.688,1093399.788,-524957.2159,
27.689,1092270.935,-524543.4487,
27.69,1091147.413,-524130.7654,
27.691,1090029.375,-523719.2139,
27.692,1088916.981,-523308.8098,
27.693,1087810.382,-522899.5383,
27.694,1086709.707,-522491.3595,
27.695,1085615.063,-522084.2177,
27.696,1084526.523,-521678.0514,
27.697,1083444.126,-521272.8048,
27.698,1082367.888,-520868.4379,
27.699,1081297.799,-520464.9337,
27.7,1080233.842,-520062.3034,
27.701,1079173.902,-519660.2014,
27.702,1078115.923,-519258.4517,
27.703,1077060.043,-518857.3238,
27.704,1076006.487,-518457.0399,
27.705,1074955.547,-518057.7495,
27.706,1073907.548,-517659.5142,
27.707,1072862.818,-517262.3049,
27.708,1071821.65,-516866.0102,
27.709,1070784.278,-516470.4566,
27.71,1069750.853,-516075.4351,
27.711,1068721.437,-515680.7328,
27.712,1067696.004,-515286.1636,
27.713,1066674.458,-514891.5952,
27.714,1065656.654,-514496.9674,
27.715,1064642.426,-514102.3018,
27.716,1063631.622,-513707.699,
27.717,1062624.13,-513313.3265,
27.718,1061619.902,-512919.3976,
27.719,1060618.966,-512526.1447,
27.72,1059621.431,-512133.7909,
27.721,1058627.476,-511742.5238,
27.722,1057637.338,-511352.4733,
27.723,1056651.283,-510963.6996,
27.724,1055669.581,-510576.1885,
27.725,1054692.481,-510189.8583,
27.726,1053720.179,-509804.5743,
27.727,1052752.811,-509420.1705,
27.728,1051790.438,-509036.4748,
27.729,1050833.05,-508653.3342,
27.73,1049880.578,-508270.6367,
27.731,1048932.91,-507888.328,
27.732,1047989.916,-507506.4192,
27.733,1047051.472,-507124.9864,
27.734,1046117.487,-506744.1612,
27.735,1045187.917,-506364.1147,
27.736,1044262.781,-505985.0358,
27.737,1043342.161,-505607.1086,
27.738,1042426.199,-505230.4902,
27.739,1041515.085,-504855.2933,
27.74,1040609.035,-504481.574,
27.741,1039708.27,-504109.3286,
27.742,1038812.996,-503738.4973,
27.743,1037923.378,-503368.9758,
27.744,1037039.534,-503000.6324,
27.745,1036161.52,-502633.3277,
27.746,1035289.336,-502266.9357,
27.747,1034422.931,-501901.3621,
27.748,1033562.216,-501536.5578,
27.749,1032707.088,-501172.5264,
27.75,1031857.446,-500809.3246,
27.751,1031013.212,-500447.0555,
27.752,1030174.344,-500085.8555,
27.753,1029340.852,-499725.8776,
27.754,1028512.797,-499367.2732,
27.755,1027690.29,-499010.1733,
27.756,1026873.478,-498654.6744,
27.757,1026062.536,-498300.8278,
27.758,1025257.642,-497948.6364,
27.759,1024458.962,-497598.0567,
27.76,1023666.636,-497249.0081,
27.761,1022880.761,-496901.3856,
27.762,1022101.387,-496555.0766,
27.763,1021328.516,-496209.977,
27.764,1020562.11,-495866.0071,
27.765,1019802.097,-495523.1229,
27.766,1019048.392,-495181.3226,
27.767,1018300.91,-494840.6477,
27.768,1017559.582,-494501.1782,
27.769,1016824.369,-494163.0224,
27.77,1016095.27,-493826.3039,
27.771,1015372.329,-493491.146,
27.772,1014655.628,-493157.6579,
27.773,1013945.28,-492825.9211,
27.774,1013241.422,-492495.9818,
27.775,1012544.195,-492167.8465,
27.776,1011853.734,-491841.4839,
27.777,1011170.149,-491516.8313,
27.778,1010493.521,-491193.8051,
27.779,1009823.889,-490872.3137,
27.78,1009161.256,-490552.2714,
27.781,1008505.59,-490233.6105,
27.782,1008836.384,-504898.8954,
27.783,1013668.63,-502661.9453,
27.784,1017502.18,-498744.6757,
27.785,1019771.709,-493662.9503,
27.786,1020132.779,-488073.8869,
27.787,1018501.911,-482685.7994,
27.788,1015061.262,-478163.5646,
27.789,1010228.163,-475042.0077,
27.79,1004594.377,-473658.5354,
27.791,998843.8238,-474113.4272,
27.792,993660.1562,-476262.3556,
27.793,989636.6042,-479741.3392,
27.794,987199.9377,-484020.055,
27.795,986558.2249,-488475.792,
27.796,987678.7003,-492477.7984,
27.797,990297.9364,-495470.6483,
27.798,993962.1662,-497045.6462,
27.799,998091.7694,-496991.1837,
27.8,1002060.756,-495315.8581,
27.801,1005251.21,-492237.1584,
27.802,1007159.956,-488153.8185,
27.803,1007488.075,-483591.9324,
27.804,1006146.818,-479126.7192,
27.805,1003264.245,-475305.4941,
27.806,999163.0967,-472576.1886,
27.807,994313.5451,-471230.7134,
27.808,989267.6357,-471370.2623,
27.809,984584.5269,-472896.6036,
27.81,980756.6042,-475529.8764,
27.811,978146.2009,-478849.8954,
27.812,976940.9912,-482354.9558,
27.813,977133.5155,-485529.9573,
27.814,978526.9238,-487914.6346,
27.815,980765.584,-489162.9258,
27.816,983385.8417,-489085.8006,
27.817,985879.8381,-487672.3959,
27.818,987763.5883,-485087.1272,
27.819,988640.2643,-481643.7698,
27.82,988250.4451,-477760.4827,
27.821,986503.0313,-473902.1637,
27.822,983483.2073,-470518.0427,
27.823,979436.9614,-467982.8547,
27.824,974734.7792,-466549.2609,
27.825,969819.7941,-466317.5116,
27.826,965147.6198,-467225.9376,
27.827,961125.9946,-469063.0086,
27.828,958062.2039,-471498.8601,
27.829,956125.0319,-474131.6405,
27.83,955325.8961,-476542.2329,
27.831,955521.1951,-478349.9194,
27.832,956435.0514,-479261.6423,
27.833,957698.9325,-479108.5046,
27.834,958902.5423,-477865.0359,
27.835,959648.9818,-475649.0832,
27.836,959606.8006,-472702.8132,
27.837,958552.1607,-469357.7986,
27.838,956395.7798,-465989.1614,
27.839,953191.4767,-462965.0931,
27.84,949125.6391,-460598.5104,
27.841,944489.4639,-459107.1677,
27.842,939638.0426,-458587.2749,
27.843,934942.0244,-459003.775,
27.844,930738.391,-460198.1556,
27.845,927286.8766,-461912.3269,
27.846,924737.6188,-463825.0705,
27.847,923114.0634,-465595.8961,
27.848,922312.9843,-466910.3905,
27.849,922121.2105,-467521.0272,
27.85,922246.4463,-467278.176,
27.851,922357.7794,-466147.4609,
27.852,922130.2982,-464211.511,
27.853,921287.8335,-461656.2502,
27.854,919638.2385,-458743.9131,
27.855,917096.7281,-455776.653,
27.856,913694.4935,-453055.7766,
27.857,909571.8143,-450842.0753,
27.858,904956.9509,-449322.4553,
27.859,900133.944,-448587.1122,
27.86,895403.8439,-448619.9993,
27.861,891044.6398,-449303.5231,
27.862,887275.1785,-450436.5101,
27.863,884227.8097,-451762.7441,
27.864,881933.0521,-453006.0678,
27.865,880318.0864,-453907.2619,
27.866,879218.9087,-454257.8008,
27.867,878404.2117,-453926.111,
27.868,877607.5675,-452873.0581,
27.869,876563.456,-451154.8779,
27.87,875042.3011,-448913.4733,
27.871,872879.9164,-446355.6599,
27.872,869997.6115,-443724.3612,
27.873,866410.5371,-441265.7446,
27.874,862223.4464,-439196.7244,
27.875,857614.7598,-437677.1074,
27.876,852811.2701,-436789.9292,
27.877,848057.1118,-436532.3886,
27.878,843581.1851,-436818.3041,
27.879,839567.3789,-437491.4947,
27.88,836131.4548,-438348.062,
27.881,833307.4772,-439164.4157,
27.882,831045.3464,-439727.2181,
27.883,829219.4911,-439861.2524,
27.884,827647.3036,-439451.5957,
27.885,826114.6488,-438457.3131,
27.886,824404.912,-436915.0745,
27.887,822327.6703,-434932.4603,
27.888,819743.2093,-432672.0884,
27.889,816579.7625,-430328.8746,
27.89,812841.3677,-428103.5882,
27.891,808605.5355,-426176.2848,
27.892,804011.2979,-424683.0709,
27.893,799239.3993,-423699.2925,
27.894,794487.5085,-423231.0643,
27.895,789943.7773,-423216.1562,
27.896,785762.3011,-423533.8546,
27.897,782043.6657,-424022.2886,
27.898,778823.0256,-424500.7597,
27.899,776067.0985,-424794.0104,
27.9,773680.2595,-424755.191,
27.901,771511.0007,-424283.5757,
27.902,769380.023,-423338.062,
27.903,767111.4218,-421941.6795,
27.904,764548.3054,-420175.8132,
27.905,761573.0673,-418168.0892,
27.906,758122.002,-416074.4615,
27.907,754192.4402,-414058.0008,
27.908,749841.6693,-412267.2598,
27.909,745177.9746,-410817.0712,
27.91,740345.1671,-409774.257,
27.911,735502.8073,-409150.0008,
27.912,730804.8293,-408899.7353,
27.913,726379.4266,-408930.3762,
27.914,722312.822,-409113.7671,
27.915,718638.9636,-409304.4239,
27.916,715336.3702,-409359.128,
27.917,712332.359,-409155.7492,
27.918,709513.9216,-408608.8351,
27.919,706743.6621,-407679.9961,
27.92,703878.5556,-406381.8365,
27.921,700788.9985,-404775.079,
27.922,697375.6261,-402959.415,
27.923,693581.7302,-401059.4549,
27.924,689399.7552,-399207.7251,
27.925,684871.1487,-397527.0382,
27.926,680079.7615,-396114.5721,
27.927,675139.8053,-395029.7,
27.928,670180.1057,-394287.1033,
27.929,665326.8098,-393855.9302,
27.93,660686.8641,-393664.9737,
27.931,656334.4282,-393613.0374,
27.932,652301.9426,-393583.0015,
27.933,648576.9137,-393457.6445,
27.934,645104.7035,-393135.0958,
27.935,641796.8061,-392541.894,
27.936,638543.3985,-391641.9894,
27.937,635228.3892,-390440.5997,
27.938,631744.931,-388982.5386,
27.939,628009.3377,-387345.3757,
27.94,623971.6116,-385628.436,
27.941,619621.2671,-383939.213,
27.942,614987.8058,-382379.0267,
27.943,610135.9026,-381029.8436,
27.944,605156.0779,-379943.9636,
27.945,600152.1803,-379137.8608,
27.946,595227.4164,-378590.892,
27.947,590470.81,-378248.9249,
27.948,585945.8529,-378032.2858,
27.949,581682.8041,-377846.8807,
27.95,577675.556,-377596.9467,
27.951,573883.3723,-377197.714,
27.952,570237.1543,-376586.313,
27.953,566649.2884,-375729.5381,
27.954,563025.7028,-374627.514,
27.955,559278.4797,-373312.8848,
27.956,555337.3496,-371845.7422,
27.957,551158.5801,-370305.0592,
27.958,546730.1485,-368777.8465,
27.959,542072.6066,-367347.511,
27.96,537235.6292,-366082.9697,
27.961,532290.8048,-365029.9351,
27.962,527321.7118,-364205.4668,
27.963,522412.6552,-363596.4263,
27.964,517637.5778,-363161.9456,
27.965,513050.6137,-362839.4901,
27.966,508679.4739,-362553.6231,
27.967,504522.4852,-362226.2616,
27.968,500549.5724,-361787.0313,
27.969,496706.9628,-361182.3564,
27.97,492924.9017,-360382.1164,
27.971,489127.2865,-359383.0561,
27.972,485241.9071,-358208.5732,
27.973,481209.9212,-356905.0022,
27.974,476993.3373,-355534.9668,
27.975,472579.5666,-354168.7486,
27.976,467982.5138,-352874.8555,
27.977,463240.1467,-351711.0502,
27.978,458408.9524,-350717.0126,
27.979,453556.0849,-349909.5566,
27.98,448750.2966,-349280.9771,
27.981,444052.8791,-348800.6628,
27.982,439509.8079,-348419.6874,
27.983,435146.0972,-348077.7019,
27.984,430963.0564,-347711.1625,
27.985,426938.739,-347261.7819,
27.986,423031.4458,-346684.0866,
27.987,419185.7522,-345951.0968,
27.988,415340.1932,-345057.4419,
27.989,411435.5626,-344019.55,
27.99,407422.7114,-342872.9653,
27.991,403268.8284,-341667.2088,
27.992,398961.4161,-340458.926,
27.993,394509.489,-339304.2608,
27.994,389941.906,-338251.4782,
27.995,385303.1281,-337334.8052,
27.996,380647.0181,-336570.2656,
27.997,376029.5528,-335954.0146,
27.998,371501.4366,-335463.3299,
27.999,367101.5697,-335060.058,
28,362852.2697,-334696.0266,
28.001,358749.7302,-334319.2852,
28.002,354771.3715,-333881.7988,
28.003,350885.5071,-333345.6952,
28.004,347048.8823,-332687.4304,
28.005,343212.7064,-331900.5493,
28.006,339329.2683,-330996.1303,
28.007,335358.25,-330000.9088,
28.008,331271.9109,-328953.3842,
28.009,327058.4867,-327898.4717,
28.01,322723.3997,-326881.4393,
28.011,318288.1731,-325941.9431,
28.012,313787.2467,-325108.9472,
28.013,309263.1683,-324397.1728,
28.014,304760.8305,-323805.5092,
28.015,300321.5403,-323317.5493,
28.016,295977.7026,-322904.1229,
28.017,291748.8086,-322527.4533,
28.018,287639.2245,-322146.3443,
28.019,283638.0265,-321721.6918,
28.02,279720.8605,-321221.5895,
28.021,275853.5212,-320625.3583,
28.022,271996.7473,-319926.0036,
28.023,268111.567,-319130.81,
28.024,264164.4737,-318260.0401,
28.025,260131.756,-317343.9569,
28.026,256002.43,-316418.5996,
28.027,251779.4227,-315520.9021,
28.028,247478.8904,-314683.8098,
28.029,243127.8092,-313932.0412,
28.03,238760.1988,-313279.0352,
28.031,234412.5057,-312725.455,
28.032,230118.7805,-312259.4145,
28.033,225906.2875,-311858.3455,
28.034,221792.1147,-311492.2355,
28.035,217781.2095,-311127.7594,
28.036,213866.0619,-310732.7508,
28.037,210028.0378,-310280.4123,
28.038,206240.1491,-309752.7169,
28.039,202470.8536,-309142.5711,
28.04,198688.3667,-308454.4863,
28.041,194864.8977,-307703.7064,
28.042,190980.2596,-306913.9408,
28.043,187024.3835,-306114.0398,
28.044,182998.4412,-305334.0708,
28.045,178914.4579,-304601.3208,
28.046,174793.491,-303936.8061,
28.047,170662.692,-303352.6058,
28.048,166551.5988,-302850.5194,
28.049,162488.2254,-302422.0716,
28.05,158495.441,-302049.8768,
28.051,154588.1177,-301710.1441,
28.052,150771.3976,-301375.9659,
28.053,147040.2895,-301020.9361,
28.054,143380.608,-300622.6164,
28.055,139771.1043,-300165.3945,
28.056,136186.4746,-299642.3751,
28.057,132600.8317,-299056.0765,
28.058,128991.1679,-298417.8707,
28.059,125340.3538,-297746.2697,
28.06,121639.2881,-297064.315,
28.061,117887.9378,-296396.4311,
28.062,114095.1563,-295765.1748,
28.063,110277.3327,-295188.3065,
28.064,106456.0807,-294676.5671,
28.065,102655.294,-294232.4302,
28.066,98897.97226,-293849.9749,
28.067,95203.24163,-293515.8672,
28.068,91583.958,-293211.293,
28.069,88045.19669,-292914.5676,
28.07,84583.80072,-292604.0582,
28.071,81189.02915,-292261.0308,
28.072,77844.1882,-291872.0451,
28.073,74529.00712,-291430.5948,
28.074,71222.42796,-290937.7937,
28.075,67905.43162,-290402.0432,
28.076,64563.5249,-289837.7459,
28.077,61188.57124,-289263.2608,
28.078,57779.73748,-288698.3871,
28.079,54343.45462,-288161.7173,
28.08,50892.42079,-287668.2155,
28.081,47443.80167,-287227.3296,
28.082,44016.88546,-286841.8782,
28.083,40630.51357,-286507.8357,
28.084,37300.63388,-286215.0256,
28.085,34038.29353,-285948.6057,
28.086,30848.32521,-285691.1329,
28.087,27728.88766,-285424.9213,
28.088,24671.89482,-285134.3734,
28.089,21664.25762,-284807.9813,
28.09,18689.75657,-284439.7403,
28.091,15731.2804,-284029.8023,
28.092,12773.12651,-283584.304,
28.093,9803.062661,-283114.4095,
28.094,6813.877126,-282634.7143,
28.095,3804.230306,-282161.2351,
28.096,778.7110678,-281709.2614,
28.097,-2252.89012,-281291.3561,
28.098,-5276.978996,-280915.76,
28.099,-8278.020984,-280585.4082,
28.1,-11240.616,-280297.6668,
28.101,-14151.91921,-280044.818,
28.102,-17002.88832,-279815.216,
28.103,-19789.00326,-279594.8892,
28.104,-22511.13925,-279369.4254,
28.105,-25175.3021,-279125.8768,
28.106,-27791.69234,-278854.4274,
28.107,-30373.23957,-278549.6054,
28.108,-32933.81463,-278210.8949,
28.109,-35486.35695,-277842.6804,
28.11,-38041.17904,-277453.5455,
28.111,-40604.64666,-277055.0372,
28.112,-43178.42278,-276660.0668,
28.113,-45759.34513,-276281.1717,
28.114,-48339.94551,-275928.8692,
28.115,-50909.52297,-275610.3139,
28.116,-53455.61885,-275328.4327,
28.117,-55965.68778,-275081.6365,
28.118,-58428.74022,-274864.1347,
28.119,-60836.73958,-274666.7956,
28.12,-63185.57725,-274478.4259,
28.121,-65475.50577,-274287.291,
28.122,-67710.98679,-274082.6703,
28.123,-69899.98813,-273856.2409,
28.124,-72052.83552,-273603.1117,
28.125,-74180.78204,-273322.3804,
28.126,-76294.49013,-273017.1519,
28.127,-78402.62875,-272694.0274,
28.128,-80510.76779,-272362.1452,
28.129,-82620.70846,-272031.9114,
28.13,-84730.32728,-271713.5925,
28.131,-86833.94187,-271415.962,
28.132,-88923.13733,-271145.1758,
28.133,-90987.93365,-270904.0196,
28.134,-93018.13117,-270691.6196,
28.135,-95004.65298,-270503.6409,
28.136,-96940.70689,-270332.9393,
28.137,-98822.61824,-270170.5658,
28.138,-100650.2318,-270006.9856,
28.139,-102426.84,-269833.3448,
28.14,-104158.6585,-269642.6167,
28.141,-105853.9298,-269430.4789,
28.142,-107521.781,-269195.8141,
28.143,-109170.9936,-268940.7751,
28.144,-110808.8481,-268670.418,
28.145,-112440.1965,-268391.9614,
28.146,-114066.8767,-268113.7782,
28.147,-115687.5391,-267844.2605,
28.148,-117297.8983,-267590.7086,
28.149,-118891.3669,-267358.3915,
28.15,-120459.9763,-267149.8971,
28.151,-121995.459,-266964.8526,
28.152,-123490.344,-266800.041,
28.153,-124938.9205,-266649.8904,
28.154,-126337.9468,-266507.2615,
28.155,-127687.0169,-266364.423,
28.156,-128988.5439,-266214.0811,
28.157,-130247.3731,-266050.327,
28.158,-131470.0834,-265869.3783,
28.159,-132664.078,-265670.0229,
28.16,-133836.5879,-265453.7126,
28.161,-134993.724,-265224.3041,
28.162,-136139.6986,-264987.4887,
28.163,-137276.3179,-264749.994,
28.164,-138402.8035,-264518.669,
28.165,-139515.9604,-264299.5744,
28.166,-140610.6582,-264097.1998,
28.167,-141680.5588,-263913.9064,
28.168,-142718.9834,-263749.6639,
28.169,-143719.8053,-263602.1096,
28.17,-144678.2481,-263466.913,
28.171,-145591.4867,-263338.3913,
28.172,-146458.9768,-263210.2884,
28.173,-147282.4756,-263076.6108,
28.174,-148065.7594,-262932.4084,
28.175,-148814.0814,-262774.399,
28.176,-149533.4486,-262601.358,
28.177,-150229.8173,-262414.2271,
28.178,-150908.3144,-262215.9354,
28.179,-151572.5881,-262010.962,
28.18,-152224.3689,-261804.7056,
28.181,-152863.2953,-261602.7478,
28.182,-153487.0192,-261410.1101,
28.183,-154091.5712,-261230.6034,
28.184,-154671.9314,-261066.3517,
28.185,-155222.7251,-260917.5512,
28.186,-155738.9482,-260782.4885,
28.187,-156216.6272,-260657.8106,
28.188,-156653.327,-260539.0049,
28.189,-157048.4439,-260421.0197,
28.19,-157403.2501,-260298.9416,
28.191,-157720.6906,-260168.6382,
28.192,-158004.964,-260027.2821,
28.193,-158260.9483,-259873.69,
28.194,-158493.5524,-259708.4376,
28.195,-158707.0783,-259533.7389,
28.196,-158904.6795,-259353.1131,
28.197,-159087.9848,-259170.8871,
28.198,-159256.9318,-258991.6039,
28.199,-159409.8281,-258819.4164,
28.2,-159543.6264,-258657.5479,
28.201,-159654.8246,-258507.9076,
28.202,-159739.5501,-258370.88,
28.203,-159793.6953,-258245.2754,
28.204,-159813.9253,-258128.5266,
28.205,-159798.1125,-258017.0596,
28.206,-159745.6005,-257906.7888,
28.207,-159657.269,-257793.6662,
28.208,-159535.3936,-257674.214,
28.209,-159383.3262,-257545.9681,
28.21,-159205.0407,-257407.7777,
28.211,-159004.6083,-257259.9245,
28.212,-158785.6725,-257104.0496,
28.213,-158550.9945,-256942.9035,
28.214,-158302.1247,-256779.956,
28.215,-158039.2433,-256618.9198,
28.216,-157761.185,-256463.2547,
28.217,-157465.641,-256315.7166,
28.218,-157149.5076,-256178.0103,
28.219,-156809.3301,-256050.5898,
28.22,-156441.7838,-255932.628,
28.221,-156044.1257,-255822.1564,
28.222,-155614.5588,-255716.3521,
28.223,-155152.4629,-255611.9301,
28.224,-154658.4651,-255505.5879,
28.225,-154134.3443,-255394.4411,
28.226,-153582.7857,-255276.3933,
28.227,-153007.0229,-255150.3933,
28.228,-152410.4154,-255016.5488,
28.229,-151796.0212,-254876.0833,
28.23,-151166.2186,-254731.148,
28.231,-150522.4277,-254584.5153,
28.232,-149864.9647,-254439.1981,
28.233,-149193.0463,-254298.0465,
28.234,-148504.9379,-254163.3758,
28.235,-147798.2252,-254036.6741,
28.236,-147070.1681,-253918.4261,
28.237,-146318.0896,-253808.0738,
28.238,-145539.7466,-253704.1151,
28.239,-144733.6356,-253604.3256,
28.24,-143899.1925,-253506.0692,
28.241,-143036.8643,-253406.6567,
28.242,-142148.0465,-253303.7015,
28.243,-141234.8957,-253195.4282,
28.244,-140300.048,-253080.8914,
28.245,-139346.2798,-252960.0818,
28.246,-138376.1597,-252833.9041,
28.247,-137391.7356,-252704.0369,
28.248,-136394.2983,-252572.6921,
28.249,-135384.251,-252442.3112,
28.25,-134361.0994,-252315.238,
28.251,-133323.5598,-252193.4121,
28.252,-132269.7697,-252078.1236,
28.253,-131197.5688,-251969.8589,
28.254,-130104.8138,-251868.257,
28.255,-128989.6821,-251772.1778,
28.256,-127850.9271,-251679.8724,
28.257,-126688.0508,-251589.229,
28.258,-125501.3735,-251498.0611,
28.259,-124291.995,-251404.3985,
28.26,-123061.6526,-251306.7425,
28.261,-121812.5,-251204.2533,
28.262,-120546.8356,-251096.8452,
28.263,-119266.8191,-250985.1805,
28.264,-117974.2132,-250870.565,
28.265,-116670.184,-250754.7603,
28.266,-115355.185,-250639.7417,
28.267,-114028.9382,-250527.4327,
28.268,-112690.5115,-250419.4538,
28.269,-111338.4819,-250316.9162,
28.27,-109971.1584,-250220.2887,
28.271,-108586.8351,-250129.352,
28.272,-107184.041,-250043.2456,
28.273,-105761.7518,-249960.597,
28.274,-104319.5384,-249879.7168,
28.275,-102857.6334,-249798.8296,
28.276,-101376.9082,-249716.3112,
28.277,-99878.76723,-249630.9005,
28.278,-98364.97391,-249541.8576,
28.279,-96837.43405,-249449.0498,
28.28,-95297.96462,-249352.9552,
28.281,-93748.084,-249254.5852,
28.282,-92188.83909,-249155.3402,
28.283,-90620.70638,-249056.8151,
28.284,-89043.5668,-248960.5853,
28.285,-87456.7609,-248868,
28.286,-85859.21368,-248780.0108,
28.287,-84249.61135,-248697.0562,
28.288,-82626.60544,-248619.0174,
28.289,-80989.0164,-248545.2479,
28.29,-79336.0102,-248474.6726,
28.291,-77667.22499,-248405.941,
28.292,-75982.83255,-248337.6126,
28.293,-74283.5278,-248268.3503,
28.294,-72570.44981,-248197.0945,
28.295,-70845.04587,-248123.198,
28.296,-69108.89858,-248046.5009,
28.297,-67363.53909,-247967.3418,
28.298,-65610.27172,-247886.5008,
28.299,-63850.03284,-247805.0875,
28.3,-62083.30171,-247724.3864,
28.301,-60303.29081,-247645.5117,
28.302,-58503.0426,-247569.0011,
28.303,-56682.3194,-247495.179,
28.304,-54840.81027,-247424.1792,
28.305,-52978.20568,-247355.9332,
28.306,-51094.27032,-247290.1859,
28.307,-49188.9044,-247226.5358,
28.308,-47262.1858,-247164.4928,
28.309,-45314.38778,-247103.5473,
28.31,-43345.97064,-247043.2392,
28.311,-41357.54895,-246983.2191,
28.312,-39349.83956,-246923.2938,
28.313,-37323.59711,-246863.4496,
28.314,-35279.5465,-246803.8513,
28.315,-33218.32098,-246744.818,
28.316,-31140.41351,-246686.779,
28.317,-29046.14872,-246630.2157,
28.318,-26935.67689,-246575.5992,
28.319,-24808.99181,-246523.3292,
28.32,-22665.96865,-246473.6854,
28.321,-20506.41654,-246426.7947,
28.322,-18330.13893,-246382.6196,
28.323,-16136.99303,-246340.9693,
28.324,-13926.94093,-246301.5297,
28.325,-11700.08568,-246263.9096,
28.326,-9456.68783,-246227.6956,
28.327,-7197.161019,-246192.5092,
28.328,-4922.047269,-246158.0566,
28.329,-2631.976772,-246124.1674,
28.33,-327.6160404,-246090.8156,
28.331,1990.387282,-246058.121,
28.332,4321.454978,-246026.3309,
28.333,6665.119043,-245995.786,
28.334,9021.046884,-245966.8745,
28.335,11389.04774,-245939.9809,
28.336,13769.06052,-245915.4367,
28.337,16161.12461,-245893.479,
28.338,18565.33817,-245874.2231,
28.339,20981.80979,-245857.6511,
28.34,23410.60978,-245843.6186,
28.341,25851.72778,-245831.8783,
28.342,28305.042,-245822.1157,
28.343,30770.30391,-245813.9938,
28.344,33247.13992,-245807.1987,
28.345,35735.06977,-245801.4818,
28.346,38233.53823,-245796.6916,
28.347,40741.95628,-245792.7924,
28.348,43259.74528,-245789.8673,
28.349,45786.37933,-245788.1046,
28.35,48321.41915,-245787.7717,
28.351,50864.53398,-245789.178,
28.352,53415.50862,-245792.6344,
28.353,55974.23508,-245798.4124,
28.354,58540.69035,-245806.7097,
28.355,61114.90351,-245817.6269,
28.356,63696.9168,-245831.1566,
28.357,66286.7459,-245847.1876,
28.358,68884.34487,-245865.5226,
28.359,71489.58,-245885.9066,
28.36,74102.21586,-245908.062,
28.361,76721.9153,-245931.7267,
28.362,79348.2527,-245956.6876,
28.363,81980.73918,-245982.8087,
28.364,84618.85467,-246010.0463,
28.365,87262.0842,-246038.4533,
28.366,89909.95235,-246068.1695,
28.367,92562.0518,-246099.4012,
28.368,95218.06218,-246132.3919,
28.369,97877.75726,-246167.3895,
28.37,100540.9994,-246204.6132,
28.371,103207.7227,-246244.2245,
28.372,105877.907,-246286.3076,
28.373,108551.547,-246330.8595,
28.374,111228.6195,-246377.792,
28.375,113909.0549,-246426.9451,
28.376,116592.714,-246478.1092,
28.377,119279.3772,-246531.0534,
28.378,121968.7416,-246585.5562,
28.379,124660.4318,-246641.4331,
28.38,127354.0188,-246698.5601,
28.381,130049.0457,-246756.8872,
28.382,132745.0569,-246816.4425,
28.383,135441.6266,-246877.3262,
28.384,138138.3824,-246939.6936,
28.385,140835.0215,-247003.7333,
28.386,143531.3178,-247069.6398,
28.387,146227.1184,-247137.5867,
28.388,148922.3308,-247207.7033,
28.389,151616.9027,-247280.0571,
28.39,154310.7972,-247354.6451,
28.391,157003.9659,-247431.3948,
28.392,159696.3256,-247510.174,
28.393,162387.7392,-247590.8081,
28.394,165078.0049,-247673.1026,
28.395,167766.854,-247756.8681,
28.396,170453.958,-247841.9434,
28.397,173138.9434,-247928.214,
28.398,175821.4121,-248015.6251,
28.399,178500.965,-248104.1852,
28.4,181177.2252,-248193.9616,
28.401,183855.1302,-248285.1545,
28.402,186539.4779,-248377.6708,
28.403,189229.6364,-248471.2723,
28.404,191924.918,-248565.8701,
28.405,194624.6368,-248661.5321,
28.406,197328.1658,-248758.4698,
28.407,200034.9841,-248857.0057,
28.408,202744.7096,-248957.5272,
28.409,205457.1124,-249060.4333,
28.41,208172.1077,-249166.0807,
28.411,210889.7304,-249274.7362,
28.412,213610.0942,-249386.5434,
28.413,216333.3413,-249501.5048,
28.414,219059.5903,-249619.4844,
28.415,221788.8874,-249740.2275,
28.416,224521.1701,-249863.3956,
28.417,227256.2444,-249988.6124,
28.418,229993.7814,-250115.5125,
28.419,232733.3314,-250243.7883,
28.42,235474.3533,-250373.2272,
28.421,238216.2562,-250503.7363,
28.422,240958.4463,-250635.3498,
28.423,243700.3728,-250768.2197,
28.424,246441.5682,-250902.5913,
28.425,249181.6754,-251038.7668,
28.426,251920.4607,-251177.062,
28.427,254657.8103,-251317.7622,
28.428,257393.7105,-251461.0839,
28.429,260128.216,-251607.1452,
28.43,262861.4099,-251755.9509,
28.431,265593.3609,-251907.3925,
28.432,268324.0837,-252061.2628,
28.433,271053.5078,-252217.2837,
28.434,273781.4581,-252375.1423,
28.435,276507.65,-252534.5305,
28.436,279231.6997,-252695.1833,
