time,p:1,q :1,timeStamp
3.775,-254250.7994,-233102.0109,
3.776,-254528.5379,-233109.0544,
3.777,-254800.6569,-233109.7684,
3.778,-255069.5778,-233104.121,
3.779,-255337.5283,-233092.9305,
3.78,-255606.2521,-233077.7371,
3.781,-255876.79,-233060.5814,
3.782,-256149.3586,-233043.7231,
3.783,-256423.3409,-233029.3375,
3.784,-256697.3871,-233019.2301,
3.785,-256969.6094,-233014.6075,
3.786,-257237.8438,-233015.9323,
3.787,-257499.9408,-233022.8798,
3.788,-257754.0487,-233034.3998,
3.789,-257998.8493,-233048.8725,
3.79,-258233.7187,-233064.3351,
3.791,-258458.7923,-233078.7491,
3.792,-258674.9277,-233090.2708,
3.793,-258883.5741,-233097.4889,
3.794,-259086.5665,-233099.6002,
3.795,-259285.8737,-233096.5005,
3.796,-259483.3355,-233088.7808,
3.797,-259680.423,-233077.6326,
3.798,-259878.0534,-233064.6757,
3.799,-260076.4823,-233051.7339,
3.8,-260275.2862,-233040.5892,
3.801,-260472.1015,-233032.6681,
3.802,-260664.1673,-233028.8474,
3.803,-260849.8641,-233029.4762,
3.804,-261027.584,-233034.3092,
3.805,-261195.9434,-233042.553,
3.806,-261353.9623,-233052.9838,
3.807,-261501.1844,-233064.1191,
3.808,-261637.7272,-233074.4185,
3.809,-261764.2539,-233082.4884,
3.81,-261881.8745,-233087.2617,
3.811,-261991.9906,-233088.1303,
3.812,-262096.1055,-233085.0138,
3.813,-262195.6252,-233078.3569,
3.814,-262291.6779,-233069.0579,
3.815,-262384.9737,-233058.3386,
3.816,-262475.7235,-233047.5752,
3.817,-262563.6255,-233038.113,
3.818,-262647.9201,-233031.0887,
3.819,-262727.5031,-233027.286,
3.82,-262801.0826,-233027.0401,
3.821,-262867.3563,-233030.2044,
3.822,-262925.186,-233036.1807,
3.823,-262973.7467,-233044.0094,
3.824,-263012.6301,-233052.504,
3.825,-263041.8917,-233060.4132,
3.826,-263062.0343,-233066.5871,
3.827,-263073.9346,-233070.1259,
3.828,-263078.7207,-233070.4927,
3.829,-263077.6208,-233067.5749,
3.83,-263071.8016,-233061.6885,
3.831,-263062.2192,-233053.5261,
3.832,-263049.5011,-233044.0559,
3.833,-263033.8749,-233034.3872,
3.834,-263015.1512,-233025.6205,
3.835,-262992.7622,-233018.7022,
3.836,-262965.8487,-233014.3034,
3.837,-262933.3847,-233012.7381,
3.838,-262894.3197,-233013.9299,
3.839,-262847.7215,-233017.4313,
3.84,-262792.9002,-233022.4919,
3.841,-262729.4967,-233028.1644,
3.842,-262657.5258,-233033.4338,
3.843,-262577.3693,-233037.3532,
3.844,-262489.7199,-233039.1665,
3.845,-262395.4868,-233038.4035,
3.846,-262295.6744,-233034.9349,
3.847,-262191.2511,-233028.9806,
3.848,-262083.0271,-233021.0724,
3.849,-261971.5547,-233011.976,
3.85,-261857.0668,-233002.5841,
3.851,-261739.4572,-232993.7958,
3.852,-261618.3078,-232986.3972,
3.853,-261492.955,-232980.9609,
3.854,-261362.5877,-232977.775,
3.855,-261226.3625,-232976.8124,
3.856,-261083.5196,-232977.7415,
3.857,-260933.4859,-232979.9772,
3.858,-260775.95,-232982.7646,
3.859,-260610.9021,-232985.282,
3.86,-260438.632,-232986.7511,
3.861,-260259.6884,-232986.5385,
3.862,-260074.8053,-232984.2355,
3.863,-259884.8045,-232979.7065,
3.864,-259690.4909,-232973.1003,
3.865,-259492.5507,-232964.8235,
3.866,-259291.469,-232955.4802,
3.867,-259087.4754,-232945.7881,
3.868,-258880.5248,-232936.4802,
3.869,-258670.3153,-232928.2086,
3.87,-258456.3386,-232921.4595,
3.871,-258237.9575,-232916.4939,
3.872,-258014.4979,-232913.3178,
3.873,-257785.3437,-232911.6882,
3.874,-257550.0218,-232911.1507,
3.875,-257308.2661,-232911.1047,
3.876,-257060.0527,-232910.8863,
3.877,-256805.6025,-232909.8569,
3.878,-256545.3513,-232907.4874,
3.879,-256279.8923,-232903.4246,
3.88,-256009.8993,-232897.5342,
3.881,-255736.0416,-232889.9128,
3.882,-255458.9005,-232880.8694,
3.883,-255178.901,-232870.8799,
3.884,-254896.2641,-232860.52,
3.885,-254610.9886,-232850.3869,
3.886,-254322.8621,-232841.02,
3.887,-254031.4992,-232832.8313,
3.888,-253736.4025,-232826.0537,
3.889,-253437.0362,-232820.7154,
3.89,-253132.9034,-232816.6404,
3.891,-252823.6162,-232813.4771,
3.892,-252508.9498,-232810.7489,
3.893,-252188.8738,-232807.92,
3.894,-251863.5574,-232804.4677,
3.895,-251533.3477,-232799.9508,
3.896,-251198.7251,-232794.0661,
3.897,-250860.243,-232786.685,
3.898,-250518.4583,-232777.866,
3.899,-250173.8639,-232767.843,
3.9,-249826.8308,-232756.9898,
3.901,-249476.4496,-232745.7025,
3.902,-249121.6797,-232734.3342,
3.903,-248762.4743,-232723.2511,
3.904,-248398.663,-232712.7582,
3.905,-248029.9847,-232703.0612,
3.906,-247656.1308,-232694.2409,
3.907,-247276.7945,-232686.2463,
3.908,-246891.7179,-232678.9043,
3.909,-246500.7321,-232671.9456,
3.91,-246103.7841,-232665.0423,
3.911,-245700.9486,-232657.8532,
3.912,-245292.4215,-232650.0687,
3.913,-244878.499,-232641.4511,
3.914,-244459.5428,-232631.8643,
3.915,-244035.9383,-232621.2891,
3.916,-243608.0504,-232609.8234,
3.917,-243176.1829,-232597.6661,
3.918,-242740.5477,-232585.0888,
3.919,-242301.246,-232572.3979,
3.92,-241858.2651,-232559.894,
3.921,-241411.4904,-232547.8317,
3.922,-240960.7299,-232536.388,
3.923,-240505.7495,-232525.6403,
3.924,-240046.3116,-232515.5592,
3.925,-239582.2145,-232506.0146,
3.926,-239113.3255,-232496.7957,
3.927,-238639.6038,-232487.6406,
3.928,-238161.1118,-232478.2726,
3.929,-237678.0114,-232468.4368,
3.93,-237190.548,-232457.9332,
3.931,-236699.0235,-232446.6422,
3.932,-236203.763,-232434.5385,
3.933,-235705.0783,-232421.6918,
3.934,-235203.2356,-232408.2559,
3.935,-234698.4282,-232394.4465,
3.936,-234190.7611,-232380.5108,
3.937,-233680.2463,-232366.6948,
3.938,-233166.8117,-232353.2108,
3.939,-232650.3199,-232340.2104,
3.94,-232130.5957,-232327.7659,
3.941,-231607.4578,-232315.8628,
3.942,-231080.7503,-232304.4045,
3.943,-230550.3708,-232293.2262,
3.944,-230016.2897,-232282.1193,
3.945,-229478.5606,-232270.8595,
3.946,-228937.3183,-232259.2373,
3.947,-228392.7673,-232247.085,
3.948,-227845.1605,-232234.2984,
3.949,-227294.7726,-232220.8487,
3.95,-226741.8707,-232206.7847,
3.951,-226186.6873,-232192.2249,
3.952,-225629.3982,-232177.34,
3.953,-225070.1079,-232162.3291,
3.954,-224508.8459,-232147.3934,
3.955,-223945.572,-232132.7093,
3.956,-223380.1909,-232118.406,
3.957,-222812.574,-232104.5497,
3.958,-222242.5847,-232091.1365,
3.959,-221670.1046,-232078.0949,
3.96,-221095.0559,-232065.2968,
3.961,-220517.4187,-232052.5761,
3.962,-219937.2398,-232039.7514,
3.963,-219354.6325,-232026.6505,
3.964,-218769.7678,-232013.1334,
3.965,-218182.8581,-231999.1095,
3.966,-217594.1357,-231984.5489,
3.967,-217003.8295,-231969.4848,
3.968,-216412.1422,-231954.0079,
3.969,-215819.2324,-231938.253,
3.97,-215225.2017,-231922.3804,
3.971,-214630.0907,-231906.554,
3.972,-214033.8824,-231890.92,
3.973,-213436.5138,-231875.5883,
3.974,-212837.8924,-231860.6183,
3.975,-212237.9172,-231846.0133,
3.976,-211636.4991,-231831.721,
3.977,-211033.5805,-231817.6419,
3.978,-210429.1492,-231803.644,
3.979,-209823.2466,-231789.5807,
3.98,-209215.9682,-231775.3108,
3.981,-208607.4574,-231760.7174,
3.982,-207997.8925,-231745.7223,
3.983,-207387.4703,-231730.2959,
3.984,-206776.3864,-231714.4598,
3.985,-206164.8173,-231698.2831,
3.986,-205552.9046,-231681.8718,
3.987,-204940.7448,-231665.3545,
3.988,-204328.3848,-231648.8647,
3.989,-203715.8242,-231632.5234,
3.99,-203103.0239,-231616.4232,
3.991,-202489.919,-231600.6173,
3.992,-201876.4358,-231585.1132,
3.993,-201262.5086,-231569.8732,
3.994,-200648.0953,-231554.8202,
3.995,-200033.1895,-231539.8494,
3.996,-199417.8278,-231524.8425,
3.997,-198802.0909,-231509.6839,
3.998,-198186.0988,-231494.2761,
3.999,-197570.0013,-231478.5518,
4,-196953.9644,-231462.4827,
4.001,-196336.8239,-231446.0167,
4.002,-195717.4584,-231429.0601,
4.003,-195096.1077,-231411.6016,
4.004,-194473.0012,-231393.6925,
4.005,-193848.3358,-231375.4393,
4.006,-193222.2592,-231356.988,
4.007,-192594.8596,-231338.5041,
4.008,-191966.1635,-231320.1504,
4.009,-191336.1418,-231302.0656,
4.01,-190704.723,-231284.3467,
4.011,-190071.8119,-231267.0373,
4.012,-189437.3107,-231250.1236,
4.013,-188801.1397,-231233.5369,
4.014,-188163.2558,-231217.1649,
4.015,-187523.665,-231200.8673,
4.016,-186882.4284,-231184.495,
4.017,-186239.661,-231167.9102,
4.018,-185595.5229,-231151.0045,
4.019,-184950.2052,-231133.7121,
4.02,-184303.9117,-231116.0183,
4.021,-183656.8399,-231097.9594,
4.022,-183009.1627,-231079.6177,
4.023,-182361.0144,-231061.1085,
4.024,-181712.4812,-231042.5654,
4.025,-181063.5993,-231024.1212,
4.026,-180414.3588,-231005.8912,
4.027,-179764.7142,-230987.9582,
4.028,-179114.5986,-230970.3624,
4.029,-178463.941,-230953.0975,
4.03,-177812.6833,-230936.1122,
4.031,-177160.7957,-230919.3188,
4.032,-176508.2868,-230902.605,
4.033,-175855.2101,-230885.8501,
4.034,-175201.6625,-230868.9404,
4.035,-174547.7787,-230851.785,
4.036,-173893.7199,-230834.3263,
4.037,-173239.659,-230816.5478,
4.038,-172585.7654,-230798.4746,
4.039,-171932.1902,-230780.1696,
4.04,-171279.0537,-230761.724,
4.041,-170626.4381,-230743.245,
4.042,-169974.3847,-230724.8409,
4.043,-169322.8969,-230706.6071,
4.044,-168671.9477,-230688.6141,
4.045,-168021.4916,-230670.8981,
4.046,-167371.478,-230653.458,
4.047,-166721.8651,-230636.2559,
4.048,-166072.6327,-230619.223,
4.049,-165423.7912,-230602.27,
4.05,-164775.3866,-230585.2988,
4.051,-164127.5005,-230568.2161,
4.052,-163480.2459,-230550.9455,
4.053,-162833.758,-230533.4369,
4.054,-162188.183,-230515.6732,
4.055,-161543.6653,-230497.6711,
4.056,-160900.3358,-230479.4782,
4.057,-160258.3012,-230461.1666,
4.058,-159617.6376,-230442.8219,
4.059,-158978.3879,-230424.5323,
4.06,-158340.5638,-230406.3767,
4.061,-157704.1514,-230388.4145,
4.062,-157069.1203,-230370.6781,
4.063,-156435.4349,-230353.1698,
4.064,-155803.0655,-230335.8615,
4.065,-155171.9986,-230318.6998,
4.066,-154542.2446,-230301.6134,
4.067,-153913.8428,-230284.5229,
4.068,-153286.8612,-230267.3516,
4.069,-152661.3937,-230250.0354,
4.07,-152037.5529,-230232.5312,
4.071,-151415.4616,-230214.8217,
4.072,-150795.2419,-230196.9175,
4.073,-150177.006,-230178.8546,
4.074,-149560.8469,-230160.6893,
4.075,-148946.8336,-230142.4903,
4.076,-148335.0077,-230124.329,
4.077,-147725.3852,-230106.2704,
4.078,-147117.9606,-230088.3645,
4.079,-146512.7142,-230070.64,
4.08,-145909.6206,-230053.1011,
4.081,-145308.6585,-230035.7274,
4.082,-144709.8185,-230018.4774,
4.083,-144113.11,-230001.2944,
4.084,-143518.5655,-229984.114,
4.085,-142926.2408,-229966.8734,
4.086,-142336.2128,-229949.5188,
4.087,-141748.5745,-229932.0132,
4.088,-141163.4277,-229914.3399,
4.089,-140580.8744,-229896.5051,
4.09,-140001.0094,-229878.5356,
4.091,-139423.9127,-229860.4754,
4.092,-138849.6446,-229842.3794,
4.093,-138278.2437,-229824.3054,
4.094,-137709.7272,-229806.3068,
4.095,-137144.0944,-229788.4254,
4.096,-136581.3322,-229770.6865,
4.097,-136021.422,-229753.0955,
4.098,-135464.3476,-229735.6377,
4.099,-134910.1016,-229718.281,
4.1,-134358.6915,-229700.9802,
4.101,-133796.3044,-229683.1549,
4.102,-133209.7262,-229663.3817,
4.103,-132600.1896,-229640.619,
4.104,-131969.2144,-229614.2874,
4.105,-131318.4178,-229584.3353,
4.106,-130649.3163,-229551.2326,
4.107,-129963.1467,-229515.8967,
4.108,-129260.7277,-229479.5604,
4.109,-128542.3804,-229443.6021,
4.11,-127807.9164,-229409.3605,
4.111,-127056.694,-229377.9593,
4.112,-126287.7324,-229350.1647,
4.113,-125499.8681,-229326.2927,
4.114,-124691.9322,-229306.1792,
4.115,-123862.9236,-229289.2137,
4.116,-123012.1567,-229274.4303,
4.117,-122139.3631,-229260.6451,
4.118,-121244.7371,-229246.6174,
4.119,-120328.9185,-229231.2155,
4.12,-119392.917,-229213.5638,
4.121,-118437.9906,-229193.1525,
4.122,-117465.4933,-229169.8965,
4.123,-116476.715,-229144.1372,
4.124,-115472.7332,-229116.587,
4.125,-114454.2963,-229088.2274,
4.126,-113421.7541,-229060.1735,
4.127,-112375.0416,-229033.5241,
4.128,-111313.7188,-229009.2177,
4.129,-110237.0587,-228987.9133,
4.13,-109144.1714,-228969.9109,
4.131,-108034.1465,-228955.1212,
4.132,-106906.195,-228943.0873,
4.133,-105759.772,-228933.055,
4.134,-104594.6639,-228924.0797,
4.135,-103411.0304,-228915.1567,
4.136,-102209.396,-228905.3559,
4.137,-100990.5937,-228893.943,
4.138,-99755.66985,-228880.473,
4.139,-98505.76265,-228864.8421,
4.14,-97241.97214,-228847.294,
4.141,-95965.23813,-228828.3803,
4.142,-94676.24237,-228808.8806,
4.143,-93375.34731,-228789.6954,
4.144,-92062.57838,-228771.7243,
4.145,-90737.65136,-228755.749,
4.146,-89400.03991,-228742.3332,
4.147,-88049.0735,-228731.7542,
4.148,-86684.05206,-228723.9746,
4.149,-85304.36176,-228718.655,
4.15,-83909.57674,-228715.2073,
4.151,-82499.53361,-228712.8788,
4.152,-81074.36958,-228710.8565,
4.153,-79634.52011,-228708.3765,
4.154,-78180.6773,-228704.8244,
4.155,-76713.71553,-228699.8134,
4.156,-75234.59492,-228693.2308,
4.157,-73744.25584,-228685.2469,
4.158,-72243.51864,-228676.286,
4.159,-70733.00174,-228666.9659,
4.16,-69213.06829,-228658.0114,
4.161,-67683.80789,-228650.1575,
4.162,-66145.05489,-228644.0528,
4.163,-64596.43985,-228640.1764,
4.164,-63037.46678,-228638.7797,
4.165,-61467.60514,-228639.8595,
4.166,-59886.38424,-228643.1654,
4.167,-58293.47749,-228648.2391,
4.168,-56688.76554,-228654.4811,
4.169,-55072.37077,-228661.2333,
4.17,-53444.65884,-228667.8686,
4.171,-51806.20835,-228673.8731,
4.172,-50157.75306,-228678.9119,
4.173,-48500.10507,-228682.8694,
4.174,-46834.06957,-228685.8603,
4.175,-45160.36259,-228688.209,
4.176,-43479.54248,-228690.4024,
4.177,-41791.96387,-228693.0224,
4.178,-40097.75961,-228696.6673,
4.179,-38396.85242,-228701.8728,
4.18,-36688.99394,-228709.0438,
4.181,-34973.82542,-228718.4039,
4.182,-33250.95152,-228729.9715,
4.183,-31520.01698,-228743.5624,
4.184,-29780.77645,-228758.8196,
4.185,-28033.14773,-228775.265,
4.186,-26277.24254,-228792.3659,
4.187,-24513.37072,-228809.6068,
4.188,-22742.01833,-228826.5578,
4.189,-20963.8029,-228842.9291,
4.19,-19179.41251,-228858.6065,
4.191,-17389.53699,-228873.6627,
4.192,-15594.80046,-228888.3428,
4.193,-13795.7043,-228903.0289,
4.194,-11992.5875,-228918.1858,
4.195,-10185.60945,-228934.2986,
4.196,-8374.756806,-228951.8079,
4.197,-6559.872901,-228971.0529,
4.198,-4740.705303,-228992.2298,
4.199,-2916.964889,-229015.369,
4.2,-1088.388066,-229040.3353,
4.201,754.5160868,-229066.7092,
4.202,2620.739543,-229093.4021,
4.203,4509.415487,-229119.3087,
4.204,6419.322967,-229143.629,
4.205,8349.024422,-229165.9679,
4.206,10297.02835,-229186.3791,
4.207,12261.95504,-229205.349,
4.208,14242.68347,-229223.7232,
4.209,16238.46041,-229242.5876,
4.21,18248.95831,-229263.1213,
4.211,20274.27555,-229286.4398,
4.212,22314.88045,-229313.4508,
4.213,24371.50773,-229344.7412,
4.214,26445.02234,-229380.5087,
4.215,28536.26926,-229420.5465,
4.216,30645.92964,-229464.2821,
4.217,32774.40181,-229510.863,
4.218,34921.72255,-229559.2772,
4.219,37087.53784,-229608.4924,
4.22,39271.12577,-229657.594,
4.221,41471.46744,-229705.9039,
4.222,43687.35522,-229753.0662,
4.223,45917.52317,-229799.0871,
4.224,48160.7821,-229844.327,
4.225,50416.14101,-229889.4452,
4.226,52682.89955,-229935.3071,
4.227,54960.69981,-229982.8662,
4.228,57249.53167,-230033.0369,
4.229,59549.69215,-230086.5764,
4.23,61861.70519,-230143.9892,
4.231,64186.21342,-230205.468,
4.232,66523.85693,-230270.8767,
4.233,68875.15527,-230339.7773,
4.234,71240.40817,-230411.4963,
4.235,73619.62773,-230485.2199,
4.236,76012.51009,-230560.1058,
4.237,78418.44953,-230635.3961,
4.238,80836.59199,-230710.5157,
4.239,83265.92008,-230785.1452,
4.24,85705.35755,-230859.2569,
4.241,88153.87902,-230933.1126,
4.242,90610.61034,-231007.2225,
4.243,93074.90662,-231082.2721,
4.244,95546.39806,-231159.0289,
4.245,98024.99854,-231238.2386,
4.246,100510.8765,-231320.5286,
4.247,103004.3931,-231406.3277,
4.248,105506.0164,-231495.8154,
4.249,108016.2234,-231588.9041,
4.25,110535.4038,-231685.258,
4.251,113063.7772,-231784.3429,
4.252,115601.3348,-231885.5027,
4.253,118147.813,-231988.0483,
4.254,120702.701,-232091.3502,
4.255,123265.2811,-232194.9196,
4.256,125834.6949,-232298.4699,
4.257,128410.0272,-232401.9496,
4.258,130990.3948,-232505.5432,
4.259,133575.0294,-232609.641,
4.26,136163.3431,-232714.7825,
4.261,138754.969,-232821.5813,
4.262,141349.7711,-232930.642,
4.263,143947.824,-233042.4804,
4.264,146549.3657,-233157.4569,
4.265,149154.7293,-233275.7328,
4.266,151764.2646,-233397.2527,
4.267,154378.259,-233521.7571,
4.268,156996.8689,-233648.8207,
4.269,159620.07,-233777.9123,
4.27,162247.6328,-233908.4662,
4.271,164879.1261,-234039.9576,
4.272,167513.9463,-234171.9697,
4.273,170151.3699,-234304.2454,
4.274,172790.6196,-234436.7165,
4.275,175430.9372,-234569.5071,
4.276,178071.6509,-234702.9116,
4.277,180712.2308,-234837.3506,
4.278,183352.324,-234973.3111,
4.279,185991.7658,-235111.2798,
4.28,188630.5654,-235251.6773,
4.281,191268.8702,-235394.8031,
4.282,193906.9114,-235540.7975,
4.283,196544.9414,-235689.6258,
4.284,199183.1692,-235841.0856,
4.285,201821.7036,-235994.8362,
4.286,204460.5107,-236150.4452,
4.287,207099.3918,-236307.4466,
4.288,209737.9838,-236465.401,
4.289,212375.7807,-236623.9517,
4.29,215012.1744,-236782.8681,
4.291,217646.5078,-236942.0707,
4.292,220278.1328,-237101.637,
4.293,222906.4665,-237261.7846,
4.294,225531.0374,-237422.8381,
4.295,228151.5156,-237585.1808,
4.296,230767.7241,-237749.2014,
4.297,233379.6298,-237915.2399,
4.298,235987.3156,-238083.5423,
4.299,238590.9386,-238254.2276,
4.3,241190.6788,-238427.2737,
4.301,243802.1461,-238602.9286,
4.302,246440.3135,-238780.3742,
4.303,249103.9416,-238958.1069,
4.304,251791.3104,-239135.0693,
4.305,254500.415,-239310.781,
4.306,257229.1936,-239485.3894,
4.307,259975.7585,-239659.6366,
4.308,262738.5972,-239834.7484,
4.309,265516.7201,-240012.2623,
4.31,268309.7351,-240193.8182,
4.311,271117.8416,-240380.941,
4.312,273941.7464,-240574.843,
4.313,276782.5152,-240776.273,
4.314,279641.3797,-240985.4297,
4.315,282519.5277,-241201.9499,
4.316,285417.9043,-241424.9713,
4.317,288337.0495,-241653.2593,
4.318,291276.9933,-241885.3802,
4.319,294237.2204,-242119.8958,
4.32,297216.708,-242355.5546,
4.321,300214.0294,-242591.453,
4.322,303227.5082,-242827.147,
4.323,306255.402,-243062.7001,
4.324,309296.0897,-243298.6633,
4.325,312348.2395,-243535.9911,
4.326,315410.9331,-243775.9057,
4.327,318483.7338,-244019.7299,
4.328,321566.6881,-244268.7101,
4.329,324660.265,-244523.8538,
4.33,327765.2397,-244785.8024,
4.331,330882.5407,-245054.7557,
4.332,334013.08,-245330.4559,
4.333,337157.5896,-245612.2329,
4.334,340316.4859,-245899.1023,
4.335,343489.7791,-246189.9032,
4.336,346677.0383,-246483.455,
4.337,349877.4153,-246778.7132,
4.338,353089.7238,-247074.9041,
4.339,356312.5605,-247371.6192,
4.34,359544.452,-247668.8599,
4.341,362784.0084,-247967.0264,
4.342,366030.0606,-248266.8545,
4.343,369281.7669,-248569.3091,
4.344,372538.6727,-248875.4506,
4.345,375800.7183,-249186.2911,
4.346,379068.1944,-249502.6608,
4.347,382341.6529,-249825.1018,
4.348,385621.7845,-250153.8017,
4.349,388909.2823,-250488.5763,
4.35,392204.7079,-250828.9014,
4.351,395508.3779,-251173.9883,
4.352,398820.2859,-251522.8932,
4.353,402140.0695,-251874.6431,
4.354,405467.024,-252228.3636,
4.355,408800.1627,-252583.3898,
4.356,412138.311,-252939.3468,
4.357,415480.2253,-253296.19,
4.358,418824.7163,-253654.2007,
4.359,422170.7637,-254013.9389,
4.36,425517.6051,-254376.1597,
4.361,428864.7894,-254741.7067,
4.362,432212.1875,-255111.3956,
4.363,435559.961,-255485.9044,
4.364,438908.4926,-255865.6847,
4.365,442258.2905,-256250.9042,
4.366,445609.8773,-256641.4289,
4.367,448963.6806,-257036.8449,
4.368,452319.9391,-257436.5165,
4.369,455678.6356,-257839.6724,
4.37,459039.4656,-258245.5075,
4.371,462401.845,-258653.2866,
4.372,465764.9546,-259062.4361,
4.373,469127.8142,-259472.6124,
4.374,472489.3772,-259883.7377,
4.375,475848.6311,-260296.0002,
4.376,479204.6915,-260709.8189,
4.377,482556.8771,-261125.7785,
4.378,485904.7565,-261544.5444,
4.379,489248.1608,-261966.7686,
4.38,492587.1616,-262392.9994,
4.381,495922.0177,-262823.6077,
4.382,499253.0996,-263258.7379,
4.383,502580.7998,-263698.2894,
4.384,505905.4441,-264141.9319,
4.385,509227.2126,-264589.1493,
4.386,512546.0836,-265039.3083,
4.387,515861.8043,-265491.7397,
4.388,519173.8935,-265945.8228,
4.389,522481.675,-266401.0612,
4.39,525784.3353,-266857.1404,
4.391,529080.9986,-267313.9599,
4.392,532370.8087,-267771.6356,
4.393,535653.0063,-268230.4746,
4.394,538926.9917,-268690.9243,
4.395,542192.3654,-269153.5044,
4.396,545448.9416,-269618.7314,
4.397,548696.7335,-270087.045,
4.398,551935.9122,-270558.7457,
4.399,555166.7474,-271033.9535,
4.4,558389.5353,-271512.5904,
4.401,561607.1519,-271994.603,
4.402,564822.2788,-272479.6184,
4.403,568034.7058,-272966.9101,
4.404,571243.9723,-273455.7938,
4.405,574449.3985,-273945.712,
4.406,577650.146,-274436.2986,
4.407,580845.2972,-274927.4181,
4.408,584033.9447,-275419.1718,
4.409,587215.2758,-275911.8735,
4.41,590388.6441,-276405.9976,
4.411,593553.6168,-276902.1066,
4.412,596709.9932,-277400.7694,
4.413,599857.7925,-277902.4798,
4.414,602997.2129,-278407.5882,
4.415,606128.5685,-278916.2522,
4.416,609252.2123,-279428.4149,
4.417,612368.4571,-279943.8117,
4.418,615477.5025,-280462.0044,
4.419,618579.3801,-280982.437,
4.42,621673.9219,-281504.5057,
4.421,624760.7557,-282027.6342,
4.422,627839.3285,-282551.3422,
4.423,630908.9531,-283075.3006,
4.424,633968.8711,-283599.3647,
4.425,637018.325,-284123.5827,
4.426,640056.6276,-284648.178,
4.427,643083.2217,-285173.5088,
4.428,646097.7207,-285700.0114,
4.429,649099.9262,-286228.1338,
4.43,652089.8209,-286758.2697,
4.431,655067.538,-287290.7013,
4.432,658033.3112,-287825.5579,
4.433,660987.4134,-288362.7957,
4.434,663930.0925,-288902.2016,
4.435,666861.5109,-289443.4177,
4.436,669781.6995,-289985.986,
4.437,672690.5296,-290529.4041,
4.438,675587.7069,-291073.1856,
4.439,678472.788,-291616.9171,
4.44,681345.2164,-292160.3039,
4.441,684204.3724,-292703.1992,
4.442,687049.6313,-293245.6126,
4.443,689880.42,-293787.698,
4.444,692696.2666,-294329.7227,
4.445,695496.8354,-294872.0224,
4.446,698281.9431,-295414.9478,
4.447,701051.5557,-295958.8109,
4.448,703805.7647,-296503.8376,
4.449,706544.749,-297050.1326,
4.45,709268.7255,-297597.6618,
4.451,711977.8966,-298146.2522,
4.452,714672.4011,-298695.6116,
4.453,717352.275,-299245.3624,
4.454,720017.4271,-299795.0864,
4.455,722667.6322,-300344.3737,
4.456,725302.5425,-300892.8693,
4.457,727921.715,-301440.3116,
4.458,730524.6513,-301986.5568,
4.459,733110.8442,-302531.5884,
4.46,735679.8241,-303075.5084,
4.461,738231.1999,-303618.5143,
4.462,740764.689,-304160.8627,
4.463,743280.1324,-304702.8272,
4.464,745777.4935,-305244.6545,
4.465,748256.8407,-305786.5251,
4.466,750718.3174,-306328.524,
4.467,753162.1033,-306870.6245,
4.468,755588.371,-307412.6869,
4.469,757997.2462,-307954.473,
4.47,760388.7748,-308495.6723,
4.471,762762.9013,-309035.9379,
4.472,765119.4621,-309574.9255,
4.473,767458.1927,-310112.3321,
4.474,769778.7492,-310647.9276,
4.475,772080.7395,-311181.5764,
4.476,774363.7601,-311713.2457,
4.477,776627.4348,-312243.0004,
4.478,778871.4483,-312770.9851,
4.479,781095.5713,-313297.396,
4.48,783299.6747,-313822.4468,
4.481,785483.7295,-314346.3329,
4.482,787647.7944,-314869.1994,
4.483,789791.9927,-315391.1163,
4.484,791916.4806,-315912.0638,
4.485,794021.4133,-316431.9307,
4.486,796106.9114,-316950.5241,
4.487,798173.0337,-317467.5907,
4.488,800219.7586,-317982.8441,
4.489,802246.9773,-318495.9975,
4.49,804254.4985,-319006.7945,
4.491,806242.0644,-319515.0358,
4.492,808209.3755,-320020.5972,
4.493,810156.1201,-320523.4381,
4.494,812082.0058,-321023.5981,
4.495,813986.7869,-321521.1833,
4.496,815870.2863,-322016.3445,
4.497,817732.4077,-322509.2498,
4.498,819573.1366,-323000.0557,
4.499,821392.5319,-323488.8805,
4.5,823190.7072,-323975.7835,
4.501,824970.4458,-324461.0912,
4.502,826734.4603,-324944.8835,
4.503,828482.694,-325426.7888,
4.504,830214.9708,-325906.4608,
4.505,831931.0114,-326383.6174,
4.506,833630.4624,-326858.0715,
4.507,835312.9357,-327329.7475,
4.508,836978.0505,-327798.6839,
4.509,838625.4747,-328265.0196,
4.51,840254.9585,-328728.9682,
4.511,841866.3568,-329190.7825,
4.512,843459.637,-329650.7155,
4.513,845034.873,-330108.9813,
4.514,846592.2246,-330565.7233,
4.515,848131.9068,-331020.9914,
4.516,849654.1524,-331474.7333,
4.517,851159.174,-331926.7984,
4.518,852647.1294,-332376.9554,
4.519,854118.0953,-332824.9201,
4.52,855572.0526,-333270.3891,
4.521,857008.8853,-333713.0757,
4.522,858428.3916,-334152.7424,
4.523,859830.3074,-334589.2268,
4.524,861214.3366,-335022.4562,
4.525,862580.1858,-335452.4506,
4.526,863927.5979,-335879.3133,
4.527,865256.3801,-336303.2107,
4.528,866566.4232,-336724.3446,
4.529,867857.7098,-337142.9202,
4.53,869130.3095,-337559.1145,
4.531,870384.3645,-337973.0499,
4.532,871620.0649,-338384.7747,
4.533,872837.6189,-338794.2544,
4.534,874037.2217,-339201.3746,
4.535,875219.0274,-339605.9537,
