time,p:1,timeStamp
38.582,805961.4248,
38.583,806380.7813,
38.584,806802.3695,
38.585,807226.1505,
38.586,807652.0818,
38.587,808080.1172,
38.588,808510.2066,
38.589,808942.2969,
38.59,809376.3331,
38.591,809812.2598,
38.592,810250.022,
38.593,810689.5669,
38.594,811130.8446,
38.595,811573.8087,
38.596,812018.4162,
38.597,812464.6274,
38.598,812912.4049,
38.599,813361.7128,
38.6,813812.515,
38.601,814266.7203,
38.602,814726.1822,
38.603,815190.7283,
38.604,815660.1299,
38.605,816134.126,
38.606,816612.4507,
38.607,817094.8602,
38.608,817581.1566,
38.609,818071.2053,
38.61,818564.943,
38.611,819062.3762,
38.612,819563.5711,
38.613,820068.6354,
38.614,820577.6946,
38.615,821090.8678,
38.616,821608.2435,
38.617,822129.8609,
38.618,822655.6981,
38.619,823185.668,
38.62,823719.6236,
38.621,824257.3709,
38.622,824798.6873,
38.623,825343.3436,
38.624,825891.1266,
38.625,826441.8585,
38.626,826995.4116,
38.627,827551.7154,
38.628,828110.7572,
38.629,828672.5735,
38.63,829237.2364,
38.631,829804.8351,
38.632,830375.4554,
38.633,830949.1605,
38.634,831525.9752,
38.635,832105.8754,
38.636,832688.7846,
38.637,833274.5767,
38.638,833863.0863,
38.639,834454.1231,
38.64,835047.4897,
38.641,835642.9996,
38.642,836240.4936,
38.643,836839.852,
38.644,837441.0017,
38.645,838043.9162,
38.646,838648.6105,
38.647,839255.1296,
38.648,839863.5344,
38.649,840473.8847,
38.65,841086.2239,
38.651,841700.5656,
38.652,842316.8844,
38.653,842935.1124,
38.654,843555.1415,
38.655,844176.8304,
38.656,844800.0164,
38.657,845424.5293,
38.658,846050.2066,
38.659,846676.9064,
38.66,847304.5185,
38.661,847932.9696,
38.662,848562.2249,
38.663,849192.2839,
38.664,849823.1717,
38.665,850454.9276,
38.666,851087.5919,
38.667,851721.1928,
38.668,852355.7355,
38.669,852991.1943,
38.67,853627.5093,
38.671,854264.5876,
38.672,854902.3086,
38.673,855540.5336,
38.674,856179.1164,
38.675,856817.9158,
38.676,857456.8067,
38.677,858095.6883,
38.678,858734.4903,
38.679,859373.1733,
38.68,860011.7264,
38.681,860650.1606,
38.682,861288.4996,
38.683,861926.7691,
38.684,862564.9864,
38.685,863203.1506,
38.686,863841.2371,
38.687,864479.1933,
38.688,865116.9398,
38.689,865754.3743,
38.69,866391.3789,
38.691,867027.8287,
38.692,867663.6021,
38.693,868298.5893,
38.694,868932.7003,
38.695,869565.8689,
38.696,870198.0546,
38.697,870829.2405,
38.698,871459.4279,
38.699,872088.6297,
38.7,872716.8613,
38.701,873340.9839,
38.702,873957.9283,
38.703,874567.879,
38.704,875171.0862,
38.705,875767.827,
38.706,876358.3658,
38.707,876942.9167,
38.708,877521.613,
38.709,878094.4896,
38.71,878661.4773,
38.711,879222.4124,
38.712,879777.0574,
38.713,880325.1323,
38.714,880866.3496,
38.715,881400.4504,
38.716,881927.2355,
38.717,882446.5883,
38.718,882958.4857,
38.719,883462.9974,
38.72,883960.2722,
38.721,884450.5149,
38.722,884933.956,
38.723,885410.8193,
38.724,885881.2908,
38.725,886345.4937,
38.726,886803.4723,
38.727,887255.1867,
38.728,887700.5192,
38.729,888139.29,
38.73,888571.2819,
38.731,888996.2686,
38.732,889414.0442,
38.733,889824.4485,
38.734,890227.3868,
38.735,890622.8399,
38.736,891010.8645,
38.737,891391.5829,
38.738,891765.1655,
38.739,892131.8062,
38.74,892491.6967,
38.741,892845.0005,
38.742,893191.8321,
38.743,893532.2434,
38.744,893866.218,
38.745,894193.6754,
38.746,894514.4833,
38.747,894828.4768,
38.748,895135.481,
38.749,895435.3349,
38.75,895727.9129,
38.751,896013.141,
38.752,896291.0061,
38.753,896561.5568,
38.754,896824.8964,
38.755,897081.169,
38.756,897330.5402,
38.757,897573.176,
38.758,897809.222,
38.759,898038.7856,
38.76,898261.9243,
38.761,898478.6406,
38.762,898688.8844,
38.763,898892.5622,
38.764,899089.5522,
38.765,899279.7226,
38.766,899462.9507,
38.767,899639.1411,
38.768,899808.2389,
38.769,899970.2379,
38.77,900125.1825,
38.771,900273.1625,
38.772,900414.302,
38.773,900548.7445,
38.774,900676.6357,
38.775,900798.1067,
38.776,900913.2589,
38.777,901022.1542,
38.778,901124.8101,
38.779,901221.201,
38.78,901311.2649,
38.781,901394.9158,
38.782,901472.0576,
38.783,901542.6002,
38.784,901606.4738,
38.785,901663.6409,
38.786,901714.103,
38.787,901757.9025,
38.788,901795.1195,
38.789,901825.8629,
38.79,901850.2591,
38.791,901868.4377,
38.792,901880.5179,
38.793,901886.5959,
38.794,901886.737,
38.795,901880.9702,
38.796,901869.2895,
38.797,901851.6588,
38.798,901828.021,
38.799,901798.3096,
38.8,901762.4619,
38.801,901690.0979,
38.802,901551.6465,
38.803,901349.0965,
38.804,901085.3184,
38.805,900763.6982,
38.806,900387.7127,
38.807,899960.5038,
38.808,899484.5069,
38.809,898961.1831,
38.81,898390.8853,
38.811,897772.8757,
38.812,897105.4854,
38.813,896386.3951,
38.814,895612.9934,
38.815,894782.7665,
38.816,893893.6656,
38.817,892944.404,
38.818,891934.6476,
38.819,890865.0747,
38.82,889737.3019,
38.821,888553.6879,
38.822,887317.0445,
38.823,886030.2957,
38.824,884696.1301,
38.825,883316.6933,
38.826,881893.3596,
38.827,880426.6115,
38.828,878916.04,
38.829,877360.4624,
38.83,875758.14,
38.831,874107.0641,
38.832,872405.2709,
38.833,870651.143,
38.834,868843.6582,
38.835,866982.5546,
38.836,865068.3912,
38.837,863102.4987,
38.838,861086.8298,
38.839,859023.7336,
38.84,856915.6809,
38.841,854764.9815,
38.842,852573.53,
38.843,850342.6119,
38.844,848072.7961,
38.845,845763.924,
38.846,843415.1953,
38.847,841025.337,
38.848,838592.8298,
38.849,836116.1629,
38.85,833594.0813,
38.851,831025.7932,
38.852,828411.1121,
38.853,825750.5157,
38.854,823045.1152,
38.855,820296.5439,
38.856,817506.7774,
38.857,814677.9155,
38.858,811811.9518,
38.859,808910.5636,
38.86,805974.9487,
38.861,803005.7297,
38.862,800002.937,
38.863,796966.0694,
38.864,793894.225,
38.865,790786.2808,
38.866,787641.0978,
38.867,784457.7234,
38.868,781235.5645,
38.869,777974.5085,
38.87,774674.9796,
38.871,771337.9214,
38.872,767964.7129,
38.873,764557.0287,
38.874,761116.6637,
38.875,757645.3468,
38.876,754144.5674,
38.877,750615.4382,
38.878,747058.611,
38.879,743474.256,
38.88,739862.104,
38.881,736221.5473,
38.882,732551.7814,
38.883,728851.9702,
38.884,725121.4117,
38.885,721359.6058,
38.886,717566.6783,
38.887,713742.9309,
38.888,709889.1739,
38.889,706006.5798,
38.89,702096.5746,
38.891,698160.6985,
38.892,694200.4554,
38.893,690217.1702,
38.894,686211.8739,
38.895,682185.2304,
38.896,678137.5126,
38.897,674068.6322,
38.898,669978.2151,
38.899,665865.7134,
38.9,661730.5378,
38.901,657570.3132,
38.902,653382.9309,
38.903,649168.5368,
38.904,644927.6723,
38.905,640661.2516,
38.906,636370.489,
38.907,632056.7898,
38.908,627721.6173,
38.909,623366.3565,
38.91,618992.191,
38.911,614600.0099,
38.912,610190.3549,
38.913,605763.416,
38.914,601319.0724,
38.915,596856.9738,
38.916,592376.6509,
38.917,587877.6373,
38.918,583359.5896,
38.919,578822.3872,
38.92,574266.2015,
38.921,569691.5236,
38.922,565099.1501,
38.923,560490.1287,
38.924,555865.6719,
38.925,551227.051,
38.926,546575.4851,
38.927,541912.0397,
38.928,537237.5476,
38.929,532552.5627,
38.93,527857.3517,
38.931,523151.9238,
38.932,518436.093,
38.933,513709.566,
38.934,508972.0404,
38.935,504223.3026,
38.936,499463.3116,
38.937,494692.2576,
38.938,489910.5886,
38.939,485119.0025,
38.94,480318.4062,
38.941,475509.8482,
38.942,470694.4338,
38.943,465873.2351,
38.944,461047.2072,
38.945,456217.1219,
38.946,451383.527,
38.947,446546.7363,
38.948,441706.8499,
38.949,436863.8028,
38.95,432017.4336,
38.951,427167.5644,
38.952,422314.0801,
38.953,417456.9984,
38.954,412596.5192,
38.955,407733.0501,
38.956,402867.2023,
38.957,397999.7606,
38.958,393131.6303,
38.959,388263.7701,
38.96,383397.119,
38.961,378532.5272,
38.962,373670.7006,
38.963,368812.1652,
38.964,363957.2565,
38.965,359106.1327,
38.966,354258.8128,
38.967,349415.2299,
38.968,344575.2957,
38.969,339738.9654,
38.97,334906.2954,
38.971,330077.4857,
38.972,325252.9024,
38.973,320433.0774,
38.974,315618.686,
38.975,310810.5058,
38.976,306009.3633,
38.977,301216.0743,
38.978,296431.3877,
38.979,291655.939,
38.98,286890.2192,
38.981,282134.5638,
38.982,277389.1623,
38.983,272654.0858,
38.984,267929.33,
38.985,263214.8665,
38.986,258510.6959,
38.987,253816.8952,
38.988,249133.6538,
38.989,244461.2941,
38.99,239800.2726,
38.991,235151.1641,
38.992,230514.6295,
38.993,225891.3737,
38.994,221282.0972,
38.995,216687.4503,
38.996,212107.9939,
38.997,207544.173,
38.998,202996.3062,
38.999,198464.5908,
39,193949.1245,
39.001,189448.1034,
39.002,184959.7659,
39.003,180484.2807,
39.004,176021.9152,
39.005,171573.0421,
39.006,167138.1316,
39.007,162717.7304,
39.008,158312.4313,
39.009,153922.8369,
39.01,149549.5219,
39.011,145193.0012,
39.012,140853.7044,
39.013,136531.9635,
39.014,132228.0125,
39.015,127941.9998,
39.016,123674.0113,
39.017,119424.1007,
39.018,115192.3234,
39.019,110978.768,
39.02,106783.5835,
39.021,102606.9969,
39.022,98449.31939,
39.023,94310.94167,
39.024,90192.31805,
39.025,86093.94225,
39.026,82016.31828,
39.027,77959.93031,
39.028,73925.21533,
39.029,69912.54259,
39.03,65922.20188,
39.031,61954.40225,
39.032,58009.28109,
39.033,54086.9219,
39.034,50187.37855,
39.035,46310.7022,
39.036,42456.96781,
39.037,38626.29629,
39.038,34818.86965,
39.039,31034.93731,
39.04,27274.81495,
39.041,23538.86745,
39.042,19827.49476,
39.043,16141.10715,
39.044,12480.10059,
39.045,8844.834445,
39.046,5235.613921,
39.047,1652.679739,
39.048,-1903.793877,
39.049,-5433.692494,
39.05,-8936.948236,
39.051,-12413.52018,
39.052,-15863.3726,
39.053,-19286.45392,
39.054,-22682.67776,
39.055,-26051.90972,
39.056,-29393.96173,
39.057,-32708.59359,
39.058,-35995.52209,
39.059,-39254.43535,
39.06,-42485.0117,
39.061,-45686.9397,
39.062,-48859.93642,
39.063,-52003.76223,
39.064,-55118.2298,
39.065,-58203.20652,
39.066,-61258.60997,
39.067,-64284.39735,
39.068,-67280.55037,
39.069,-70247.05768,
39.07,-73183.89723,
39.071,-76091.0209,
39.072,-78968.34344,
39.073,-81815.73686,
39.074,-84633.03111,
39.075,-87420.0207,
39.076,-90176.47621,
39.077,-92902.15921,
39.078,-95596.8383,
39.079,-98260.30432,
39.08,-100892.3827,
39.081,-103492.9413,
39.082,-106061.893,
39.083,-108599.1925,
39.084,-111104.8285,
39.085,-113578.8113,
39.086,-116021.1593,
39.087,-118431.8841,
39.088,-120810.9781,
39.089,-123158.4046,
39.09,-125474.0934,
39.091,-127757.9404,
39.092,-130009.8122,
39.093,-132229.5559,
39.094,-134417.0098,
39.095,-136572.0175,
39.096,-138694.4397,
39.097,-140784.1645,
39.098,-142841.1147,
39.099,-144865.2499,
39.1,-146856.5645,
39.101,-148824.7221,
39.102,-150778.9978,
39.103,-152718.621,
39.104,-154642.6268,
39.105,-156549.9744,
39.106,-158439.6728,
39.107,-160310.8975,
39.108,-162163.082,
39.109,-163995.9742,
39.11,-165809.6491,
39.111,-167604.479,
39.112,-169381.066,
39.113,-171140.1443,
39.114,-172882.4697,
39.115,-174608.7081,
39.116,-176319.3387,
39.117,-178014.5848,
39.118,-179694.3805,
39.119,-181358.376,
39.12,-183005.9806,
39.121,-184636.4372,
39.122,-186248.9164,
39.123,-187842.6188,
39.124,-189416.8703,
39.125,-190971.2,
39.126,-192505.3883,
39.127,-194019.4816,
39.128,-195513.7724,
39.129,-196988.7464,
39.13,-198445.0064,
39.131,-199883.1829,
39.132,-201303.8435,
39.133,-202707.4121,
39.134,-204094.1107,
39.135,-205463.9286,
39.136,-206816.6231,
39.137,-208151.7517,
39.138,-209468.7296,
39.139,-210766.9049,
39.14,-212045.6415,
39.141,-213304.3973,
39.142,-214542.789,
39.143,-215760.6346,
39.144,-216957.9679,
39.145,-218135.0256,
39.146,-219292.2068,
39.147,-220430.0136,
39.148,-221548.9787,
39.149,-222649.5917,
39.15,-223732.2327,
39.151,-224797.1224,
39.152,-225844.2947,
39.153,-226873.5945,
39.154,-227884.701,
39.155,-228877.1724,
39.156,-229850.5058,
39.157,-230804.2038,
39.158,-231737.8392,
39.159,-232651.1087,
39.16,-233543.8694,
39.161,-234416.1539,
39.162,-235268.1612,
39.163,-236100.2269,
39.164,-236912.7761,
39.165,-237706.2654,
39.166,-238481.1233,
39.167,-239237.6948,
39.168,-239976.1999,
39.169,-240696.7084,
39.17,-241399.1366,
39.171,-242083.2638,
39.172,-242748.7665,
39.173,-243395.2665,
39.174,-244022.3841,
39.175,-244629.7913,
39.176,-245217.2567,
39.177,-245784.6765,
39.178,-246332.0891,
39.179,-246859.6695,
39.18,-247367.707,
39.181,-247856.5681,
39.182,-248326.6508,
39.183,-248778.335,
39.184,-249211.9383,
39.185,-249627.6797,
39.186,-250025.6582,
39.187,-250405.8479,
39.188,-250768.11,
39.189,-251112.2189,
39.19,-251437.9001,
39.191,-251744.8733,
39.192,-252032.8957,
39.193,-252301.7995,
39.194,-252551.5185,
39.195,-252782.101,
39.196,-252993.7075,
39.197,-253186.594,
39.198,-253361.0828,
39.199,-253517.5259,
39.2,-253656.2656,
39.201,-253779.854,
39.202,-253890.6677,
39.203,-253988.6326,
39.204,-254073.5308,
39.205,-254145.0387,
39.206,-254202.779,
39.207,-254246.378,
39.208,-254275.5214,
39.209,-254290.0015,
39.21,-254289.7484,
39.211,-254274.8432,
39.212,-254245.5106,
39.213,-254202.0934,
39.214,-254145.0114,
39.215,-254074.712,
39.216,-253991.6179,
39.217,-253896.0801,
39.218,-253788.3408,
39.219,-253668.5127,
39.22,-253536.5746,
39.221,-253392.3863,
39.222,-253235.7182,
39.223,-253066.2921,
39.224,-252883.8277,
39.225,-252688.0883,
39.226,-252478.9198,
39.227,-252256.2779,
39.228,-252020.2403,
39.229,-251771.0026,
39.23,-251508.8589,
39.231,-251234.1699,
39.232,-250947.3233,
39.233,-250648.6913,
39.234,-250338.5918,
39.235,-250017.2572,
39.236,-249684.8161,
39.237,-249341.2884,
39.238,-248986.5956,
39.239,-248620.5833,
39.24,-248243.0542,
39.241,-247853.8048,
39.242,-247452.6635,
39.243,-247039.5221,
39.244,-246614.3599,
39.245,-246177.2546,
39.246,-245728.3802,
39.247,-245267.9931,
39.248,-244796.4066,
39.249,-244313.9596,
39.25,-243820.9823,
39.251,-243317.7639,
39.252,-242804.5267,
39.253,-242281.4098,
39.254,-241748.464,
39.255,-241205.659,
39.256,-240652.9005,
39.257,-240090.0562,
39.258,-239516.9854,
39.259,-238933.57,
39.26,-238339.7409,
39.261,-237735.498,
39.262,-237120.9205,
39.263,-236496.1664,
39.264,-235861.462,
39.265,-235217.0824,
39.266,-234563.3262,
39.267,-233900.488,
39.268,-233228.8317,
39.269,-232548.5689,
39.27,-231859.8447,
39.271,-231162.7326,
39.272,-230457.2393,
39.273,-229743.3175,
39.274,-229020.8866,
39.275,-228289.8565,
39.276,-227550.1527,
39.277,-226801.7383,
39.278,-226044.6305,
39.279,-225278.9104,
39.28,-224504.722,
39.281,-223722.2702,
39.282,-222931.797,
39.283,-222133.5673,
39.284,-221327.8448,
39.285,-220514.8707,
39.286,-219694.8453,
39.287,-218867.9159,
39.288,-218034.1716,
39.289,-217193.6466,
39.29,-216346.3298,
39.291,-215492.1811,
39.292,-214631.1502,
39.293,-213763.1974,
39.294,-212888.3113,
39.295,-212006.5235,
39.296,-211117.9165,
39.297,-210222.6253,
39.298,-209320.8315,
39.299,-208412.7515,
39.3,-207498.6213,
39.301,-206583.5256,
39.302,-205672.3241,
39.303,-204764.7891,
39.304,-203860.5576,
39.305,-202959.1909,
39.306,-202060.2441,
39.307,-201163.3331,
39.308,-200268.1928,
39.309,-199374.7177,
39.31,-198482.981,
39.311,-197593.2288,
39.312,-196705.852,
39.313,-195821.3401,
39.314,-194940.2218,
39.315,-194063.0035,
39.316,-193190.1108,
39.317,-192321.8424,
39.318,-191458.3423,
39.319,-190599.5923,
39.32,-189745.4263,
39.321,-188895.5636,
39.322,-188049.6567,
39.323,-187207.3463,
39.324,-186368.3169,
39.325,-185532.3444,
39.326,-184699.3315,
39.327,-183869.3246,
39.328,-183042.5116,
39.329,-182219.201,
39.33,-181399.7854,
39.331,-180584.695,
39.332,-179774.3467,
39.333,-178969.0969,
39.334,-178169.2022,
39.335,-177374.7956,
39.336,-176585.878,
39.337,-175802.3282,
39.338,-175023.9286,
39.339,-174250.4027,
39.34,-173481.4592,
39.341,-172716.8373,
39.342,-171956.3466,
39.343,-171199.8969,
39.344,-170447.5132,
39.345,-169699.3365,
39.346,-168955.6076,
39.347,-168216.6391,
39.348,-167482.7782,
39.349,-166754.366,
39.35,-166031.6979,
39.351,-165314.9916,
39.352,-164604.3655,
39.353,-163899.8313,
39.354,-163201.2999,
39.355,-162508.601,
39.356,-161821.5129,
39.357,-161139.7977,
39.358,-160463.2381,
39.359,-159791.671,
39.36,-159125.0115,
39.361,-158463.268,
39.362,-157806.5427,
39.363,-157155.021,
39.364,-156508.9489,
39.365,-155868.6043,
39.366,-155234.2629,
39.367,-154606.1672,
39.368,-153984.4987,
39.369,-153369.3598,
39.37,-152760.7663,
39.371,-152158.6511,
39.372,-151562.8793,
39.373,-150973.2708,
39.374,-150389.6292,
39.375,-149811.7718,
39.376,-149239.5565,
39.377,-148672.9031,
39.378,-148111.8058,
39.379,-147556.3355,
39.38,-147006.6315,
39.381,-146462.8846,
39.382,-145925.3138,
39.383,-145394.1399,
39.384,-144869.5584,
39.385,-144351.7181,
39.386,-143840.7044,
39.387,-143336.5328,
39.388,-142839.1505,
39.389,-142348.4482,
39.39,-141864.2773,
39.391,-141386.4735,
39.392,-140914.8807,
39.393,-140449.3735,
39.394,-139989.8751,
39.395,-139536.3679,
39.396,-139088.8968,
39.397,-138647.5631,
39.398,-138212.5114,
39.399,-137783.921,
39.4,-137361.9448,
39.401,-136947.7401,
39.402,-136542.3763,
39.403,-136145.8386,
39.404,-135758.0359,
39.405,-135378.8148,
39.406,-135007.9816,
39.407,-134645.3287,
39.408,-134290.6625,
39.409,-133943.8281,
39.41,-133604.7288,
39.411,-133273.3369,
39.412,-132949.6955,
39.413,-132633.9101,
39.414,-132326.1331,
39.415,-132026.5414,
39.416,-131735.3119,
39.417,-131452.5972,
39.418,-131178.5051,
39.419,-130913.0843,
39.42,-130656.3185,
39.421,-130408.1284,
39.422,-130168.3829,
39.423,-129936.9159,
39.424,-129713.5473,
39.425,-129498.1061,
39.426,-129290.4506,
39.427,-129090.4846,
39.428,-128898.1673,
39.429,-128713.5154,
39.43,-128536.597,
39.431,-128367.5201,
39.432,-128206.4145,
39.433,-128053.412,
39.434,-127908.6267,
39.435,-127772.1382,
39.436,-127643.9787,
39.437,-127524.1282,
39.438,-127412.5147,
39.439,-127309.0233,
39.44,-127213.5085,
39.441,-127125.8119,
39.442,-127045.7802,
39.443,-126973.2821,
39.444,-126908.2221,
39.445,-126850.5488,
39.446,-126800.2575,
39.447,-126757.3862,
39.448,-126722.0059,
39.449,-126694.2073,
39.45,-126674.0846,
39.451,-126661.7191,
39.452,-126657.1652,
39.453,-126660.4402,
39.454,-126671.5187,
39.455,-126690.3333,
39.456,-126716.7803,
39.457,-126750.7304,
39.458,-126792.0419,
39.459,-126840.5754,
39.46,-126896.2083,
39.461,-126958.8457,
39.462,-127028.4281,
39.463,-127104.9336,
39.464,-127188.3757,
39.465,-127278.7955,
39.466,-127376.2516,
39.467,-127480.8065,
39.468,-127592.5138,
39.469,-127711.4066,
39.47,-127837.4882,
39.471,-127970.7279,
39.472,-128111.0605,
39.473,-128258.3908,
39.474,-128412.6015,
39.475,-128573.5641,
39.476,-128741.1509,
39.477,-128915.2463,
39.478,-129095.7563,
39.479,-129282.6154,
39.48,-129475.7883,
39.481,-129675.2688,
39.482,-129881.0741,
39.483,-130093.2364,
39.484,-130311.7922,
39.485,-130536.7723,
39.486,-130768.1913,
39.487,-131006.0406,
39.488,-131250.2844,
39.489,-131500.8584,
39.49,-131757.6738,
39.491,-132020.6228,
39.492,-132289.5877,
39.493,-132564.4502,
39.494,-132845.1012,
39.495,-133131.448,
39.496,-133423.4208,
39.497,-133720.9742,
39.498,-134024.0867,
39.499,-134332.7565,
39.5,-134646.9944,
39.501,-134967.5499,
39.502,-135295.1373,
39.503,-135629.6943,
39.504,-135971.1258,
39.505,-136319.3097,
39.506,-136674.1067,
39.507,-137035.3714,
39.508,-137402.9641,
39.509,-137776.7618,
39.51,-138156.6665,
39.511,-138542.6096,
39.512,-138934.5531,
39.513,-139332.4856,
39.514,-139736.416,
39.515,-140146.3637,
39.516,-140562.3482,
39.517,-140984.3788,
39.518,-141412.4452,
39.519,-141846.5123,
39.52,-142286.5166,
39.521,-142732.368,
39.522,-143183.9538,
39.523,-143641.1466,
39.524,-144103.8129,
39.525,-144571.8228,
39.526,-145045.0593,
39.527,-145523.4249,
39.528,-146006.8459,
39.529,-146495.2734,
39.53,-146988.6806,
39.531,-147487.0579,
39.532,-147990.4053,
39.533,-148498.7237,
39.534,-149012.0066,
39.535,-149530.2328,
39.536,-150053.3609,
39.537,-150581.3271,
39.538,-151114.0454,
39.539,-151651.4115,
39.54,-152193.3081,
39.541,-152739.6124,
39.542,-153290.2038,
39.543,-153844.9713,
39.544,-154403.8193,
39.545,-154966.6714,
39.546,-155533.4712,
39.547,-156104.181,
39.548,-156678.7774,
39.549,-157257.2455,
39.55,-157839.5722,
39.551,-158425.7391,
39.552,-159015.7164,
39.553,-159609.4584,
39.554,-160206.9016,
39.555,-160807.9644,
39.556,-161412.5499,
39.557,-162020.5501,
39.558,-162631.8521,
39.559,-163246.3442,
39.56,-163863.9218,
39.561,-164484.4926,
39.562,-165107.9796,
39.563,-165734.3221,
39.564,-166363.475,
39.565,-166995.405,
39.566,-167630.0869,
39.567,-168267.497,
39.568,-168907.6086,
39.569,-169550.3859,
39.57,-170195.7809,
39.571,-170843.7312,
39.572,-171494.1596,
39.573,-172146.9766,
39.574,-172802.083,
39.575,-173459.3756,
39.576,-174118.7512,
39.577,-174780.1123,
39.578,-175443.3709,
39.579,-176108.4515,
39.58,-176775.2917,
39.581,-177443.842,
39.582,-178114.0632,
39.583,-178785.9228,
39.584,-179459.3906,
39.585,-180134.4339,
39.586,-180811.0137,
39.587,-181489.0813,
39.588,-182168.5765,
39.589,-182849.4271,
39.59,-183531.5509,
39.591,-184214.8576,
39.592,-184899.253,
39.593,-185584.6431,
39.594,-186270.9377,
39.595,-186958.0544,
39.596,-187645.9207,
39.597,-188334.4749,
39.598,-189023.6659,
39.599,-189713.4514,
39.6,-190403.7948,
39.601,-191095.4064,
39.602,-191788.9628,
39.603,-192484.3602,
39.604,-193181.4725,
39.605,-193880.16,
39.606,-194580.2796,
39.607,-195281.6946,
39.608,-195984.2841,
39.609,-196687.9498,
39.61,-197392.6195,
39.611,-198098.2476,
39.612,-198804.8118,
39.613,-199512.3066,
39.614,-200220.735,
39.615,-200930.0997,
39.616,-201640.3938,
39.617,-202351.5934,
39.618,-203063.653,
39.619,-203776.5029,
39.62,-204490.0513,
39.621,-205204.1879,
39.622,-205918.7905,
39.623,-206633.7335,
39.624,-207348.8957,
39.625,-208064.1679,
39.626,-208779.4592,
39.627,-209494.6994,
39.628,-210209.8403,
39.629,-210924.8531,
39.63,-211639.7233,
39.631,-212354.4442,
39.632,-213069.01,
39.633,-213783.4075,
39.634,-214497.6109,
39.635,-215211.5771,
39.636,-215925.2436,
39.637,-216638.5298,
39.638,-217351.3398,
39.639,-218063.5676,
39.64,-218775.1036,
39.641,-219485.8415,
39.642,-220195.6839,
39.643,-220904.548,
39.644,-221612.3679,
39.645,-222319.0957,
39.646,-223024.6992,
39.647,-223729.159,
39.648,-224432.4625,
39.649,-225134.5986,
39.65,-225835.551,
39.651,-226535.2938,
39.652,-227233.7873,
39.653,-227930.9765,
39.654,-228626.7915,
39.655,-229321.15,
39.656,-230013.9608,
39.657,-230705.1295,
39.658,-231394.5637,
39.659,-232082.1782,
39.66,-232767.8991,
39.661,-233451.6662,
39.662,-234133.434,
39.663,-234813.1703,
39.664,-235490.8534,
39.665,-236166.4682,
39.666,-236840.001,
39.667,-237511.4349,
39.668,-238180.7453,
39.669,-238847.8973,
39.67,-239512.8435,
39.671,-240175.5244,
39.672,-240835.8703,
39.673,-241493.8042,
39.674,-242149.246,
39.675,-242802.1168,
39.676,-243452.3433,
39.677,-244099.8612,
39.678,-244744.6171,
39.679,-245386.5699,
39.68,-246025.6893,
39.681,-246661.9542,
39.682,-247295.349,
39.683,-247925.8601,
39.684,-248553.4718,
39.685,-249178.1625,
39.686,-249799.9027,
39.687,-250418.6528,
39.688,-251034.3637,
39.689,-251646.9776,
39.69,-252256.4308,
39.691,-252862.6567,
39.692,-253465.5896,
39.693,-254065.1678,
39.694,-254661.3368,
39.695,-255254.0513,
39.696,-255843.2755,
39.697,-256428.983,
39.698,-257011.155,
39.699,-257589.7777,
39.7,-258164.8393,
39.701,-258736.3153,
39.702,-259304.1772,
39.703,-259868.4025,
39.704,-260428.9609,
39.705,-260985.8144,
39.706,-261538.9182,
39.707,-262088.2218,
39.708,-262633.6721,
39.709,-263175.2162,
39.71,-263712.8036,
39.711,-264246.3893,
39.712,-264775.9355,
39.713,-265301.4119,
39.714,-265822.7961,
39.715,-266340.0725,
39.716,-266853.2298,
39.717,-267362.2594,
39.718,-267867.1522,
39.719,-268367.8965,
39.72,-268864.4759,
39.721,-269356.8682,
39.722,-269845.0449,
39.723,-270328.9717,
39.724,-270808.6101,
39.725,-271283.9191,
39.726,-271754.8574,
39.727,-272221.3861,
39.728,-272683.4703,
39.729,-273141.0809,
39.73,-273594.1951,
39.731,-274042.7966,
39.732,-274486.8746,
39.733,-274926.4225,
39.734,-275361.4358,
39.735,-275791.9102,
39.736,-276217.8394,
39.737,-276639.2136,
39.738,-277056.0186,
39.739,-277468.2349,
39.74,-277875.8384,
39.741,-278278.8017,
39.742,-278677.0951,
39.743,-279070.6887,
39.744,-279459.5542,
39.745,-279843.6667,
39.746,-280223.0057,
39.747,-280597.5563,
39.748,-280967.3086,
39.749,-281332.2574,
39.75,-281692.4012,
39.751,-282047.7406,
39.752,-282398.2764,
39.753,-282744.0081,
39.754,-283084.9326,
39.755,-283421.0433,
39.756,-283752.3294,
39.757,-284078.7766,
39.758,-284400.3676,
39.759,-284717.0833,
39.76,-285028.9043,
39.761,-285335.8126,
39.762,-285637.8915,
39.763,-285934.918,
39.764,-286226.9858,
39.765,-286514.0954,
39.766,-286796.252,
39.767,-287073.4641,
39.768,-287345.7419,
39.769,-287613.0952,
39.77,-287875.5315,
39.771,-288133.0549,
39.772,-288385.6649,
39.773,-288633.3568,
39.774,-288876.1213,
39.775,-289113.9466,
39.776,-289346.8192,
39.777,-289574.7375,
39.778,-289797.6648,
39.779,-290015.6054,
39.78,-290228.5562,
39.781,-290436.5191,
39.782,-290639.5008,
39.783,-290837.5121,
39.784,-291030.5667,
39.785,-291218.6795,
39.786,-291401.8652,
39.787,-291580.1366,
39.788,-291753.5038,
39.789,-291921.9733,
39.79,-292085.5476,
39.791,-292244.2263,
39.792,-292398.0062,
39.793,-292546.8831,
39.794,-292690.853,
39.795,-292829.9136,
