time,p:1,q :1,timeStamp
18.44,799422.1388,-355381.0575,
18.441,801872.2649,-355805.8665,
18.442,804340.231,-356235.4991,
18.443,806825.2853,-356670.4745,
18.444,809326.8959,-357111.4148,
18.445,811844.7761,-357558.9587,
18.446,814378.8756,-358013.6751,
18.447,816929.3417,-358475.987,
18.448,819496.4546,-358946.1175,
18.449,822080.5472,-359424.0629,
18.45,824681.9194,-359909.5964,
18.451,827300.7591,-360402.3012,
18.452,829937.0798,-360901.6276,
18.453,832590.6829,-361406.9663,
18.454,835261.1483,-361917.728,
18.455,837947.8551,-362433.4173,
18.456,840650.0276,-362953.6942,
18.457,843366.8014,-363478.4114,
18.458,846097.2988,-364007.6267,
18.459,848840.7046,-364541.5873,
18.46,851596.3315,-365080.6894,
18.461,854363.6677,-365625.4195,
18.462,857142.3993,-366176.2844,
18.463,859932.4069,-366733.7405,
18.464,862733.7359,-367298.1318,
18.465,865546.5467,-367869.6434,
18.466,868371.05,-368448.2775,
18.467,871207.4381,-369033.8539,
18.468,874055.8192,-369626.0349,
18.469,876916.1653,-370224.3691,
18.47,879788.2792,-370828.3507,
18.471,882671.7843,-371437.4834,
18.472,885566.1389,-372051.3413,
18.473,888470.6713,-372669.6198,
18.474,891384.632,-373292.1682,
18.475,894307.2545,-373919.0021,
18.476,897237.8171,-374550.2922,
18.477,900175.697,-375186.3342,
18.478,903120.4111,-375827.5016,
18.479,906071.6361,-376474.1902,
18.48,909029.2083,-377126.7606,
18.481,911993.1017,-377785.4863,
18.482,914963.3891,-378450.5151,
18.483,917940.1907,-379121.8475,
18.484,920923.6182,-379799.3354,
18.485,923913.7211,-380482.6996,
18.486,926910.4432,-381171.5651,
18.487,929913.5936,-381865.5074,
18.488,932922.8363,-382564.1043,
18.489,935937.7001,-383266.986,
18.49,938957.6051,-383973.8773,
18.491,941981.9038,-384684.6257,
18.492,945009.9298,-385399.2131,
18.493,948041.0486,-386117.7485,
18.494,951074.7019,-386840.4451,
18.495,954110.4424,-387567.5836,
18.496,957147.952,-388299.4668,
18.497,960187.0433,-389036.3737,
18.498,963227.644,-389778.5164,
18.499,966269.7663,-390526.0074,
18.5,969313.4661,-391278.8412,
18.501,972366.1658,-392038.0501,
18.502,975435.0546,-392804.0777,
18.503,978519.5822,-393575.9963,
18.504,981618.882,-394353.0414,
18.505,984731.8494,-395134.7042,
18.506,987857.248,-395920.7883,
18.507,990993.8315,-396711.424,
18.508,994140.4637,-397507.0378,
18.509,997296.2213,-398308.2851,
18.51,1000460.466,-399115.9528,
18.511,1003632.877,-399930.8475,
18.512,1006813.443,-400753.6838,
18.513,1010002.41,-401584.9867,
18.514,1013200.199,-402425.0221,
18.515,1016407.304,-403273.7626,
18.516,1019624.178,-404130.8929,
18.517,1022851.082,-404995.8644,
18.518,1026088.214,-405867.94,
18.519,1029335.336,-406746.3048,
18.52,1032591.978,-407630.1784,
18.521,1035857.405,-408518.9043,
18.522,1039130.684,-409412.0276,
18.523,1042410.766,-410309.3442,
18.524,1045696.582,-411210.9151,
18.525,1048987.146,-412117.046,
18.526,1052281.635,-413028.2341,
18.527,1055579.456,-413945.0914,
18.528,1058880.274,-414868.2547,
18.529,1062184.006,-415798.2934,
18.53,1065490.786,-416735.6302,
18.531,1068800.899,-417680.4807,
18.532,1072114.697,-418632.8241,
18.533,1075432.513,-419592.4034,
18.534,1078754.569,-420558.7587,
18.535,1082080.916,-421531.2849,
18.536,1085411.384,-422509.3082,
18.537,1088745.572,-423492.1685,
18.538,1092082.865,-424479.2992,
18.539,1095422.477,-425470.2914,
18.54,1098763.524,-426464.9366,
18.541,1102105.097,-427463.241,
18.542,1105446.344,-428465.4117,
18.543,1108786.543,-429471.8158,
18.544,1112125.153,-430482.9205,
18.545,1115461.84,-431499.2196,
18.546,1118796.478,-432521.1602,
18.547,1122129.123,-433549.0755,
18.548,1125459.959,-434583.1352,
18.549,1128789.235,-435623.3185,
18.55,1132117.19,-436669.4122,
18.551,1135443.984,-437721.0353,
18.552,1138769.641,-438777.6835,
18.553,1142094.012,-439838.7907,
18.554,1145416.76,-440903.7952,
18.555,1148737.371,-441972.2049,
18.556,1152055.192,-443043.6514,
18.557,1155369.481,-444117.9255,
18.558,1158679.471,-445194.9922,
18.559,1161984.435,-446274.9811,
18.56,1165283.746,-447358.1555,
18.561,1168576.92,-448444.8647,
18.562,1171863.64,-449535.486,
18.563,1175143.763,-450630.3642,
18.564,1178417.293,-451729.7571,
18.565,1181684.346,-452833.793,
18.566,1184945.096,-453942.4475,
18.567,1188199.718,-455055.5397,
18.568,1191448.328,-456172.7497,
18.569,1194690.938,-457293.6543,
18.57,1197927.422,-458417.7745,
18.571,1201157.5,-459544.6299,
18.572,1204380.753,-460673.7917,
18.573,1207596.642,-461804.9271,
18.574,1210804.55,-462937.8309,
18.575,1214003.838,-464072.4381,
18.576,1217193.894,-465208.8186,
18.577,1220374.18,-466347.1539,
18.578,1223544.275,-467487.6996,
18.579,1226703.891,-468630.7386,
18.58,1229852.881,-469776.5325,
18.581,1232991.223,-470925.2762,
18.582,1236118.99,-472077.0632,
18.583,1239236.306,-473231.8642,
18.584,1242343.303,-474389.5228,
18.585,1245440.07,-475549.7686,
18.586,1248526.616,-476712.2438,
18.587,1251602.84,-477876.5418,
18.588,1254668.521,-479042.2505,
18.589,1257723.319,-480208.9955,
18.59,1260766.798,-481376.4775,
18.591,1263798.455,-482544.4983,
18.592,1266817.763,-483712.9734,
18.593,1269824.214,-484881.9283,
18.594,1272817.358,-486051.4818,
18.595,1275796.836,-487221.8159,
18.596,1278762.397,-488393.139,
18.597,1281713.905,-489565.6461,
18.598,1284651.327,-490739.482,
18.599,1287574.712,-491914.7114,
18.6,1290484.154,-493091.3013,
18.601,1293376.187,-494268.3267,
18.602,1296247.389,-495445.0094,
18.603,1299097.983,-496621.3602,
18.604,1301928.221,-497797.2513,
18.605,1304738.325,-498972.4234,
18.606,1307528.444,-500146.511,
18.607,1310298.617,-501319.0798,
18.608,1313048.754,-502489.6733,
18.609,1315778.633,-503657.8609,
18.61,1318487.913,-504823.2813,
18.611,1321176.171,-505985.676,
18.612,1323842.938,-507144.9082,
18.613,1326487.75,-508300.9656,
18.614,1329110.192,-509453.9461,
18.615,1331709.936,-510604.0303,
18.616,1334286.768,-511751.4428,
18.617,1336840.6,-512896.4095,
18.618,1339371.461,-514039.1152,
18.619,1341879.482,-515179.6685,
18.62,1344364.859,-516318.0764,
18.621,1346827.812,-517454.2349,
18.622,1349268.546,-518587.9324,
18.623,1351687.21,-519718.869,
18.624,1354083.867,-520846.6861,
18.625,1356458.475,-521971.0035,
18.626,1358810.886,-523091.4586,
18.627,1361140.856,-524207.7415,
18.628,1363448.068,-525319.6241,
18.629,1365732.167,-526426.9757,
18.63,1367992.795,-527529.7674,
18.631,1370229.635,-528628.0614,
18.632,1372442.433,-529721.9896,
18.633,1374631.028,-530811.7236,
18.634,1376795.363,-531897.4397,
18.635,1378935.475,-532979.2845,
18.636,1381051.486,-534057.3457,
18.637,1383143.576,-535131.6312,
18.638,1385211.948,-536202.0589,
18.639,1387256.796,-537268.4594,
18.64,1389278.272,-538330.5902,
18.641,1391276.462,-539388.1588,
18.642,1393251.368,-540440.8523,
18.643,1395202.905,-541488.3689,
18.644,1397130.909,-542530.4475,
18.645,1399035.156,-543566.8914,
18.646,1400915.388,-544597.582,
18.647,1402771.34,-545622.4837,
18.648,1404602.778,-546641.6363,
18.649,1406409.518,-547655.1384,
18.65,1408191.448,-548663.1236,
18.651,1409948.542,-549665.7329,
18.652,1411680.849,-550663.0859,
18.653,1413388.493,-551655.2574,
18.654,1415071.643,-552642.2587,
18.655,1416730.493,-553624.0293,
18.656,1418365.232,-554600.4379,
18.657,1419976.018,-555571.2922,
18.658,1421562.957,-556536.3578,
18.659,1423126.089,-557495.3815,
18.66,1424665.382,-558448.1168,
18.661,1426180.742,-559394.348,
18.662,1427672.02,-560333.9101,
18.663,1429139.041,-561266.701,
18.664,1430581.622,-562192.6859,
18.665,1431999.599,-563111.8923,
18.666,1433392.849,-564024.3975,
18.667,1434761.307,-564930.3095,
18.668,1436104.976,-565829.7446,
18.669,1437423.922,-566722.8048,
18.67,1438718.27,-567609.5577,
18.671,1439988.187,-568490.0211,
18.672,1441233.862,-569364.1553,
18.673,1442455.483,-570231.8627,
18.674,1443653.213,-571092.996,
18.675,1444827.176,-571947.372,
18.676,1445977.445,-572794.7903,
18.677,1447104.032,-573635.0541,
18.678,1448206.9,-574467.9901,
18.679,1449285.967,-575293.4645,
18.68,1450341.123,-576111.3942,
18.681,1451372.255,-576921.7505,
18.682,1452379.26,-577724.5564,
18.683,1453362.069,-578519.8765,
18.684,1454320.658,-579307.8026,
18.685,1455255.055,-580088.4351,
18.686,1456165.344,-580861.8651,
18.687,1457051.656,-581628.1576,
18.688,1457914.158,-582387.3384,
18.689,1458753.035,-583139.3876,
18.69,1459568.475,-583884.2383,
18.691,1460360.65,-584621.7824,
18.692,1461129.697,-585351.8818,
18.693,1461875.714,-586074.3828,
18.694,1462598.753,-586789.1333,
18.695,1463298.821,-587495.9985,
18.696,1463975.891,-588194.8747,
18.697,1464629.894,-588885.6188,
18.698,1465260.776,-589568.3869,
18.699,1465868.507,-590243.1157,
18.7,1466453.066,-590909.8604,
18.701,1467011.147,-591567.8352,
18.702,1467539.544,-592216.497,
18.703,1468038.533,-592856.2364,
18.704,1468508.537,-593487.3392,
18.705,1468950.084,-594109.9479,
18.706,1469363.745,-594724.0443,
18.707,1469750.07,-595329.4529,
18.708,1470109.537,-595925.8661,
18.709,1470442.499,-596512.8855,
18.71,1470749.158,-597090.0754,
18.711,1471029.554,-597657.0196,
18.712,1471283.584,-598213.3707,
18.713,1471511.03,-598758.8985,
18.714,1471711.605,-599293.5131,
18.715,1471885.013,-599817.2723,
18.716,1472031,-600330.3699,
18.717,1472149.405,-600833.1064,
18.718,1472240.193,-601325.8453,
18.719,1472303.474,-601808.9643,
18.72,1472339.503,-602282.8038,
18.721,1472348.656,-602747.6239,
18.722,1472331.397,-603203.5713,
18.723,1472288.233,-603650.6632,
18.724,1472219.659,-604088.7888,
18.725,1472126.114,-604517.7266,
18.726,1472007.941,-604937.1797,
18.727,1471865.363,-605346.8139,
18.728,1471698.47,-605746.306,
18.729,1471507.234,-606135.3869,
18.73,1471291.53,-606513.8769,
18.731,1471051.176,-606881.7089,
18.732,1470785.974,-607238.9357,
18.733,1470495.756,-607585.7224,
18.734,1470180.425,-607922.3234,
18.735,1469839.986,-608249.0488,
18.736,1469474.558,-608566.2246,
18.737,1469084.377,-608874.1515,
18.738,1468669.787,-609173.0678,
18.739,1468231.199,-609463.1229,
18.74,1467769.067,-609744.3621,
18.741,1467283.837,-610016.7261,
18.742,1466775.916,-610280.0646,
18.743,1466245.636,-610534.1611,
18.744,1465693.231,-610778.7668,
18.745,1465118.829,-611013.637,
18.746,1464522.462,-611238.5675,
18.747,1463904.077,-611453.4252,
18.748,1463263.575,-611658.1619,
18.749,1462600.836,-611852.8312,
18.75,1461915.764,-612037.5782,
18.751,1461208.317,-612212.6219,
18.752,1460478.529,-612378.2303,
18.753,1459726.531,-612534.6879,
18.754,1458952.548,-612682.2623,
18.755,1458156.891,-612821.1735,
18.756,1457339.931,-612951.5718,
18.757,1456502.077,-613073.5236,
18.758,1455643.736,-613187.0103,
18.759,1454765.285,-613291.9376,
18.76,1453867.041,-613388.1551,
18.761,1452949.247,-613475.4828,
18.762,1452012.058,-613553.7408,
18.763,1451055.549,-613622.7788,
18.764,1450079.727,-613682.5007,
18.765,1449084.554,-613732.8816,
18.766,1448069.977,-613773.9752,
18.767,1447035.955,-613805.9109,
18.768,1445982.49,-613828.8807,
18.769,1444909.644,-613843.1187,
18.77,1443817.555,-613848.8751,
18.771,1442706.439,-613846.3894,
18.772,1441576.583,-613835.8656,
18.773,1440428.323,-613817.4522,
18.774,1439262.031,-613791.2308,
18.775,1438078.078,-613757.2137,
18.776,1436876.814,-613715.3504,
18.777,1435658.545,-613665.5429,
18.778,1434423.513,-613607.6665,
18.779,1433171.893,-613541.5938,
18.78,1431903.793,-613467.2189,
18.781,1430619.263,-613384.4773,
18.782,1429318.316,-613293.3615,
18.783,1428000.949,-613193.9272,
18.784,1426667.167,-613086.2918,
18.785,1425317.006,-612970.6252,
18.786,1423950.551,-612847.1332,
18.787,1422567.945,-612716.0375,
18.788,1421169.397,-612577.5531,
18.789,1419755.172,-612431.8683,
18.79,1418325.58,-612279.128,
18.791,1416880.957,-612119.4234,
18.792,1415421.645,-611952.7893,
18.793,1413947.969,-611779.2086,
18.794,1412460.221,-611598.6239,
18.795,1410958.641,-611410.9541,
18.796,1409443.415,-611216.1134,
18.797,1407914.675,-611014.0311,
18.798,1406372.505,-610804.6686,
18.799,1404816.955,-610588.0321,
18.8,1403248.061,-610364.1786,
18.801,1401670.858,-610134.4611,
18.802,1400090.322,-609899.9257,
18.803,1398506.283,-609660.2796,
18.804,1396918.459,-609415.3776,
18.805,1395326.509,-609165.2431,
18.806,1393730.1,-608910.0682,
18.807,1392128.971,-608650.1917,
18.808,1390522.987,-608386.0587,
18.809,1388912.167,-608118.1664,
18.81,1387296.7,-607847.0048,
18.811,1385676.939,-607573.0268,
18.812,1384053.365,-607296.489,
18.813,1382426.526,-607017.5917,
18.814,1380797.005,-606736.3534,
18.815,1379165.348,-606452.647,
18.816,1377532.017,-606166.2275,
18.817,1375897.344,-605876.7747,
18.818,1374261.513,-605583.944,
18.819,1372624.557,-605287.4204,
18.82,1370986.375,-604986.966,
18.821,1369346.766,-604682.4572,
18.822,1367705.478,-604373.905,
18.823,1366062.262,-604061.4581,
18.824,1364416.917,-603745.3864,
18.825,1362769.34,-603426.0509,
18.826,1361119.552,-603103.8597,
18.827,1359467.7,-602779.2044,
18.828,1357814.088,-602452.4858,
18.829,1356159.11,-602123.958,
18.83,1354503.232,-601793.7822,
18.831,1352846.943,-601461.9946,
18.832,1351190.711,-601128.5121,
18.833,1349534.937,-600793.1525,
18.834,1347879.92,-600455.6686,
18.835,1346225.841,-600115.7887,
18.836,1344572.757,-599773.2605,
18.837,1342920.612,-599427.8903,
18.838,1341269.269,-599079.5744,
18.839,1339618.542,-598728.3171,
18.84,1337968.245,-598374.2344,
18.841,1336318.227,-598017.5432,
18.842,1334668.412,-597658.5364,
18.843,1333018.822,-597297.5498,
18.844,1331369.591,-596934.9228,
18.845,1329720.958,-596570.9612,
18.846,1328073.252,-596205.9035,
18.847,1326426.863,-595839.898,
18.848,1324782.202,-595472.9923,
18.849,1323139.669,-595105.1355,
18.85,1321499.609,-594736.1944,
18.851,1319862.292,-594365.9789,
18.852,1318227.888,-593994.2753,
18.853,1316596.468,-593620.8815,
18.854,1314968.012,-593245.6395,
18.855,1313342.427,-592868.4615,
18.856,1311719.581,-592489.3464,
18.857,1310099.333,-592108.3838,
18.858,1308481.569,-591725.7463,
18.859,1306866.234,-591341.6712,
18.86,1305253.349,-590956.4336,
18.861,1303643.026,-590570.3154,
18.862,1302035.461,-590183.5741,
18.863,1300430.927,-589796.4156,
18.864,1298829.748,-589408.9741,
18.865,1297232.269,-589021.3026,
18.866,1295638.826,-588633.3733,
18.867,1294049.719,-588245.0895,
18.868,1292465.183,-587856.3058,
18.869,1290885.378,-587466.8542,
18.87,1289310.379,-587076.5729,
18.871,1287740.189,-586685.3327,
18.872,1286174.747,-586293.0596,
18.873,1284613.959,-585899.7484,
18.874,1283057.72,-585505.4678,
18.875,1281505.943,-585110.3547,
18.876,1279958.587,-584714.6006,
18.877,1278415.671,-584318.4301,
18.878,1276877.285,-583922.0764,
18.879,1275343.591,-583525.7555,
18.88,1273814.813,-583129.6438,
18.881,1272291.216,-582733.861,
18.882,1270773.09,-582338.4611,
18.883,1269260.715,-581943.4324,
18.884,1267754.346,-581548.7054,
18.885,1266254.189,-581154.169,
18.886,1264760.385,-580759.6914,
18.887,1263273.011,-580365.1426,
18.888,1261792.082,-579970.4171,
18.889,1260317.559,-579575.4521,
18.89,1258849.373,-579180.2396,
18.891,1257387.446,-578784.8315,
18.892,1255931.711,-578389.3358,
18.893,1254482.135,-577993.9062,
18.894,1253038.731,-577598.7256,
18.895,1251601.573,-577203.9859,
18.896,1250170.791,-576809.8675,
18.897,1248746.564,-576416.5204,
18.898,1247329.111,-576024.0498,
18.899,1245918.667,-575632.5081,
18.9,1244515.467,-575241.8939,
18.901,1243120.003,-574852.2185,
18.902,1241732.72,-574463.438,
18.903,1240353.729,-574075.423,
18.904,1238983.075,-573688.051,
18.905,1237620.748,-573301.2271,
18.906,1236266.691,-572914.8996,
18.907,1234920.823,-572529.0705,
18.908,1233583.048,-572143.7368,
18.909,1232253.298,-571759.1414,
18.91,1230931.553,-571375.3682,
18.911,1229617.83,-570992.5877,
18.912,1228312.199,-570610.9737,
18.913,1227014.781,-570230.685,
18.914,1225725.744,-569851.848,
18.915,1224445.283,-569474.5457,
18.916,1223173.606,-569098.8108,
18.917,1221910.917,-568724.6272,
18.918,1220657.393,-568351.9367,
18.919,1219413.172,-567980.6517,
18.92,1218178.346,-567610.6713,
18.921,1216952.955,-567241.8982,
18.922,1215736.994,-566874.2556,
18.923,1214530.421,-566507.7002,
18.924,1213333.17,-566142.2306,
18.925,1212145.173,-565777.8904,
18.926,1210966.37,-565414.7645,
18.927,1209796.732,-565052.9706,
18.928,1208636.262,-564692.6461,
18.929,1207485.009,-564333.9332,
18.93,1206343.065,-563976.9631,
18.931,1205210.558,-563621.8426,
18.932,1204087.639,-563268.6435,
18.933,1202974.475,-562917.3975,
18.934,1201871.226,-562568.0962,
18.935,1200778.035,-562220.6962,
18.936,1199695.013,-561875.1287,
18.937,1198622.233,-561531.3127,
18.938,1197559.728,-561189.1684,
18.939,1196507.492,-560848.6312,
18.94,1195465.487,-560509.6626,
18.941,1194433.658,-560172.2577,
18.942,1193411.942,-559836.4477,
18.943,1192400.284,-559502.2979,
18.944,1191398.649,-559169.9011,
18.945,1190407.031,-558839.3677,
18.946,1189425.46,-558510.8128,
18.947,1188453.999,-558184.3445,
18.948,1187492.741,-557860.0517,
18.949,1186541.802,-557537.9959,
18.95,1185601.308,-557218.2064,
18.951,1184671.382,-556900.6795,
18.952,1183752.135,-556585.3825,
18.953,1182843.651,-556272.2611,
18.954,1181945.986,-555961.2497,
18.955,1181059.161,-555652.2826,
18.956,1180183.167,-555345.3049,
18.957,1179317.966,-555040.2823,
18.958,1178463.506,-554737.2069,
18.959,1177619.727,-554436.1001,
18.96,1176786.574,-554137.0116,
18.961,1175964.007,-553840.0136,
18.962,1175152.01,-553545.1939,
18.963,1174350.593,-553252.6453,
18.964,1173559.795,-552962.4557,
18.965,1172779.678,-552674.6985,
18.966,1172010.326,-552389.4257,
18.967,1171251.83,-552106.6631,
18.968,1170504.279,-551826.4096,
18.969,1169767.753,-551548.6404,
18.97,1169042.315,-551273.3119,
18.971,1168328,-551000.3706,
18.972,1167624.817,-550729.7617,
18.973,1166932.751,-550461.4384,
18.974,1166251.761,-550195.3696,
18.975,1165581.794,-549931.5451,
18.976,1164922.791,-549669.9788,
18.977,1164274.693,-549410.7071,
18.978,1163637.456,-549153.7859,
18.979,1163011.051,-548899.2839,
18.98,1162395.472,-548647.2752,
18.981,1161790.735,-548397.8306,
18.982,1161196.878,-548151.0101,
18.983,1160613.952,-547906.8565,
18.984,1160042.018,-547665.3918,
18.985,1159481.137,-547426.6163,
18.986,1158931.363,-547190.5101,
18.987,1158392.732,-546957.0382,
18.988,1157865.264,-546726.1559,
18.989,1157348.955,-546497.8173,
18.99,1156843.78,-546271.9818,
18.991,1156349.696,-546048.6208,
18.992,1155866.646,-545827.7227,
18.993,1155394.567,-545609.2947,
18.994,1154933.398,-545393.3629,
18.995,1154483.087,-545179.9694,
18.996,1154043.595,-544969.1674,
18.997,1153614.901,-544761.0151,
18.998,1153197,-544555.5688,
18.999,1152789.907,-544352.8765,
19,1152393.648,-544152.973,
19.001,1152008.538,-543955.9318,
19.002,1151634.886,-543761.7899,
19.003,1151272.703,-543570.5057,
19.004,1150921.982,-543382.0326,
19.005,1150582.695,-543196.3256,
19.006,1150254.791,-543013.3477,
19.007,1149938.21,-542833.0762,
19.008,1149632.876,-542655.5051,
19.009,1149338.716,-542480.6469,
19.01,1149055.658,-542308.5308,
19.011,1148783.642,-542139.1992,
19.012,1148522.624,-541972.7024,
19.013,1148272.575,-541809.0925,
19.014,1148033.484,-541648.4166,
19.015,1147805.354,-541490.7119,
19.016,1147588.199,-541336.0009,
19.017,1147382.036,-541184.2897,
19.018,1147186.88,-541035.5678,
19.019,1147002.737,-540889.8104,
19.02,1146829.602,-540746.9824,
19.021,1146667.452,-540607.0437,
19.022,1146516.249,-540469.9549,
19.023,1146375.935,-540335.6825,
19.024,1146246.445,-540204.2041,
19.025,1146127.7,-540075.5107,
19.026,1146019.623,-539949.6083,
19.027,1145922.136,-539826.5165,
19.028,1145835.173,-539706.266,
19.029,1145758.677,-539588.8945,
19.03,1145692.605,-539474.4417,
19.031,1145636.929,-539362.9436,
19.032,1145591.632,-539254.4287,
19.033,1145556.705,-539148.914,
19.034,1145532.145,-539046.403,
19.035,1145517.945,-538946.8858,
19.036,1145514.093,-538850.3405,
19.037,1145520.566,-538756.7367,
19.038,1145537.331,-538666.0389,
19.039,1145564.338,-538578.2121,
19.04,1145601.524,-538493.2254,
19.041,1145648.816,-538411.0566,
19.042,1145706.135,-538331.6941,
19.043,1145773.398,-538255.1383,
19.044,1145850.523,-538181.401,
19.045,1145937.436,-538110.5032,
19.046,1146034.071,-538042.4719,
19.047,1146140.374,-537977.336,
19.048,1146256.301,-537915.1223,
19.049,1146381.819,-537855.8514,
19.05,1146516.901,-537799.5349,
19.051,1146661.525,-537746.1737,
19.052,1146815.668,-537695.7576,
19.053,1146979.3,-537648.2666,
19.054,1147152.387,-537603.6732,
19.055,1147334.882,-537561.9457,
19.056,1147526.727,-537523.0519,
19.057,1147727.853,-537486.9631,
19.058,1147938.184,-537453.6567,
19.059,1148157.636,-537423.1191,
19.06,1148386.123,-537395.3459,
19.061,1148623.559,-537370.3424,
19.062,1148869.865,-537348.1213,
19.063,1149124.966,-537328.7006,
19.064,1149388.8,-537312.1002,
19.065,1149661.31,-537298.3384,
19.066,1149942.451,-537287.4292,
19.067,1150232.179,-537279.379,
19.068,1150530.459,-537274.186,
19.069,1150837.253,-537271.8391,
19.07,1151152.518,-537272.3192,
19.071,1151476.209,-537275.6008,
19.072,1151808.268,-537281.6546,
19.073,1152148.633,-537290.4507,
19.074,1152497.228,-537301.9615,
19.075,1152853.974,-537316.1643,
19.076,1153218.783,-537333.0433,
19.077,1153591.568,-537352.5904,
19.078,1153972.24,-537374.805,
19.079,1154360.716,-537399.6929,
19.08,1154756.915,-537427.2646,
19.081,1155160.767,-537457.532,
19.082,1155572.208,-537490.5064,
19.083,1155991.179,-537526.1955,
19.084,1156417.629,-537564.6013,
19.085,1156851.508,-537605.7189,
19.086,1157292.768,-537649.5362,
19.087,1157741.357,-537696.0341,
19.088,1158197.218,-537745.1884,
19.089,1158660.29,-537796.9713,
19.09,1159130.502,-537851.3544,
19.091,1159607.776,-537908.3109,
19.092,1160092.031,-537967.8177,
19.093,1160583.177,-538029.857,
19.094,1161081.126,-538094.4173,
19.095,1161585.787,-538161.4934,
19.096,1162097.073,-538231.0852,
19.097,1162614.903,-538303.1965,
19.098,1163139.199,-538377.8327,
19.099,1163669.891,-538454.9988,
19.1,1164206.915,-538534.697,
19.101,1164749.572,-538616.7975,
19.102,1165297.182,-538701.2082,
19.103,1165849.725,-538787.9718,
19.104,1166407.2,-538877.1081,
19.105,1166969.614,-538968.6102,
19.106,1167536.972,-539062.4447,
19.107,1168109.267,-539158.555,
19.108,1168686.473,-539256.8674,
19.109,1169268.54,-539357.2997,
19.11,1169855.389,-539459.7706,
19.111,1170446.92,-539564.2087,
19.112,1171043.009,-539670.5596,
19.113,1171643.521,-539778.7913,
19.114,1172248.319,-539888.8958,
19.115,1172857.269,-540000.8881,
19.116,1173470.251,-540114.8014,
19.117,1174087.167,-540230.6807,
19.118,1174707.94,-540348.575,
19.119,1175332.518,-540468.5284,
19.12,1175960.869,-540590.5728,
19.121,1176592.976,-540714.7219,
19.122,1177228.831,-540840.9684,
19.123,1177868.423,-540969.283,
19.124,1178511.735,-541099.6171,
19.125,1179158.735,-541231.9079,
19.126,1179809.369,-541366.0847,
19.127,1180463.563,-541502.0769,
19.128,1181121.224,-541639.821,
19.129,1181782.239,-541779.2668,
19.13,1182446.488,-541920.3819,
19.131,1183113.844,-542063.1534,
19.132,1183784.186,-542207.587,
19.133,1184457.402,-542353.7041,
19.134,1185133.397,-542501.536,
19.135,1185812.094,-542651.1178,
19.136,1186493.436,-542802.4817,
19.137,1187177.383,-542955.6505,
19.138,1187863.907,-543110.6326,
19.139,1188552.989,-543267.4194,
19.14,1189244.609,-543425.9847,
19.141,1189938.74,-543586.2863,
19.142,1190635.346,-543748.2698,
19.143,1191334.374,-543911.8739,
19.144,1192035.754,-544077.0367,
19.145,1192739.399,-544243.7013,
19.146,1193445.208,-544411.8215,
19.147,1194153.072,-544581.3649,
19.148,1194862.878,-544752.315,
19.149,1195574.514,-544924.6705,
19.15,1196287.878,-545098.443,
19.151,1197002.879,-545273.6532,
19.152,1197719.443,-545450.3249,
19.153,1198437.511,-545628.4803,
19.154,1199157.037,-545808.1346,
19.155,1199877.989,-545989.2916,
19.156,1200600.337,-546171.9417,
19.157,1201324.057,-546356.0606,
19.158,1202049.118,-546541.611,
19.159,1202775.48,-546728.5455,
19.16,1203503.091,-546916.8104,
19.161,1204231.887,-547106.351,
19.162,1204961.788,-547297.1164,
19.163,1205692.704,-547489.0636,
19.164,1206424.536,-547682.1609,
19.165,1207157.184,-547876.3891,
19.166,1207890.548,-548071.7418,
19.167,1208624.533,-548268.2232,
19.168,1209359.056,-548465.8451,
19.169,1210094.046,-548664.6225,
19.17,1210829.444,-548864.5698,
19.171,1211565.204,-549065.6955,
19.172,1212301.288,-549267.9999,
19.173,1213037.666,-549471.4721,
19.174,1213774.307,-549676.0896,
19.175,1214511.178,-549881.819,
19.176,1215248.241,-550088.6184,
19.177,1215985.446,-550296.4406,
19.178,1216722.734,-550505.2372,
19.179,1217460.032,-550714.9622,
19.18,1218197.262,-550925.5759,
19.181,1218934.336,-551137.0474,
19.182,1219671.164,-551349.3562,
19.183,1220407.657,-551562.492,
19.184,1221143.731,-551776.4532,
19.185,1221879.31,-551991.2451,
19.186,1222614.328,-552206.8757,
19.187,1223348.729,-552423.3529,
19.188,1224082.467,-552640.6804,
19.189,1224815.505,-552858.8553,
19.19,1225547.81,-553077.8658,
19.191,1226279.351,-553297.691,
19.192,1227010.095,-553518.3007,
19.193,1227740.005,-553739.6578,
19.194,1228469.036,-553961.7206,
19.195,1229197.133,-554184.4459,
19.196,1229924.234,-554407.7925,
19.197,1230650.27,-554631.7236,
19.198,1231375.163,-554856.2099,
19.199,1232098.835,-555081.2299,
19.2,1232821.209,-555306.7708,
19.201,1233542.865,-555532.9677,
19.202,1234264.379,-555759.9163,
19.203,1234985.651,-555987.5608,
19.204,1235706.573,-556215.8634,
19.205,1236427.029,-556444.8056,
19.206,1237146.909,-556674.3884,
19.207,1237866.11,-556904.6291,
19.208,1238584.548,-557135.5562,
19.209,1239302.155,-557367.2028,
19.21,1240018.885,-557599.5999,
19.211,1240734.709,-557832.7699,
19.212,1241449.613,-558066.7216,
19.213,1242163.591,-558301.4463,
19.214,1242876.638,-558536.918,
19.215,1243588.745,-558773.0938,
19.216,1244299.891,-559009.9182,
19.217,1245010.041,-559247.3282,
19.218,1245719.142,-559485.259,
19.219,1246427.125,-559723.6507,
19.22,1247133.906,-559962.4533,
