time,p:1,q :1,timeStamp
20.142,724773.9238,-307484.234,
20.143,725977.6082,-307769.7263,
20.144,727176.0222,-308055.307,
20.145,728369.1861,-308341.4254,
20.146,729557.2845,-308628.4488,
20.147,730740.6264,-308916.6137,
20.148,731919.5904,-309205.9947,
20.149,733094.5615,-309496.4969,
20.15,734265.8693,-309787.8693,
20.151,735433.7347,-310079.7396,
20.152,736598.2329,-310371.6637,
20.153,737759.2756,-310663.1834,
20.154,738916.6163,-310953.8849,
20.155,740069.8761,-311243.4495,
20.156,741218.5862,-311531.6912,
20.157,742362.2415,-311818.5752,
20.158,743500.3578,-312104.2166,
20.159,744632.5252,-312388.8589,
20.16,745758.45,-312672.836,
20.161,746877.9807,-312956.5242,
20.162,747991.1148,-313240.2883,
20.163,749097.9855,-313524.4315,
20.164,75198.8315,-313809.1546,
20.165,751293.9529,-314094.5294,
20.166,752383.6613,-314380.4898,
20.167,753468.2286,-314666.8416,
20.168,754547.8432,-314953.2885,
20.169,755622.5777,-315239.4715,
20.17,756692.3734,-315525.0153,
20.171,757757.0422,-315809.5755,
20.172,758816.2858,-316092.8814,
20.173,759869.7289,-316374.7667,
20.174,760916.9622,-316655.1873,
20.175,761957.5884,-316934.2213,
20.176,762991.2661,-317212.0533,
20.177,764017.7455,-317488.9453,
20.178,765036.8903,-317765.1977,
20.179,766048.6856,-318041.1063,
20.18,767053.2286,-318316.9213,
20.181,768050.7052,-318592.8127,
20.182,769041.3559,-318868.8478,
20.183,770025.4348,-319144.9822,
20.184,771003.1686,-319421.0661,
20.185,771974.72,-319696.8647,
20.186,772940.1602,-319972.0882,
20.187,773899.4548,-320246.4299,
20.188,774852.4638,-320519.6041,
20.189,775798.9559,-320791.3814,
20.19,776738.6341,-321061.6152,
20.191,777671.1699,-321330.257,
20.192,778596.2408,-321597.3578,
20.193,779513.5661,-321863.057,
20.194,780422.9368,-322127.5597,
20.195,781324.2348,-322391.1058,
20.196,782217.4405,-322653.935,
20.197,783102.6265,-322916.2536,
20.198,783979.9406,-323178.2056,
20.199,784849.5775,-323439.853,
20.2,785711.7476,-323701.1678,
20.201,786570.7583,-323962.5366,
20.202,787430.7527,-324224.004,
20.203,788291.5219,-324484.9961,
20.204,789152.6615,-324745.0406,
20.205,790013.6203,-325003.8253,
20.206,790873.7675,-325261.2332,
20.207,791732.4682,-325517.3522,
20.208,792589.1581,-325772.456,
20.209,793443.4072,-326026.9623,
20.21,794294.964,-326281.3723,
20.211,795143.7755,-326536.2007,
20.212,795989.98,-326791.9058,
20.213,796833.8756,-327048.8288,
20.214,797675.8682,-327307.1496,
20.215,798516.406,-327566.8658,
20.216,799355.9111,-327827.7948,
20.217,800194.7158,-328089.6015,
20.218,801033.0116,-328351.8437,
20.219,801870.8197,-328614.0317,
20.22,802707.983,-328875.6922,
20.221,803544.1831,-329136.4285,
20.222,804378.9778,-329395.9693,
20.223,805211.8537,-329654.1998,
20.224,806042.2876,-329911.171,
20.225,806869.8076,-330167.0874,
20.226,807694.0456,-330422.2745,
20.227,808514.7754,-330677.1312,
20.228,809331.9311,-330932.0736,
20.229,810145.6036,-331187.4777,
20.23,810956.0173,-331443.6294,
20.231,811763.4892,-331700.6873,
20.232,812568.3767,-331958.6625,
20.233,813371.0224,-332217.4195,
20.234,814171.7013,-332476.6958,
20.235,814970.5782,-332736.1378,
20.236,815767.6818,-332995.348,
20.237,816562.8961,-333253.9364,
20.238,817355.9723,-333511.5707,
20.239,818146.557,-333768.0163,
20.24,818934.2346,-334023.1638,
20.241,819718.5758,-334277.038,
20.242,820499.1881,-334529.7901,
20.243,821275.759,-334781.6728,
20.244,822048.0886,-335033.0029,
20.245,822816.106,-335284.116,
20.246,823579.8691,-335535.3201,
20.247,824339.5467,-335786.8543,
20.248,825095.3869,-336038.8568,
20.249,825847.6757,-336291.3475,
20.25,826596.6919,-336544.2268,
20.251,827342.6641,-336797.2896,
20.252,828085.7349,-337050.2536,
20.253,828825.9384,-337302.7963,
20.254,829563.1914,-337554.5975,
20.255,830297.3014,-337805.3789,
20.256,831027.9883,-338054.9392,
20.257,831754.9175,-338303.1761,
20.258,832477.7391,-338550.0965,
20.259,833196.1288,-338795.811,
20.26,833909.8238,-339040.5149,
20.261,834618.6503,-339284.4594,
20.262,835322.5389,-339527.9148,
20.263,836021.5247,-339771.1332,
20.264,836715.7356,-340014.3138,
20.265,837405.3667,-340257.5767,
20.266,838090.6482,-340500.9468,
20.267,838771.8084,-340744.3518,
20.268,839449.0386,-340987.6323,
20.269,840122.4634,-341230.5633,
20.27,840792.1208,-341472.884,
20.271,841457.954,-341714.3314,
20.272,842119.8166,-341954.6738,
20.273,842777.4888,-342193.7387,
20.274,843430.7035,-342431.433,
20.275,844079.1779,-342667.7514,
20.276,844722.6462,-342902.7737,
20.277,845360.89,-343136.6507,
20.278,845993.7612,-343369.5811,
20.279,846621.1953,-343601.7825,
20.28,847243.2135,-343833.4611,
20.281,847859.9136,-344064.7829,
20.282,848471.4509,-344295.8517,
20.283,849078.012,-344526.695,
20.284,849679.7857,-344757.2616,
20.285,850276.9337,-344987.428,
20.286,850869.5658,-345217.0156,
20.287,851457.7234,-345445.814,
20.288,852041.3713,-345673.6079,
20.289,852620.4007,-345900.205,
20.29,853194.6418,-346125.4586,
20.291,853763.8837,-346349.2849,
20.292,854327.9002,-346571.6713,
20.293,854886.476,-346792.6746,
20.294,855439.4321,-347012.4111,
20.295,855986.6447,-347231.0379,
20.296,856528.0571,-347448.7303,
20.297,857063.6826,-347665.6568,
20.298,857593.5978,-347881.9558,
20.299,858117.9281,-348097.7169,
20.3,858636.8268,-348312.9689,
20.301,859166.9897,-348529.915,
20.302,859724.6499,-348749.6013,
20.303,860308.8065,-348970.4948,
20.304,860917.9488,-349191.5086,
20.305,861550.2482,-349412.1343,
20.306,862203.788,-349632.4947,
20.307,862876.7977,-349853.312,
20.308,863567.8639,-350075.7971,
20.309,864276.0871,-350301.4781,
20.31,865001.1679,-350531.9903,
20.311,865743.4113,-350768.8571,
20.312,866503.6515,-351013.2917,
20.313,867283.1074,-351266.0439,
20.314,868083.1924,-351527.3116,
20.315,868905.3016,-351796.7278,
20.316,869750.6071,-352073.4217,
20.317,870619.8872,-352356.1456,
20.318,871513.412,-352643.4476,
20.319,872430.8981,-352933.8678,
20.32,873371.5374,-353226.1297,
20.321,874334.0947,-353519.3041,
20.322,875317.0581,-353812.9218,
20.323,876318.8237,-354107.024,
20.324,877337.886,-354402.1435,
20.325,878373.012,-354699.2212,
20.326,879423.374,-354999.4716,
20.327,880488.6267,-355304.215,
20.328,881568.9174,-355614.6992,
20.329,882664.8318,-355931.9362,
20.33,883777.283,-356256.5729,
20.331,884907.3594,-356588.814,
20.332,886056.1538,-356928.4042,
20.333,887224.5956,-357274.672,
20.334,888413.3081,-357626.6275,
20.335,889622.5103,-357983.0992,
20.336,890851.9738,-358342.8917,
20.337,892101.0397,-358704.943,
20.338,893368.6921,-359068.4599,
20.339,894653.6762,-359433.0146,
20.34,895954.6455,-359798.5913,
20.341,897270.3171,-360165.5765,
20.342,898599.6151,-360534.6967,
20.343,899941.7826,-360906.9132,
20.344,901296.4495,-361283.2876,
20.345,902663.647,-361664.8378,
20.346,904043.7689,-362052.4035,
20.347,905437.4862,-362446.5375,
20.348,906845.627,-362847.4384,
20.349,908269.038,-363254.9311,
20.35,909708.4479,-363668.4975,
20.351,911164.3488,-364087.3511,
20.352,912636.9117,-364510.5454,
20.353,914125.9466,-364937.1011,
20.354,915630.9112,-365366.134,
20.355,917150.9651,-365796.9672,
20.356,918685.0631,-366229.214,
20.357,920232.0721,-366662.8191,
20.358,921790.8973,-367098.0561,
20.359,923360.6001,-367535.4813,
20.36,924940.4926,-367975.8511,
20.361,926530.1964,-368420.0153,
20.362,928129.6597,-368868.8003,
20.363,929739.1303,-369322.8983,
20.364,931359.0899,-369782.7769,
20.365,932990.1592,-370248.6205,
20.366,934632.9686,-370720.2171,
20.367,936288.0868,-371197.3682,
20.368,937955.9187,-371679.3479,
20.369,939636.5958,-372165.3862,
20.37,941329.9575,-372654.6749,
20.371,943035.5534,-373146.4724,
20.372,944752.684,-373640.1967,
20.373,946480.4727,-374135.4966,
20.374,948217.9604,-374632.2877,
20.375,949964.2079,-375130.7585,
20.376,951718.3935,-375631.3304,
20.377,953479.8926,-376134.5973,
20.378,955248.3294,-376641.2389,
20.379,957023.5946,-377151.9262,
20.38,958805.8276,-377667.2298,
20.381,960595.3662,-378187.5443,
20.382,962392.6716,-378713.0373,
20.383,964198.2386,-379243.6293,
20.384,966012.5038,-379779.0075,
20.385,967835.764,-380318.6692,
20.386,969668.1143,-380861.9894,
20.387,971509.415,-381408.3032,
20.388,973359.2903,-381956.9906,
20.389,975217.1574,-382507.5546,
20.39,977082.2835,-383059.6795,
20.391,978953.8599,-383613.2651,
20.392,980831.0855,-384168.4312,
20.393,982713.2466,-384725.4923,
20.394,984599.7833,-385284.9083,
20.395,986490.3348,-385847.2162,
20.396,988384.7562,-386412.9539,
20.397,990283.1077,-386982.5852,
20.398,992185.6159,-387556.4364,
20.399,994092.6152,-388134.6533,
20.4,996004.476,-388717.1819,
20.401,997923.4927,-389304.094,
20.402,999851.8043,-389895.1731,
20.403,1001789.351,-390489.7436,
20.404,1003735.828,-391087.1458,
20.405,1005690.707,-391686.8183,
20.406,1007653.279,-392288.3668,
20.407,1009622.733,-392891.6062,
20.408,1011598.231,-393496.579,
20.409,1013578.999,-394103.5386,
20.41,1015564.396,-394712.907,
20.411,1017553.97,-395325.2112,
20.412,1019547.488,-395941.0069,
20.413,1021544.933,-396560.8006,
20.414,1023546.475,-397184.98,
20.415,1025552.418,-397813.761,
20.416,1027563.131,-398447.1597,
20.417,1029578.968,-399084.9909,
20.418,1031600.201,-399726.8928,
20.419,1033626.953,-400372.3748,
20.42,1035659.168,-401020.8814,
20.421,1037696.588,-401671.8622,
20.422,1039738.771,-402324.8401,
20.423,1041785.127,-402979.4682,
20.424,1043834.973,-403635.5673,
20.425,1045887.601,-404293.1414,
20.426,1047942.343,-404952.3681,
20.427,1049998.638,-405613.5654,
20.428,1052056.072,-406277.1431,
20.429,1054114.408,-406943.5401,
20.43,1056173.587,-407613.1619,
20.431,1058233.704,-408286.3229,
20.432,1060294.97,-408963.2018,
20.433,1062357.653,-409643.817,
20.434,1064422.018,-410328.0228,
20.435,1066488.27,-411015.5275,
20.436,1068556.499,-411705.9305,
20.437,1070626.649,-412398.7727,
20.438,1072698.504,-413093.5936,
20.439,1074771.698,-413789.9865,
20.44,1076845.738,-414487.646,
20.441,1078920.052,-415186.4006,
20.442,1080994.044,-415886.2265,
20.443,1083067.141,-416587.2421,
20.444,1085138.856,-417289.6835,
20.445,1087208.817,-417993.8649,
20.446,1089276.792,-418700.1301,
20.447,1091342.698,-419408.8008,
20.448,1093406.578,-420120.1291,
20.449,1095468.574,-420834.2604,
20.45,1097528.881,-421551.2116,
20.451,1099587.696,-422270.8659,
20.452,1101645.172,-422992.9863,
20.453,1103701.375,-423717.2438,
20.454,1105756.254,-424443.2577,
20.455,1107809.631,-425170.6412,
20.456,1109861.202,-425899.0469,
20.457,1111910.56,-426628.206,
20.458,1113957.229,-427357.956,
20.459,1116000.708,-428088.2537,
20.46,1118040.512,-428819.1724,
20.461,1120076.221,-429550.8832,
20.462,1122107.505,-430283.6244,
20.463,1124134.16,-431017.6922,
20.464,1126156.079,-431753.2725,
20.465,1128173.268,-432490.5994,
20.466,1130185.821,-433229.791,
20.467,1132193.877,-433970.8618,
20.468,1134197.587,-434713.7185,
20.469,1136197.066,-435458.1682,
20.47,1138192.365,-436203.9403,
20.471,1140183.444,-436950.7183,
20.472,1142170.157,-437698.1765,
20.473,1144152.258,-438446.017,
20.474,1146129.415,-439194.0022,
20.475,1148101.235,-439941.9788,
20.476,1150067.303,-440689.8897,
20.477,1152027.212,-441437.7729,
20.478,1153980.601,-442185.7482,
20.479,1155927.185,-442933.9931,
20.48,1157866.767,-443682.712,
20.481,1159799.249,-444432.1019,
20.482,1161724.621,-445182.3209,
20.483,1163642.943,-445933.4619,
20.484,1165554.318,-446685.5354,
20.485,1167458.859,-447438.4643,
20.486,1169356.66,-448192.0899,
20.487,1171247.76,-448946.1885,
20.488,1173132.128,-449700.4961,
20.489,1175009.651,-450454.7384,
20.49,1176880.13,-451208.6607,
20.491,1178743.298,-451962.0549,
20.492,1180598.836,-452714.7793,
20.493,1182446.401,-453466.7702,
20.494,1184285.657,-454218.0411,
20.495,1186116.303,-454968.6737,
20.496,1187938.094,-455718.7986,
20.497,1189750.861,-456468.5712,
20.498,1191554.511,-457218.1437,
20.499,1193349.026,-457967.6395,
20.5,1195134.447,-458717.131,
20.501,1196912.786,-459467.0139,
20.502,1198686.023,-460217.4824,
20.503,1200454.119,-460968.2363,
20.504,1202216.934,-461718.9739,
20.505,1203974.238,-462469.426,
20.506,1205725.723,-463219.3848,
20.507,1207471.031,-463968.7242,
20.508,1209209.787,-464717.4087,
20.509,1210941.633,-465465.4897,
20.51,1212666.259,-466213.0912,
20.511,1214383.428,-466960.386,
20.512,1216092.989,-467707.5654,
20.513,1217794.881,-468454.8081,
20.514,1219489.124,-469202.2512,
20.515,1221175.799,-469949.9671,
20.516,1222855.022,-470697.9499,
20.517,1224526.912,-471446.1121,
20.518,1226191.564,-472194.2928,
20.519,1227849.019,-472942.2746,
20.52,1229499.25,-473689.8079,
20.521,1231142.149,-474436.6392,
20.522,1232777.536,-475182.5385,
20.523,1234405.164,-475927.3236,
20.524,1236024.745,-476670.8773,
20.525,1237635.973,-477413.1554,
20.526,1239238.554,-478154.185,
20.527,1240832.23,-478894.0541,
20.528,1242416.801,-479632.8914,
20.529,1243992.137,-480370.8444,
20.53,1245558.18,-481108.0529,
20.531,1247114.94,-481844.6251,
20.532,1248662.478,-482580.6187,
20.533,1250200.888,-483316.0287,
20.534,1251730.267,-484050.7843,
20.535,1253250.696,-484784.7539,
20.536,1254762.217,-485517.7587,
20.537,1256264.815,-486249.5919,
20.538,1257758.412,-486980.0407,
20.539,1259242.871,-487708.9097,
20.54,1260717.998,-488436.0403,
20.541,1262183.565,-489161.3256,
20.542,1263639.329,-489884.7173,
20.543,1265085.051,-490606.226,
20.544,1266520.523,-491325.9121,
20.545,1267945.579,-492043.8722,
20.546,1269360.112,-492760.2192,
20.547,1270764.073,-493475.0625,
20.548,1272157.469,-494188.4876,
20.549,1273540.35,-494900.5409,
20.55,1274912.795,-495611.2186,
20.551,1276274.889,-496320.4639,
20.552,1277626.706,-497028.1699,
20.553,1278968.288,-497734.1903,
20.554,1280299.635,-498438.3544,
20.555,1281620.696,-499140.485,
20.556,1282931.37,-499840.4169,
20.557,1284231.511,-500538.0136,
20.558,1285520.945,-501233.1795,
20.559,1286799.479,-501925.8662,
20.56,1288066.928,-502616.0734,
20.561,1289323.126,-503303.8426,
20.562,1290567.942,-503989.2455,
20.563,1291801.291,-504672.3692,
20.564,1293023.137,-505353.2999,
20.565,1294233.489,-506032.106,
20.566,1295432.393,-506708.8254,
20.567,1296619.919,-507383.4563,
20.568,1297796.146,-508055.9539,
20.569,1298961.143,-508726.2327,
20.57,1300114.959,-509394.174,
20.571,1301257.605,-510059.6381,
20.572,1302389.055,-510722.4787,
20.573,1303509.241,-511382.5578,
20.574,1304618.059,-512039.7594,
20.575,1305715.378,-512693.9997,
20.576,1306801.054,-513345.2333,
20.577,1307874.946,-513993.4539,
20.578,1308936.927,-514638.6898,
20.579,1309986.899,-515280.9951,
20.58,1311024.8,-515920.438,
20.581,1312050.607,-516557.0871,
20.582,1313064.334,-517190.9984,
20.583,1314066.029,-517822.2042,
20.584,1315055.757,-518450.7052,
20.585,1316033.594,-519076.4676,
20.586,1316999.611,-519699.4241,
20.587,1317953.86,-520319.4801,
20.588,1318896.367,-520936.5229,
20.589,1319827.127,-521550.4331,
20.59,1320746.1,-522161.0969,
20.591,1321653.217,-522768.4176,
20.592,1322548.388,-523372.3237,
20.593,1323431.509,-523972.7748,
20.594,1324302.478,-524569.7622,
20.595,1325161.205,-525163.3059,
20.596,1326007.619,-525753.448,
20.597,1326841.68,-526340.243,
20.598,1327663.381,-526923.7472,
20.599,1328472.744,-527504.0078,
20.6,1329269.818,-528081.0535,
20.601,1330050.817,-528654.0018,
20.602,1330812.037,-529222.2091,
20.603,1331553.77,-529785.9739,
20.604,1332276.419,-530345.469,
20.605,1332980.442,-530900.7188,
20.606,1333666.299,-531451.5964,
20.607,1334334.398,-531997.8496,
20.608,1334985.03,-532539.097,
20.609,1335618.358,-533074.9369,
20.61,1336234.398,-533604.9572,
20.611,1336833.018,-534128.798,
20.612,1337413.975,-534646.1948,
20.613,1337976.946,-535157.0086,
20.614,1338521.583,-535661.2388,
20.615,1339047.565,-536159.0171,
20.616,1339554.642,-536650.5851,
20.617,1340042.677,-537136.2569,
20.618,1340511.664,-537616.3741,
20.619,1340961.734,-538091.258,
20.62,1341393.139,-538561.1657,
20.621,1341806.226,-539026.2556,
20.622,1342201.389,-539486.5675,
20.623,1342579.033,-539942.0182,
20.624,1342939.516,-540392.414,
20.625,1343283.12,-540837.4774,
20.626,1343610.016,-541276.8842,
20.627,1343920.257,-541710.3059,
20.628,1344213.778,-542137.4524,
20.629,1344490.417,-542558.1073,
20.63,1344749.945,-542972.1543,
20.631,1344992.11,-543379.5887,
20.632,1345216.674,-543780.5143,
20.633,1345423.455,-544175.1266,
20.634,1345612.359,-544563.6835,
20.635,1345783.398,-544946.4696,
20.636,1345936.694,-545323.7572,
20.637,1346072.471,-545695.7699,
20.638,1346191.03,-546062.6545,
20.639,1346292.718,-546424.4626,
20.64,1346377.891,-546781.1461,
20.641,1346446.874,-547132.5659,
20.642,1346499.932,-547478.512,
20.643,1346537.243,-547818.7334,
20.644,1346558.888,-548152.9718,
20.645,1346564.854,-548480.9964,
20.646,1346555.044,-548802.6337,
20.647,1346529.307,-549117.7891,
20.648,1346487.466,-549426.4584,
20.649,1346429.355,-549728.7262,
20.65,1346354.848,-550024.753,
20.651,1346263.89,-550314.7534,
20.652,1346156.507,-550598.9667,
20.653,1346032.819,-550877.6258,
20.654,1345893.027,-551150.9271,
20.655,1345737.398,-551419.0071,
20.656,1345566.238,-551681.9262,
20.657,1345379.867,-551939.6641,
20.658,1345178.58,-552192.1255,
20.659,1344962.626,-552439.1556,
20.66,1344732.187,-552680.5635,
20.661,1344487.365,-552916.1492,
20.662,1344228.187,-553145.7324,
20.663,1343954.608,-553369.1765,
20.664,1343666.539,-553586.4078,
20.665,1343363.865,-553797.4248,
20.666,1343046.477,-554002.2989,
20.667,1342714.298,-554201.1647,
20.668,1342367.304,-554394.2026,
20.669,1342005.537,-554581.616,
20.67,1341629.114,-554763.6058,
20.671,1341238.219,-554940.346,
20.672,1340833.093,-555111.9638,
20.673,1340414.01,-555278.5259,
20.674,1339981.256,-555440.0336,
20.675,1339535.103,-555596.4262,
20.676,1339075.785,-555747.5937,
20.677,1338603.485,-555893.394,
20.678,1338118.32,-556033.6756,
20.679,1337620.346,-556168.3002,
20.68,1337109.561,-556297.1632,
20.681,1336585.923,-556420.2091,
20.682,1336049.368,-556537.4412,
20.683,1335499.834,-556648.9215,
20.684,1334937.282,-556754.7649,
20.685,1334361.716,-556855.1249,
20.686,1333773.19,-556950.1762,
20.687,1333171.822,-557040.0933,
20.688,1332557.781,-557125.0315,
20.689,1331931.286,-557205.1092,
20.69,1331292.585,-557280.397,
20.691,1330641.937,-557350.9126,
20.692,1329979.592,-557416.6228,
20.693,1329305.77,-557477.4528,
20.694,1328620.652,-557533.3004,
20.695,1327924.367,-557584.0534,
20.696,1327216.991,-557629.6083,
20.697,1326498.555,-557669.8873,
20.698,1325769.054,-557704.8514,
20.699,1325028.465,-557734.5082,
20.7,1324276.763,-557758.9138,
20.701,1323513.592,-557778.0869,
20.702,1322738.637,-557792.1041,
20.703,1321951.983,-557801.1483,
20.704,1321153.775,-557805.3955,
20.705,1320344.214,-557804.9951,
20.706,1319523.53,-557800.049,
20.707,1318691.998,-557790.6307,
20.708,1317849.882,-557776.7356,
20.709,1316997.43,-557758.3198,
20.71,1316134.859,-557735.3022,
20.711,1315262.337,-557707.5804,
20.712,1314379.983,-557675.0488,
20.713,1313487.863,-557637.6171,
20.714,1312585.999,-557595.2258,
20.715,1311674.388,-557547.8577,
20.716,1310753.008,-557495.5437,
20.717,1309821.848,-557438.3619,
20.718,1308880.916,-557376.4301,
20.719,1307930.26,-557309.8947,
20.72,1306969.971,-557238.9142,
20.721,1306000.187,-557163.6432,
20.722,1305021.092,-557084.2163,
20.723,1304032.903,-557000.7358,
20.724,1303035.858,-556913.2631,
20.725,1302030.198,-556821.8167,
20.726,1301016.153,-556726.3752,
20.727,1299993.928,-556626.8859,
20.728,1298963.689,-556523.277,
20.729,1297925.561,-556415.4727,
20.73,1296879.627,-556303.4077,
20.731,1295825.935,-556187.0404,
20.732,1294764.507,-556066.3627,
20.733,1293695.351,-555941.4052,
20.734,1292618.482,-555812.2366,
20.735,1291533.929,-555678.9594,
20.736,1290441.749,-555541.6997,
20.737,1289342.038,-555400.5952,
20.738,1288234.927,-555255.782,
20.739,1287120.586,-555107.3812,
20.74,1285999.212,-554955.4884,
20.741,1284871.02,-554800.1669,
20.742,1283736.229,-554641.4448,
20.743,1282595.052,-554479.3175,
20.744,1281447.68,-554313.7541,
20.745,1280294.275,-554144.7067,
20.746,1279134.965,-553972.1228,
20.747,1277969.845,-553795.9569,
20.748,1276798.977,-553616.182,
20.749,1275622.405,-553432.7969,
20.75,1274440.159,-553245.8319,
20.751,1273252.272,-553055.3482,
20.752,1272058.787,-552861.4347,
20.753,1270859.771,-552664.2009,
20.754,1269655.32,-552463.7665,
20.755,1268445.559,-552260.251,
20.756,1267230.644,-552053.7631,
20.757,1266010.755,-551844.3914,
20.758,1264786.086,-551632.1987,
20.759,1263556.837,-551417.2193,
20.76,1262323.202,-551199.4608,
20.761,1261085.359,-550978.908,
20.762,1259843.463,-550755.5316,
20.763,1258597.643,-550529.297,
20.764,1257347.999,-550300.1742,
20.765,1256094.603,-550068.1471,
20.766,1254837.514,-549833.2202,
20.767,1253576.777,-549595.4226,
20.768,1252312.437,-549354.8091,
20.769,1251044.548,-549111.4572,
20.77,1249773.183,-548865.4616,
20.771,1248498.435,-548616.9265,
20.772,1247220.423,-548365.9566,
20.773,1245939.29,-548112.6489,
20.774,1244655.198,-547857.0845,
20.775,1243368.324,-547599.3243,
20.776,1242078.849,-547339.4059,
20.777,1240786.949,-547077.3447,
20.778,1239492.789,-546813.1374,
20.779,1238196.516,-546546.7681,
20.78,1236898.253,-546278.2157,
20.781,1235598.103,-546007.462,
20.782,1234296.145,-545734.4991,
20.783,1232992.444,-545459.3351,
20.784,1231687.056,-545181.998,
20.785,1230380.034,-544902.5365,
20.786,1229071.439,-544621.0181,
20.787,1227761.343,-544337.5245,
20.788,1226449.839,-544052.1461,
20.789,1225137.036,-543764.9744,
20.79,1223823.065,-543476.0953,
20.791,1222508.072,-543185.5824,
20.792,1221192.217,-542893.4931,
20.793,1219875.661,-542599.866,
20.794,1218558.565,-542304.7215,
20.795,1217241.078,-542008.0643,
20.796,1215923.338,-541709.8882,
20.797,1214605.462,-541410.1819,
20.798,1213287.549,-541108.9357,
20.799,1211969.681,-540806.1476,
20.8,1210651.928,-540501.8281,
20.801,1209335.637,-540196.2725,
20.802,1208022.129,-539889.7028,
20.803,1206711.392,-539582.0598,
20.804,1205403.382,-539273.3315,
20.805,1204098.047,-538963.5578,
20.806,1202795.341,-538652.8286,
20.807,1201495.245,-538341.2752,
20.808,1200197.783,-538029.0566,
20.809,1198903.027,-537716.3422,
20.81,1197611.1,-537403.2937,
20.811,1196322.169,-537090.0484,
20.812,1195036.437,-536776.706,
20.813,1193754.125,-536463.3208,
20.814,1192475.454,-536149.8998,
20.815,1191200.63,-535836.4075,
20.816,1189929.824,-535522.7756,
20.817,1188663.169,-535208.9173,
20.818,1187400.748,-534894.7429,
20.819,1186142.601,-534580.1768,
20.82,1184888.728,-534265.1702,
20.821,1183639.104,-533949.7118,
20.822,1182393.691,-533633.8322,
20.823,1181152.459,-533317.603,
20.824,1179915.398,-533001.1301,
20.825,1178682.527,-532684.5435,
20.826,1177453.908,-532367.9832,
20.827,1176229.641,-532051.5843,
20.828,1175009.865,-531735.4638,
20.829,1173794.747,-531419.7089,
20.83,1172584.471,-531104.3705,
20.831,1171379.222,-530789.4612,
20.832,1170179.174,-530474.9581,
20.833,1168984.475,-530160.8108,
20.834,1167795.24,-529846.9522,
20.835,1166611.546,-529533.3117,
20.836,1165433.434,-529219.8281,
20.837,1164260.91,-528906.4613,
20.838,1163093.959,-528593.2007,
20.839,1161932.558,-528280.069,
20.84,1160776.681,-527967.1229,
20.841,1159626.323,-527654.4475,
20.842,1158481.5,-527342.1486,
20.843,1157342.261,-527030.3411,
20.844,1156208.686,-526719.1375,
20.845,1155080.888,-526408.6367,
20.846,1153959.003,-526098.9143,
20.847,1152843.181,-525790.0166,
20.848,1151733.575,-525481.9591,
20.849,1150630.329,-525174.7277,
20.85,1149533.568,-524868.2852,
20.851,1148443.39,-524562.5799,
20.852,1147359.862,-524257.5557,
20.853,1146283.021,-523953.1631,
20.854,1145212.876,-523649.3686,
20.855,1144149.419,-523346.162,
20.856,1143092.629,-523043.5601,
20.857,1142042.488,-522741.607,
20.858,1140998.988,-522440.3708,
20.859,1139962.142,-522139.9367,
20.86,1138931.986,-521840.3979,
20.861,1137908.58,-521541.849,
20.862,1136892.013,-521244.3724,
20.863,1135882.395,-520948.0328,
20.864,1134879.845,-520652.8716,
20.865,1133884.486,-520358.905,
20.866,1132896.435,-520066.1251,
20.867,1131915.795,-519774.5041,
20.868,1130942.646,-519484.0019,
20.869,1129977.044,-519194.5735,
20.87,1129019.019,-518906.1786,
20.871,1128068.579,-518618.7889,
20.872,1127125.716,-518332.3944,
20.873,1126190.412,-518047.0069,
20.874,1125262.649,-517762.6603,
20.875,1124342.417,-517479.4085,
20.876,1123429.72,-517197.3199,
20.877,1122524.583,-516916.4711,
20.878,1121627.051,-516636.9384,
20.879,1120737.19,-516358.7907,
20.88,1119855.082,-516082.0827,
20.881,1118980.821,-515806.8507,
20.882,1118114.503,-515533.1103,
20.883,1117256.22,-515260.8573,
20.884,1116406.052,-514990.0713,
20.885,1115564.062,-514720.7204,
20.886,1114730.294,-514452.7686,
20.887,1113904.769,-514186.1826,
20.888,1113087.49,-513920.938,
20.889,1112278.449,-513657.0252,
20.89,1111477.624,-513394.4515,
20.891,1110684.997,-513133.2425,
20.892,1109900.553,-512873.4404,
20.893,1109124.289,-512615.0995,
20.894,1108356.215,-512358.2812,
20.895,1107596.363,-512103.0478,
20.896,1106844.777,-511849.4558,
20.897,1106101.517,-511597.5511,
20.898,1112668.615,-587192.0077,
20.899,1139749.746,-576208.928,
20.9,1161425.316,-556822.6959,
20.901,1174871.252,-531761.871,
20.902,1178418.397,-504437.2859,
20.903,1171745.126,-478475.8718,
20.904,1155886.514,-457237.1032,
20.905,1133064.916,-443376.5476,
20.906,1106368.078,-438512.7943,
20.907,1079320.925,-443039.1684,
20.908,1055410.088,-456101.546,
20.909,1037625.015,-475741.1734,
20.91,1028075.791,-499179.6722,
20.911,1027736.195,-523205.2152,
20.912,1036342.851,-544606.5108,
20.913,1052459.982,-560596.2172,
20.914,1073697.211,-569168.2106,
20.915,1097047.967,-569343.1927,
20.916,1119300.948,-561272.9532,
20.917,1137468.597,-546192.9596,
20.918,1149175.682,-526233.2008,
20.919,1152957.687,-504115.6639,
20.92,1148431.858,-482781.0842,
20.921,1136321.437,-464995.8987,
20.922,1118333.448,-452991.7067,
20.923,1096909.702,-448183.986,
20.924,1074886.944,-451005.2288,
